Dates,AKAM
2020-03-10,62.31999969482422
2020-05-28,62.86000061035156
2019-10-07,62.15999984741211
2020-03-13,63.33000183105469
2019-10-10,63.34000015258789
2020-03-16,63.470001220703125
2020-06-03,64.91000366210938
2018-11-28,64.08000183105469
2018-09-25,63.75
2018-07-23,64.0
2018-08-24,64.95999908447266
2019-07-10,64.27999877929688
2019-05-07,64.06999969482422
2019-04-05,63.779998779296875
2019-03-04,64.41000366210938
2019-01-31,64.5
2019-09-12,65.58999633789062
2019-12-31,67.27999877929688
2020-03-19,67.4800033569336
2020-01-03,65.88999938964844
2020-06-09,66.05999755859375
2019-02-15,67.25
2019-01-14,68.2699966430664
2018-07-06,68.33000183105469
2018-08-07,69.77999877929688
2018-10-10,69.97000122070312
2018-12-13,69.30000305175781
2019-08-26,69.30000305175781
2019-07-25,68.66000366210938
2019-05-22,68.5999984741211
2019-03-19,69.43000030517578
2020-01-06,69.2300033569336
2020-03-25,68.88999938964844
2020-06-12,69.11000061035156
2019-10-22,69.73999786376953
2020-01-09,69.70999908447266
2020-06-15,69.80000305175781
2019-10-25,70.51000213623047
2020-03-31,70.0199966430664
2020-06-18,69.33000183105469
2019-04-03,70.55999755859375
2018-08-22,71.62999725341797
2018-10-25,72.29000091552734
2019-01-29,72.27999877929688
2018-12-28,72.38999938964844
2018-11-26,71.77999877929688
2019-08-09,72.22000122070312
2019-07-08,72.16999816894531
2019-06-06,72.12999725341797
2019-09-10,71.16000366210938
2020-01-15,67.27999877929688
2020-04-03,69.47000122070312
2019-10-31,69.26000213623047
2020-04-06,70.2699966430664
2020-06-24,71.27999877929688
2018-11-09,72.08000183105469
2019-07-23,72.22000122070312
2019-06-21,72.7300033569336
2019-05-20,72.33000183105469
2019-04-18,73.36000061035156
2018-09-06,73.47000122070312
2018-10-08,74.16000366210938
2019-02-13,74.33999633789062
2018-12-11,74.7699966430664
2019-09-25,75.62999725341797
2020-01-21,75.58999633789062
2020-04-09,76.31999969482422
2019-11-06,75.75
2020-01-24,74.86000061035156
2020-01-27,75.5199966430664
2020-04-15,76.44999694824219
2018-12-26,77.91999816894531
2019-08-07,77.0199966430664
2019-06-04,78.45999908447266
2018-09-21,78.87000274658203
2018-07-19,79.0
2018-08-20,80.6500015258789
2018-10-23,78.66999816894531
2019-05-03,79.47000122070312
2019-04-01,77.19000244140625
2019-02-28,76.77999877929688
2019-11-12,76.41999816894531
2020-01-30,75.33000183105469
2019-11-15,74.80999755859375
2020-04-21,74.05999755859375
2019-04-16,74.91999816894531
2019-03-15,75.04000091552734
2019-02-11,76.62999725341797
2019-01-10,76.83000183105469
2019-08-22,76.55000305175781
2018-11-07,77.5
2018-08-03,77.52999877929688
2018-09-04,77.36000061035156
2019-06-19,76.79000091552734
2019-09-23,77.80000305175781
2019-11-18,76.91999816894531
2020-02-05,76.55000305175781
2020-04-24,75.08000183105469
2019-03-29,73.19000244140625
2019-11-21,73.91000366210938
2020-04-27,76.33999633789062
2020-02-11,77.31999969482422
2020-04-30,77.56999969482422
2019-05-01,79.43000030517578
2019-02-26,78.83999633789062
2019-01-25,78.79000091552734
2018-12-24,78.8499984741211
2019-09-06,78.08000183105469
2018-07-17,76.38999938964844
2018-09-19,77.0199966430664
2019-08-05,78.05000305175781
2019-10-08,79.4800033569336
2019-12-11,78.29000091552734
2019-11-27,78.44000244140625
2020-02-14,77.4000015258789
2020-05-06,78.37000274658203
2019-01-08,78.91000366210938
2018-12-07,79.30999755859375
2019-08-20,80.2699966430664
2018-11-05,80.08999633789062
2019-07-19,80.68000030517578
2018-10-04,80.5
2019-06-17,80.6500015258789
2019-05-16,80.52999877929688
2018-08-01,81.5
2019-03-13,81.4000015258789
2019-12-03,81.94000244140625
2020-02-20,82.38999938964844
2019-12-06,82.76000213623047
2020-05-12,83.05999755859375
2019-12-09,82.62000274658203
2020-02-26,83.37999725341797
2020-05-15,82.18000030517578
2019-03-28,82.58999633789062
2018-09-17,81.91000366210938
2018-08-16,82.2300033569336
2018-10-19,83.08000183105469
2019-04-29,82.54000091552734
2019-01-23,82.54000091552734
2019-09-04,84.94000244140625
2018-11-20,87.75
2019-07-02,88.2699966430664
2019-05-31,82.98999786376953
2019-12-12,84.37999725341797
2020-05-18,84.05999755859375
2019-09-27,86.98999786376953
2020-03-03,88.55999755859375
2020-05-21,88.38999938964844
2019-05-14,86.22000122070312
2018-08-31,83.23999786376953
2018-07-30,83.9000015258789
2018-10-02,85.75
2019-04-12,86.87000274658203
2019-03-11,85.97000122070312
2019-02-07,87.22000122070312
2019-07-17,87.51000213623047
2019-09-19,86.68000030517578
2019-10-21,87.05999755859375
2019-12-18,87.25
2020-03-06,86.51000213623047
2019-10-03,89.11000061035156
2020-03-09,87.94000244140625
2020-05-27,88.37999725341797
2019-12-24,89.7300033569336
2020-03-12,91.16000366210938
2018-12-20,91.55000305175781
2019-08-01,88.68000030517578
2018-08-14,87.44999694824219
2018-07-13,88.06999969482422
2018-10-17,90.0199966430664
2019-05-29,88.69999694824219
2019-03-26,88.25
2019-02-22,89.4000015258789
2019-10-04,89.79000091552734
2019-11-05,89.05999755859375
2019-12-27,88.77999877929688
2020-06-02,89.23999786376953
2019-12-30,87.87999725341797
2020-03-18,88.12999725341797
2020-06-05,89.48999786376953
2019-07-15,89.08000183105469
2018-12-03,89.41999816894531
2019-06-13,91.04000091552734
2019-01-04,89.20999908447266
2018-08-29,88.76000213623047
2019-02-05,90.5
2018-11-01,89.94000244140625
2019-08-16,87.70999908447266
2019-04-10,88.44000244140625
2019-09-17,89.20999908447266
2019-10-15,89.43000030517578
2020-01-02,89.12999725341797
2020-06-08,89.63999938964844
2019-10-18,89.51000213623047
2020-03-24,90.80000305175781
2020-06-11,90.05999755859375
2020-01-08,90.27999877929688
2019-04-25,89.04000091552734
2019-07-30,88.80999755859375
2019-02-20,88.77999877929688
2018-07-11,89.08999633789062
2018-09-13,89.04000091552734
2018-10-15,85.62999725341797
2019-06-28,86.0
2018-12-18,86.12000274658203
2018-11-16,86.25
2019-10-02,87.18000030517578
2020-03-27,87.01000213623047
2020-01-10,86.70999908447266
2019-10-24,85.58000183105469
2020-03-30,83.91000366210938
2020-06-17,84.0
2020-01-14,84.47000122070312
2020-04-02,84.6500015258789
2019-01-02,85.23999786376953
2019-08-14,85.47000122070312
2018-10-30,87.51000213623047
2019-06-11,87.93000030517578
2019-05-10,86.30999755859375
2019-04-08,86.25
2018-08-27,87.08999633789062
2018-07-26,87.4800033569336
2018-09-28,87.66000366210938
2019-03-07,86.80000305175781
2019-10-30,86.61000061035156
2020-01-17,84.76000213623047
2020-06-23,84.83999633789062
2020-04-08,85.69999694824219
2020-06-26,84.29000091552734
2019-03-22,84.58000183105469
2019-01-17,84.06999969482422
2019-08-29,83.47000122070312
2018-11-14,83.26000213623047
2019-06-26,82.87999725341797
2018-09-11,83.0199966430664
2018-07-09,85.01000213623047
2018-08-10,84.26000213623047
2019-04-23,84.05000305175781
2019-09-30,83.94999694824219
2020-01-23,83.91000366210938
2019-11-08,85.72000122070312
2020-04-14,85.62999725341797
2019-11-11,85.58999633789062
2020-01-29,85.87000274658203
2020-04-17,85.26000213623047
2018-07-24,85.3499984741211
2018-09-26,86.52999877929688
2019-05-08,86.4000015258789
2019-03-05,86.61000061035156
2019-02-01,88.41000366210938
2018-12-31,89.98999786376953
2018-11-29,91.83000183105469
2019-08-12,92.7300033569336
2019-07-11,93.83000183105469
2019-09-13,93.25
2019-11-14,94.0
2020-04-20,94.88999938964844
2020-02-04,94.69999694824219
2020-04-23,94.55000305175781
2018-12-14,95.29000091552734
2019-08-27,94.9800033569336
2018-08-08,95.16999816894531
2018-10-11,93.80999755859375
2018-11-12,94.48999786376953
2019-07-26,94.75
2019-06-24,93.4000015258789
2019-05-23,92.97000122070312
2019-03-20,93.33000183105469
2019-01-15,94.20999908447266
2019-11-20,94.91000366210938
2020-02-07,96.0
2020-02-10,95.7699966430664
2020-04-29,95.18000030517578
2019-11-26,95.76000213623047
2020-02-13,97.0
2019-01-30,96.52999877929688
2018-08-23,98.9000015258789
2018-09-24,98.7699966430664
2018-11-27,101.19000244140625
2018-10-26,100.81999969482422
2019-07-09,99.33999633789062
2019-06-07,95.88999938964844
2019-05-06,93.52999877929688
2019-04-04,92.4800033569336
2019-09-11,89.0
2019-11-29,84.27999877929688
2020-05-05,86.5999984741211
2019-12-02,89.1500015258789
2020-02-19,91.2699966430664
2020-05-08,91.7699966430664
2019-05-21,88.02999877929688
2019-03-18,82.45999908447266
2018-09-07,82.44000244140625
2018-08-06,84.11000061035156
2018-10-09,79.80999755859375
2019-02-14,81.16000366210938
2018-12-12,75.18000030517578
2019-07-24,82.33000183105469
2019-09-26,82.47000122070312
2019-10-28,88.44000244140625
2019-12-05,81.94999694824219
2020-05-11,81.80000305175781
2019-07-03,85.33000183105469
2020-02-25,88.4800033569336
2020-05-14,86.73999786376953
2020-02-28,88.93000030517578
2019-08-08,90.31999969482422
2019-06-05,91.29000091552734
2018-07-20,88.75
2018-08-21,90.75
2018-10-24,93.4800033569336
2019-04-02,95.4000015258789
2019-03-01,94.6500015258789
2019-01-28,95.4000015258789
2018-12-27,94.94000244140625
2019-09-09,93.12000274658203
2020-03-02,97.01000213623047
2020-05-20,98.86000061035156
2019-12-17,100.30999755859375
2020-03-05,102.80000305175781
2019-02-12,105.12999725341797
2019-01-11,101.73999786376953
2018-12-10,102.58000183105469
2019-08-23,101.55999755859375
2018-11-08,99.73999786376953
2019-07-22,101.33999633789062
2019-06-20,101.70999908447266
2018-09-05,92.79000091552734
2019-04-17,94.61000061035156
2019-09-24,94.91999816894531
2019-12-20,95.52999877929688
2020-05-26,97.83000183105469
2019-04-30,98.87999725341797
2019-12-23,99.87999725341797
2020-03-11,100.3499984741211
2020-05-29,100.76000213623047
2019-12-26,95.75
2020-06-01,94.4000015258789
2019-05-02,94.20999908447266
2019-02-27,95.70999908447266
2018-11-23,97.0
2019-08-06,97.26000213623047
2018-07-18,98.45999908447266
2018-09-20,99.80000305175781
2018-10-22,99.88999938964844
2019-07-05,99.83000183105469
2019-06-03,97.25
2019-10-09,99.91000366210938
2019-10-11,102.2300033569336
2020-03-17,103.02999877929688
2020-06-04,102.58999633789062
2019-10-14,102.41999816894531
2020-03-20,101.51000213623047
2018-11-06,98.13999938964844
2019-06-18,99.16999816894531
2019-05-17,101.0999984741211
2019-04-15,102.5999984741211
2019-03-14,100.36000061035156
2019-01-09,99.63999938964844
2018-08-02,99.58999633789062
2018-10-05,99.05000305175781
2019-08-21,100.30000305175781
2019-10-17,99.55000305175781
2020-03-23,100.05000305175781
2020-06-10,100.25
2019-02-25,100.62000274658203
2020-01-07,99.81999969482422
2020-03-26,98.62000274658203
2019-10-23,102.4000015258789
