Dates,PVH
2020-02-26,88.33000183105469
2020-05-15,88.6500015258789
2019-03-28,87.19000244140625
2018-09-17,88.5
2018-08-16,89.36000061035156
2018-10-19,89.58000183105469
2019-04-29,88.9000015258789
2019-01-23,88.9000015258789
2019-09-04,88.97000122070312
2018-11-20,88.47000122070312
2019-07-02,82.62999725341797
2019-05-31,78.91999816894531
2019-12-12,76.98999786376953
2020-05-18,77.30000305175781
2019-09-27,78.37000274658203
2020-03-03,78.05999755859375
2020-05-21,74.0199966430664
2019-05-14,71.7300033569336
2018-08-31,72.0
2018-07-30,69.55000305175781
2018-10-02,69.58999633789062
2019-04-12,72.25
2019-03-11,71.4000015258789
2019-02-07,72.58000183105469
2019-07-17,72.0
2019-09-19,71.55999755859375
2019-10-21,69.87999725341797
2019-12-18,71.08000183105469
2020-03-06,69.30999755859375
2019-10-03,77.56999969482422
2020-03-09,76.5
2020-05-27,75.55000305175781
2019-12-24,79.05999755859375
2020-03-12,82.5199966430664
2018-12-20,84.9800033569336
2019-08-01,85.7300033569336
2018-08-14,88.83000183105469
2018-07-13,90.37000274658203
2018-10-17,89.79000091552734
2019-05-29,91.05999755859375
2019-03-26,89.36000061035156
2019-02-22,90.30999755859375
2019-10-04,87.80000305175781
2019-11-05,89.16000366210938
2019-12-27,87.36000061035156
2020-06-02,85.26000213623047
2019-12-30,87.52999877929688
2020-03-18,85.95999908447266
2020-06-05,87.37000274658203
2019-07-15,87.0999984741211
2018-12-03,88.0199966430664
2019-06-13,88.69999694824219
2019-01-04,84.58999633789062
2018-08-29,82.87999725341797
2019-02-05,83.93000030517578
2018-11-01,84.2699966430664
2019-08-16,82.45999908447266
2019-04-10,81.94000244140625
2019-09-17,83.01000213623047
2019-10-15,85.22000122070312
2020-01-02,86.91999816894531
2020-06-08,87.16999816894531
2019-10-18,87.43000030517578
2020-03-24,88.5
2020-06-11,86.06999969482422
2020-01-08,88.47000122070312
2019-04-25,89.4800033569336
2019-07-30,92.29000091552734
2019-02-20,92.12999725341797
2018-07-11,89.0199966430664
2018-09-13,90.94999694824219
2018-10-15,89.41999816894531
2019-06-28,88.58999633789062
2018-12-18,87.9000015258789
2018-11-16,88.08999633789062
2019-10-02,91.01000213623047
2020-03-27,93.66000366210938
2020-01-10,94.58000183105469
2019-10-24,96.94999694824219
2020-03-30,97.47000122070312
2020-06-17,97.20999908447266
2020-01-14,97.0999984741211
2020-04-02,96.16000366210938
2019-01-02,97.16999816894531
2019-08-14,98.56999969482422
2018-10-30,99.58999633789062
2019-06-11,99.5199966430664
2019-05-10,98.16999816894531
2019-04-08,97.7699966430664
2018-08-27,98.47000122070312
2018-07-26,100.72000122070312
2018-09-28,102.0
2019-03-07,99.56999969482422
2019-10-30,96.87000274658203
2020-01-17,97.13999938964844
2020-06-23,94.7300033569336
2020-04-08,94.19000244140625
2020-06-26,98.13999938964844
2019-03-22,101.27999877929688
2019-01-17,101.37000274658203
2019-08-29,102.23999786376953
2018-11-14,100.95999908447266
2019-06-26,102.7699966430664
2018-09-11,105.83000183105469
2018-07-09,105.44000244140625
2018-08-10,104.43000030517578
2019-04-23,105.7699966430664
2019-09-30,106.47000122070312
2020-01-23,105.30000305175781
2019-11-08,105.29000091552734
2020-04-14,105.06999969482422
2019-11-11,105.0
2020-01-29,104.80999755859375
2020-04-17,104.08000183105469
2018-07-24,104.01000213623047
2018-09-26,105.94000244140625
2019-05-08,103.56999969482422
2019-03-05,102.37999725341797
2019-02-01,105.63999938964844
2018-12-31,106.72000122070312
2018-11-29,106.54000091552734
2019-08-12,103.2699966430664
2019-07-11,100.62999725341797
2019-09-13,100.01000213623047
2019-11-14,99.20999908447266
2020-04-20,99.5199966430664
2020-02-04,99.9800033569336
2020-04-23,100.43000030517578
2018-12-14,99.11000061035156
2019-08-27,96.81999969482422
2018-08-08,97.1500015258789
2018-10-11,92.44000244140625
2018-11-12,92.25
2019-07-26,90.80000305175781
2019-06-24,88.83999633789062
2019-05-23,91.05999755859375
2019-03-20,87.5999984741211
2019-01-15,88.41999816894531
2019-11-20,88.88999938964844
2020-02-07,90.62999725341797
2020-02-10,87.87000274658203
2020-04-29,85.93000030517578
2019-11-26,85.93000030517578
2020-02-13,88.70999908447266
2019-01-30,88.61000061035156
2018-08-23,89.25
2018-09-24,88.05000305175781
2018-11-27,86.41999816894531
2018-10-26,86.01000213623047
2019-07-09,85.9000015258789
2019-06-07,80.4000015258789
2019-05-06,81.88999938964844
2019-04-04,77.45999908447266
2019-09-11,72.04000091552734
2019-11-29,70.30000305175781
2020-05-05,74.80000305175781
2019-12-02,74.22000122070312
2020-02-19,72.58999633789062
2020-05-08,71.26000213623047
2019-05-21,68.0
2019-03-18,63.86000061035156
2018-09-07,63.86000061035156
2018-08-06,61.689998626708984
2018-10-09,53.040000915527344
2019-02-14,46.91999816894531
2018-12-12,43.689998626708984
2019-07-24,41.31999969482422
2019-09-26,35.63999938964844
2019-10-28,32.060001373291016
2019-12-05,34.59000015258789
2020-05-11,31.520000457763672
2019-07-03,31.440000534057617
2020-02-25,36.52000045776367
2020-05-14,37.61000061035156
2020-02-28,36.869998931884766
2019-08-08,38.02000045776367
2019-06-05,37.95000076293945
2018-07-20,35.33000183105469
2018-08-21,35.0
2018-10-24,30.84000015258789
2019-04-02,33.290000915527344
2019-03-01,43.68000030517578
2019-01-28,47.58000183105469
2018-12-27,50.0
2019-09-09,49.380001068115234
2020-03-02,47.619998931884766
2020-05-20,44.83000183105469
2019-12-17,42.11000061035156
2020-03-05,42.91999816894531
2019-02-12,43.08000183105469
2019-01-11,38.599998474121094
2018-12-10,40.900001525878906
2019-08-23,39.0
2018-11-08,40.13999938964844
2019-07-22,42.15999984741211
2019-06-20,52.0
2018-09-05,53.58000183105469
2019-04-17,52.08000183105469
2019-09-24,47.02000045776367
2019-12-20,43.08000183105469
2020-05-26,45.65999984741211
2019-04-30,44.68000030517578
2019-12-23,43.099998474121094
2020-03-11,44.59000015258789
2020-05-29,44.790000915527344
2019-12-26,44.41999816894531
2020-06-01,41.22999954223633
2019-05-02,38.0
2019-02-27,40.13999938964844
2018-11-23,43.369998931884766
2019-08-06,43.939998626708984
2018-07-18,42.349998474121094
2018-09-20,42.16999816894531
2018-10-22,44.5
2019-07-05,47.75
2019-06-03,52.779998779296875
2019-10-09,53.970001220703125
2019-10-11,48.439998626708984
2020-03-17,45.5
2020-06-04,48.599998474121094
2019-10-14,51.41999816894531
2020-03-20,54.529998779296875
2018-11-06,62.84000015258789
2019-06-18,64.37000274658203
2019-05-17,66.05000305175781
2019-04-15,62.38999938964844
2019-03-14,53.79999923706055
2019-01-09,54.0
2018-08-02,47.4900016784668
2018-10-05,54.16999816894531
2019-08-21,52.0099983215332
2019-10-17,48.7599983215332
2020-03-23,50.529998779296875
2020-06-10,46.66999816894531
2019-02-25,48.79999923706055
2020-01-07,47.70000076293945
2020-03-26,46.41999816894531
2019-10-23,46.290000915527344
