Dates,PVH
2020-04-03,111.19999694824219
2019-10-31,112.05999755859375
2020-04-06,132.36000061035156
2020-06-24,127.93000030517578
2018-11-09,125.16000366210938
2019-07-23,125.31999969482422
2019-06-21,125.47000122070312
2019-05-20,129.08999633789062
2019-04-18,129.6999969482422
2018-09-06,128.24000549316406
2018-10-08,129.14999389648438
2019-02-13,128.3000030517578
2018-12-11,127.88999938964844
2019-09-25,129.14999389648438
2020-01-21,130.35000610351562
2020-04-09,130.69000244140625
2019-11-06,132.63999938964844
2020-01-24,134.24000549316406
2020-01-27,132.3699951171875
2020-04-15,132.1999969482422
2018-12-26,133.3000030517578
2019-08-07,132.60000610351562
2019-06-04,131.27999877929688
2018-09-21,131.5800018310547
2018-07-19,131.27999877929688
2018-08-20,130.2899932861328
2018-10-23,130.19000244140625
2019-05-03,128.6300048828125
2019-04-01,124.98999786376953
2019-02-28,123.36000061035156
2019-11-12,123.41000366210938
2020-01-30,121.58000183105469
2019-11-15,120.91999816894531
2020-04-21,117.31999969482422
2019-04-16,113.5999984741211
2019-03-15,112.44000244140625
2019-02-11,111.94000244140625
2019-01-10,110.63999938964844
2019-08-22,108.01000213623047
2018-11-07,108.8499984741211
2018-08-03,112.05999755859375
2018-09-04,108.70999908447266
2019-06-19,108.94000244140625
2019-09-23,107.9800033569336
2019-11-18,104.5199966430664
2020-02-05,91.38999938964844
2020-04-24,85.73999786376953
2019-03-29,89.66999816894531
2019-11-21,91.55999755859375
2020-04-27,92.41000366210938
2020-02-11,89.19999694824219
2020-04-30,89.0999984741211
2019-05-01,91.5
2019-02-26,92.01000213623047
2019-01-25,88.81999969482422
2018-12-24,89.93000030517578
2019-09-06,89.4800033569336
2018-07-17,89.47000122070312
2018-09-19,92.25
2019-08-05,90.37999725341797
2019-10-08,90.48999786376953
2019-12-11,93.29000091552734
2019-11-27,94.18000030517578
2020-02-14,92.4800033569336
2020-05-06,94.51000213623047
2019-01-08,95.5
2018-12-07,94.94999694824219
2019-08-20,98.79000091552734
2018-11-05,95.16999816894531
2019-07-19,94.55000305175781
2018-10-04,93.9000015258789
2019-06-17,93.66999816894531
2019-05-16,91.75
2018-08-01,90.45999908447266
2019-03-13,88.4800033569336
2019-12-03,90.45999908447266
2020-02-20,91.58000183105469
2019-12-06,92.9000015258789
2020-05-12,90.13999938964844
2019-12-09,89.7300033569336
2020-02-26,89.5999984741211
2020-05-15,89.45999908447266
2019-03-28,88.6500015258789
2018-09-17,90.27999877929688
2018-08-16,90.93000030517578
2018-10-19,90.05000305175781
2019-04-29,89.5199966430664
2019-01-23,89.52999877929688
2019-09-04,89.5199966430664
2018-11-20,88.91999816894531
2019-07-02,84.4000015258789
2019-05-31,78.9800033569336
2019-12-12,78.2699966430664
2020-05-18,78.20999908447266
2019-09-27,79.0199966430664
2020-03-03,78.1500015258789
2020-05-21,74.25
2019-05-14,77.16999816894531
2018-08-31,72.0
2018-07-30,69.97000122070312
2018-10-02,71.44000244140625
2019-04-12,72.94999694824219
2019-03-11,72.0199966430664
2019-02-07,72.75
2019-07-17,73.33999633789062
2019-09-19,72.37000274658203
2019-10-21,70.80999755859375
2019-12-18,71.5
2020-03-06,71.91999816894531
2019-10-03,79.36000061035156
2020-03-09,78.62999725341797
2020-05-27,76.01000213623047
2019-12-24,81.7699966430664
2020-03-12,84.73999786376953
2018-12-20,85.94999694824219
2019-08-01,89.30999755859375
2018-08-14,90.77999877929688
2018-07-13,91.0199966430664
2018-10-17,90.91000366210938
2019-05-29,92.80000305175781
2019-03-26,91.2699966430664
2019-02-22,90.30999755859375
2019-10-04,89.12000274658203
2019-11-05,89.16000366210938
2019-12-27,88.75
2020-06-02,87.72000122070312
2019-12-30,87.52999877929688
2020-03-18,87.73999786376953
2020-06-05,87.62000274658203
2019-07-15,89.06999969482422
2018-12-03,88.68000030517578
2019-06-13,89.69999694824219
2019-01-04,85.08999633789062
2018-08-29,84.0199966430664
2019-02-05,84.68000030517578
2018-11-01,84.76000213623047
2019-08-16,82.76000213623047
2019-04-10,83.25
2019-09-17,84.86000061035156
2019-10-15,88.70999908447266
2020-01-02,87.72000122070312
2020-06-08,88.66999816894531
2019-10-18,88.75
2020-03-24,88.98999786376953
2020-06-11,87.56999969482422
2020-01-08,90.33000183105469
2019-04-25,92.73999786376953
2019-07-30,92.47000122070312
2019-02-20,92.41999816894531
2018-07-11,93.37000274658203
2018-09-13,93.22000122070312
2018-10-15,89.61000061035156
2019-06-28,89.0999984741211
2018-12-18,88.30000305175781
2018-11-16,90.19000244140625
2019-10-02,93.44999694824219
2020-03-27,96.93000030517578
2020-01-10,94.73999786376953
2019-10-24,100.91999816894531
2020-03-30,98.12000274658203
2020-06-17,97.76000213623047
2020-01-14,97.95999908447266
2020-04-02,96.94999694824219
2019-01-02,98.5999984741211
2019-08-14,99.94999694824219
2018-10-30,99.91999816894531
2019-06-11,99.75
2019-05-10,98.19000244140625
2019-04-08,98.7300033569336
2018-08-27,100.33999633789062
2018-07-26,100.98999786376953
2018-09-28,103.0
2019-03-07,99.86000061035156
2019-10-30,98.05999755859375
2020-01-17,97.94000244140625
2020-06-23,94.95999908447266
2020-04-08,97.7699966430664
2020-06-26,100.76000213623047
2019-03-22,103.44000244140625
2019-01-17,102.80999755859375
2019-08-29,103.7699966430664
2018-11-14,102.66999816894531
2019-06-26,105.37000274658203
2018-09-11,106.98999786376953
2018-07-09,106.19999694824219
2018-08-10,105.5199966430664
2019-04-23,107.30000305175781
2019-09-30,106.86000061035156
2020-01-23,105.9000015258789
2019-11-08,105.41999816894531
2020-04-14,105.12000274658203
2019-11-11,105.72000122070312
2020-01-29,105.7300033569336
2020-04-17,105.08000183105469
2018-07-24,105.5999984741211
2018-09-26,106.41000366210938
2019-05-08,104.83999633789062
2019-03-05,105.70999908447266
2019-02-01,106.80000305175781
2018-12-31,108.05999755859375
2018-11-29,107.4000015258789
2019-08-12,103.43000030517578
2019-07-11,101.25
2019-09-13,101.2699966430664
2019-11-14,99.94000244140625
2020-04-20,100.77999877929688
2020-02-04,100.9800033569336
2020-04-23,100.62000274658203
2018-12-14,99.48999786376953
2019-08-27,97.48999786376953
2018-08-08,97.47000122070312
2018-10-11,93.23999786376953
2018-11-12,92.47000122070312
2019-07-26,91.76000213623047
2019-06-24,91.55999755859375
2019-05-23,91.16999816894531
2019-03-20,88.69000244140625
2019-01-15,89.98999786376953
2019-11-20,91.19999694824219
2020-02-07,91.0
2020-02-10,88.87999725341797
2020-04-29,86.80000305175781
2019-11-26,86.98999786376953
2020-02-13,91.93000030517578
2019-01-30,89.66999816894531
2018-08-23,89.75
2018-09-24,89.0999984741211
2018-11-27,86.93000030517578
2018-10-26,88.11000061035156
2019-07-09,86.08000183105469
2019-06-07,82.4000015258789
2019-05-06,82.02999877929688
2019-04-04,78.26000213623047
2019-09-11,76.5199966430664
2019-11-29,74.80000305175781
2020-05-05,75.04000091552734
2019-12-02,76.5
2020-02-19,73.87999725341797
2020-05-08,71.9800033569336
2019-05-21,70.56999969482422
2019-03-18,64.5999984741211
2018-09-07,65.27999877929688
2018-08-06,61.709999084472656
2018-10-09,53.040000915527344
2019-02-14,50.34000015258789
2018-12-12,45.459999084472656
2019-07-24,43.849998474121094
2019-09-26,36.18000030517578
2019-10-28,35.5099983215332
2019-12-05,35.4900016784668
2020-05-11,32.34000015258789
2019-07-03,35.900001525878906
2020-02-25,39.5
2020-05-14,43.0
2020-02-28,39.150001525878906
2019-08-08,38.599998474121094
2019-06-05,40.2599983215332
2018-07-20,35.869998931884766
2018-08-21,35.560001373291016
2018-10-24,31.729999542236328
2019-04-02,40.41999816894531
2019-03-01,49.290000915527344
2019-01-28,48.70000076293945
2018-12-27,52.9900016784668
2019-09-09,49.5099983215332
2020-03-02,48.38999938964844
2020-05-20,45.5099983215332
2019-12-17,42.47999954223633
2020-03-05,45.70000076293945
2019-02-12,44.02000045776367
2019-01-11,39.79999923706055
2018-12-10,41.2400016784668
2019-08-23,41.099998474121094
2018-11-08,42.560001373291016
2019-07-22,48.130001068115234
2019-06-20,53.4900016784668
2018-09-05,56.689998626708984
2019-04-17,52.7599983215332
2019-09-24,47.54999923706055
2019-12-20,45.70000076293945
2020-05-26,47.58000183105469
2019-04-30,45.61000061035156
2019-12-23,45.310001373291016
2020-03-11,46.099998474121094
2020-05-29,44.970001220703125
2019-12-26,45.29999923706055
2020-06-01,41.22999954223633
2019-05-02,41.2400016784668
2019-02-27,42.130001068115234
2018-11-23,45.56999969482422
2019-08-06,44.459999084472656
2018-07-18,43.58000183105469
2018-09-20,44.900001525878906
2018-10-22,45.20000076293945
2019-07-05,50.290000915527344
2019-06-03,55.310001373291016
2019-10-09,54.20000076293945
2019-10-11,48.439998626708984
2020-03-17,49.060001373291016
2020-06-04,50.16999816894531
2019-10-14,55.43000030517578
2020-03-20,57.47999954223633
2018-11-06,64.44000244140625
2019-06-18,69.80999755859375
2019-05-17,66.44999694824219
2019-04-15,62.58000183105469
2019-03-14,55.939998626708984
2019-01-09,54.880001068115234
2018-08-02,50.33000183105469
2018-10-05,54.459999084472656
2019-08-21,52.560001373291016
2019-10-17,50.83000183105469
2020-03-23,50.81999969482422
2020-06-10,48.34000015258789
2019-02-25,49.63999938964844
2020-01-07,48.189998626708984
2020-03-26,47.52000045776367
2019-10-23,47.08000183105469
