Dates,MAS
2020-01-06,37.47999954223633
2020-03-25,37.47999954223633
2020-06-12,37.439998626708984
2019-10-22,39.310001373291016
2020-01-09,39.619998931884766
2020-06-15,39.5099983215332
2019-10-25,39.34000015258789
2020-03-31,38.66999816894531
2020-06-18,38.5
2019-04-03,38.939998626708984
2018-08-22,39.11000061035156
2018-10-25,38.7400016784668
2019-01-29,38.66999816894531
2018-12-28,38.81999969482422
2018-11-26,38.869998931884766
2019-08-09,38.869998931884766
2019-07-08,38.040000915527344
2019-06-06,38.45000076293945
2019-09-10,38.209999084472656
2020-01-15,38.119998931884766
2020-04-03,38.439998626708984
2019-10-31,38.38999938964844
2020-04-06,38.56999969482422
2020-06-24,39.08000183105469
2018-11-09,39.099998474121094
2019-07-23,39.130001068115234
2019-06-21,39.43000030517578
2019-05-20,39.619998931884766
2019-04-18,40.189998626708984
2018-09-06,40.369998931884766
2018-10-08,40.22999954223633
2019-02-13,40.13999938964844
2018-12-11,40.099998474121094
2019-09-25,40.22999954223633
2020-01-21,40.36000061035156
2020-04-09,40.33000183105469
2019-11-06,39.939998626708984
2020-01-24,39.77000045776367
2020-01-27,39.380001068115234
2020-04-15,39.63999938964844
2018-12-26,39.849998474121094
2019-08-07,37.5
2019-06-04,38.060001373291016
2018-09-21,38.599998474121094
2018-07-19,38.560001373291016
2018-08-20,39.02000045776367
2018-10-23,39.29999923706055
2019-05-03,39.849998474121094
2019-04-01,39.22999954223633
2019-02-28,38.70000076293945
2019-11-12,38.209999084472656
2020-01-30,37.20000076293945
2019-11-15,37.130001068115234
2020-04-21,36.709999084472656
2019-04-16,36.939998626708984
2019-03-15,36.93000030517578
2019-02-11,37.86000061035156
2019-01-10,37.540000915527344
2019-08-22,37.34000015258789
2018-11-07,37.75
2018-08-03,37.59000015258789
2018-09-04,36.86000061035156
2019-06-19,36.95000076293945
2019-09-23,36.41999816894531
2019-11-18,35.790000915527344
2020-02-05,35.650001525878906
2020-04-24,34.790000915527344
2019-03-29,35.029998779296875
2019-11-21,36.0099983215332
2020-04-27,36.88999938964844
2020-02-11,36.72999954223633
2020-04-30,37.52000045776367
2019-05-01,37.790000915527344
2019-02-26,37.70000076293945
2019-01-25,37.7400016784668
2018-12-24,38.279998779296875
2019-09-06,38.060001373291016
2018-07-17,37.86000061035156
2018-09-19,37.5
2019-08-05,37.150001525878906
2019-10-08,37.84000015258789
2019-12-11,37.97999954223633
2019-11-27,38.08000183105469
2020-02-14,38.13999938964844
2020-05-06,38.13999938964844
2019-01-08,38.529998779296875
2018-12-07,38.9900016784668
2019-08-20,39.130001068115234
2018-11-05,39.040000915527344
2019-07-19,39.7400016784668
2018-10-04,39.13999938964844
2019-06-17,39.40999984741211
2019-05-16,38.90999984741211
2018-08-01,38.2400016784668
2019-03-13,37.849998474121094
2019-12-03,38.13999938964844
2020-02-20,38.560001373291016
2019-12-06,39.029998779296875
2020-05-12,38.61000061035156
2019-12-09,37.66999816894531
2020-02-26,37.83000183105469
2020-05-15,37.34000015258789
2019-03-28,37.779998779296875
2018-09-17,38.099998474121094
2018-08-16,40.45000076293945
2018-10-19,41.16999816894531
2019-04-29,40.630001068115234
2019-01-23,40.189998626708984
2019-09-04,40.279998779296875
2018-11-20,39.099998474121094
2019-07-02,38.849998474121094
2019-05-31,38.18000030517578
2019-12-12,38.5099983215332
2020-05-18,38.47999954223633
2019-09-27,39.380001068115234
2020-03-03,38.95000076293945
2020-05-21,38.7400016784668
2019-05-14,38.810001373291016
2018-08-31,37.619998931884766
2018-07-30,37.70000076293945
2018-10-02,38.09000015258789
2019-04-12,38.790000915527344
2019-03-11,38.66999816894531
2019-02-07,40.38999938964844
2019-07-17,40.380001068115234
2019-09-19,38.439998626708984
2019-10-21,38.68000030517578
2019-12-18,38.66999816894531
2020-03-06,38.68000030517578
2019-10-03,40.41999816894531
2020-03-09,40.709999084472656
2020-05-27,39.34000015258789
2019-12-24,40.2599983215332
2020-03-12,41.0
2018-12-20,41.439998626708984
2019-08-01,41.720001220703125
2018-08-14,41.66999816894531
2018-07-13,42.0
2018-10-17,42.70000076293945
2019-05-29,43.09000015258789
2019-03-26,42.650001525878906
2019-02-22,40.310001373291016
2019-10-04,40.459999084472656
2019-11-05,40.810001373291016
2019-12-27,40.560001373291016
2020-06-02,40.060001373291016
2019-12-30,40.18000030517578
2020-03-18,40.13999938964844
2020-06-05,40.689998626708984
2019-07-15,41.099998474121094
2018-12-03,41.34000015258789
2019-06-13,42.0099983215332
2019-01-04,40.470001220703125
2018-08-29,40.06999969482422
2019-02-05,41.369998931884766
2018-11-01,42.0
2019-08-16,41.380001068115234
2019-04-10,41.54999923706055
2019-09-17,41.58000183105469
2019-10-15,42.29999923706055
2020-01-02,42.36000061035156
2020-06-08,42.59000015258789
2019-10-18,42.90999984741211
2020-03-24,43.59000015258789
2020-06-11,43.4900016784668
2020-01-08,43.70000076293945
2019-04-25,44.02000045776367
2019-07-30,43.880001068115234
2019-02-20,43.70000076293945
2018-07-11,44.09000015258789
2018-09-13,44.029998779296875
2018-10-15,44.33000183105469
2019-06-28,44.93000030517578
2018-12-18,45.540000915527344
2018-11-16,46.13999938964844
2019-10-02,45.900001525878906
2020-03-27,46.18000030517578
2020-01-10,45.52000045776367
2019-10-24,46.11000061035156
2020-03-30,45.95000076293945
2020-06-17,45.97999954223633
2020-01-14,45.88999938964844
2020-04-02,46.2599983215332
2019-01-02,45.72999954223633
2019-08-14,45.45000076293945
2018-10-30,45.5
2019-06-11,45.34000015258789
2019-05-10,45.56999969482422
2019-04-08,45.880001068115234
2018-08-27,45.70000076293945
2018-07-26,45.90999984741211
2018-09-28,46.599998474121094
2019-03-07,47.02000045776367
2019-10-30,46.540000915527344
2020-01-17,45.849998474121094
2020-06-23,45.0099983215332
2020-04-08,45.310001373291016
2020-06-26,45.45000076293945
2019-03-22,46.25
2019-01-17,45.880001068115234
2019-08-29,45.689998626708984
2018-11-14,45.72999954223633
2019-06-26,45.95000076293945
2018-09-11,46.88999938964844
2018-07-09,47.029998779296875
2018-08-10,47.130001068115234
2019-04-23,47.0
2019-09-30,46.70000076293945
2020-01-23,47.33000183105469
2019-11-08,47.72999954223633
2020-04-14,47.61000061035156
2019-11-11,47.790000915527344
2020-01-29,48.06999969482422
2020-04-17,47.88999938964844
2018-07-24,47.83000183105469
2018-09-26,47.63999938964844
2019-05-08,47.41999816894531
2019-03-05,47.0099983215332
2019-02-01,47.06999969482422
2018-12-31,47.119998931884766
2018-11-29,47.27000045776367
2019-08-12,47.119998931884766
2019-07-11,47.33000183105469
2019-09-13,47.34000015258789
2019-11-14,47.459999084472656
2020-04-20,48.209999084472656
2020-02-04,49.0
2020-04-23,48.88999938964844
2018-12-14,49.22999954223633
2019-08-27,48.84000015258789
2018-08-08,48.209999084472656
2018-10-11,47.25
2018-11-12,48.0099983215332
2019-07-26,47.970001220703125
2019-06-24,47.560001373291016
2019-05-23,47.290000915527344
2019-03-20,47.77000045776367
2019-01-15,48.689998626708984
2019-11-20,49.13999938964844
2020-02-07,49.439998626708984
2020-02-10,48.540000915527344
2020-04-29,48.619998931884766
2019-11-26,45.150001525878906
2020-02-13,46.70000076293945
2019-01-30,46.209999084472656
2018-08-23,45.380001068115234
2018-09-24,44.97999954223633
2018-11-27,45.0
2018-10-26,44.630001068115234
2019-07-09,44.939998626708984
2019-06-07,44.02000045776367
2019-05-06,44.0099983215332
2019-04-04,44.11000061035156
2019-09-11,42.86000061035156
2019-11-29,40.47999954223633
2020-05-05,41.47999954223633
2019-12-02,42.439998626708984
2020-02-19,43.560001373291016
2020-05-08,43.43000030517578
2019-05-21,41.09000015258789
2019-03-18,38.59000015258789
2018-09-07,38.290000915527344
2018-08-06,39.150001525878906
2018-10-09,35.86000061035156
2019-02-14,36.810001373291016
2018-12-12,34.77000045776367
2019-07-24,34.13999938964844
2019-09-26,32.310001373291016
2019-10-28,31.59000015258789
2019-12-05,29.260000228881836
2020-05-11,27.040000915527344
2019-07-03,28.68000030517578
2020-02-25,31.549999237060547
2020-05-14,34.09000015258789
2020-02-28,33.56999969482422
2019-08-08,34.060001373291016
2019-06-05,34.34000015258789
2018-07-20,32.869998931884766
2018-08-21,32.0099983215332
2018-10-24,32.18000030517578
2019-04-02,33.83000183105469
2019-03-01,36.90999984741211
2019-01-28,37.619998931884766
2018-12-27,39.68000030517578
2019-09-09,38.97999954223633
2020-03-02,39.08000183105469
2020-05-20,37.849998474121094
2019-12-17,37.720001220703125
2020-03-05,39.02000045776367
2019-02-12,38.84000015258789
2019-01-11,38.040000915527344
2018-12-10,38.470001220703125
2019-08-23,39.40999984741211
2018-11-08,39.369998931884766
2019-07-22,40.43000030517578
2019-06-20,41.650001525878906
2018-09-05,40.93000030517578
2019-04-17,40.84000015258789
2019-09-24,39.779998779296875
2019-12-20,39.33000183105469
2020-05-26,39.869998931884766
2019-04-30,40.61000061035156
2019-12-23,41.470001220703125
2020-03-11,41.83000183105469
2020-05-29,41.27000045776367
2019-12-26,40.130001068115234
2020-06-01,39.209999084472656
2019-05-02,38.97999954223633
2019-02-27,40.70000076293945
2018-11-23,43.97999954223633
2019-08-06,44.36000061035156
2018-07-18,45.77000045776367
2018-09-20,44.900001525878906
2018-10-22,44.45000076293945
2019-07-05,46.099998474121094
2019-06-03,46.4900016784668
2019-10-09,46.65999984741211
2019-10-11,45.540000915527344
2020-03-17,46.22999954223633
2020-06-04,46.7400016784668
2019-10-14,47.849998474121094
2020-03-20,47.68000030517578
2018-11-06,48.33000183105469
2019-06-18,48.119998931884766
2019-05-17,47.5099983215332
2019-04-15,47.02000045776367
2019-03-14,45.5099983215332
2019-01-09,44.630001068115234
2018-08-02,44.439998626708984
2018-10-05,47.33000183105469
2019-08-21,48.279998779296875
2019-10-17,47.939998626708984
2020-03-23,47.470001220703125
2020-06-10,47.7400016784668
2019-02-25,49.06999969482422
2020-01-07,47.68000030517578
2020-03-26,47.58000183105469
2019-10-23,47.83000183105469
