Dates,EQR
2019-05-01,78.05000305175781
2019-02-26,78.02999877929688
2019-01-25,78.33000183105469
2018-12-24,77.93000030517578
2019-09-06,78.5199966430664
2018-07-17,79.1500015258789
2018-09-19,79.30999755859375
2019-08-05,78.72000122070312
2019-10-08,79.47000122070312
2019-12-11,79.16000366210938
2019-11-27,78.44999694824219
2020-02-14,78.76000213623047
2020-05-06,76.91000366210938
2019-01-08,76.4800033569336
2018-12-07,76.66000366210938
2019-08-20,76.41000366210938
2018-11-05,77.72000122070312
2019-07-19,78.56999969482422
2018-10-04,78.1500015258789
2019-06-17,78.9000015258789
2019-05-16,79.47000122070312
2018-08-01,79.87000274658203
2019-03-13,79.8499984741211
2019-12-03,79.44000244140625
2020-02-20,79.58999633789062
2019-12-06,79.18000030517578
2020-05-12,79.30000305175781
2019-12-09,78.8499984741211
2020-02-26,79.08000183105469
2020-05-15,77.47000122070312
2019-03-28,77.98999786376953
2018-09-17,78.18000030517578
2018-08-16,78.23999786376953
2018-10-19,78.69999694824219
2019-04-29,80.06999969482422
2019-01-23,80.62000274658203
2019-09-04,81.87999725341797
2018-11-20,79.9800033569336
2019-07-02,81.0999984741211
2019-05-31,80.54000091552734
2019-12-12,79.4000015258789
2020-05-18,80.43000030517578
2019-09-27,80.93000030517578
2020-03-03,81.44000244140625
2020-05-21,81.73999786376953
2019-05-14,81.19000244140625
2018-08-31,81.16000366210938
2018-07-30,81.37999725341797
2018-10-02,81.98999786376953
2019-04-12,82.91000366210938
2019-03-11,83.11000061035156
2019-02-07,82.86000061035156
2019-07-17,83.08000183105469
2019-09-19,83.80000305175781
2019-10-21,83.61000061035156
2019-12-18,84.2300033569336
2020-03-06,84.05000305175781
2019-10-03,84.41000366210938
2020-03-09,84.93000030517578
2020-05-27,85.8499984741211
2019-12-24,86.36000061035156
2020-03-12,86.37000274658203
2018-12-20,87.08999633789062
2019-08-01,86.52999877929688
2018-08-14,84.81999969482422
2018-07-13,84.77999877929688
2018-10-17,86.08000183105469
2019-05-29,85.44000244140625
2019-03-26,85.2699966430664
2019-02-22,86.13999938964844
2019-10-04,85.94999694824219
2019-11-05,85.86000061035156
2019-12-27,85.80999755859375
2020-06-02,85.80000305175781
2019-12-30,86.31999969482422
2020-03-18,86.30000305175781
2020-06-05,87.16999816894531
2019-07-15,86.5999984741211
2018-12-03,86.72000122070312
2019-06-13,86.55999755859375
2019-01-04,86.61000061035156
2018-08-29,87.23999786376953
2019-02-05,87.61000061035156
2018-11-01,88.08000183105469
2019-08-16,88.33000183105469
2019-04-10,88.38999938964844
2019-09-17,88.37999725341797
2019-10-15,88.48999786376953
2020-01-02,87.91999816894531
2020-06-08,87.94999694824219
2019-10-18,88.05000305175781
2020-03-24,88.23999786376953
2020-06-11,88.45999908447266
2020-01-08,88.75
2019-04-25,89.12000274658203
2019-07-30,88.6500015258789
2019-02-20,88.12000274658203
2018-07-11,87.80999755859375
2018-09-13,87.6500015258789
2018-10-15,87.93000030517578
2019-06-28,88.9000015258789
2018-12-18,89.55000305175781
2018-11-16,89.19999694824219
2019-10-02,87.94000244140625
2020-03-27,86.47000122070312
2020-01-10,85.77999877929688
2019-10-24,85.16999816894531
2020-03-30,84.44000244140625
2020-06-17,84.62000274658203
2020-01-14,85.04000091552734
2020-04-02,84.98999786376953
2019-01-02,85.80999755859375
2019-08-14,86.5
2018-10-30,87.61000061035156
2019-06-11,87.3499984741211
2019-05-10,87.56999969482422
2019-04-08,86.4000015258789
2018-08-27,85.47000122070312
2018-07-26,85.70999908447266
2018-09-28,85.73999786376953
2019-03-07,85.93000030517578
2019-10-30,86.27999877929688
2020-01-17,85.1500015258789
2020-06-23,84.36000061035156
2020-04-08,84.80000305175781
2020-06-26,84.58999633789062
2019-03-22,85.04000091552734
2019-01-17,84.69000244140625
2019-08-29,84.98999786376953
2018-11-14,84.43000030517578
2019-06-26,83.0
2018-09-11,82.43000030517578
2018-07-09,81.63999938964844
2018-08-10,81.87999725341797
2019-04-23,80.62000274658203
2019-09-30,80.54000091552734
2020-01-23,80.77999877929688
2019-11-08,80.72000122070312
2020-04-14,80.41999816894531
2019-11-11,80.6500015258789
2020-01-29,81.16000366210938
2020-04-17,81.16000366210938
2018-07-24,80.91999816894531
2018-09-26,81.4800033569336
2019-05-08,80.91999816894531
2019-03-05,81.44999694824219
2019-02-01,80.86000061035156
2018-12-31,80.44999694824219
2018-11-29,80.48999786376953
2019-08-12,81.30000305175781
2019-07-11,82.30999755859375
2019-09-13,82.0
2019-11-14,82.25
2020-04-20,82.52999877929688
2020-02-04,82.79000091552734
2020-04-23,83.31999969482422
2018-12-14,83.77999877929688
2019-08-27,83.11000061035156
2018-08-08,83.27999877929688
2018-10-11,83.01000213623047
2018-11-12,83.06999969482422
2019-07-26,87.52999877929688
2019-06-24,83.98999786376953
2019-05-23,84.23999786376953
2019-03-20,83.87000274658203
2019-01-15,83.98999786376953
2019-11-20,84.20999908447266
2020-02-07,84.04000091552734
2020-02-10,84.44999694824219
2020-04-29,84.97000122070312
2019-11-26,85.29000091552734
2020-02-13,85.2699966430664
2019-01-30,85.41999816894531
2018-08-23,86.45999908447266
2018-09-24,86.86000061035156
2018-11-27,86.2699966430664
2018-10-26,86.47000122070312
2019-07-09,87.13999938964844
2019-06-07,87.19000244140625
2019-05-06,86.20999908447266
2019-04-04,84.58000183105469
2019-09-11,83.37000274658203
2019-11-29,77.16000366210938
2020-05-05,79.0999984741211
2019-12-02,81.06999969482422
2020-02-19,81.18000030517578
2020-05-08,80.45999908447266
2019-05-21,78.19999694824219
2019-03-18,75.58000183105469
2018-09-07,79.93000030517578
2018-08-06,78.02999877929688
2018-10-09,75.93000030517578
2019-02-14,74.22000122070312
2018-12-12,68.83999633789062
2019-07-24,66.87999725341797
2019-09-26,64.70999908447266
2019-10-28,62.93000030517578
2019-12-05,61.209999084472656
2020-05-11,55.400001525878906
2019-07-03,54.45000076293945
2020-02-25,57.880001068115234
2020-05-14,59.380001068115234
2020-02-28,64.43000030517578
2019-08-08,63.88999938964844
2019-06-05,62.52000045776367
2018-07-20,59.959999084472656
2018-08-21,58.060001373291016
2018-10-24,55.41999816894531
2019-04-02,60.470001220703125
2019-03-01,63.75
2019-01-28,65.79000091552734
2018-12-27,70.61000061035156
2019-09-09,68.94000244140625
2020-03-02,69.88999938964844
2020-05-20,67.97000122070312
2019-12-17,67.05999755859375
2020-03-05,70.1500015258789
2019-02-12,69.27999877929688
2019-01-11,65.45999908447266
2018-12-10,66.12999725341797
2019-08-23,65.93000030517578
2018-11-08,64.58000183105469
2019-07-22,65.70999908447266
2019-06-20,67.48999786376953
2018-09-05,67.08000183105469
2019-04-17,65.22000122070312
2019-09-24,64.08999633789062
2019-12-20,62.54999923706055
2020-05-26,63.560001373291016
2019-04-30,63.40999984741211
2019-12-23,64.0999984741211
2020-03-11,65.06999969482422
2020-05-29,64.66000366210938
2019-12-26,64.04000091552734
2020-06-01,60.189998626708984
2019-05-02,57.869998931884766
2019-02-27,57.33000183105469
2018-11-23,61.27000045776367
2019-08-06,60.33000183105469
2018-07-18,59.470001220703125
2018-09-20,59.599998474121094
2018-10-22,58.2599983215332
2019-07-05,61.209999084472656
2019-06-03,62.38999938964844
2019-10-09,61.279998779296875
2019-10-11,60.9900016784668
2020-03-17,61.61000061035156
2020-06-04,61.83000183105469
2019-10-14,62.310001373291016
2020-03-20,62.220001220703125
2018-11-06,66.72000122070312
2019-06-18,68.51000213623047
2019-05-17,66.37999725341797
2019-04-15,65.66000366210938
2019-03-14,62.779998779296875
2019-01-09,63.90999984741211
2018-08-02,64.20999908447266
2018-10-05,66.43000030517578
2019-08-21,65.45999908447266
2019-10-17,62.619998931884766
2020-03-23,62.52000045776367
2020-06-10,59.90999984741211
2019-02-25,59.95000076293945
2020-01-07,58.349998474121094
2020-03-26,58.47999954223633
2019-10-23,58.61000061035156
