Dates,ROST
2018-11-08,83.01000213623047
2019-07-22,86.91000366210938
2019-06-20,94.05000305175781
2018-09-05,97.13999938964844
2019-04-17,95.43000030517578
2019-09-24,88.25
2019-12-20,87.19000244140625
2020-05-26,90.0
2019-04-30,89.33000183105469
2019-12-23,90.63999938964844
2020-03-11,91.0999984741211
2020-05-29,90.0999984741211
2019-12-26,90.8499984741211
2020-06-01,85.94999694824219
2019-05-02,82.26000213623047
2019-02-27,83.7300033569336
2018-11-23,89.9000015258789
2019-08-06,90.54000091552734
2018-07-18,90.81999969482422
2018-09-20,94.5
2018-10-22,92.9800033569336
2019-07-05,96.7300033569336
2019-06-03,95.22000122070312
2019-10-09,96.55999755859375
2019-10-11,98.04000091552734
2020-03-17,97.08000183105469
2020-06-04,98.55999755859375
2019-10-14,99.91999816894531
2020-03-20,99.5
2018-11-06,102.30000305175781
2019-06-18,102.55000305175781
2019-05-17,102.0999984741211
2019-04-15,101.69000244140625
2019-03-14,96.68000030517578
2019-01-09,96.41999816894531
2018-08-02,89.13999938964844
2018-10-05,97.08999633789062
2019-08-21,97.73999786376953
2019-10-17,95.04000091552734
2020-03-23,95.13999938964844
2020-06-10,92.66999816894531
2019-02-25,92.01000213623047
2020-01-07,89.80000305175781
2020-03-26,86.7699966430664
2019-10-23,83.75
