Dates,LMT
2019-02-04,321.3500061035156
2018-07-27,311.1300048828125
2018-08-28,306.4100036621094
2019-01-03,305.04998779296875
2019-08-15,286.6700134277344
2018-10-31,291.07000732421875
2019-09-16,293.8500061035156
2020-02-18,299.4200134277344
2020-05-07,299.2799987792969
2018-08-17,303.2099914550781
2019-12-04,306.55999755859375
2020-02-21,309.82000732421875
2018-12-17,308.55999755859375
2019-08-30,313.1199951171875
2018-11-15,305.1199951171875
2019-07-29,305.739990234375
2019-06-27,303.3900146484375
2019-04-24,305.4800109863281
2018-07-10,301.239990234375
2018-09-12,294.5899963378906
2019-02-19,293.8599853515625
2019-01-18,294.2900085449219
2020-02-24,295.3800048828125
2020-05-13,295.2799987792969
2019-12-10,295.2900085449219
2020-02-27,299.94000244140625
2019-12-13,302.4200134277344
2020-05-19,300.42999267578125
2019-03-06,296.7900085449219
2018-11-30,286.7300109863281
2019-08-13,286.3500061035156
2019-07-12,285.3999938964844
2019-06-10,298.3999938964844
2019-05-09,292.1499938964844
2018-07-25,292.5
2018-09-27,292.2300109863281
2018-10-29,287.70001220703125
2019-10-16,279.2300109863281
2019-12-16,279.4700012207031
2020-03-04,273.9599914550781
2020-05-22,265.2900085449219
2019-10-01,256.54998779296875
2019-12-19,245.22000122070312
2018-09-10,251.6199951171875
2019-05-24,259.7900085449219
2018-08-09,261.260009765625
2019-04-22,261.8399963378906
2019-03-21,264.7300109863281
2019-01-16,258.0799865722656
2019-08-28,265.0400085449219
2018-11-13,268.0799865722656
2018-10-12,269.8699951171875
2019-06-25,270.5400085449219
2020-03-10,277.5
2020-05-28,277.7300109863281
2019-10-07,277.510009765625
2020-03-13,276.0
2019-10-10,272.3900146484375
2020-03-16,278.79998779296875
2020-06-03,282.8699951171875
2018-11-28,279.5899963378906
2018-09-25,283.510009765625
2018-07-23,285.25
2018-08-24,287.0400085449219
2019-07-10,287.8699951171875
2019-05-07,292.04998779296875
2019-04-05,291.6700134277344
2019-03-04,289.69000244140625
2019-01-31,290.5799865722656
2019-09-12,298.7699890136719
2019-12-31,299.4599914550781
2020-03-19,299.8299865722656
2020-01-03,300.1300048828125
2020-06-09,301.5
2019-02-15,300.0400085449219
2019-01-14,304.1099853515625
2018-07-06,304.4200134277344
2018-08-07,301.0
2018-10-10,307.2300109863281
2018-12-13,305.17999267578125
2019-08-26,307.20001220703125
2019-07-25,304.510009765625
2019-05-22,307.1300048828125
2019-03-19,305.9700012207031
2020-01-06,305.8800048828125
2020-03-25,307.5799865722656
2020-06-12,309.4100036621094
2019-10-22,309.4700012207031
2020-01-09,304.69000244140625
2020-06-15,305.760009765625
2019-10-25,303.32000732421875
2020-03-31,303.010009765625
2020-06-18,300.95001220703125
2019-04-03,304.3999938964844
2018-08-22,301.9200134277344
2018-10-25,303.45001220703125
2019-01-29,298.510009765625
2018-12-28,296.1499938964844
2018-11-26,297.6400146484375
2019-08-09,296.6000061035156
2019-07-08,295.9800109863281
2019-06-06,299.010009765625
2019-09-10,294.010009765625
2020-01-15,294.1199951171875
2020-04-03,294.9200134277344
2019-10-31,293.95001220703125
2020-04-06,295.6000061035156
2020-06-24,300.1600036621094
2018-11-09,304.2900085449219
2019-07-23,303.1000061035156
2019-06-21,297.2699890136719
2019-05-20,299.6700134277344
2019-04-18,302.5799865722656
2018-09-06,305.6600036621094
2018-10-08,302.67999267578125
2019-02-13,299.1199951171875
2018-12-11,305.5899963378906
2019-09-25,309.70001220703125
2020-01-21,308.7099914550781
2020-04-09,310.05999755859375
2019-11-06,310.5
2020-01-24,314.260009765625
2020-01-27,315.260009765625
2020-04-15,333.1000061035156
2018-12-26,330.1199951171875
2019-08-07,328.8699951171875
2019-06-04,328.3299865722656
2018-09-21,328.5899963378906
2018-07-19,333.3299865722656
2018-08-20,331.8500061035156
2018-10-23,332.54998779296875
2019-05-03,334.07000732421875
2019-04-01,335.7200012207031
2019-02-28,330.8999938964844
2019-11-12,334.17999267578125
2020-01-30,339.3599853515625
2019-11-15,341.3500061035156
2020-04-21,335.3699951171875
2019-04-16,336.1700134277344
2019-03-15,334.1499938964844
2019-02-11,339.3900146484375
2019-01-10,337.989990234375
2019-08-22,342.010009765625
2018-11-07,343.95001220703125
2018-08-03,341.29998779296875
2018-09-04,340.07000732421875
2019-06-19,338.7799987792969
2019-09-23,337.8900146484375
2019-11-18,339.3399963378906
2020-02-05,341.9599914550781
2020-04-24,338.5400085449219
2019-03-29,344.57000732421875
2019-11-21,349.3500061035156
2020-04-27,352.70001220703125
2020-02-11,352.5199890136719
2020-04-30,355.2300109863281
2019-05-01,351.6000061035156
2019-02-26,344.0400085449219
2019-01-25,345.510009765625
2018-12-24,349.0799865722656
2019-09-06,350.1400146484375
2018-07-17,348.69000244140625
2018-09-19,353.5199890136719
2019-08-05,355.7300109863281
2019-10-08,362.79998779296875
2019-12-11,359.3599853515625
2019-11-27,359.9800109863281
2020-02-14,360.55999755859375
2020-05-06,359.5
2019-01-08,359.0899963378906
2018-12-07,363.5400085449219
2019-08-20,361.4700012207031
2018-11-05,367.57000732421875
2019-07-19,370.3800048828125
2018-10-04,369.9200134277344
2019-06-17,369.17999267578125
2019-05-16,369.7300109863281
2018-08-01,368.1600036621094
2019-03-13,368.2300109863281
2019-12-03,369.45001220703125
2020-02-20,367.69000244140625
2019-12-06,365.3500061035156
2020-05-12,358.4700012207031
2019-12-09,356.2099914550781
2020-02-26,356.9599914550781
2020-05-15,357.6300048828125
2019-03-28,357.79998779296875
2018-09-17,368.8999938964844
2018-08-16,370.32000732421875
2018-10-19,369.4599914550781
2019-04-29,369.6199951171875
2019-01-23,365.989990234375
2019-09-04,362.1700134277344
2018-11-20,363.0899963378906
2019-07-02,361.9100036621094
2019-05-31,358.42999267578125
2019-12-12,366.7799987792969
2020-05-18,369.29998779296875
2019-09-27,377.1700134277344
2020-03-03,377.010009765625
2020-05-21,377.0
2019-05-14,377.2200012207031
2018-08-31,368.94000244140625
2018-07-30,373.4599914550781
2018-10-02,377.0
2019-04-12,380.4700012207031
2019-03-11,381.75
2019-02-07,383.0
2019-07-17,385.8800048828125
2019-09-19,376.8900146484375
2019-10-21,380.32000732421875
2019-12-18,379.989990234375
2020-03-06,380.9700012207031
2019-10-03,384.42999267578125
2020-03-09,384.1099853515625
2020-05-27,384.69000244140625
2019-12-24,389.0799865722656
2020-03-12,385.1499938964844
2018-12-20,386.55999755859375
2019-08-01,380.2099914550781
2018-08-14,381.32000732421875
2018-07-13,381.54998779296875
2018-10-17,386.6300048828125
2019-05-29,384.8599853515625
2019-03-26,392.6600036621094
2019-02-22,393.9800109863281
2019-10-04,397.0400085449219
2019-11-05,393.42999267578125
2019-12-27,388.25
2020-06-02,387.6700134277344
2019-12-30,389.1700134277344
2020-03-18,390.42999267578125
2020-06-05,392.9200134277344
2019-07-15,387.8699951171875
2018-12-03,390.05999755859375
2019-06-13,384.19000244140625
2019-01-04,378.1600036621094
2018-08-29,380.05999755859375
2019-02-05,384.95001220703125
2018-11-01,383.7799987792969
2019-08-16,382.1199951171875
2019-04-10,384.6099853515625
2019-09-17,386.8800048828125
2019-10-15,381.4700012207031
2020-01-02,382.6099853515625
2020-06-08,382.75
2019-10-18,382.8399963378906
2020-03-24,377.05999755859375
2020-06-11,372.4800109863281
2020-01-08,374.04998779296875
2019-04-25,373.67999267578125
2019-07-30,373.0899963378906
2019-02-20,374.739990234375
2018-07-11,370.7300109863281
2018-09-13,371.8399963378906
2018-10-15,371.1000061035156
2019-06-28,378.6400146484375
2018-12-18,376.67999267578125
2018-11-16,379.1700134277344
2019-10-02,374.4800109863281
2020-03-27,373.6300048828125
2020-01-10,379.7900085449219
2019-10-24,378.75
2020-03-30,381.8599853515625
2020-06-17,381.3800048828125
2020-01-14,386.29998779296875
2020-04-02,387.69000244140625
2019-01-02,390.1600036621094
2019-08-14,393.54998779296875
2018-10-30,392.760009765625
2019-06-11,390.80999755859375
2019-05-10,392.70001220703125
2019-04-08,390.260009765625
2018-08-27,390.739990234375
2018-07-26,389.9800109863281
2018-09-28,392.5
2019-03-07,394.239990234375
2019-10-30,391.0299987792969
2020-01-17,383.6199951171875
2020-06-23,381.6199951171875
2020-04-08,384.5799865722656
2020-06-26,385.94000244140625
2019-03-22,386.8599853515625
2019-01-17,383.3399963378906
2019-08-29,384.44000244140625
2018-11-14,386.239990234375
2019-06-26,384.04998779296875
2018-09-11,386.4700012207031
2018-07-09,385.95001220703125
2018-08-10,386.8900146484375
2019-04-23,380.57000732421875
2019-09-30,383.1499938964844
2020-01-23,386.4700012207031
2019-11-08,391.8999938964844
2020-04-14,390.1700134277344
2019-11-11,392.29998779296875
2020-01-29,393.6000061035156
2020-04-17,391.8999938964844
2018-07-24,389.3800048828125
2018-09-26,399.3699951171875
2019-05-08,413.739990234375
2019-03-05,413.1099853515625
2019-02-01,414.5
2018-12-31,411.0299987792969
2018-11-29,414.92999267578125
2019-08-12,413.8299865722656
2019-07-11,419.0199890136719
2019-09-13,416.1400146484375
2019-11-14,420.95001220703125
2020-04-20,425.70001220703125
2020-02-04,425.6600036621094
2020-04-23,426.1499938964844
2018-12-14,424.4200134277344
2019-08-27,428.7799987792969
2018-08-08,432.5
2018-10-11,432.3800048828125
2018-11-12,437.1700134277344
2019-07-26,433.8399963378906
2019-06-24,435.8999938964844
2019-05-23,428.1199951171875
2019-03-20,423.8599853515625
2019-01-15,430.7799987792969
2019-11-20,435.19000244140625
2020-02-07,438.9700012207031
2020-02-10,439.1700134277344
2020-04-29,439.760009765625
2019-11-26,439.8500061035156
2020-02-13,436.6000061035156
2019-01-30,434.70001220703125
2018-08-23,437.8500061035156
2018-09-24,435.54998779296875
2018-11-27,434.4800109863281
2018-10-26,425.9700012207031
2019-07-09,427.79998779296875
2019-06-07,419.3500061035156
2019-05-06,400.3599853515625
2019-04-04,400.8999938964844
2019-09-11,384.6000061035156
2019-11-29,369.8699951171875
2020-05-05,381.3500061035156
2019-12-02,377.3999938964844
2020-02-19,402.0299987792969
2020-05-08,384.70001220703125
2019-05-21,382.4700012207031
2019-03-18,352.0299987792969
2018-09-07,367.1700134277344
2018-08-06,356.92999267578125
2018-10-09,311.3800048828125
2019-02-14,328.5899963378906
2018-12-12,287.94000244140625
2019-07-24,318.8299865722656
2019-09-26,333.4100036621094
2019-10-28,314.20001220703125
2019-12-05,291.2200012207031
2020-05-11,276.79998779296875
2019-07-03,288.9100036621094
2020-02-25,319.6700134277344
2020-05-14,350.3299865722656
2020-02-28,348.3800048828125
2019-08-08,348.8500061035156
2019-06-05,338.95001220703125
2018-07-20,338.5199890136719
2018-08-21,353.9599914550781
2018-10-24,350.5
2019-04-02,367.95001220703125
2019-03-01,355.2799987792969
2019-01-28,361.4100036621094
2018-12-27,371.0
2019-09-09,369.94000244140625
2020-03-02,380.0299987792969
2020-05-20,374.3800048828125
2019-12-17,377.8800048828125
2020-03-05,401.510009765625
2019-02-12,383.2099914550781
2019-01-11,373.44000244140625
2018-12-10,380.3999938964844
2019-08-23,376.7300109863281
2018-11-08,381.7699890136719
2019-07-22,378.57000732421875
2019-06-20,384.7300109863281
2018-09-05,387.9100036621094
2019-04-17,389.05999755859375
2019-09-24,383.4700012207031
2019-12-20,380.1600036621094
2020-05-26,390.29998779296875
2019-04-30,378.5799865722656
2019-12-23,376.5400085449219
2020-03-11,378.3999938964844
2020-05-29,376.55999755859375
2019-12-26,371.1099853515625
2020-06-01,364.17999267578125
2019-05-02,356.2799987792969
2019-02-27,360.3999938964844
2018-11-23,377.5400085449219
2019-08-06,371.4800109863281
2018-07-18,362.510009765625
2018-09-20,368.82000732421875
2018-10-22,369.0
2019-07-05,372.20001220703125
2019-06-03,397.1199951171875
2019-10-09,398.44000244140625
2019-10-11,388.44000244140625
2020-03-17,388.9599914550781
2020-06-04,389.7699890136719
2019-10-14,402.6300048828125
2020-03-20,403.6700134277344
2018-11-06,410.75
2019-06-18,414.29998779296875
2019-05-17,408.55999755859375
2019-04-15,403.7699890136719
2019-03-14,383.8800048828125
2019-01-09,381.8699951171875
2018-08-02,373.2799987792969
2018-10-05,382.7699890136719
2019-08-21,382.1099853515625
2019-10-17,378.3900146484375
2020-03-23,372.20001220703125
2020-06-10,375.9599914550781
2019-02-25,371.70001220703125
2020-01-07,359.82000732421875
2020-03-26,362.82000732421875
2019-10-23,356.760009765625
