Dates,LMT
2020-06-02,380.5991516113281
2019-12-30,382.0718078613281
2020-03-18,383.3088073730469
2020-06-05,385.75341796875
2019-07-15,380.7955017089844
2018-12-03,382.9455261230469
2019-06-13,377.1826171875
2019-01-04,371.2626037597656
2018-08-29,373.1279602050781
2019-02-05,377.9288024902344
2018-11-01,376.7801208496094
2019-08-16,375.1503601074219
2019-04-10,377.5949401855469
2019-09-17,379.8235778808594
2019-10-15,374.51226806640625
2020-01-02,375.6314392089844
2020-06-08,375.7688903808594
2019-10-18,375.85723876953125
2020-03-24,370.18267822265625
2020-06-11,365.68621826171875
2020-01-08,367.2275695800781
2019-04-25,366.8642883300781
2019-07-30,366.28509521484375
2019-02-20,367.90496826171875
2018-07-11,363.9681091308594
2018-09-13,365.057861328125
2018-10-15,364.3313903808594
2019-06-28,371.7338562011719
2018-12-18,369.8095703125
2018-11-16,372.25421142578125
2019-10-02,367.6497497558594
2020-03-27,366.8152160644531
2020-01-10,372.8628845214844
2019-10-24,371.8418273925781
2020-03-30,374.8951110839844
2020-06-17,374.4238586425781
2020-01-14,379.2541198730469
2020-04-02,380.6187744140625
2019-01-02,383.0437316894531
2019-08-14,386.3718566894531
2018-10-30,385.5963134765625
2019-06-11,383.681884765625
2019-05-10,385.53741455078125
2019-04-08,383.1419372558594
2018-08-27,383.6131591796875
2018-07-26,382.8670349121094
2018-09-28,385.341064453125
2019-03-07,387.04931640625
2019-10-30,386.2492370605469
2020-01-17,378.9298095703125
2020-06-23,376.9542541503906
2020-04-08,379.8780822753906
2020-06-26,381.221435546875
2019-03-22,382.13018798828125
2019-01-17,378.65325927734375
2019-08-29,379.7397766113281
2018-11-14,381.51776123046875
2019-06-26,379.3545227050781
2018-09-11,381.7449645996094
2018-07-09,381.2313232421875
2018-08-10,382.15985107421875
2019-04-23,375.9171142578125
2019-09-30,378.4655456542969
2020-01-23,381.7449645996094
2019-11-08,387.10858154296875
2020-04-14,385.39971923828125
2019-11-11,387.5036926269531
2020-01-29,388.78778076171875
2020-04-17,387.10858154296875
2018-07-24,384.619384765625
2018-09-26,394.4872741699219
2019-05-08,408.6815490722656
2019-03-05,408.05926513671875
2019-02-01,409.4322509765625
2018-12-31,406.00469970703125
2018-11-29,409.85699462890625
2019-08-12,408.77044677734375
2019-07-11,413.8970031738281
2019-09-13,411.05224609375
2019-11-14,415.80340576171875
2020-04-20,420.495361328125
2020-02-04,420.4558410644531
2020-04-23,420.9398498535156
2018-12-14,419.2309875488281
2019-08-27,423.5376892089844
2018-08-08,427.2121887207031
2018-10-11,427.0936584472656
2018-11-12,431.82513427734375
2019-07-26,428.53582763671875
2019-06-24,430.57061767578125
2019-05-23,422.8857421875
2019-03-20,418.6778259277344
2019-01-15,425.5132141113281
2019-11-20,429.86932373046875
2020-02-07,433.60308837890625
2020-02-10,433.8006591796875
2020-04-29,434.3834533691406
2019-11-26,434.47235107421875
2020-02-13,431.2620849609375
2019-01-30,429.38531494140625
2018-08-23,432.4967956542969
2018-09-24,430.2248840332031
2018-11-27,429.1679992675781
2018-10-26,420.76202392578125
2019-07-09,422.56964111328125
2019-06-07,414.2229919433594
2019-05-06,395.4651184082031
2019-04-04,395.9985656738281
2019-09-11,379.8978576660156
2019-11-29,367.64208984375
2020-05-05,379.0529479980469
2019-12-02,375.1267395019531
2020-02-19,399.6083984375
2020-05-08,382.3827819824219
2019-05-21,380.16619873046875
2019-03-18,349.9095458984375
2018-09-07,364.9583740234375
2018-08-06,354.780029296875
2018-10-09,309.5044250488281
2019-02-14,326.6107482910156
2018-12-12,286.2055969238281
2019-07-24,316.9095153808594
2019-09-26,331.4017333984375
2019-10-28,312.30743408203125
2019-12-05,289.4658508300781
2020-05-11,275.1326904296875
2019-07-03,287.1697692871094
2020-02-25,317.7445068359375
2020-05-14,348.21978759765625
2020-02-28,346.28155517578125
2019-08-08,346.74871826171875
2019-06-05,336.9083557128906
2018-07-20,336.4809265136719
2018-08-21,351.8279113769531
2018-10-24,348.3887634277344
2019-04-02,365.7336730957031
2019-03-01,353.1399841308594
2019-01-28,359.2330627441406
2018-12-27,368.7652893066406
2019-09-09,367.711669921875
2020-03-02,377.74090576171875
2020-05-20,372.12493896484375
2019-12-17,375.6038513183594
2020-03-05,399.0915222167969
2019-02-12,380.9017333984375
2019-01-11,371.19061279296875
2018-12-10,378.1086730957031
2019-08-23,374.4607849121094
2018-11-08,379.47039794921875
2019-07-22,376.2897033691406
2019-06-20,382.41259765625
2018-09-05,385.5734558105469
2019-04-17,386.7165222167969
2019-09-24,381.1601867675781
2019-12-20,377.8701171875
2020-05-26,387.94903564453125
2019-04-30,376.29962158203125
2019-12-23,374.2719421386719
2020-03-11,376.1207275390625
2020-05-29,374.29180908203125
2019-12-26,368.8746032714844
2020-06-01,361.9863586425781
2019-05-02,354.13397216796875
2019-02-27,358.2291259765625
2018-11-23,375.2658996582031
2019-08-06,369.2424011230469
2018-07-18,360.3264465332031
2018-09-20,366.5984191894531
2018-10-22,366.77734375
2019-07-05,369.95806884765625
2019-06-03,394.72796630859375
2019-10-09,396.0400085449219
2019-10-11,388.44000244140625
2020-03-17,388.9599914550781
2020-06-04,389.7699890136719
2019-10-14,402.6300048828125
2020-03-20,403.6700134277344
2018-11-06,410.75
2019-06-18,414.29998779296875
2019-05-17,408.55999755859375
2019-04-15,403.7699890136719
2019-03-14,383.8800048828125
2019-01-09,381.8699951171875
2018-08-02,373.2799987792969
2018-10-05,382.7699890136719
2019-08-21,382.1099853515625
2019-10-17,378.3900146484375
2020-03-23,372.20001220703125
2020-06-10,375.9599914550781
2019-02-25,371.70001220703125
2020-01-07,359.82000732421875
2020-03-26,362.82000732421875
2019-10-23,356.760009765625
