Dates,LMT
2019-09-17,383.20001220703125
2019-10-15,381.25
2020-01-02,381.3900146484375
2020-06-08,382.07000732421875
2019-10-18,380.2300109863281
2020-03-24,376.2900085449219
2020-06-11,368.0
2020-01-08,372.7300109863281
2019-04-25,363.0
2019-07-30,368.7300109863281
2019-02-20,372.0
2018-07-11,369.5400085449219
2018-09-13,370.1199951171875
2018-10-15,370.0400085449219
2019-06-28,371.4700012207031
2018-12-18,375.260009765625
2018-11-16,376.94000244140625
2019-10-02,372.17999267578125
2020-03-27,371.30999755859375
2020-01-10,374.0299987792969
2019-10-24,377.9100036621094
2020-03-30,377.6000061035156
2020-06-17,379.30999755859375
2020-01-14,381.55999755859375
2020-04-02,385.0899963378906
2019-01-02,387.2799987792969
2019-08-14,390.2799987792969
2018-10-30,391.95001220703125
2019-06-11,390.5299987792969
2019-05-10,390.25
2019-04-08,389.32000732421875
2018-08-27,387.82000732421875
2018-07-26,387.489990234375
2018-09-28,389.9800109863281
2019-03-07,391.6199951171875
2019-10-30,390.0400085449219
2020-01-17,383.44000244140625
2020-06-23,380.1400146484375
2020-04-08,382.2799987792969
2020-06-26,383.010009765625
2019-03-22,385.1000061035156
2019-01-17,383.2300109863281
2019-08-29,383.25
2018-11-14,384.0299987792969
2019-06-26,383.45001220703125
2018-09-11,384.0
2018-07-09,384.04998779296875
2018-08-10,385.0
2019-04-23,379.6600036621094
2019-09-30,380.2300109863281
2020-01-23,383.0
2019-11-08,387.5899963378906
2020-04-14,389.5299987792969
2019-11-11,390.4800109863281
2020-01-29,391.94000244140625
2020-04-17,390.8699951171875
2018-07-24,387.07000732421875
2018-09-26,390.95001220703125
2019-05-08,403.0
2019-03-05,407.69000244140625
2019-02-01,408.2900085449219
2018-12-31,409.7200012207031
2018-11-29,410.0
2019-08-12,412.4800109863281
2019-07-11,414.6600036621094
2019-09-13,415.07000732421875
2019-11-14,416.1400146484375
2020-04-20,420.6700134277344
2020-02-04,424.5
2020-04-23,423.010009765625
2018-12-14,424.3599853515625
2019-08-27,424.0
2018-08-08,429.69000244140625
2018-10-11,425.8599853515625
2018-11-12,426.2699890136719
2019-07-26,431.0199890136719
2019-06-24,430.3399963378906
2019-05-23,426.1000061035156
2019-03-20,422.0400085449219
2019-01-15,425.4599914550781
2019-11-20,429.0199890136719
2020-02-07,434.9100036621094
2020-02-10,437.2900085449219
2020-04-29,437.82000732421875
2019-11-26,437.4700012207031
2020-02-13,434.6000061035156
2019-01-30,434.29998779296875
2018-08-23,434.30999755859375
2018-09-24,434.010009765625
2018-11-27,434.3999938964844
2018-10-26,424.1600036621094
2019-07-09,422.6600036621094
2019-06-07,418.1000061035156
2019-05-06,397.5299987792969
2019-04-04,399.3399963378906
2019-09-11,384.3299865722656
2019-11-29,360.3399963378906
2020-05-05,360.57000732421875
2019-12-02,376.5899963378906
2020-02-19,383.19000244140625
2020-05-08,382.2200012207031
2019-05-21,368.4599914550781
2019-03-18,351.2699890136719
2018-09-07,350.6000061035156
2018-08-06,349.7900085449219
2018-10-09,310.0799865722656
2019-02-14,303.1000061035156
2018-12-12,285.0
2019-07-24,287.1499938964844
2019-09-26,296.0400085449219
2019-10-28,311.2099914550781
2019-12-05,288.2099914550781
2020-05-11,266.1099853515625
2019-07-03,280.239990234375
2020-02-25,293.6099853515625
2020-05-14,324.010009765625
2020-02-28,335.010009765625
2019-08-08,342.2799987792969
2019-06-05,336.239990234375
2018-07-20,322.010009765625
2018-08-21,334.54998779296875
2018-10-24,349.6099853515625
2019-04-02,361.9100036621094
2019-03-01,354.04998779296875
2019-01-28,358.5899963378906
2018-12-27,363.5199890136719
2019-09-09,365.7099914550781
2020-03-02,374.54998779296875
2020-05-20,367.3599853515625
2019-12-17,372.5
2020-03-05,384.8299865722656
2019-02-12,383.2099914550781
2019-01-11,371.010009765625
2018-12-10,375.3299865722656
2019-08-23,376.19000244140625
2018-11-08,372.9800109863281
2019-07-22,378.0
2019-06-20,380.4200134277344
2018-09-05,379.5
2019-04-17,380.44000244140625
2019-09-24,381.0899963378906
2019-12-20,374.1300048828125
2020-05-26,381.5899963378906
2019-04-30,378.4100036621094
2019-12-23,376.0
2020-03-11,376.25
2020-05-29,374.1400146484375
2019-12-26,371.0299987792969
2020-06-01,362.010009765625
2019-05-02,352.260009765625
2019-02-27,352.32000732421875
2018-11-23,366.0199890136719
2019-08-06,371.239990234375
2018-07-18,362.1099853515625
2018-09-20,362.6000061035156
2018-10-22,365.6199951171875
2019-07-05,370.57000732421875
2019-06-03,376.5799865722656
2019-10-09,398.1600036621094
2019-10-11,384.7699890136719
2020-03-17,387.30999755859375
2020-06-04,386.989990234375
2019-10-14,392.5899963378906
2020-03-20,399.0
2018-11-06,406.45001220703125
2019-06-18,411.75
2019-05-17,407.0
2019-04-15,403.45001220703125
2019-03-14,383.57000732421875
2019-01-09,376.4700012207031
2018-08-02,367.54998779296875
2018-10-05,379.5799865722656
2019-08-21,376.9200134277344
2019-10-17,376.07000732421875
2020-03-23,372.0
2020-06-10,370.44000244140625
2019-02-25,371.0400085449219
2020-01-07,358.32000732421875
2020-03-26,353.3299865722656
2019-10-23,355.010009765625
