Dates,LMT
2018-07-06,305.0
2018-08-07,303.3599853515625
2018-10-10,304.010009765625
2018-12-13,305.9700012207031
2019-08-26,305.0
2019-07-25,307.05999755859375
2019-05-22,305.9100036621094
2019-03-19,308.8900146484375
2020-01-06,305.6000061035156
2020-03-25,305.0199890136719
2020-06-12,307.44000244140625
2019-10-22,311.55999755859375
2020-01-09,311.7799987792969
2020-06-15,306.010009765625
2019-10-25,306.4800109863281
2020-03-31,302.8999938964844
2020-06-18,300.57000732421875
2019-04-03,299.6199951171875
2018-08-22,304.6000061035156
2018-10-25,303.05999755859375
2019-01-29,303.4200134277344
2018-12-28,298.8599853515625
2018-11-26,295.8699951171875
2019-08-09,299.4800109863281
2019-07-08,296.9100036621094
2019-06-06,295.3699951171875
2019-09-10,297.6499938964844
2020-01-15,294.4100036621094
2020-04-03,296.0899963378906
2019-10-31,295.6199951171875
2020-04-06,295.0299987792969
2020-06-24,297.5
2018-11-09,302.55999755859375
2019-07-23,304.8699951171875
2019-06-21,303.6099853515625
2019-05-20,298.1600036621094
2019-04-18,299.9100036621094
2018-09-06,301.989990234375
2018-10-08,304.3599853515625
2019-02-13,302.2300109863281
2018-12-11,300.2300109863281
2019-09-25,307.0
2020-01-21,309.9599914550781
2020-04-09,309.2200012207031
2019-11-06,311.2200012207031
2020-01-24,311.0299987792969
2020-01-27,314.25
2020-04-15,326.5199890136719
2018-12-26,333.8999938964844
2019-08-07,330.25
2019-06-04,329.6000061035156
2018-09-21,328.3999938964844
2018-07-19,329.5199890136719
2018-08-20,334.25
2018-10-23,332.010009765625
2019-05-03,333.5799865722656
2019-04-01,330.5
2019-02-28,334.739990234375
2019-11-12,330.8999938964844
2020-01-30,334.0
2019-11-15,337.4100036621094
2020-04-21,335.25
2019-04-16,336.010009765625
2019-03-15,335.2900085449219
2019-02-11,335.9200134277344
2019-01-10,336.4599914550781
2019-08-22,337.239990234375
2018-11-07,343.6000061035156
2018-08-03,343.2900085449219
2018-09-04,339.7200012207031
2019-06-19,340.6700134277344
2019-09-23,338.9599914550781
2019-11-18,336.7799987792969
2020-02-05,340.0
2020-04-24,337.5899963378906
2019-03-29,338.0799865722656
2019-11-21,345.8800048828125
2020-04-27,349.989990234375
2020-02-11,353.3699951171875
2020-04-30,353.45001220703125
2019-05-01,357.9700012207031
2019-02-26,352.010009765625
2019-01-25,344.2300109863281
2018-12-24,347.5799865722656
2019-09-06,349.0799865722656
2018-07-17,351.2200012207031
2018-09-19,349.489990234375
2019-08-05,353.760009765625
2019-10-08,357.7699890136719
2019-12-11,362.2300109863281
2019-11-27,360.44000244140625
2020-02-14,360.0
2020-05-06,361.6400146484375
2019-01-08,359.92999267578125
2018-12-07,359.4800109863281
2019-08-20,365.4100036621094
2018-11-05,361.5799865722656
2019-07-19,367.94000244140625
2018-10-04,369.8800048828125
2019-06-17,368.5400085449219
2019-05-16,367.75
2018-08-01,370.0
2019-03-13,368.1600036621094
2019-12-03,369.20001220703125
2020-02-20,369.8399963378906
2019-12-06,368.0
2020-05-12,365.3500061035156
2019-12-09,358.2900085449219
2020-02-26,357.6400146484375
2020-05-15,357.44000244140625
2019-03-28,363.0
2018-09-17,358.20001220703125
2018-08-16,368.760009765625
2018-10-19,369.6099853515625
2019-04-29,369.4100036621094
2019-01-23,368.6300048828125
2019-09-04,365.9100036621094
2018-11-20,361.7200012207031
2019-07-02,364.1300048828125
2019-05-31,356.54998779296875
2019-12-12,361.2799987792969
2020-05-18,364.0199890136719
2019-09-27,370.010009765625
2020-03-03,376.1000061035156
2020-05-21,375.0
2019-05-14,377.989990234375
2018-08-31,376.0
2018-07-30,369.1499938964844
2018-10-02,376.1000061035156
2019-04-12,379.75
2019-03-11,380.5
2019-02-07,384.0
2019-07-17,383.0
2019-09-19,385.2799987792969
2019-10-21,380.0
2019-12-18,381.75
2020-03-06,379.0400085449219
2019-10-03,384.5299987792969
2020-03-09,383.25
2020-05-27,380.989990234375
2019-12-24,387.30999755859375
2020-03-12,390.4800109863281
2018-12-20,387.2799987792969
2019-08-01,387.95001220703125
2018-08-14,377.2900085449219
2018-07-13,381.20001220703125
2018-10-17,384.489990234375
2019-05-29,387.7699890136719
2019-03-26,388.8999938964844
2019-02-22,392.4700012207031
2019-10-04,394.7799987792969
2019-11-05,397.1400146484375
2019-12-27,394.489990234375
2020-06-02,388.07000732421875
2019-12-30,390.0
2020-03-18,390.5799865722656
2020-06-05,391.25
2019-07-15,395.94000244140625
2018-12-03,388.55999755859375
2019-06-13,391.42999267578125
2019-01-04,382.739990234375
2018-08-29,378.8699951171875
2019-02-05,380.2099914550781
2018-11-01,385.010009765625
2019-08-16,381.05999755859375
2019-04-10,384.8299865722656
2019-09-17,383.989990234375
2019-10-15,389.7900085449219
2020-01-02,382.7699890136719
2020-06-08,383.69000244140625
2019-10-18,382.3900146484375
2020-03-24,383.54998779296875
2020-06-11,376.7200012207031
2020-01-08,374.010009765625
2019-04-25,363.0
2019-07-30,373.7799987792969
2019-02-20,373.760009765625
2018-07-11,374.3800048828125
2018-09-13,371.3900146484375
2018-10-15,371.6499938964844
2019-06-28,373.2200012207031
2018-12-18,377.9200134277344
2018-11-16,378.1099853515625
2019-10-02,379.92999267578125
2020-03-27,374.05999755859375
2020-01-10,374.489990234375
2019-10-24,380.3399963378906
2020-03-30,377.6000061035156
2020-06-17,379.510009765625
2020-01-14,381.55999755859375
2020-04-02,385.94000244140625
2019-01-02,387.2799987792969
2019-08-14,392.2699890136719
2018-10-30,393.0
2019-06-11,394.0
2019-05-10,391.05999755859375
2019-04-08,390.8599853515625
2018-08-27,390.19000244140625
2018-07-26,391.6000061035156
2018-09-28,390.6000061035156
2019-03-07,393.6300048828125
2019-10-30,392.0
2020-01-17,390.7099914550781
2020-06-23,381.42999267578125
2020-04-08,383.5299987792969
2020-06-26,386.05999755859375
2019-03-22,387.1700134277344
2019-01-17,386.2200012207031
2019-08-29,383.5
2018-11-14,385.510009765625
2019-06-26,386.0
2018-09-11,384.0
2018-07-09,387.8999938964844
2018-08-10,385.0
2019-04-23,387.3999938964844
2019-09-30,380.989990234375
2020-01-23,385.0299987792969
2019-11-08,387.6600036621094
2020-04-14,392.3500061035156
2019-11-11,390.8999938964844
2020-01-29,393.989990234375
2020-04-17,393.6499938964844
2018-07-24,391.75
2018-09-26,392.8599853515625
2019-05-08,404.0199890136719
2019-03-05,417.989990234375
2019-02-01,411.25
2018-12-31,417.05999755859375
2018-11-29,410.489990234375
2019-08-12,415.0
2019-07-11,414.94000244140625
2019-09-13,417.5899963378906
2019-11-14,416.4200134277344
2020-04-20,423.1300048828125
2020-02-04,426.6099853515625
2020-04-23,424.4200134277344
2018-12-14,427.5
2019-08-27,424.05999755859375
2018-08-08,429.8999938964844
2018-10-11,425.8599853515625
2018-11-12,434.7699890136719
2019-07-26,437.7200012207031
2019-06-24,430.3399963378906
2019-05-23,434.92999267578125
2019-03-20,429.5199890136719
2019-01-15,425.4599914550781
2019-11-20,433.32000732421875
2020-02-07,435.55999755859375
2020-02-10,438.1400146484375
2020-04-29,439.0
2019-11-26,441.3599853515625
2020-02-13,439.010009765625
2019-01-30,435.79998779296875
2018-08-23,434.9800109863281
2018-09-24,437.0
2018-11-27,437.0
2018-10-26,433.6300048828125
2019-07-09,425.1199951171875
2019-06-07,419.6499938964844
2019-05-06,420.1000061035156
2019-04-04,400.30999755859375
2019-09-11,393.5199890136719
2019-11-29,369.8599853515625
2020-05-05,371.3500061035156
2019-12-02,384.8399963378906
2020-02-19,385.4200134277344
2020-05-08,393.9200134277344
2019-05-21,372.0899963378906
2019-03-18,359.9800109863281
2018-09-07,363.010009765625
2018-08-06,356.57000732421875
2018-10-09,322.0
2019-02-14,327.3299865722656
2018-12-12,295.010009765625
2019-07-24,293.0
2019-09-26,296.9200134277344
2019-10-28,333.4100036621094
2019-12-05,314.20001220703125
2020-05-11,285.0
2019-07-03,287.9700012207031
2020-02-25,300.6199951171875
2020-05-14,326.0
2020-02-28,339.989990234375
2019-08-08,351.489990234375
2019-06-05,344.80999755859375
2018-07-20,324.8299865722656
2018-08-21,335.25
2018-10-24,352.0
2019-04-02,361.9100036621094
2019-03-01,380.5
2019-01-28,361.3699951171875
2018-12-27,369.739990234375
2019-09-09,370.95001220703125
2020-03-02,378.2900085449219
2020-05-20,376.75
2019-12-17,373.6099853515625
2020-03-05,387.4200134277344
2019-02-12,394.0799865722656
2019-01-11,383.010009765625
2018-12-10,383.489990234375
2019-08-23,382.75
2018-11-08,378.7200012207031
2019-07-22,383.9100036621094
2019-06-20,381.8599853515625
2018-09-05,388.1600036621094
2019-04-17,383.1000061035156
2019-09-24,385.6400146484375
2019-12-20,382.0199890136719
2020-05-26,382.4100036621094
2019-04-30,390.8900146484375
2019-12-23,383.010009765625
2020-03-11,378.0299987792969
2020-05-29,375.0
2019-12-26,378.0
2020-06-01,371.2799987792969
2019-05-02,360.989990234375
2019-02-27,352.5299987792969
2018-11-23,371.2099914550781
2019-08-06,378.07000732421875
2018-07-18,372.44000244140625
2018-09-20,362.69000244140625
2018-10-22,369.8599853515625
2019-07-05,376.95001220703125
2019-06-03,376.7799987792969
2019-10-09,401.4599914550781
2019-10-11,396.0400085449219
2020-03-17,388.94000244140625
2020-06-04,388.6400146484375
2019-10-14,393.6499938964844
2020-03-20,401.7799987792969
2018-11-06,410.0
2019-06-18,415.0
2019-05-17,410.5299987792969
2019-04-15,406.5
2019-03-14,392.69000244140625
2019-01-09,393.3299865722656
2018-08-02,373.2799987792969
2018-10-05,386.55999755859375
2019-08-21,382.5
2019-10-17,379.67999267578125
2020-03-23,383.3399963378906
2020-06-10,372.260009765625
2019-02-25,378.25
2020-01-07,370.8999938964844
2020-03-26,357.8599853515625
2019-10-23,359.55999755859375
