Dates,TSN
2019-01-16,54.4900016784668
2019-08-28,55.15999984741211
2018-11-13,56.04999923706055
2018-10-12,57.54999923706055
2019-06-25,56.54999923706055
2020-03-10,57.560001373291016
2020-05-28,57.83000183105469
2019-10-07,57.77000045776367
2020-03-13,58.59000015258789
2019-10-10,58.5
2020-03-16,59.38999938964844
2020-06-03,60.959999084472656
2018-11-28,60.06999969482422
2018-09-25,60.5
2018-07-23,60.09000015258789
2018-08-24,60.720001220703125
2019-07-10,61.79999923706055
2019-05-07,61.779998779296875
2019-04-05,62.15999984741211
2019-03-04,61.91999816894531
2019-01-31,61.91999816894531
2019-09-12,61.779998779296875
2019-12-31,61.689998626708984
2020-03-19,60.900001525878906
2020-01-03,60.119998931884766
2020-06-09,59.290000915527344
2019-02-15,59.43000030517578
2019-01-14,61.380001068115234
2018-07-06,60.689998626708984
2018-08-07,61.18000030517578
2018-10-10,62.61000061035156
2018-12-13,62.939998626708984
2019-08-26,63.599998474121094
2019-07-25,63.060001373291016
2019-05-22,63.31999969482422
2019-03-19,62.31999969482422
2020-01-06,61.77000045776367
2020-03-25,61.650001525878906
2020-06-12,61.65999984741211
2019-10-22,62.189998626708984
2020-01-09,62.2599983215332
2020-06-15,63.970001220703125
2019-10-25,63.540000915527344
2020-03-31,64.11000061035156
2020-06-18,62.779998779296875
2019-04-03,64.22000122070312
2018-08-22,63.810001373291016
2018-10-25,64.44000244140625
2019-01-29,64.87999725341797
2018-12-28,65.22000122070312
2018-11-26,65.33000183105469
2019-08-09,65.7699966430664
2019-07-08,64.87999725341797
2019-06-06,66.5199966430664
2019-09-10,66.61000061035156
2020-01-15,67.45999908447266
2020-04-03,67.8499984741211
2019-10-31,68.0
2020-04-06,68.88999938964844
2020-06-24,69.43000030517578
2018-11-09,69.69999694824219
2019-07-23,69.26000213623047
2019-06-21,68.93000030517578
2019-05-20,70.02999877929688
2019-04-18,69.80000305175781
2018-09-06,70.44000244140625
2018-10-08,69.56999969482422
2019-02-13,70.6500015258789
2018-12-11,71.16999816894531
2019-09-25,70.83999633789062
2020-01-21,71.41000366210938
2020-04-09,72.05999755859375
2019-11-06,73.27999877929688
2020-01-24,73.48999786376953
2020-01-27,72.8499984741211
2020-04-15,74.44999694824219
2018-12-26,73.76000213623047
2019-08-07,73.62000274658203
2019-06-04,74.16000366210938
2018-09-21,74.19999694824219
2018-07-19,75.01000213623047
2018-08-20,74.80000305175781
2018-10-23,75.12000274658203
2019-05-03,75.08999633789062
2019-04-01,77.05000305175781
2019-02-28,76.8499984741211
2019-11-12,77.48999786376953
2020-01-30,77.94000244140625
2019-11-15,79.80999755859375
2020-04-21,79.56999969482422
2019-04-16,81.56999969482422
2019-03-15,82.23999786376953
2019-02-11,82.5999984741211
2019-01-10,82.48999786376953
2019-08-22,81.87000274658203
2018-11-07,80.61000061035156
2018-08-03,81.26000213623047
2018-09-04,81.70999908447266
2019-06-19,81.45999908447266
2019-09-23,80.30999755859375
2019-11-18,76.27999877929688
2020-02-05,76.73999786376953
2020-04-24,75.88999938964844
2019-03-29,78.05999755859375
2019-11-21,79.33000183105469
2020-04-27,80.61000061035156
2020-02-11,81.80000305175781
2020-04-30,82.44999694824219
2019-05-01,82.48999786376953
2019-02-26,82.30999755859375
2019-01-25,81.88999938964844
2018-12-24,82.52999877929688
2019-09-06,81.91000366210938
2018-07-17,78.52999877929688
2018-09-19,77.18000030517578
2019-08-05,77.76000213623047
2019-10-08,78.62999725341797
2019-12-11,79.29000091552734
2019-11-27,80.81999969482422
2020-02-14,79.97000122070312
2020-05-06,79.5199966430664
2019-01-08,79.6500015258789
2018-12-07,80.73999786376953
2019-08-20,80.95999908447266
2018-11-05,81.27999877929688
2019-07-19,82.16000366210938
2018-10-04,82.62999725341797
2019-06-17,81.91999816894531
2019-05-16,82.1500015258789
2018-08-01,82.02999877929688
2019-03-13,81.43000030517578
2019-12-03,81.37999725341797
2020-02-20,81.75
2019-12-06,79.12999725341797
2020-05-12,79.13999938964844
2019-12-09,80.95999908447266
2020-02-26,80.80000305175781
2020-05-15,81.33000183105469
2019-03-28,82.02999877929688
2018-09-17,81.04000091552734
2018-08-16,81.66999816894531
2018-10-19,80.9800033569336
2019-04-29,81.25
2019-01-23,81.33000183105469
2019-09-04,79.5
2018-11-20,80.38999938964844
2019-07-02,79.76000213623047
2019-05-31,83.83000183105469
2019-12-12,85.0199966430664
2020-05-18,86.20999908447266
2019-09-27,88.69999694824219
2020-03-03,88.37000274658203
2020-05-21,88.2699966430664
2019-05-14,87.81999969482422
2018-08-31,85.76000213623047
2018-07-30,87.86000061035156
2018-10-02,87.69999694824219
2019-04-12,87.47000122070312
2019-03-11,88.23999786376953
2019-02-07,89.79000091552734
2019-07-17,91.66000366210938
2019-09-19,89.93000030517578
2019-10-21,91.44000244140625
2019-12-18,89.97000122070312
2020-03-06,90.58000183105469
2019-10-03,91.72000122070312
2020-03-09,93.04000091552734
2020-05-27,93.29000091552734
2019-12-24,86.05999755859375
2020-03-12,85.26000213623047
2018-12-20,86.04000091552734
2019-08-01,83.55999755859375
2018-08-14,81.45999908447266
2018-07-13,82.31999969482422
2018-10-17,83.47000122070312
2019-05-29,85.16999816894531
2019-03-26,86.33999633789062
2019-02-22,88.87999725341797
2019-10-04,88.2699966430664
2019-11-05,88.16999816894531
2019-12-27,87.38999938964844
2020-06-02,85.79000091552734
2019-12-30,86.27999877929688
2020-03-18,85.97000122070312
2020-06-05,86.45999908447266
2019-07-15,85.19999694824219
2018-12-03,86.13999938964844
2019-06-13,83.31999969482422
2019-01-04,82.37000274658203
2018-08-29,82.0999984741211
2019-02-05,82.25
2018-11-01,81.16000366210938
2019-08-16,80.43000030517578
2019-04-10,81.7300033569336
2019-09-17,82.12999725341797
2019-10-15,83.5999984741211
2020-01-02,84.05999755859375
2020-06-08,83.73999786376953
2019-10-18,81.86000061035156
2020-03-24,81.37000274658203
2020-06-11,82.41999816894531
2020-01-08,80.97000122070312
2019-04-25,79.16999816894531
2019-07-30,77.5
2019-02-20,77.81999969482422
2018-07-11,78.4800033569336
2018-09-13,82.08000183105469
2018-10-15,82.29000091552734
2019-06-28,81.79000091552734
2018-12-18,82.79000091552734
2018-11-16,83.69999694824219
2019-10-02,82.05000305175781
2020-03-27,81.93000030517578
2020-01-10,83.47000122070312
2019-10-24,83.25
2020-03-30,82.62999725341797
2020-06-17,82.7300033569336
2020-01-14,88.87999725341797
2020-04-02,88.87000274658203
2019-01-02,90.33999633789062
2019-08-14,90.33000183105469
2018-10-30,89.9800033569336
2019-06-11,90.54000091552734
2019-05-10,90.62000274658203
2019-04-08,88.52999877929688
2018-08-27,86.41000366210938
2018-07-26,88.62999725341797
2018-09-28,89.69999694824219
2019-03-07,90.08999633789062
2019-10-30,89.88999938964844
2020-01-17,89.58000183105469
2020-06-23,88.94999694824219
2020-04-08,89.23999786376953
2020-06-26,89.45999908447266
2019-03-22,89.44999694824219
2019-01-17,89.66999816894531
2019-08-29,88.61000061035156
2018-11-14,88.48999786376953
2019-06-26,87.51000213623047
2018-09-11,87.97000122070312
2018-07-09,89.94999694824219
2018-08-10,90.37999725341797
2019-04-23,88.86000061035156
2019-09-30,89.73999786376953
2020-01-23,90.86000061035156
2019-11-08,91.38999938964844
2020-04-14,91.1500015258789
2019-11-11,91.30000305175781
2020-01-29,91.41999816894531
2020-04-17,90.33999633789062
2018-07-24,91.04000091552734
2018-09-26,89.97000122070312
2019-05-08,90.58000183105469
2019-03-05,90.1500015258789
2019-02-01,88.83999633789062
2018-12-31,89.38999938964844
2018-11-29,89.20999908447266
2019-08-12,91.91999816894531
2019-07-11,93.45999908447266
2019-09-13,91.94000244140625
2019-11-14,90.79000091552734
2020-04-20,90.0199966430664
2020-02-04,89.86000061035156
2020-04-23,87.47000122070312
2018-12-14,87.61000061035156
2019-08-27,87.95999908447266
2018-08-08,85.93000030517578
2018-10-11,84.1500015258789
2018-11-12,84.56999969482422
2019-07-26,84.41000366210938
2019-06-24,84.75
2019-05-23,82.62999725341797
2019-03-20,83.2699966430664
2019-01-15,83.88999938964844
2019-11-20,84.11000061035156
2020-02-07,79.7699966430664
2020-02-10,80.3499984741211
2020-04-29,81.58000183105469
2019-11-26,80.98999786376953
2020-02-13,80.36000061035156
2019-01-30,81.18000030517578
2018-08-23,80.51000213623047
2018-09-24,80.1500015258789
2018-11-27,77.83000183105469
2018-10-26,78.80000305175781
2019-07-09,77.83000183105469
2019-06-07,75.58999633789062
2019-05-06,71.70999908447266
2019-04-04,71.08999633789062
2019-09-11,69.19000244140625
2019-11-29,67.83000183105469
2020-05-05,70.54000091552734
2019-12-02,68.5
2020-02-19,70.38999938964844
2020-05-08,67.01000213623047
2019-05-21,64.6500015258789
2019-03-18,60.880001068115234
2018-09-07,62.7599983215332
2018-08-06,58.54999923706055
2018-10-09,51.79999923706055
2019-02-14,52.5099983215332
2018-12-12,45.04999923706055
2019-07-24,47.86000061035156
2019-09-26,44.18000030517578
2019-10-28,54.209999084472656
2019-12-05,53.619998931884766
2020-05-11,57.599998474121094
2019-07-03,59.9900016784668
2020-02-25,63.189998626708984
2020-05-14,61.22999954223633
2020-02-28,58.59000015258789
2019-08-08,59.150001525878906
2019-06-05,57.869998931884766
2018-07-20,55.34000015258789
2018-08-21,54.150001525878906
2018-10-24,53.81999969482422
2019-04-02,56.45000076293945
2019-03-01,57.369998931884766
2019-01-28,58.40999984741211
2018-12-27,60.939998626708984
2019-09-09,62.18000030517578
2020-03-02,61.40999984741211
2020-05-20,60.150001525878906
2019-12-17,60.880001068115234
2020-03-05,62.34000015258789
2019-02-12,63.86000061035156
2019-01-11,61.90999984741211
2018-12-10,59.91999816894531
2019-08-23,60.900001525878906
2018-11-08,58.97999954223633
2019-07-22,59.68000030517578
2019-06-20,62.79999923706055
2018-09-05,63.29999923706055
2019-04-17,62.189998626708984
2019-09-24,60.0099983215332
2019-12-20,55.31999969482422
2020-05-26,56.9900016784668
2019-04-30,54.779998779296875
2019-12-23,57.2599983215332
2020-03-11,60.38999938964844
2020-05-29,60.7599983215332
2019-12-26,60.08000183105469
2020-06-01,58.119998931884766
2019-05-02,59.15999984741211
2019-02-27,58.209999084472656
2018-11-23,60.83000183105469
2019-08-06,58.36000061035156
2018-07-18,60.650001525878906
2018-09-20,59.25
2018-10-22,59.189998626708984
2019-07-05,61.63999938964844
2019-06-03,62.75
2019-10-09,62.65999984741211
2019-10-11,61.439998626708984
2020-03-17,62.61000061035156
2020-06-04,62.5
2019-10-14,60.099998474121094
2020-03-20,64.06999969482422
2018-11-06,64.91999816894531
2019-06-18,68.66999816894531
2019-05-17,66.7699966430664
2019-04-15,64.54000091552734
2019-03-14,59.849998474121094
2019-01-09,62.20000076293945
2018-08-02,62.7599983215332
2018-10-05,64.8499984741211
2019-08-21,63.4900016784668
2019-10-17,64.0199966430664
2020-03-23,63.220001220703125
2020-06-10,61.41999816894531
2019-02-25,61.15999984741211
2020-01-07,59.439998626708984
2020-03-26,59.869998931884766
2019-10-23,58.279998779296875
