Dates,UAA
2019-07-02,22.059999465942383
2019-05-31,21.149999618530273
2019-12-12,21.420000076293945
2020-05-18,21.270000457763672
2019-09-27,21.190000534057617
2020-03-03,21.1200008392334
2020-05-21,20.100000381469727
2019-05-14,20.399999618530273
2018-08-31,19.40999984741211
2018-07-30,19.110000610351562
2018-10-02,18.860000610351562
2019-04-12,19.110000610351562
2019-03-11,18.760000228881836
2019-02-07,18.90999984741211
2019-07-17,19.1200008392334
2019-09-19,18.729999542236328
2019-10-21,18.290000915527344
2019-12-18,18.219999313354492
2020-03-06,18.360000610351562
2019-10-03,18.75
2020-03-09,18.959999084472656
2020-05-27,18.610000610351562
2019-12-24,19.229999542236328
2020-03-12,19.809999465942383
2018-12-20,20.079999923706055
2019-08-01,20.31999969482422
2018-08-14,20.760000228881836
2018-07-13,21.440000534057617
2018-10-17,21.760000228881836
2019-05-29,21.8799991607666
2019-03-26,21.420000076293945
2019-02-22,21.18000030517578
2019-10-04,21.079999923706055
2019-11-05,20.84000015258789
2019-12-27,20.59000015258789
2020-06-02,20.139999389648438
2019-12-30,19.889999389648438
2020-03-18,19.979999542236328
2020-06-05,19.860000610351562
2019-07-15,20.1299991607666
2018-12-03,20.049999237060547
2019-06-13,20.200000762939453
2019-01-04,19.639999389648438
2018-08-29,19.280000686645508
2019-02-05,19.399999618530273
2018-11-01,19.459999084472656
2019-08-16,19.25
2019-04-10,19.690000534057617
2019-09-17,19.93000030517578
2019-10-15,20.389999389648438
2020-01-02,20.260000228881836
2020-06-08,20.440000534057617
2019-10-18,20.5
2020-03-24,20.6299991607666
2020-06-11,20.06999969482422
2020-01-08,20.09000015258789
2019-04-25,21.450000762939453
2019-07-30,21.219999313354492
2019-02-20,20.920000076293945
2018-07-11,21.309999465942383
2018-09-13,21.469999313354492
2018-10-15,21.170000076293945
2019-06-28,20.950000762939453
2018-12-18,20.729999542236328
2018-11-16,21.309999465942383
2019-10-02,18.510000228881836
2020-03-27,18.309999465942383
2020-01-10,18.3700008392334
2019-10-24,18.56999969482422
2020-03-30,17.90999984741211
2020-06-17,17.610000610351562
2020-01-14,17.860000610351562
2020-04-02,17.34000015258789
2019-01-02,17.479999542236328
2019-08-14,17.889999389648438
2018-10-30,17.860000610351562
2019-06-11,17.510000228881836
2019-05-10,17.309999465942383
2019-04-08,17.059999465942383
2018-08-27,17.459999084472656
2018-07-26,17.6299991607666
2018-09-28,18.040000915527344
2019-03-07,19.389999389648438
2019-10-30,19.200000762939453
2020-01-17,18.950000762939453
2020-06-23,18.3700008392334
2020-04-08,18.6200008392334
2020-06-26,18.829999923706055
2019-03-22,19.1299991607666
2019-01-17,19.360000610351562
2019-08-29,19.31999969482422
2018-11-14,19.309999465942383
2019-06-26,19.309999465942383
2018-09-11,19.899999618530273
2018-07-09,20.540000915527344
2018-08-10,20.649999618530273
2019-04-23,21.040000915527344
2019-09-30,21.239999771118164
2020-01-23,21.549999237060547
2019-11-08,21.649999618530273
2020-04-14,21.670000076293945
2019-11-11,21.8700008392334
2020-01-29,21.889999389648438
2020-04-17,21.489999771118164
2018-07-24,21.610000610351562
2018-09-26,21.829999923706055
2019-05-08,21.959999084472656
2019-03-05,21.530000686645508
2019-02-01,20.829999923706055
2018-12-31,21.0
2018-11-29,20.5
2019-08-12,19.84000015258789
2019-07-11,20.229999542236328
2019-09-13,21.200000762939453
2019-11-14,21.420000076293945
2020-04-20,21.649999618530273
2020-02-04,21.280000686645508
2020-04-23,20.469999313354492
2018-12-14,20.969999313354492
2019-08-27,21.299999237060547
2018-08-08,21.389999389648438
2018-10-11,20.950000762939453
2018-11-12,20.950000762939453
2019-07-26,21.520000457763672
2019-06-24,21.010000228881836
2019-05-23,20.8700008392334
2019-03-20,20.65999984741211
2019-01-15,21.1200008392334
2019-11-20,21.15999984741211
2020-02-07,21.040000915527344
2020-02-10,20.850000381469727
2020-04-29,20.799999237060547
2019-11-26,17.469999313354492
2020-02-13,17.489999771118164
2019-01-30,17.049999237060547
2018-08-23,17.209999084472656
2018-09-24,17.18000030517578
2018-11-27,16.8700008392334
2018-10-26,16.719999313354492
2019-07-09,16.610000610351562
2019-06-07,15.720000267028809
2019-05-06,15.739999771118164
2019-04-04,15.0600004196167
2019-09-11,14.720000267028809
2019-11-29,14.260000228881836
2020-05-05,14.369999885559082
2019-12-02,14.350000381469727
2020-02-19,14.010000228881836
2020-05-08,13.6899995803833
2019-05-21,13.119999885559082
2019-03-18,11.960000038146973
2018-09-07,11.829999923706055
2018-08-06,11.600000381469727
2018-10-09,10.739999771118164
2019-02-14,10.819999694824219
2018-12-12,10.4399995803833
2019-07-24,10.039999961853027
2019-09-26,9.720000267028809
2019-10-28,9.210000038146973
2019-12-05,9.489999771118164
2020-05-11,8.539999961853027
2019-07-03,9.1899995803833
2020-02-25,9.880000114440918
2020-05-14,10.149999618530273
2020-02-28,9.760000228881836
2019-08-08,9.680000305175781
2019-06-05,9.829999923706055
2018-07-20,8.920000076293945
2018-08-21,8.420000076293945
2018-10-24,8.34000015258789
2019-04-02,9.289999961853027
2019-03-01,10.050000190734863
2019-01-28,10.1899995803833
2018-12-27,10.75
2019-09-09,10.359999656677246
2020-03-02,10.34000015258789
2020-05-20,9.760000228881836
2019-12-17,9.729999542236328
2020-03-05,10.140000343322754
2019-02-12,10.09000015258789
2019-01-11,9.90999984741211
2018-12-10,9.989999771118164
2019-08-23,10.069999694824219
2018-11-08,10.25
2019-07-22,10.59000015258789
2019-06-20,11.050000190734863
2018-09-05,11.3100004196167
2019-04-17,10.819999694824219
2019-09-24,10.149999618530273
2019-12-20,9.899999618530273
2020-05-26,9.949999809265137
2019-04-30,9.569999694824219
2019-12-23,9.880000114440918
2020-03-11,10.050000190734863
2020-05-29,9.380000114440918
2019-12-26,9.319999694824219
2020-06-01,8.529999732971191
2019-05-02,7.849999904632568
2019-02-27,7.800000190734863
2018-11-23,8.479999542236328
2019-08-06,8.239999771118164
2018-07-18,8.350000381469727
2018-09-20,8.9399995803833
2018-10-22,8.75
2019-07-05,8.989999771118164
2019-06-03,9.609999656677246
2019-10-09,10.0
2019-10-11,9.130000114440918
2020-03-17,9.329999923706055
2020-06-04,9.680000305175781
2019-10-14,10.380000114440918
2020-03-20,10.630000114440918
2018-11-06,11.59000015258789
2019-06-18,11.800000190734863
2019-05-17,11.430000305175781
2019-04-15,10.920000076293945
2019-03-14,9.729999542236328
2019-01-09,10.050000190734863
2018-08-02,9.930000305175781
2018-10-05,10.550000190734863
2019-08-21,10.300000190734863
2019-10-17,10.010000228881836
2020-03-23,10.029999732971191
2020-06-10,9.619999885559082
2019-02-25,9.930000305175781
2020-01-07,9.6899995803833
2020-03-26,9.619999885559082
2019-10-23,9.65999984741211
