Dates,UAA
2018-07-13,20.299999237060547
2018-10-17,21.290000915527344
2019-05-29,21.15999984741211
2019-03-26,20.8799991607666
2019-02-22,20.690000534057617
2019-10-04,20.479999542236328
2019-11-05,20.100000381469727
2019-12-27,19.65999984741211
2020-06-02,19.6200008392334
2019-12-30,19.209999084472656
2020-03-18,19.350000381469727
2020-06-05,19.5
2019-07-15,19.5
2018-12-03,19.56999969482422
2019-06-13,19.729999542236328
2019-01-04,18.989999771118164
2018-08-29,18.68000030517578
2019-02-05,18.93000030517578
2018-11-01,19.100000381469727
2019-08-16,18.700000762939453
2019-04-10,19.139999389648438
2019-09-17,19.5
2019-10-15,19.81999969482422
2020-01-02,19.889999389648438
2020-06-08,19.940000534057617
2019-10-18,20.219999313354492
2020-03-24,20.299999237060547
2020-06-11,19.510000228881836
2020-01-08,19.770000457763672
2019-04-25,20.170000076293945
2019-07-30,20.600000381469727
2019-02-20,20.3700008392334
2018-07-11,20.510000228881836
2018-09-13,21.059999465942383
2018-10-15,20.790000915527344
2019-06-28,20.549999237060547
2018-12-18,20.399999618530273
2018-11-16,20.780000686645508
2019-10-02,16.829999923706055
2020-03-27,17.06999969482422
2020-01-10,17.770000457763672
2019-10-24,17.389999389648438
2020-03-30,17.40999984741211
2020-06-17,17.270000457763672
2020-01-14,17.25
2020-04-02,17.079999923706055
2019-01-02,17.09000015258789
2019-08-14,17.110000610351562
2018-10-30,17.309999465942383
2019-06-11,17.170000076293945
2019-05-10,16.93000030517578
2019-04-08,16.739999771118164
2018-08-27,17.030000686645508
2018-07-26,17.229999542236328
2018-09-28,17.270000457763672
2019-03-07,18.65999984741211
2019-10-30,18.770000457763672
2020-01-17,18.3799991607666
2020-06-23,17.90999984741211
2020-04-08,18.139999389648438
2020-06-26,18.510000228881836
2019-03-22,18.84000015258789
2019-01-17,18.81999969482422
2019-08-29,19.100000381469727
2018-11-14,19.059999465942383
2019-06-26,19.010000228881836
2018-09-11,19.34000015258789
2018-07-09,19.530000686645508
2018-08-10,20.229999542236328
2019-04-23,20.420000076293945
2019-09-30,20.920000076293945
2020-01-23,21.100000381469727
2019-11-08,21.420000076293945
2020-04-14,21.489999771118164
2019-11-11,21.56999969482422
2020-01-29,21.3799991607666
2020-04-17,21.18000030517578
2018-07-24,21.1200008392334
2018-09-26,21.3799991607666
2019-05-08,21.399999618530273
2019-03-05,20.350000381469727
2019-02-01,20.290000915527344
2018-12-31,20.309999465942383
2018-11-29,19.65999984741211
2019-08-12,19.549999237060547
2019-07-11,19.690000534057617
2019-09-13,20.209999084472656
2019-11-14,20.940000534057617
2020-04-20,21.09000015258789
2020-02-04,20.31999969482422
2020-04-23,20.09000015258789
2018-12-14,20.270000457763672
2019-08-27,20.139999389648438
2018-08-08,20.84000015258789
2018-10-11,20.260000228881836
2018-11-12,20.43000030517578
2019-07-26,20.8799991607666
2019-06-24,20.520000457763672
2019-05-23,20.149999618530273
2019-03-20,20.229999542236328
2019-01-15,20.440000534057617
2019-11-20,20.280000686645508
2020-02-07,20.6200008392334
2020-02-10,20.09000015258789
2020-04-29,20.209999084472656
2019-11-26,16.5
2020-02-13,16.56999969482422
2019-01-30,16.579999923706055
2018-08-23,16.760000228881836
2018-09-24,16.670000076293945
2018-11-27,16.43000030517578
2018-10-26,16.260000228881836
2019-07-09,16.0
2019-06-07,15.199999809265137
2019-05-06,14.600000381469727
2019-04-04,14.359999656677246
2019-09-11,13.699999809265137
2019-11-29,13.510000228881836
2020-05-05,13.75
2019-12-02,13.199999809265137
2020-02-19,13.279999732971191
2020-05-08,13.050000190734863
2019-05-21,12.489999771118164
2019-03-18,10.630000114440918
2018-09-07,11.020000457763672
2018-08-06,11.1899995803833
2018-10-09,9.59000015258789
2019-02-14,9.84000015258789
2018-12-12,9.079999923706055
2019-07-24,8.869999885559082
2019-09-26,8.09000015258789
2019-10-28,7.610000133514404
2019-12-05,8.109999656677246
2020-05-11,7.699999809265137
2019-07-03,8.470000267028809
2020-02-25,8.609999656677246
2020-05-14,9.0600004196167
2020-02-28,9.069999694824219
2019-08-08,8.930000305175781
2019-06-05,9.0600004196167
2018-07-20,8.050000190734863
2018-08-21,7.5
2018-10-24,7.389999866485596
2019-04-02,8.550000190734863
2019-03-01,9.270000457763672
2019-01-28,9.59000015258789
2018-12-27,10.069999694824219
2019-09-09,9.640000343322754
2020-03-02,9.789999961853027
2020-05-20,9.199999809265137
2019-12-17,9.210000038146973
2020-03-05,9.720000267028809
2019-02-12,9.600000381469727
2019-01-11,9.319999694824219
2018-12-10,9.569999694824219
2019-08-23,9.600000381469727
2018-11-08,9.90999984741211
2019-07-22,9.90999984741211
2019-06-20,10.510000228881836
2018-09-05,10.819999694824219
2019-04-17,10.25
2019-09-24,9.640000343322754
2019-12-20,9.279999732971191
2020-05-26,9.319999694824219
2019-04-30,9.010000228881836
2019-12-23,9.300000190734863
2020-03-11,9.699999809265137
2020-05-29,8.619999885559082
2019-12-26,8.539999961853027
2020-06-01,7.639999866485596
2019-05-02,7.150000095367432
2019-02-27,7.360000133514404
2018-11-23,8.09000015258789
2019-08-06,7.730000019073486
2018-07-18,7.860000133514404
2018-09-20,7.659999847412109
2018-10-22,8.260000228881836
2019-07-05,8.59000015258789
2019-06-03,8.989999771118164
2019-10-09,9.010000228881836
2019-10-11,8.680000305175781
2020-03-17,8.729999542236328
2020-06-04,9.289999961853027
2019-10-14,9.649999618530273
2020-03-20,10.010000228881836
2018-11-06,10.970000267028809
2019-06-18,11.359999656677246
2019-05-17,10.739999771118164
2019-04-15,10.15999984741211
2019-03-14,9.399999618530273
2019-01-09,9.260000228881836
2018-08-02,9.140000343322754
2018-10-05,9.989999771118164
2019-08-21,9.779999732971191
2019-10-17,9.510000228881836
2020-03-23,9.359999656677246
2020-06-10,9.229999542236328
2019-02-25,9.449999809265137
2020-01-07,9.1899995803833
2020-03-26,9.1899995803833
2019-10-23,8.949999809265137
