Dates,UAA
2019-09-12,20.700000762939453
2019-12-31,20.899999618530273
2020-03-19,20.719999313354492
2020-01-03,20.3700008392334
2020-06-09,20.75
2019-02-15,20.780000686645508
2019-01-14,22.209999084472656
2018-07-06,21.780000686645508
2018-08-07,21.829999923706055
2018-10-10,21.15999984741211
2018-12-13,21.360000610351562
2019-08-26,21.280000686645508
2019-07-25,21.420000076293945
2019-05-22,21.68000030517578
2019-03-19,21.799999237060547
2020-01-06,21.719999313354492
2020-03-25,22.520000457763672
2020-06-12,22.549999237060547
2019-10-22,22.860000610351562
2020-01-09,22.270000457763672
2020-06-15,22.309999465942383
2019-10-25,21.760000228881836
2020-03-31,21.649999618530273
2020-06-18,21.469999313354492
2019-04-03,22.030000686645508
2018-08-22,21.829999923706055
2018-10-25,22.079999923706055
2019-01-29,22.350000381469727
2018-12-28,22.209999084472656
2018-11-26,22.350000381469727
2019-08-09,22.149999618530273
2019-07-08,21.389999389648438
2019-06-06,21.700000762939453
2019-09-10,20.719999313354492
2020-01-15,20.8700008392334
2020-04-03,20.8700008392334
2019-10-31,20.989999771118164
2020-04-06,21.290000915527344
2020-06-24,21.139999389648438
2018-11-09,21.100000381469727
2019-07-23,21.329999923706055
2019-06-21,21.389999389648438
2019-05-20,22.010000228881836
2019-04-18,21.829999923706055
2018-09-06,21.739999771118164
2018-10-08,20.719999313354492
2019-02-13,21.360000610351562
2018-12-11,21.399999618530273
2019-09-25,21.860000610351562
2020-01-21,21.90999984741211
2020-04-09,21.799999237060547
2019-11-06,21.93000030517578
2020-01-24,22.15999984741211
2020-01-27,21.940000534057617
2020-04-15,22.3799991607666
2018-12-26,22.829999923706055
2019-08-07,22.469999313354492
2019-06-04,22.799999237060547
2018-09-21,22.860000610351562
2018-07-19,23.09000015258789
2018-08-20,22.040000915527344
2018-10-23,22.81999969482422
2019-05-03,22.739999771118164
2019-04-01,22.329999923706055
2019-02-28,21.8799991607666
2019-11-12,22.280000686645508
2020-01-30,22.1200008392334
2019-11-15,21.790000915527344
2020-04-21,20.950000762939453
2019-04-16,21.6299991607666
2019-03-15,21.360000610351562
2019-02-11,21.8799991607666
2019-01-10,23.579999923706055
2019-08-22,23.739999771118164
2018-11-07,23.8700008392334
2018-08-03,24.270000457763672
2018-09-04,23.459999084472656
2019-06-19,23.540000915527344
2019-09-23,23.530000686645508
2019-11-18,22.799999237060547
2020-02-05,22.950000762939453
2020-04-24,22.799999237060547
2019-03-29,23.56999969482422
2019-11-21,24.700000762939453
2020-04-27,25.760000228881836
2020-02-11,25.68000030517578
2020-04-30,25.899999618530273
2019-05-01,25.780000686645508
2019-02-26,26.18000030517578
2019-01-25,25.979999542236328
2018-12-24,26.600000381469727
2019-09-06,27.06999969482422
2018-07-17,26.690000534057617
2018-09-19,27.270000457763672
2019-08-05,26.959999084472656
2019-10-08,26.579999923706055
2019-12-11,26.149999618530273
2019-11-27,25.5
2020-02-14,24.899999618530273
2020-05-06,25.06999969482422
2019-01-08,25.299999237060547
2018-12-07,25.350000381469727
2019-08-20,25.149999618530273
2018-11-05,25.530000686645508
2019-07-19,25.93000030517578
2018-10-04,25.899999618530273
2019-06-17,26.489999771118164
2019-05-16,26.59000015258789
2018-08-01,26.420000076293945
2019-03-13,26.559999465942383
2019-12-03,27.299999237060547
2020-02-20,27.510000228881836
2019-12-06,27.360000610351562
2020-05-12,26.93000030517578
2019-12-09,26.969999313354492
2020-02-26,26.950000762939453
2020-05-15,26.639999389648438
2019-03-28,27.190000534057617
2018-09-17,27.34000015258789
2018-08-16,27.34000015258789
2018-10-19,27.239999771118164
2019-04-29,27.440000534057617
2019-01-23,24.079999923706055
2019-09-04,23.06999969482422
2018-11-20,21.579999923706055
2019-07-02,21.56999969482422
2019-05-31,20.81999969482422
2019-12-12,21.270000457763672
2020-05-18,20.93000030517578
2019-09-27,21.079999923706055
2020-03-03,20.190000534057617
2020-05-21,19.68000030517578
2019-05-14,19.850000381469727
2018-08-31,19.010000228881836
2018-07-30,18.510000228881836
2018-10-02,18.649999618530273
2019-04-12,18.770000457763672
2019-03-11,18.549999237060547
2019-02-07,18.75
2019-07-17,18.979999542236328
2019-09-19,17.920000076293945
2019-10-21,18.0
2019-12-18,17.81999969482422
2020-03-06,18.200000762939453
2019-10-03,18.6200008392334
2020-03-09,18.610000610351562
2020-05-27,18.559999465942383
2019-12-24,18.950000762939453
2020-03-12,19.770000457763672
2018-12-20,19.559999465942383
2019-08-01,20.219999313354492
2018-08-14,20.75
2018-07-13,21.360000610351562
2018-10-17,21.6200008392334
2019-05-29,21.18000030517578
2019-03-26,21.110000610351562
2019-02-22,20.979999542236328
2019-10-04,20.790000915527344
2019-11-05,20.209999084472656
2019-12-27,19.65999984741211
2020-06-02,19.780000686645508
2019-12-30,19.399999618530273
2020-03-18,19.59000015258789
2020-06-05,19.790000915527344
2019-07-15,19.56999969482422
2018-12-03,19.940000534057617
2019-06-13,19.729999542236328
2019-01-04,19.25
2018-08-29,19.280000686645508
2019-02-05,19.309999465942383
2018-11-01,19.100000381469727
2019-08-16,19.010000228881836
2019-04-10,19.469999313354492
2019-09-17,19.639999389648438
2019-10-15,19.989999771118164
2020-01-02,20.06999969482422
2020-06-08,20.399999618530273
2019-10-18,20.25
2020-03-24,20.520000457763672
2020-06-11,19.690000534057617
2020-01-08,20.09000015258789
2019-04-25,21.3799991607666
2019-07-30,20.81999969482422
2019-02-20,20.860000610351562
2018-07-11,21.059999465942383
2018-09-13,21.190000534057617
2018-10-15,20.860000610351562
2019-06-28,20.809999465942383
2018-12-18,20.649999618530273
2018-11-16,21.139999389648438
2019-10-02,17.139999389648438
2020-03-27,17.899999618530273
2020-01-10,18.170000076293945
2019-10-24,17.59000015258789
2020-03-30,17.559999465942383
2020-06-17,17.56999969482422
2020-01-14,17.290000915527344
2020-04-02,17.229999542236328
2019-01-02,17.1200008392334
2019-08-14,17.790000915527344
2018-10-30,17.329999923706055
2019-06-11,17.329999923706055
2019-05-10,16.989999771118164
2019-04-08,16.989999771118164
2018-08-27,17.43000030517578
2018-07-26,17.360000610351562
2018-09-28,17.989999771118164
2019-03-07,19.100000381469727
2019-10-30,18.889999389648438
2020-01-17,18.440000534057617
2020-06-23,18.110000610351562
2020-04-08,18.610000610351562
2020-06-26,18.780000686645508
2019-03-22,18.959999084472656
2019-01-17,19.270000457763672
2019-08-29,19.239999771118164
2018-11-14,19.200000762939453
2019-06-26,19.290000915527344
2018-09-11,19.530000686645508
2018-07-09,20.43000030517578
2018-08-10,20.559999465942383
2019-04-23,21.040000915527344
2019-09-30,21.15999984741211
2020-01-23,21.5
2019-11-08,21.549999237060547
2020-04-14,21.639999389648438
2019-11-11,21.799999237060547
2020-01-29,21.450000762939453
2020-04-17,21.280000686645508
2018-07-24,21.600000381469727
2018-09-26,21.780000686645508
2019-05-08,21.850000381469727
2019-03-05,20.440000534057617
2019-02-01,20.700000762939453
2018-12-31,20.420000076293945
2018-11-29,19.790000915527344
2019-08-12,19.770000457763672
2019-07-11,20.170000076293945
2019-09-13,21.1200008392334
2019-11-14,21.18000030517578
2020-04-20,21.190000534057617
2020-02-04,20.389999389648438
2020-04-23,20.200000762939453
2018-12-14,20.520000457763672
2019-08-27,21.229999542236328
2018-08-08,20.989999771118164
2018-10-11,20.649999618530273
2018-11-12,20.889999389648438
2019-07-26,21.0
2019-06-24,20.860000610351562
2019-05-23,20.18000030517578
2019-03-20,20.280000686645508
2019-01-15,20.790000915527344
2019-11-20,20.729999542236328
2020-02-07,20.670000076293945
2020-02-10,20.25
2020-04-29,20.450000762939453
2019-11-26,16.59000015258789
2020-02-13,17.040000915527344
2019-01-30,16.760000228881836
2018-08-23,17.190000534057617
2018-09-24,16.729999542236328
2018-11-27,16.56999969482422
2018-10-26,16.5
2019-07-09,16.040000915527344
2019-06-07,15.479999542236328
2019-05-06,14.819999694824219
2019-04-04,14.420000076293945
2019-09-11,13.989999771118164
2019-11-29,14.1899995803833
2020-05-05,14.100000381469727
2019-12-02,13.600000381469727
2020-02-19,13.880000114440918
2020-05-08,13.25
2019-05-21,12.630000114440918
2019-03-18,11.170000076293945
2018-09-07,11.75
2018-08-06,11.380000114440918
2018-10-09,9.6899995803833
2019-02-14,10.8100004196167
2018-12-12,9.199999809265137
2019-07-24,9.869999885559082
2019-09-26,8.550000190734863
2019-10-28,9.0600004196167
2019-12-05,8.170000076293945
2020-05-11,8.0600004196167
2019-07-03,9.149999618530273
2020-02-25,9.289999961853027
2020-05-14,9.890000343322754
2020-02-28,9.4399995803833
2019-08-08,9.569999694824219
2019-06-05,9.210000038146973
2018-07-20,8.260000228881836
2018-08-21,7.789999961853027
2018-10-24,8.220000267028809
2019-04-02,8.989999771118164
2019-03-01,9.520000457763672
2019-01-28,9.75
2018-12-27,10.430000305175781
2019-09-09,9.8100004196167
2020-03-02,10.010000228881836
2020-05-20,9.600000381469727
2019-12-17,9.34000015258789
2020-03-05,9.850000381469727
2019-02-12,9.649999618530273
2019-01-11,9.539999961853027
2018-12-10,9.59000015258789
2019-08-23,9.8100004196167
2018-11-08,10.0
2019-07-22,10.4399995803833
2019-06-20,10.829999923706055
2018-09-05,10.869999885559082
2019-04-17,10.420000076293945
2019-09-24,9.800000190734863
2019-12-20,9.6899995803833
2020-05-26,9.380000114440918
2019-04-30,9.1899995803833
2019-12-23,9.609999656677246
2020-03-11,9.979999542236328
2020-05-29,9.010000228881836
2019-12-26,8.630000114440918
2020-06-01,7.789999961853027
2019-05-02,7.710000038146973
2019-02-27,7.710000038146973
2018-11-23,8.229999542236328
2019-08-06,7.809999942779541
2018-07-18,8.239999771118164
2018-09-20,8.680000305175781
2018-10-22,8.34000015258789
2019-07-05,8.880000114440918
2019-06-03,9.609999656677246
2019-10-09,9.050000190734863
2019-10-11,8.75
2020-03-17,9.260000228881836
2020-06-04,9.40999984741211
2019-10-14,10.300000190734863
2020-03-20,10.40999984741211
2018-11-06,11.100000381469727
2019-06-18,11.510000228881836
2019-05-17,10.920000076293945
2019-04-15,10.510000228881836
2019-03-14,9.470000267028809
2019-01-09,9.699999809265137
2018-08-02,9.859999656677246
2018-10-05,10.359999656677246
2019-08-21,9.8100004196167
2019-10-17,9.779999732971191
2020-03-23,9.510000228881836
2020-06-10,9.510000228881836
2019-02-25,9.859999656677246
2020-01-07,9.470000267028809
2020-03-26,9.600000381469727
2019-10-23,9.109999656677246
