Dates,PFG
2019-08-30,49.31999969482422
2018-11-15,49.18000030517578
2019-07-29,48.65999984741211
2019-06-27,49.630001068115234
2019-04-24,47.88999938964844
2018-07-10,48.290000915527344
2018-09-12,48.34000015258789
2019-02-19,48.459999084472656
2019-01-18,48.06999969482422
2020-02-24,48.25
2020-05-13,49.0099983215332
2019-12-10,48.939998626708984
2020-02-27,49.0099983215332
2019-12-13,50.0099983215332
2020-05-19,49.09000015258789
2019-03-06,49.81999969482422
2018-11-30,47.810001373291016
2019-08-13,44.95000076293945
2019-07-12,45.02000045776367
2019-06-10,44.25
2019-05-09,43.41999816894531
2018-07-25,42.84000015258789
2018-09-27,43.0
2018-10-29,42.83000183105469
2019-10-16,43.5099983215332
2019-12-16,43.939998626708984
2020-03-04,43.4900016784668
2020-05-22,42.9900016784668
2019-10-01,43.06999969482422
2019-12-19,41.36000061035156
2018-09-10,41.400001525878906
2019-05-24,42.63999938964844
2018-08-09,44.16999816894531
2019-04-22,43.68000030517578
2019-03-21,43.290000915527344
2019-01-16,44.029998779296875
2019-08-28,44.22999954223633
2018-11-13,45.060001373291016
2018-10-12,45.75
2019-06-25,45.15999984741211
2020-03-10,45.45000076293945
2020-05-28,45.70000076293945
2019-10-07,45.59000015258789
2020-03-13,46.70000076293945
2019-10-10,47.70000076293945
2020-03-16,47.970001220703125
2020-06-03,49.5
2018-11-28,49.75
2018-09-25,49.86000061035156
2018-07-23,48.88999938964844
2018-08-24,49.70000076293945
2019-07-10,49.7400016784668
2019-05-07,49.959999084472656
2019-04-05,47.099998474121094
2019-03-04,47.88999938964844
2019-01-31,50.16999816894531
2019-09-12,49.540000915527344
2019-12-31,49.400001525878906
2020-03-19,48.619998931884766
2020-01-03,48.630001068115234
2020-06-09,47.58000183105469
2019-02-15,48.060001373291016
2019-01-14,48.81999969482422
2018-07-06,49.09000015258789
2018-08-07,48.79999923706055
2018-10-10,49.38999938964844
2018-12-13,50.599998474121094
2019-08-26,51.31999969482422
2019-07-25,52.34000015258789
2019-05-22,52.34000015258789
2019-03-19,53.22999954223633
2020-01-06,52.93000030517578
2020-03-25,52.470001220703125
2020-06-12,52.34000015258789
2019-10-22,52.380001068115234
2020-01-09,51.439998626708984
2020-06-15,51.5
2019-10-25,51.439998626708984
2020-03-31,50.63999938964844
2020-06-18,49.459999084472656
2019-04-03,50.189998626708984
2018-08-22,50.810001373291016
2018-10-25,50.939998626708984
2019-01-29,51.029998779296875
2018-12-28,51.689998626708984
2018-11-26,52.41999816894531
2019-08-09,53.060001373291016
2019-07-08,51.91999816894531
2019-06-06,50.459999084472656
2019-09-10,50.91999816894531
2020-01-15,49.5
2020-04-03,49.400001525878906
2019-10-31,50.13999938964844
2020-04-06,49.90999984741211
2020-06-24,50.5
2018-11-09,50.7400016784668
2019-07-23,51.939998626708984
2019-06-21,52.2400016784668
2019-05-20,52.22999954223633
2019-04-18,52.61000061035156
2018-09-06,53.099998474121094
2018-10-08,53.099998474121094
2019-02-13,51.84000015258789
2018-12-11,53.029998779296875
2019-09-25,54.31999969482422
2020-01-21,54.84000015258789
2020-04-09,54.380001068115234
2019-11-06,55.66999816894531
2020-01-24,55.619998931884766
2020-01-27,55.029998779296875
2020-04-15,55.220001220703125
2018-12-26,55.25
2019-08-07,54.810001373291016
2019-06-04,56.2400016784668
2018-09-21,57.5099983215332
2018-07-19,57.47999954223633
2018-08-20,57.25
2018-10-23,56.72999954223633
2019-05-03,56.81999969482422
2019-04-01,56.540000915527344
2019-02-28,56.599998474121094
2019-11-12,56.279998779296875
2020-01-30,55.33000183105469
2019-11-15,55.619998931884766
2020-04-21,55.220001220703125
2019-04-16,54.400001525878906
2019-03-15,54.61000061035156
2019-02-11,55.130001068115234
2019-01-10,54.84000015258789
2019-08-22,54.34000015258789
2018-11-07,55.34000015258789
2018-08-03,55.0
2018-09-04,54.400001525878906
2019-06-19,54.0099983215332
2019-09-23,54.16999816894531
2019-11-18,53.68000030517578
2020-02-05,54.2599983215332
2020-04-24,52.95000076293945
2019-03-29,51.5
2019-11-21,53.95000076293945
2020-04-27,54.869998931884766
2020-02-11,54.47999954223633
2020-04-30,55.11000061035156
2019-05-01,55.720001220703125
2019-02-26,55.290000915527344
2019-01-25,54.68000030517578
2018-12-24,54.75
2019-09-06,55.459999084472656
2018-07-17,55.88999938964844
2018-09-19,55.16999816894531
2019-08-05,56.15999984741211
2019-10-08,56.83000183105469
2019-12-11,57.880001068115234
2019-11-27,57.61000061035156
2020-02-14,57.5
2020-05-06,56.7599983215332
2019-01-08,56.38999938964844
2018-12-07,57.349998474121094
2019-08-20,58.540000915527344
2018-11-05,58.4900016784668
2019-07-19,58.0
2018-10-04,58.709999084472656
2019-06-17,58.290000915527344
2019-05-16,58.11000061035156
2018-08-01,58.470001220703125
2019-03-13,58.279998779296875
2019-12-03,58.630001068115234
2020-02-20,59.06999969482422
2019-12-06,58.720001220703125
2020-05-12,58.79999923706055
2019-12-09,58.5
2020-02-26,59.439998626708984
2020-05-15,59.25
2019-03-28,59.34000015258789
2018-09-17,59.560001373291016
2018-08-16,60.630001068115234
2018-10-19,59.93000030517578
2019-04-29,60.540000915527344
2019-01-23,59.0
2019-09-04,59.31999969482422
2018-11-20,57.9900016784668
2019-07-02,55.619998931884766
2019-05-31,53.869998931884766
2019-12-12,53.970001220703125
2020-05-18,53.20000076293945
2019-09-27,54.439998626708984
2020-03-03,55.15999984741211
2020-05-21,54.40999984741211
2019-05-14,52.810001373291016
2018-08-31,53.08000183105469
2018-07-30,52.56999969482422
2018-10-02,52.25
2019-04-12,54.40999984741211
2019-03-11,53.439998626708984
2019-02-07,53.83000183105469
2019-07-17,54.18000030517578
2019-09-19,53.720001220703125
2019-10-21,52.900001525878906
2019-12-18,53.43000030517578
2020-03-06,51.970001220703125
2019-10-03,53.150001525878906
2020-03-09,53.58000183105469
2020-05-27,52.95000076293945
2019-12-24,52.72999954223633
2020-03-12,53.22999954223633
2018-12-20,53.90999984741211
2019-08-01,54.90999984741211
2018-08-14,55.970001220703125
2018-07-13,56.4900016784668
2018-10-17,56.40999984741211
2019-05-29,57.90999984741211
2019-03-26,57.439998626708984
2019-02-22,56.540000915527344
2019-10-04,56.900001525878906
2019-11-05,57.099998474121094
2019-12-27,57.099998474121094
2020-06-02,55.84000015258789
2019-12-30,57.439998626708984
2020-03-18,56.619998931884766
2020-06-05,56.619998931884766
2019-07-15,57.22999954223633
2018-12-03,57.43000030517578
2019-06-13,57.560001373291016
2019-01-04,54.88999938964844
2018-08-29,53.380001068115234
2019-02-05,53.31999969482422
2018-11-01,54.619998931884766
2019-08-16,53.45000076293945
2019-04-10,53.13999938964844
2019-09-17,53.5
2019-10-15,54.939998626708984
2020-01-02,54.7599983215332
2020-06-08,55.40999984741211
2019-10-18,55.720001220703125
2020-03-24,55.79999923706055
2020-06-11,55.33000183105469
2020-01-08,56.43000030517578
2019-04-25,56.619998931884766
2019-07-30,56.68000030517578
2019-02-20,57.400001525878906
2018-07-11,53.0
2018-09-13,54.70000076293945
2018-10-15,54.880001068115234
2019-06-28,54.79999923706055
2018-12-18,54.06999969482422
2018-11-16,53.939998626708984
2019-10-02,55.16999816894531
2020-03-27,55.47999954223633
2020-01-10,56.31999969482422
2019-10-24,56.68000030517578
2020-03-30,55.7599983215332
2020-06-17,54.7400016784668
2020-01-14,55.45000076293945
2020-04-02,55.25
2019-01-02,54.27000045776367
2019-08-14,54.91999816894531
2018-10-30,54.33000183105469
2019-06-11,54.65999984741211
2019-05-10,54.33000183105469
2019-04-08,54.36000061035156
2018-08-27,54.63999938964844
2018-07-26,54.58000183105469
2018-09-28,54.540000915527344
2019-03-07,54.68000030517578
2019-10-30,55.209999084472656
2020-01-17,54.630001068115234
2020-06-23,52.88999938964844
2020-04-08,52.47999954223633
2020-06-26,52.79999923706055
2019-03-22,53.77000045776367
2019-01-17,53.52000045776367
2019-08-29,53.36000061035156
2018-11-14,52.95000076293945
2019-06-26,53.619998931884766
2018-09-11,54.56999969482422
2018-07-09,54.709999084472656
2018-08-10,54.400001525878906
2019-04-23,54.83000183105469
2019-09-30,54.880001068115234
2020-01-23,55.4900016784668
2019-11-08,55.029998779296875
2020-04-14,55.029998779296875
2019-11-11,54.790000915527344
2020-01-29,54.849998474121094
2020-04-17,54.95000076293945
2018-07-24,54.54999923706055
2018-09-26,55.43000030517578
2019-05-08,54.65999984741211
2019-03-05,54.36000061035156
2019-02-01,54.88999938964844
2018-12-31,55.290000915527344
2018-11-29,55.90999984741211
2019-08-12,56.2400016784668
2019-07-11,55.84000015258789
2019-09-13,56.08000183105469
2019-11-14,55.58000183105469
2020-04-20,55.709999084472656
2020-02-04,56.099998474121094
2020-04-23,56.619998931884766
2018-12-14,55.849998474121094
2019-08-27,55.36000061035156
2018-08-08,55.33000183105469
2018-10-11,53.099998474121094
2018-11-12,53.5099983215332
2019-07-26,55.900001525878906
2019-06-24,53.900001525878906
2019-05-23,53.9900016784668
2019-03-20,53.5099983215332
2019-01-15,54.619998931884766
2019-11-20,55.560001373291016
2020-02-07,56.54999923706055
2020-02-10,55.650001525878906
2020-04-29,55.349998474121094
2019-11-26,55.939998626708984
2020-02-13,56.400001525878906
2019-01-30,56.119998931884766
2018-08-23,55.90999984741211
2018-09-24,56.02000045776367
2018-11-27,55.560001373291016
2018-10-26,55.68000030517578
2019-07-09,55.59000015258789
2019-06-07,52.7599983215332
2019-05-06,52.04999923706055
2019-04-04,50.13999938964844
2019-09-11,48.04999923706055
2019-11-29,45.20000076293945
2020-05-05,44.599998474121094
2019-12-02,46.970001220703125
2020-02-19,45.61000061035156
2020-05-08,44.45000076293945
2019-05-21,41.560001373291016
2019-03-18,38.41999816894531
2018-09-07,37.369998931884766
2018-08-06,36.11000061035156
2018-10-09,32.720001220703125
2019-02-14,33.36000061035156
2018-12-12,29.510000228881836
2019-07-24,30.110000610351562
2019-09-26,26.399999618530273
2019-10-28,26.530000686645508
2019-12-05,27.049999237060547
2020-05-11,25.309999465942383
2019-07-03,25.989999771118164
2020-02-25,30.229999542236328
2020-05-14,33.0
2020-02-28,32.0
2019-08-08,32.20000076293945
2019-06-05,32.91999816894531
2018-07-20,29.3700008392334
2018-08-21,27.010000228881836
2018-10-24,26.329999923706055
2019-04-02,28.360000610351562
2019-03-01,30.610000610351562
2019-01-28,29.31999969482422
2018-12-27,31.850000381469727
2019-09-09,32.709999084472656
2020-03-02,32.11000061035156
2020-05-20,30.040000915527344
2019-12-17,29.34000015258789
2020-03-05,30.1200008392334
2019-02-12,29.600000381469727
2019-01-11,28.5
2018-12-10,29.389999389648438
2019-08-23,30.170000076293945
2018-11-08,29.809999465942383
2019-07-22,30.309999465942383
2019-06-20,34.279998779296875
2018-09-05,35.040000915527344
2019-04-17,35.65999984741211
2019-09-24,35.279998779296875
2019-12-20,34.34000015258789
2020-05-26,35.56999969482422
2019-04-30,35.34000015258789
2019-12-23,34.189998626708984
2020-03-11,37.2400016784668
2020-05-29,37.220001220703125
2019-12-26,37.0099983215332
2020-06-01,34.02000045776367
2019-05-02,31.59000015258789
2019-02-27,33.27000045776367
2018-11-23,35.619998931884766
2019-08-06,36.310001373291016
2018-07-18,36.119998931884766
2018-09-20,35.849998474121094
2018-10-22,37.189998626708984
2019-07-05,38.7400016784668
2019-06-03,40.959999084472656
2019-10-09,41.619998931884766
2019-10-11,38.97999954223633
2020-03-17,38.619998931884766
2020-06-04,40.13999938964844
2019-10-14,40.68000030517578
2020-03-20,42.33000183105469
2018-11-06,47.2599983215332
2019-06-18,48.0
2019-05-17,46.529998779296875
2019-04-15,46.58000183105469
2019-03-14,41.29999923706055
2019-01-09,42.31999969482422
2018-08-02,39.81999969482422
2018-10-05,45.400001525878906
2019-08-21,43.90999984741211
2019-10-17,40.70000076293945
2020-03-23,43.52000045776367
2020-06-10,41.9900016784668
2019-02-25,41.20000076293945
2020-01-07,41.439998626708984
2020-03-26,39.29999923706055
2019-10-23,39.560001373291016
