Dates,PFG
2018-12-18,51.498268127441406
2018-11-16,52.62702178955078
2019-10-02,53.46635055541992
2020-03-27,54.2863883972168
2020-01-10,54.32497787475586
2019-10-24,53.89084243774414
2020-03-30,53.350582122802734
2020-06-17,53.60142135620117
2020-01-14,53.900489807128906
2020-04-02,52.4823112487793
2019-01-02,52.665611267089844
2019-08-14,52.694557189941406
2018-10-30,52.366539001464844
2019-06-11,52.85856246948242
2019-05-10,52.366539001464844
2019-04-08,52.42442321777344
2018-08-27,52.694557189941406
2018-07-26,52.916446685791016
2018-09-28,52.71384811401367
2019-03-07,53.263755798339844
2019-10-30,53.15763473510742
2020-01-17,52.47549819946289
2020-06-23,51.01378631591797
2020-04-08,51.452301025390625
2020-06-26,51.44255828857422
2019-03-22,52.29035186767578
2019-01-17,51.89081573486328
2019-08-29,51.881072998046875
2018-11-14,52.153926849365234
2019-06-26,53.459720611572266
2018-09-11,52.90427017211914
2018-07-09,52.991973876953125
2018-08-10,53.264827728271484
2019-04-23,53.3427848815918
2019-09-30,53.69359588623047
2020-01-23,53.644874572753906
2019-11-08,53.391510009765625
2020-04-14,53.32329559326172
2019-11-11,53.56691360473633
2020-01-29,53.362274169921875
2020-04-17,53.25508499145508
2018-07-24,53.59614944458008
2018-09-26,54.30751419067383
2019-05-08,53.508445739746094
2019-03-05,53.59614944458008
2019-02-01,53.93721389770508
2018-12-31,54.17108917236328
2018-11-29,54.746028900146484
2019-08-12,54.278282165527344
2019-07-11,54.61935043334961
2019-09-13,54.32700729370117
2019-11-14,53.80078887939453
2020-04-20,54.66807174682617
2020-02-04,55.62306213378906
2020-04-23,54.20032501220703
2018-12-14,54.190582275390625
2019-08-27,53.917728424072266
2018-08-08,52.97248458862305
2018-10-11,51.55949783325195
2018-11-12,52.47549819946289
2019-07-26,53.08942413330078
2019-06-24,53.04069519042969
2019-05-23,51.59847640991211
2019-03-20,52.49498748779297
2019-01-15,53.18687057495117
2019-11-20,54.70705032348633
2020-02-07,54.68756103515625
2020-02-10,54.17108917236328
2020-04-29,54.375728607177734
2019-11-26,54.901947021484375
2020-02-13,55.077354431152344
2019-01-30,54.56087875366211
2018-08-23,54.92143630981445
2018-09-24,53.849510192871094
2018-11-27,54.4829216003418
2018-10-26,54.55113220214844
2019-07-09,53.02120590209961
2019-06-07,50.40961456298828
2019-05-06,48.217044830322266
2019-04-04,47.7005729675293
2019-09-11,45.615196228027344
2019-11-29,43.780723571777344
2020-05-05,46.43380355834961
2019-12-02,44.13578414916992
2020-02-19,45.6053352355957
2020-05-08,43.2875862121582
2019-05-21,41.699684143066406
2019-03-18,34.923980712890625
2018-09-07,37.0543327331543
2018-08-06,35.426979064941406
2018-10-09,30.55478286743164
2019-02-14,35.06205749511719
2018-12-12,28.907705307006836
2019-07-24,28.266626358032227
2019-09-26,26.83652687072754
2019-10-28,26.520919799804688
2019-12-05,25.327529907226562
2020-05-11,23.828392028808594
2019-07-03,29.203588485717773
2020-02-25,32.14268493652344
2020-05-14,33.38539123535156
2020-02-28,32.15254592895508
2019-08-08,32.754173278808594
2019-06-05,30.909841537475586
2018-07-20,27.0239200592041
2018-08-21,26.234901428222656
2018-10-24,26.047508239746094
2019-04-02,27.87211799621582
2019-03-01,28.414567947387695
2019-01-28,30.02219581604004
2018-12-27,32.15254592895508
2019-09-09,31.067646026611328
2020-03-02,31.146547317504883
2020-05-20,29.223312377929688
2019-12-17,28.237037658691406
2020-03-05,30.12082290649414
2019-02-12,29.38111686706543
2019-01-11,28.039783477783203
2018-12-10,28.651273727416992
2019-08-23,29.065507888793945
2018-11-08,29.56850814819336
2019-07-22,31.25503921508789
2019-06-20,33.148685455322266
2018-09-05,36.04833221435547
2019-04-17,35.910255432128906
2019-09-24,34.61823272705078
2019-12-20,34.490020751953125
2020-05-26,34.38153076171875
2019-04-30,33.49388122558594
2019-12-23,35.791900634765625
2020-03-11,37.685546875
2020-05-29,36.10750961303711
2019-12-26,34.45056915283203
2020-06-01,32.06378173828125
2019-05-02,33.158546447753906
2019-02-27,33.38539123535156
2018-11-23,36.26531219482422
2019-08-06,34.815486907958984
2018-07-18,35.62423324584961
2018-09-20,36.492156982421875
2018-10-22,36.423118591308594
2019-07-05,38.59292221069336
2019-06-03,40.427391052246094
2019-10-09,40.23999786376953
2019-10-11,38.619998931884766
2020-03-17,39.52000045776367
2020-06-04,39.709999084472656
2019-10-14,43.029998779296875
2020-03-20,44.63999938964844
2018-11-06,47.04999923706055
2019-06-18,48.720001220703125
2019-05-17,47.27000045776367
2019-04-15,44.34000015258789
2019-03-14,40.04999923706055
2019-01-09,41.880001068115234
2018-08-02,43.0099983215332
2018-10-05,44.20000076293945
2019-08-21,42.849998474121094
2019-10-17,42.25
2020-03-23,42.16999816894531
2020-06-10,41.25
2019-02-25,41.88999938964844
2020-01-07,39.540000915527344
2020-03-26,40.0
2019-10-23,39.13999938964844
