Dates,HPE
2020-02-12,15.34000015258789
2020-05-01,15.510000228881836
2020-05-04,15.520000457763672
2019-06-12,15.329999923706055
2019-04-09,15.4399995803833
2019-03-08,15.84000015258789
2019-02-04,15.649999618530273
2018-07-27,15.09000015258789
2018-08-28,15.149999618530273
2019-01-03,14.630000114440918
2019-08-15,14.569999694824219
2018-10-31,14.930000305175781
2019-09-16,15.25
2020-02-18,15.800000190734863
2020-05-07,15.890000343322754
2018-08-17,15.930000305175781
2019-12-04,15.880000114440918
2020-02-21,16.239999771118164
2018-12-17,16.25
2019-08-30,15.720000267028809
2018-11-15,15.279999732971191
2019-07-29,15.34000015258789
2019-06-27,15.149999618530273
2019-04-24,15.319999694824219
2018-07-10,15.199999809265137
2018-09-12,14.829999923706055
2019-02-19,14.529999732971191
2019-01-18,14.699999809265137
2020-02-24,14.539999961853027
2020-05-13,14.90999984741211
2019-12-10,15.0600004196167
2020-02-27,15.460000038146973
2019-12-13,15.119999885559082
2020-05-19,15.0
2019-03-06,15.5
2018-11-30,15.050000190734863
2019-08-13,16.020000457763672
2019-07-12,14.710000038146973
2019-06-10,14.569999694824219
2019-05-09,14.739999771118164
2018-07-25,14.640000343322754
2018-09-27,14.489999771118164
2018-10-29,14.220000267028809
2019-10-16,13.59000015258789
2019-12-16,13.630000114440918
2020-03-04,13.170000076293945
2020-05-22,12.649999618530273
2019-10-01,12.609999656677246
2019-12-19,12.270000457763672
2018-09-10,12.8100004196167
2019-05-24,13.100000381469727
2018-08-09,13.029999732971191
2019-04-22,13.210000038146973
2019-03-21,13.460000038146973
2019-01-16,13.180000305175781
2019-08-28,13.800000190734863
2018-11-13,14.069999694824219
2018-10-12,13.800000190734863
2019-06-25,14.0600004196167
2020-03-10,14.130000114440918
2020-05-28,14.239999771118164
2019-10-07,14.15999984741211
2020-03-13,14.4399995803833
2019-10-10,14.319999694824219
2020-03-16,14.270000457763672
2020-06-03,14.680000305175781
2018-11-28,14.449999809265137
2018-09-25,14.4399995803833
2018-07-23,14.760000228881836
2018-08-24,15.350000381469727
2019-07-10,15.65999984741211
2019-05-07,15.369999885559082
2019-04-05,15.520000457763672
2019-03-04,15.59000015258789
2019-01-31,15.6899995803833
2019-09-12,15.789999961853027
2019-12-31,15.890000343322754
2020-03-19,16.09000015258789
2020-01-03,15.850000381469727
2020-06-09,15.920000076293945
2019-02-15,15.84000015258789
2019-01-14,16.0
2018-07-06,16.049999237060547
2018-08-07,15.989999771118164
2018-10-10,16.09000015258789
2018-12-13,16.09000015258789
2019-08-26,16.049999237060547
2019-07-25,16.229999542236328
2019-05-22,16.31999969482422
2019-03-19,16.760000228881836
2020-01-06,16.799999237060547
2020-03-25,16.700000762939453
2020-06-12,16.3799991607666
2019-10-22,16.3799991607666
2020-01-09,16.15999984741211
2020-06-15,16.139999389648438
2019-10-25,15.960000038146973
2020-03-31,15.670000076293945
2020-06-18,15.609999656677246
2019-04-03,15.890000343322754
2018-08-22,15.3100004196167
2018-10-25,15.520000457763672
2019-01-29,15.65999984741211
2018-12-28,16.06999969482422
2018-11-26,15.84000015258789
2019-08-09,15.880000114440918
2019-07-08,15.869999885559082
2019-06-06,16.020000457763672
2019-09-10,15.289999961853027
2020-01-15,15.149999618530273
2020-04-03,15.3100004196167
2019-10-31,15.260000228881836
2020-04-06,15.260000228881836
2020-06-24,15.430000305175781
2018-11-09,15.899999618530273
2019-07-23,15.819999694824219
2019-06-21,15.850000381469727
2019-05-20,16.06999969482422
2019-04-18,16.149999618530273
2018-09-06,16.190000534057617
2018-10-08,15.949999809265137
2019-02-13,16.270000457763672
2018-12-11,16.270000457763672
2019-09-25,16.399999618530273
2020-01-21,16.489999771118164
2020-04-09,16.600000381469727
2019-11-06,16.56999969482422
2020-01-24,16.65999984741211
2020-01-27,16.59000015258789
2020-04-15,16.530000686645508
2018-12-26,16.270000457763672
2019-08-07,16.010000228881836
2019-06-04,15.770000457763672
2018-09-21,15.710000038146973
2018-07-19,15.8100004196167
2018-08-20,15.789999961853027
2018-10-23,15.739999771118164
2019-05-03,15.930000305175781
2019-04-01,15.65999984741211
2019-02-28,15.430000305175781
2019-11-12,15.350000381469727
2020-01-30,15.220000267028809
2019-11-15,14.789999961853027
2020-04-21,14.15999984741211
2019-04-16,14.239999771118164
2019-03-15,14.420000076293945
2019-02-11,14.529999732971191
2019-01-10,14.619999885559082
2019-08-22,14.75
2018-11-07,15.25
2018-08-03,14.710000038146973
2018-09-04,14.319999694824219
2019-06-19,14.390000343322754
2019-09-23,14.170000076293945
2019-11-18,14.130000114440918
2020-02-05,14.220000267028809
2020-04-24,13.720000267028809
2019-03-29,13.6899995803833
2019-11-21,14.130000114440918
2020-04-27,14.09000015258789
2020-02-11,13.989999771118164
2020-04-30,14.09000015258789
2019-05-01,14.260000228881836
2019-02-26,14.260000228881836
2019-01-25,14.140000343322754
2018-12-24,14.350000381469727
2019-09-06,14.149999618530273
2018-07-17,14.300000190734863
2018-09-19,14.59000015258789
2019-08-05,14.710000038146973
2019-10-08,15.0
2019-12-11,14.9399995803833
2019-11-27,15.010000228881836
2020-02-14,14.760000228881836
2020-05-06,14.960000038146973
2019-01-08,14.970000267028809
2018-12-07,14.949999809265137
2019-08-20,15.140000343322754
2018-11-05,15.079999923706055
2019-07-19,15.289999961853027
2018-10-04,15.170000076293945
2019-06-17,15.029999732971191
2019-05-16,14.869999885559082
2018-08-01,14.770000457763672
2019-03-13,14.600000381469727
2019-12-03,14.90999984741211
2020-02-20,14.960000038146973
2019-12-06,14.8100004196167
2020-05-12,14.6899995803833
2019-12-09,14.75
2020-02-26,14.84000015258789
2020-05-15,14.300000190734863
2019-03-28,14.609999656677246
2018-09-17,14.739999771118164
2018-08-16,14.510000228881836
2018-10-19,14.630000114440918
2019-04-29,14.65999984741211
2019-01-23,14.609999656677246
2019-09-04,14.369999885559082
2018-11-20,14.140000343322754
2019-07-02,13.270000457763672
2019-05-31,12.899999618530273
2019-12-12,13.069999694824219
2020-05-18,13.0600004196167
2019-09-27,13.550000190734863
2020-03-03,13.390000343322754
2020-05-21,13.079999923706055
2019-05-14,13.399999618530273
2018-08-31,12.859999656677246
2018-07-30,12.680000305175781
2018-10-02,12.800000190734863
2019-04-12,13.109999656677246
2019-03-11,12.9399995803833
2019-02-07,13.069999694824219
2019-07-17,13.25
2019-09-19,12.75
2019-10-21,12.9399995803833
2019-12-18,12.930000305175781
2020-03-06,13.369999885559082
2019-10-03,13.680000305175781
2020-03-09,13.819999694824219
2020-05-27,13.489999771118164
2019-12-24,13.75
2020-03-12,14.399999618530273
2018-12-20,14.569999694824219
2019-08-01,14.949999809265137
2018-08-14,15.09000015258789
2018-07-13,15.369999885559082
2018-10-17,15.359999656677246
2019-05-29,15.319999694824219
2019-03-26,15.119999885559082
2019-02-22,14.989999771118164
2019-10-04,14.739999771118164
2019-11-05,14.850000381469727
2019-12-27,14.430000305175781
2020-06-02,14.399999618530273
2019-12-30,14.25
2020-03-18,14.59000015258789
2020-06-05,14.630000114440918
2019-07-15,15.0
2018-12-03,15.170000076293945
2019-06-13,14.649999618530273
2019-01-04,14.4399995803833
2018-08-29,14.5
2019-02-05,14.399999618530273
2018-11-01,14.350000381469727
2019-08-16,13.850000381469727
2019-04-10,14.069999694824219
2019-09-17,14.109999656677246
2019-10-15,14.350000381469727
2020-01-02,14.949999809265137
2020-06-08,15.140000343322754
2019-10-18,15.09000015258789
2020-03-24,15.210000038146973
2020-06-11,15.350000381469727
2020-01-08,15.970000267028809
2019-04-25,15.949999809265137
2019-07-30,16.020000457763672
2019-02-20,15.890000343322754
2018-07-11,16.15999984741211
2018-09-13,16.43000030517578
2018-10-15,16.459999084472656
2019-06-28,16.309999465942383
2018-12-18,16.40999984741211
2018-11-16,16.5
2019-10-02,16.649999618530273
2020-03-27,16.829999923706055
2020-01-10,16.940000534057617
2019-10-24,17.18000030517578
2020-03-30,17.43000030517578
2020-06-17,17.459999084472656
2020-01-14,17.34000015258789
2020-04-02,17.229999542236328
2019-01-02,17.030000686645508
2019-08-14,17.229999542236328
2018-10-30,17.280000686645508
2019-06-11,17.440000534057617
2019-05-10,17.1200008392334
2019-04-08,17.079999923706055
2018-08-27,17.1200008392334
2018-07-26,17.450000762939453
2018-09-28,15.970000267028809
2019-03-07,15.9399995803833
2019-10-30,15.829999923706055
2020-01-17,15.760000228881836
2020-06-23,15.609999656677246
2020-04-08,15.739999771118164
2020-06-26,15.930000305175781
2019-03-22,15.90999984741211
2019-01-17,15.890000343322754
2019-08-29,15.84000015258789
2018-11-14,15.869999885559082
2019-06-26,16.399999618530273
2018-09-11,16.030000686645508
2018-07-09,16.079999923706055
2018-08-10,15.84000015258789
2019-04-23,15.90999984741211
2019-09-30,15.739999771118164
2020-01-23,15.579999923706055
2019-11-08,15.84000015258789
2020-04-14,15.920000076293945
2019-11-11,15.960000038146973
2020-01-29,15.899999618530273
2020-04-17,15.779999732971191
2018-07-24,15.859999656677246
2018-09-26,16.170000076293945
2019-05-08,15.770000457763672
2019-03-05,15.720000267028809
2019-02-01,15.640000343322754
2018-12-31,15.760000228881836
2018-11-29,15.670000076293945
2019-08-12,15.470000267028809
2019-07-11,15.550000190734863
2019-09-13,15.539999961853027
2019-11-14,15.489999771118164
2020-04-20,15.770000457763672
2020-02-04,15.100000381469727
2020-04-23,14.899999618530273
2018-12-14,15.029999732971191
2019-08-27,15.15999984741211
2018-08-08,14.760000228881836
2018-10-11,14.520000457763672
2018-11-12,14.619999885559082
2019-07-26,14.420000076293945
2019-06-24,14.420000076293945
2019-05-23,13.930000305175781
2019-03-20,14.140000343322754
2019-01-15,14.420000076293945
2019-11-20,14.890000343322754
2020-02-07,14.920000076293945
2020-02-10,14.739999771118164
2020-04-29,14.770000457763672
2019-11-26,14.869999885559082
2020-02-13,15.029999732971191
2019-01-30,14.699999809265137
2018-08-23,14.4399995803833
2018-09-24,14.380000114440918
2018-11-27,14.470000267028809
2018-10-26,14.470000267028809
2019-07-09,14.180000305175781
2019-06-07,13.710000038146973
2019-05-06,13.329999923706055
2019-04-04,13.039999961853027
2019-09-11,12.579999923706055
2019-11-29,12.789999961853027
2020-05-05,12.890000343322754
2019-12-02,12.59000015258789
2020-02-19,12.260000228881836
2020-05-08,11.789999961853027
2019-05-21,11.989999771118164
2019-03-18,11.140000343322754
2018-09-07,11.520000457763672
2018-08-06,10.569999694824219
2018-10-09,9.119999885559082
2019-02-14,9.859999656677246
2018-12-12,8.350000381469727
2019-07-24,8.270000457763672
2019-09-26,8.529999732971191
2019-10-28,9.109999656677246
2019-12-05,8.630000114440918
2020-05-11,7.829999923706055
2019-07-03,8.9399995803833
2020-02-25,9.390000343322754
2020-05-14,10.529999732971191
2020-02-28,9.819999694824219
2019-08-08,10.050000190734863
2019-06-05,9.710000038146973
2018-07-20,9.579999923706055
2018-08-21,9.380000114440918
2018-10-24,9.300000190734863
2019-04-02,9.829999923706055
2019-03-01,9.65999984741211
2019-01-28,10.229999542236328
2018-12-27,10.529999732971191
2019-09-09,10.359999656677246
2020-03-02,10.359999656677246
2020-05-20,9.520000457763672
2019-12-17,9.319999694824219
2020-03-05,9.710000038146973
2019-02-12,9.359999656677246
2019-01-11,9.050000190734863
2018-12-10,9.029999732971191
2019-08-23,9.270000457763672
2018-11-08,9.529999732971191
2019-07-22,9.65999984741211
2019-06-20,9.800000190734863
2018-09-05,10.3100004196167
2019-04-17,10.0600004196167
2019-09-24,9.479999542236328
2019-12-20,9.380000114440918
2020-05-26,9.40999984741211
2019-04-30,9.350000381469727
2019-12-23,9.579999923706055
2020-03-11,10.25
2020-05-29,9.729999542236328
2019-12-26,9.479999542236328
2020-06-01,9.079999923706055
2019-05-02,9.170000076293945
2019-02-27,9.109999656677246
2018-11-23,9.989999771118164
2019-08-06,10.039999961853027
2018-07-18,10.279999732971191
2018-09-20,10.359999656677246
2018-10-22,9.170000076293945
2019-07-05,9.420000076293945
2019-06-03,9.760000228881836
2019-10-09,9.59000015258789
2019-10-11,9.710000038146973
2020-03-17,9.760000228881836
2020-06-04,9.949999809265137
2019-10-14,10.34000015258789
2020-03-20,10.479999542236328
2018-11-06,11.109999656677246
2019-06-18,11.59000015258789
2019-05-17,11.020000457763672
2019-04-15,10.699999809265137
2019-03-14,9.75
2019-01-09,10.149999618530273
2018-08-02,10.210000038146973
2018-10-05,10.40999984741211
2019-08-21,10.039999961853027
2019-10-17,10.140000343322754
2020-03-23,9.819999694824219
2020-06-10,9.710000038146973
2019-02-25,9.670000076293945
2020-01-07,9.270000457763672
2020-03-26,9.470000267028809
2019-10-23,9.5
