Dates,PSA
2019-02-20,240.60000610351562
2018-07-11,240.05999755859375
2018-09-13,234.66000366210938
2018-10-15,232.6699981689453
2019-06-28,226.57000732421875
2018-12-18,223.92999267578125
2018-11-16,223.77000427246094
2019-10-02,219.0800018310547
2020-03-27,215.66000366210938
2020-01-10,216.11000061035156
2019-10-24,213.91000366210938
2020-03-30,213.5
2020-06-17,211.75
2020-01-14,212.0
2020-04-02,210.9499969482422
2019-01-02,212.25999450683594
2019-08-14,212.9600067138672
2018-10-30,213.75
2019-06-11,211.17999267578125
2019-05-10,214.08999633789062
2019-04-08,213.16000366210938
2018-08-27,210.85000610351562
2018-07-26,210.1699981689453
2018-09-28,208.0500030517578
2019-03-07,211.0399932861328
2019-10-30,212.1699981689453
2020-01-17,210.39999389648438
2020-06-23,209.9199981689453
2020-04-08,210.3300018310547
2020-06-26,212.42999267578125
2019-03-22,213.66000366210938
2019-01-17,213.82000732421875
2019-08-29,211.25999450683594
2018-11-14,211.85000610351562
2019-06-26,208.24000549316406
2018-09-11,204.25
2018-07-09,205.8300018310547
2018-08-10,206.30999755859375
2019-04-23,205.2899932861328
2019-09-30,208.0
2020-01-23,211.97000122070312
2019-11-08,212.13999938964844
2020-04-14,210.97000122070312
2019-11-11,210.02999877929688
2020-01-29,211.9199981689453
2020-04-17,211.19000244140625
2018-07-24,211.25999450683594
2018-09-26,213.82000732421875
2019-05-08,211.13999938964844
2019-03-05,212.75999450683594
2019-02-01,213.22000122070312
2018-12-31,213.00999450683594
2018-11-29,213.74000549316406
2019-08-12,214.5399932861328
2019-07-11,216.07000732421875
2019-09-13,216.36000061035156
2019-11-14,216.9499969482422
2020-04-20,218.47000122070312
2020-02-04,220.0
2020-04-23,221.2899932861328
2018-12-14,223.49000549316406
2019-08-27,221.3000030517578
2018-08-08,223.44000244140625
2018-10-11,223.9499969482422
2018-11-12,223.97999572753906
2019-07-26,224.0
2019-06-24,221.63999938964844
2019-05-23,224.4499969482422
2019-03-20,224.47000122070312
2019-01-15,224.47000122070312
2019-11-20,222.97000122070312
2020-02-07,222.2100067138672
2020-02-10,225.17999267578125
2020-04-29,225.8000030517578
2019-11-26,226.39999389648438
2020-02-13,226.24000549316406
2019-01-30,226.94000244140625
2018-08-23,228.99000549316406
2018-09-24,233.08999633789062
2018-11-27,231.35000610351562
2018-10-26,218.77999877929688
2019-07-09,221.83999633789062
2019-06-07,225.22999572753906
2019-05-06,226.25999450683594
2019-04-04,219.8800048828125
2019-09-11,227.4600067138672
2019-11-29,208.75
2020-05-05,210.33999633789062
2019-12-02,218.1699981689453
2020-02-19,220.0
2020-05-08,224.08999633789062
2019-05-21,224.99000549316406
2019-03-18,220.6999969482422
2018-09-07,226.83999633789062
2018-08-06,226.0500030517578
2018-10-09,211.00999450683594
2019-02-14,206.22000122070312
2018-12-12,199.69000244140625
2019-07-24,191.36000061035156
2019-09-26,190.69000244140625
2019-10-28,189.97999572753906
2019-12-05,186.25999450683594
2020-05-11,170.32000732421875
2019-07-03,163.0
2020-02-25,167.22000122070312
2020-05-14,176.5399932861328
2020-02-28,184.8000030517578
2019-08-08,195.86000061035156
2019-06-05,199.44000244140625
2018-07-20,192.25999450683594
2018-08-21,194.13999938964844
2018-10-24,191.1300048828125
2019-04-02,199.7899932861328
2019-03-01,202.41000366210938
2019-01-28,198.30999755859375
2018-12-27,200.55999755859375
2019-09-09,206.88999938964844
2020-03-02,205.97999572753906
2020-05-20,202.82000732421875
2019-12-17,198.2100067138672
2020-03-05,197.1999969482422
2019-02-12,194.75
2019-01-11,190.85000610351562
2018-12-10,193.07000732421875
2019-08-23,192.19000244140625
2018-11-08,188.0399932861328
2019-07-22,188.88999938964844
2019-06-20,194.60000610351562
2018-09-05,193.47000122070312
2019-04-17,185.3300018310547
2019-09-24,180.30999755859375
2019-12-20,184.25999450683594
2020-05-26,181.92999267578125
2019-04-30,179.80999755859375
2019-12-23,178.0
2020-03-11,185.75999450683594
2020-05-29,188.82000732421875
2019-12-26,186.94000244140625
2020-06-01,177.8800048828125
2019-05-02,175.0
2019-02-27,176.74000549316406
2018-11-23,179.99000549316406
2019-08-06,182.17999267578125
2018-07-18,184.77000427246094
2018-09-20,183.1300048828125
2018-10-22,184.02000427246094
2019-07-05,190.3300018310547
2019-06-03,193.25
2019-10-09,198.5399932861328
2019-10-11,200.07000732421875
2020-03-17,202.25
2020-06-04,207.30999755859375
2019-10-14,208.66000366210938
2020-03-20,206.8800048828125
2018-11-06,205.99000549316406
2019-06-18,206.5800018310547
2019-05-17,204.6699981689453
2019-04-15,210.35000610351562
2019-03-14,201.0500030517578
2019-01-09,198.32000732421875
2018-08-02,192.5800018310547
2018-10-05,204.50999450683594
2019-08-21,199.30999755859375
2019-10-17,196.39999389648438
2020-03-23,198.80999755859375
2020-06-10,191.0
2019-02-25,191.77000427246094
2020-01-07,187.0
2020-03-26,189.22000122070312
2019-10-23,190.64999389648438
