Dates,PSA
2018-07-19,1018300.0
2018-08-20,859400.0
2018-10-23,1122700.0
2019-05-03,462100.0
2019-04-01,712200.0
2019-02-28,691400.0
2019-11-12,972700.0
2020-01-30,978600.0
2019-11-15,731700.0
2020-04-21,763500.0
2019-04-16,622500.0
2019-03-15,595200.0
2019-02-11,640600.0
2019-01-10,671700.0
2019-08-22,738100.0
2018-11-07,466900.0
2018-08-03,431600.0
2018-09-04,724200.0
2019-06-19,535700.0
2019-09-23,781500.0
2019-11-18,634200.0
2020-02-05,526400.0
2020-04-24,1026900.0
2019-03-29,1073400.0
2019-11-21,1184700.0
2020-04-27,1297000.0
2020-02-11,759800.0
2020-04-30,641200.0
2019-05-01,736500.0
2019-02-26,699100.0
2019-01-25,487800.0
2018-12-24,427700.0
2019-09-06,549900.0
2018-07-17,654000.0
2018-09-19,735200.0
2019-08-05,680600.0
2019-10-08,631400.0
2019-12-11,1237200.0
2019-11-27,666400.0
2020-02-14,630000.0
2020-05-06,772900.0
2019-01-08,555100.0
2018-12-07,1327300.0
2019-08-20,686300.0
2018-11-05,1525900.0
2019-07-19,941400.0
2018-10-04,833800.0
2019-06-17,919800.0
2019-05-16,646900.0
2018-08-01,706800.0
2019-03-13,944100.0
2019-12-03,421800.0
2020-02-20,568800.0
2019-12-06,603400.0
2020-05-12,516200.0
2019-12-09,767900.0
2020-02-26,922800.0
2020-05-15,701100.0
2019-03-28,759800.0
2018-09-17,695900.0
2018-08-16,722400.0
2018-10-19,952000.0
2019-04-29,1138000.0
2019-01-23,952600.0
2019-09-04,1166600.0
2018-11-20,886300.0
2019-07-02,736200.0
2019-05-31,740600.0
2019-12-12,805800.0
2020-05-18,1256400.0
2019-09-27,714400.0
2020-03-03,890400.0
2020-05-21,628200.0
2019-05-14,838800.0
2018-08-31,997400.0
2018-07-30,695200.0
2018-10-02,699500.0
2019-04-12,810200.0
2019-03-11,611100.0
2019-02-07,461100.0
2019-07-17,522400.0
2019-09-19,768600.0
2019-10-21,375300.0
2019-12-18,727800.0
2020-03-06,615400.0
2019-10-03,604400.0
2020-03-09,781300.0
2020-05-27,1221900.0
2019-12-24,1153600.0
2020-03-12,990200.0
2018-12-20,831500.0
2019-08-01,1579200.0
2018-08-14,1613700.0
2018-07-13,972800.0
2018-10-17,952300.0
2019-05-29,1225700.0
2019-03-26,972600.0
2019-02-22,1091800.0
2019-10-04,1059500.0
2019-11-05,707100.0
2019-12-27,1251300.0
2020-06-02,922500.0
2019-12-30,1364600.0
2020-03-18,619800.0
2020-06-05,974300.0
2019-07-15,847600.0
2018-12-03,893100.0
2019-06-13,1208200.0
2019-01-04,1350500.0
2018-08-29,840100.0
2019-02-05,783900.0
2018-11-01,707000.0
2019-08-16,1065400.0
2019-04-10,505400.0
2019-09-17,555400.0
2019-10-15,481100.0
2020-01-02,523000.0
2020-06-08,1161200.0
2019-10-18,1417700.0
2020-03-24,659800.0
2020-06-11,1609300.0
2020-01-08,931700.0
2019-04-25,774100.0
2019-07-30,822500.0
2019-02-20,523800.0
2018-07-11,1246100.0
2018-09-13,837000.0
2018-10-15,886200.0
2019-06-28,2101700.0
2018-12-18,1204500.0
2018-11-16,1399500.0
2019-10-02,1194400.0
2020-03-27,1607200.0
2020-01-10,919500.0
2019-10-24,1166900.0
2020-03-30,999200.0
2020-06-17,822400.0
2020-01-14,1347300.0
2020-04-02,961700.0
2019-01-02,636900.0
2019-08-14,1159500.0
2018-10-30,758500.0
2019-06-11,763300.0
2019-05-10,885600.0
2019-04-08,943800.0
2018-08-27,746800.0
2018-07-26,826900.0
2018-09-28,1681000.0
2019-03-07,638100.0
2019-10-30,420000.0
2020-01-17,725000.0
2020-06-23,992000.0
2020-04-08,830200.0
2020-06-26,1165600.0
2019-03-22,1068700.0
2019-01-17,1121000.0
2019-08-29,829600.0
2018-11-14,1001400.0
2019-06-26,1602200.0
2018-09-11,1394000.0
2018-07-09,1447500.0
2018-08-10,964800.0
2019-04-23,1078000.0
2019-09-30,693100.0
2020-01-23,1658700.0
2019-11-08,1095000.0
2020-04-14,401200.0
2019-11-11,916700.0
2020-01-29,542700.0
2020-04-17,621800.0
2018-07-24,764900.0
2018-09-26,862200.0
2019-05-08,773400.0
2019-03-05,1134300.0
2019-02-01,1164300.0
2018-12-31,1262100.0
2018-11-29,1063500.0
2019-08-12,1013200.0
2019-07-11,812500.0
2019-09-13,1134900.0
2019-11-14,827700.0
2020-04-20,691700.0
2020-02-04,996100.0
2020-04-23,834600.0
2018-12-14,1199400.0
2019-08-27,895000.0
2018-08-08,644600.0
2018-10-11,636800.0
2018-11-12,774000.0
2019-07-26,785600.0
2019-06-24,609500.0
2019-05-23,1301500.0
2019-03-20,838900.0
2019-01-15,1268400.0
2019-11-20,960700.0
2020-02-07,482900.0
2020-02-10,426100.0
2020-04-29,478300.0
2019-11-26,744800.0
2020-02-13,883700.0
2019-01-30,521500.0
2018-08-23,607600.0
2018-09-24,643100.0
2018-11-27,2025300.0
2018-10-26,1110500.0
2019-07-09,1379200.0
2019-06-07,1636000.0
2019-05-06,1644600.0
2019-04-04,1829700.0
2019-09-11,1764900.0
2019-11-29,2460300.0
2020-05-05,1548300.0
2019-12-02,1764300.0
2020-02-19,968000.0
2020-05-08,964300.0
2019-05-21,1084000.0
2019-03-18,1697100.0
2018-09-07,1511500.0
2018-08-06,1575500.0
2018-10-09,2334400.0
2019-02-14,2419500.0
2018-12-12,2003900.0
2019-07-24,1744200.0
2019-09-26,2085800.0
2019-10-28,1939000.0
2019-12-05,2396600.0
2020-05-11,2143000.0
2019-07-03,1876900.0
2020-02-25,1549800.0
2020-05-14,1575500.0
2020-02-28,1750000.0
2019-08-08,1238600.0
2019-06-05,1619000.0
2018-07-20,1563900.0
2018-08-21,2148500.0
2018-10-24,991400.0
2019-04-02,1296300.0
2019-03-01,1234500.0
2019-01-28,1363300.0
2018-12-27,1613200.0
2019-09-09,771500.0
2020-03-02,988700.0
2020-05-20,1214200.0
2019-12-17,1097200.0
2020-03-05,859600.0
2019-02-12,813500.0
2019-01-11,891500.0
2018-12-10,766700.0
2019-08-23,1055700.0
2018-11-08,603000.0
2019-07-22,1131600.0
2019-06-20,1051100.0
2018-09-05,1002900.0
2019-04-17,1572900.0
2019-09-24,1570100.0
2019-12-20,979800.0
2020-05-26,1227200.0
2019-04-30,720600.0
2019-12-23,1256500.0
2020-03-11,1126700.0
2020-05-29,700500.0
2019-12-26,1333900.0
2020-06-01,1081500.0
2019-05-02,1023400.0
2019-02-27,1404400.0
2018-11-23,1083400.0
2019-08-06,725100.0
2018-07-18,949500.0
2018-09-20,561000.0
2018-10-22,622000.0
2019-07-05,1100600.0
2019-06-03,885600.0
2019-10-09,756900.0
2019-10-11,1202900.0
2020-03-17,1236800.0
2020-06-04,1193400.0
2019-10-14,1189600.0
2020-03-20,901200.0
2018-11-06,1135400.0
2019-06-18,1161500.0
2019-05-17,901700.0
2019-04-15,879000.0
2019-03-14,1306500.0
2019-01-09,916900.0
2018-08-02,1108300.0
2018-10-05,875600.0
2019-08-21,698600.0
2019-10-17,766900.0
2020-03-23,3654200.0
2020-06-10,976700.0
2019-02-25,630900.0
2020-01-07,1174000.0
2020-03-26,827700.0
2019-10-23,1370100.0
