Dates,PSA
2019-07-29,195.33377075195312
2019-06-27,196.0274200439453
2019-04-24,194.3682403564453
2018-07-10,198.13658142089844
2018-09-12,198.78335571289062
2019-02-19,198.0053253173828
2019-01-18,195.6337432861328
2020-02-24,194.65884399414062
2020-05-13,193.72145080566406
2019-12-10,195.54937744140625
2020-02-27,197.19918823242188
2019-12-13,198.5959014892578
2020-05-19,199.90821838378906
2019-03-06,199.12083435058594
2018-11-30,198.5490264892578
2019-08-13,202.69229125976562
2019-07-12,200.733154296875
2019-06-10,200.54566955566406
2019-05-09,199.41017150878906
2018-07-25,193.3069305419922
2018-09-27,188.34864807128906
2018-10-29,192.53103637695312
2019-10-16,188.8406982421875
2019-12-16,193.1649932861328
2020-03-04,192.32284545898438
2020-05-22,192.02003479003906
2019-10-01,192.37017822265625
2019-12-19,186.0966033935547
2018-09-10,189.62606811523438
2019-05-24,190.8656463623047
2018-08-09,191.04544067382812
2019-04-22,191.5280303955078
2019-03-21,184.57318115234375
2019-01-16,188.11212158203125
2019-08-28,186.03038024902344
2018-11-13,185.50994873046875
2018-10-12,188.8406982421875
2019-06-25,187.52542114257812
2020-03-10,190.11810302734375
2020-05-28,189.9099578857422
2019-10-07,190.14649963378906
2020-03-13,193.0419921875
2019-10-10,193.32586669921875
2020-03-16,193.9219970703125
2020-06-03,192.2093048095703
2018-11-28,190.67640686035156
2018-09-25,190.9792022705078
2018-07-23,191.73619079589844
2018-08-24,194.5843505859375
2019-07-10,197.00672912597656
2019-05-07,199.0884552001953
2019-04-05,198.94650268554688
2019-03-04,201.09446716308594
2019-01-31,198.2368621826172
2019-09-12,197.93405151367188
2019-12-31,197.7447967529297
2020-03-19,197.3284454345703
2020-01-03,198.55856323242188
2020-06-09,199.24932861328125
2019-02-15,199.1925506591797
2019-01-14,196.5714569091797
2018-07-06,196.77963256835938
2018-08-07,196.95941162109375
2018-10-10,196.5714569091797
2018-12-13,196.7323455810547
2019-08-26,194.56544494628906
2019-07-25,189.70176696777344
2019-05-22,190.32627868652344
2019-03-19,190.58177185058594
2020-01-06,191.8024139404297
2020-03-25,198.34092712402344
2020-06-12,200.11985778808594
2019-10-22,200.60243225097656
2020-01-09,200.9336395263672
2020-06-15,201.69061279296875
2019-10-25,201.74740600585938
2020-03-31,202.65576171875
2020-06-18,202.7977294921875
2019-04-03,207.07467651367188
2018-08-22,208.4403076171875
2018-10-25,209.27113342285156
2019-01-29,208.726806640625
2018-12-28,207.81959533691406
2018-11-26,207.95327758789062
2019-08-09,207.68589782714844
2019-07-08,208.99420166015625
2019-06-06,212.0214385986328
2019-09-10,212.11691284179688
2020-01-15,214.14146423339844
2020-04-03,210.30250549316406
2019-10-31,209.32843017578125
2020-04-06,209.13743591308594
2020-06-24,207.97235107421875
2018-11-09,208.47848510742188
2019-07-23,209.54806518554688
2019-06-21,209.05149841308594
2019-05-20,207.91506958007812
2019-04-18,208.726806640625
2018-09-06,208.18246459960938
2018-10-08,209.51943969726562
2019-02-13,209.61489868164062
2018-12-11,209.7486114501953
2019-09-25,211.77313232421875
2020-01-21,210.61764526367188
2020-04-09,207.647705078125
2019-11-06,206.9314727783203
2020-01-24,207.6572265625
2020-01-27,204.6968536376953
2020-04-15,206.27255249023438
2018-12-26,208.39254760742188
2019-08-07,207.02694702148438
2019-06-04,209.08969116210938
2018-09-21,207.40895080566406
2018-07-19,211.21923828125
2018-08-20,212.01187133789062
2018-10-23,216.6434783935547
2019-05-03,216.5384063720703
2019-04-01,216.6052703857422
2019-02-28,212.6039581298828
2019-11-12,212.29837036132812
2020-01-30,212.8522491455078
2019-11-15,215.35426330566406
2020-04-21,218.40060424804688
2019-04-16,217.4456329345703
2019-03-15,218.161865234375
2019-02-11,218.8016815185547
2019-01-10,219.75665283203125
2019-08-22,220.15773010253906
2018-11-07,220.53016662597656
2018-08-03,221.32278442382812
2018-09-04,223.87254333496094
2019-06-19,225.59149169921875
2019-09-23,222.76478576660156
2019-11-18,221.0840606689453
2020-02-05,222.7552490234375
2020-04-24,227.1671905517578
2019-03-29,229.13441467285156
2019-11-21,226.9952850341797
2020-04-27,233.86151123046875
2020-02-11,233.69912719726562
2020-04-30,234.16708374023438
2019-05-01,232.7441864013672
2019-02-26,231.906494140625
2019-01-25,232.9463653564453
2018-12-24,233.2641143798828
2019-09-06,234.275146484375
2018-07-17,235.132080078125
2018-09-19,232.52272033691406
2019-08-05,233.32191467285156
2019-10-08,233.4759521484375
2019-12-11,231.56948852539062
2019-11-27,230.9532470703125
2020-02-14,229.56671142578125
2020-05-06,225.4263916015625
2019-01-08,228.23794555664062
2018-12-07,229.3260040283203
2019-08-20,227.66986083984375
2018-11-05,233.5048370361328
2019-07-19,238.39620971679688
2018-10-04,236.1142120361328
2019-06-17,237.48147583007812
2019-05-16,238.31918334960938
2018-08-01,240.3026885986328
2019-03-13,239.39759826660156
2019-12-03,239.4457244873047
2020-02-20,240.36045837402344
2019-12-06,239.7345733642578
2020-05-12,239.4842529296875
2019-12-09,238.35769653320312
2020-02-26,235.0165557861328
2020-05-15,233.60113525390625
2019-03-28,235.20912170410156
2018-09-17,233.2159881591797
2018-08-16,233.1100616455078
2018-10-19,230.53919982910156
2019-04-29,233.7359161376953
2019-01-23,234.0729522705078
2019-09-04,233.7455596923828
2018-11-20,237.2215118408203
2019-07-02,240.27378845214844
2019-05-31,236.62454223632812
2019-12-12,240.79373168945312
2020-05-18,244.77999877929688
2019-09-27,246.49392700195312
2020-03-03,247.50491333007812
2020-05-21,249.0840301513672
2019-05-14,248.6892547607422
2018-08-31,246.1472930908203
2018-07-30,250.29725646972656
2018-10-02,249.17068481445312
2019-04-12,251.36602783203125
2019-03-11,250.86534118652344
2019-02-07,251.36602783203125
2019-07-17,252.16522216796875
2019-09-19,249.8639373779297
2019-10-21,251.5874786376953
2019-12-18,252.49258422851562
2020-03-06,252.21336364746094
2019-10-03,252.502197265625
2020-03-09,254.90936279296875
2020-05-27,252.41554260253906
2019-12-24,254.2642822265625
2020-03-12,248.67001342773438
2018-12-20,247.93821716308594
2019-08-01,245.3480987548828
2018-08-14,240.71670532226562
2018-07-13,242.3571014404297
2018-10-17,242.25033569335938
2019-05-29,236.3003387451172
2019-03-26,240.0858154296875
2019-02-22,243.46360778808594
2019-10-04,243.1141815185547
2019-11-05,243.03652954101562
2019-12-27,240.52259826660156
2020-06-02,238.24159240722656
2019-12-30,240.51287841796875
2020-03-18,238.77545166015625
2020-06-05,239.2316436767578
2019-07-15,237.8145294189453
2018-12-03,238.06689453125
2019-06-13,233.1652069091797
2019-01-04,235.1647186279297
2018-08-29,238.63955688476562
2019-02-05,239.57138061523438
2018-11-01,239.37725830078125
2019-08-16,239.57138061523438
2019-04-10,240.06639099121094
2019-09-17,239.45489501953125
2019-10-15,238.7366485595703
2020-01-02,238.12513732910156
2020-06-08,235.75680541992188
2019-10-18,234.94146728515625
2020-03-24,233.62139892578125
2020-06-11,234.45614624023438
2020-01-08,236.63035583496094
2019-04-25,233.47579956054688
2019-07-30,233.3593292236328
2019-02-20,234.28143310546875
2018-07-11,227.1278839111328
2018-09-13,225.7689971923828
2018-10-15,227.80731201171875
2019-06-28,216.70327758789062
2018-12-18,216.31503295898438
2018-11-16,212.82073974609375
2019-10-02,209.77296447753906
2020-03-27,208.94793701171875
2020-01-10,208.1908416748047
2019-10-24,208.1714324951172
2020-03-30,205.14306640625
2020-06-17,205.25953674316406
2020-01-14,203.02708435058594
2020-04-02,205.46336364746094
2019-01-02,206.69607543945312
2019-08-14,206.9484405517578
2018-10-30,207.26873779296875
2019-06-11,207.462890625
2019-05-10,207.22023010253906
2019-04-08,204.6480255126953
2018-08-27,202.88148498535156
2018-07-26,202.28939819335938
2018-09-28,205.88075256347656
2019-03-07,205.8904266357422
2019-10-30,204.4927215576172
2020-01-17,202.89120483398438
2020-06-23,205.7157440185547
2020-04-08,206.69607543945312
2020-06-26,207.19110107421875
2019-03-22,207.5696563720703
2019-01-17,207.09402465820312
2019-08-29,205.14306640625
2018-11-14,203.75506591796875
2019-06-26,200.1585693359375
2018-09-11,201.31492614746094
2018-07-09,202.04989624023438
2018-08-10,201.12875366210938
2019-04-23,204.0392608642578
2019-09-30,205.91099548339844
2020-01-23,207.2633514404297
2019-11-08,206.01878356933594
2020-04-14,205.6562042236328
2019-11-11,207.1261444091797
2020-01-29,207.40054321289062
2020-04-17,206.9791717529297
2018-07-24,208.69410705566406
2018-09-26,207.18495178222656
2019-05-08,209.4192657470703
2019-03-05,210.1640625
2019-02-01,209.33108520507812
2018-12-31,209.71327209472656
2018-11-29,209.80145263671875
2019-08-12,211.49681091308594
2019-07-11,212.4375762939453
2019-09-13,211.97698974609375
2019-11-14,213.8781280517578
2020-04-20,215.6126708984375
2020-02-04,216.3280487060547
2020-04-23,218.1899871826172
2018-12-14,216.56324768066406
2019-08-27,218.72897338867188
2018-08-08,219.97354125976562
2018-10-11,219.76773071289062
2018-11-12,219.29734802246094
2019-07-26,217.63140869140625
2019-06-24,219.61094665527344
2019-05-23,219.27774047851562
2019-03-20,219.6893310546875
2019-01-15,218.67996215820312
2019-11-20,217.69020080566406
2020-02-07,219.5423583984375
2020-02-10,220.7183074951172
2020-04-29,221.8844757080078
2019-11-26,221.82566833496094
2020-02-13,222.69784545898438
2019-01-30,223.98159790039062
2018-08-23,228.15628051757812
2018-09-24,227.1175079345703
2018-11-27,214.41712951660156
2018-10-26,217.92539978027344
2019-07-09,221.24749755859375
2019-06-07,221.9334716796875
2019-05-06,216.45545959472656
2019-04-04,223.65821838378906
2019-09-11,207.0771484375
2019-11-29,204.93101501464844
2020-05-05,214.85809326171875
2019-12-02,213.35874938964844
2020-02-19,221.55128479003906
2020-05-08,224.47158813476562
2019-05-21,224.35398864746094
2019-03-18,219.08177185058594
2018-09-07,225.2849578857422
2018-08-06,216.02426147460938
2018-10-09,197.47344970703125
2019-02-14,209.1826934814453
2018-12-12,185.06146240234375
2019-07-24,196.335205078125
2019-09-26,188.0209503173828
2019-10-28,185.68504333496094
2019-12-05,169.4722442626953
2020-05-11,158.9705352783203
2019-07-03,166.928466796875
2020-02-25,174.73793029785156
2020-05-14,185.85330200195312
2020-02-28,189.5650177001953
2019-08-08,199.5718231201172
2019-06-05,196.5826416015625
2018-07-20,194.6129608154297
2018-08-21,190.90122985839844
2018-10-24,192.09889221191406
2019-04-02,201.65037536621094
2019-03-01,195.2464141845703
2019-01-28,197.0379638671875
2018-12-27,206.4607696533203
2019-09-09,199.3738555908203
2020-03-02,202.77874755859375
2020-05-20,193.3064422607422
2019-12-17,191.98011779785156
2020-03-05,194.47438049316406
2019-02-12,191.34664916992188
2019-01-11,188.9513397216797
2018-12-10,191.03981018066406
2019-08-23,185.5860595703125
2018-11-08,185.3188018798828
2019-07-22,190.99032592773438
2019-06-20,189.0602264404297
2018-09-05,184.8140106201172
2019-04-17,183.55697631835938
2019-09-24,182.4781036376953
2019-12-20,179.24148559570312
2020-05-26,177.60833740234375
2019-04-30,174.2925262451172
2019-12-23,181.63677978515625
2020-03-11,188.39706420898438
2020-05-29,185.02186584472656
2019-12-26,176.64822387695312
2020-06-01,174.7973175048828
2019-05-02,177.17282104492188
2019-02-27,174.1737518310547
2018-11-23,181.48831176757812
2019-08-06,181.70606994628906
2018-07-18,182.0426025390625
2018-09-20,180.9043426513672
2018-10-22,184.5665740966797
2019-07-05,190.5152130126953
2019-06-03,194.95938110351562
2019-10-09,199.1363067626953
2019-10-11,200.6704864501953
2020-03-17,202.6797637939453
2020-06-04,205.6194610595703
2019-10-14,205.8372039794922
2020-03-20,198.5919189453125
2018-11-06,204.263427734375
2019-06-18,204.5702667236328
2019-05-17,209.21238708496094
2019-04-15,203.37261962890625
2019-03-14,193.92999267578125
2019-01-09,196.47000122070312
2018-08-02,199.19000244140625
2018-10-05,198.86000061035156
2019-08-21,197.75999450683594
2019-10-17,196.27000427246094
2020-03-23,190.58999633789062
2020-06-10,190.27000427246094
2019-02-25,188.24000549316406
2020-01-07,189.4499969482422
2020-03-26,191.02999877929688
2019-10-23,189.27999877929688
