Dates,ROL
2018-12-19,38.66685485839844
2018-07-12,38.948570251464844
2018-09-14,38.52927017211914
2018-08-13,38.68650817871094
2018-10-16,38.83720397949219
2019-07-31,38.60789108276367
2019-05-28,38.72581481933594
2019-04-26,37.101051330566406
2020-04-28,36.39349365234375
2019-11-25,36.78657913208008
2020-02-12,36.89794921875
2020-05-01,37.70378494262695
2020-05-04,37.58586120605469
2019-06-12,37.00933074951172
2019-04-09,37.27138900756836
2019-03-08,37.34345626831055
2019-02-04,36.97002029418945
2018-07-27,37.533451080322266
2018-08-28,37.17311477661133
2019-01-03,37.33034896850586
2019-08-15,37.6120719909668
2018-10-31,38.175498962402344
2019-09-16,38.78478240966797
2020-02-18,38.489967346191406
2020-05-07,38.883056640625
2018-08-17,38.93546676635742
2019-12-04,38.86339569091797
2020-02-21,40.311275482177734
2018-12-17,40.72496032714844
2019-08-30,40.29814147949219
2018-11-15,39.64150619506836
2019-07-29,39.3657112121582
2019-06-27,39.39854049682617
2019-04-24,39.98295211791992
2018-07-10,40.600196838378906
2018-09-12,40.29814147949219
2019-02-19,39.85819625854492
2019-01-18,39.60210037231445
2020-02-24,39.39854049682617
2020-05-13,40.12742233276367
2019-12-10,40.56736755371094
2020-02-27,41.68365478515625
2019-12-13,41.8609504699707
2020-05-19,41.73618698120117
2019-03-06,41.88722229003906
2018-11-30,41.046714782714844
2019-08-13,38.709068298339844
2019-07-12,37.5927734375
2019-06-10,37.671573638916016
2019-05-09,37.655155181884766
2018-07-25,37.70440673828125
2018-09-27,37.00508499145508
2018-10-29,36.04966735839844
2019-10-16,35.310943603515625
2019-12-16,35.17304611206055
2020-03-04,34.76921081542969
2020-05-22,34.58207321166992
2019-10-01,34.08959197998047
2019-12-19,33.281917572021484
2018-09-10,34.660865783691406
2019-05-24,35.30109405517578
2018-08-09,35.13364791870117
2019-04-22,35.55717849731445
2019-03-21,35.232147216796875
2019-01-16,34.81846237182617
2019-08-28,35.951171875
2018-11-13,36.04966735839844
2018-10-12,36.699745178222656
2019-06-25,37.43846893310547
2020-03-10,38.07868957519531
2020-05-28,37.72410583496094
2019-10-07,37.793052673339844
2020-03-13,38.00975036621094
2019-10-10,37.576358795166016
2020-03-16,37.33012008666992
2020-06-03,38.098392486572266
2018-11-28,37.822608947753906
2018-09-25,36.64064407348633
2018-07-23,37.21192169189453
2018-08-24,37.55665969848633
2019-07-10,36.798240661621094
2019-05-07,36.37470245361328
2019-04-05,36.483055114746094
2019-03-04,36.68004608154297
2019-01-31,36.85733413696289
2019-09-12,36.355003356933594
2019-12-31,37.08387756347656
2020-03-19,36.837642669677734
2020-01-03,37.04448318481445
2020-06-09,37.39512252807617
2019-02-15,37.80996322631836
2019-01-14,38.50136947631836
2018-07-06,38.88657760620117
2018-08-07,39.192779541015625
2018-10-10,39.61749267578125
2018-12-13,39.22240447998047
2019-08-26,38.866825103759766
2019-07-25,39.13351058959961
2019-05-22,38.94584274291992
2019-03-19,38.68903732299805
2020-01-06,38.67915725708008
2020-03-25,38.80756378173828
2020-06-12,39.17301940917969
2019-10-22,39.29154586791992
2020-01-09,39.80515670776367
2020-06-15,39.76565170288086
2019-10-25,39.71626663208008
2020-03-31,39.479217529296875
2020-06-18,39.61749267578125
2019-04-03,40.20024871826172
2018-08-22,40.18049621582031
2018-10-25,40.545955657958984
2019-01-29,40.51632308959961
2018-12-28,39.963191986083984
2018-11-26,40.486690521240234
2019-08-09,40.32865524291992
2019-07-08,40.05208969116211
2019-06-06,40.5854606628418
2019-09-10,39.884178161621094
2020-01-15,40.07184600830078
2020-04-03,40.486690521240234
2019-10-31,40.70398712158203
2020-04-06,41.178096771240234
2020-06-24,41.10894775390625
2018-11-09,41.44477844238281
2019-07-23,41.35588455200195
2019-06-21,41.6423225402832
2019-05-20,41.18797302246094
2019-04-18,41.227481842041016
2018-09-06,41.29662322998047
2018-10-08,41.1583366394043
2019-02-13,41.32625198364258
2018-12-11,41.88925552368164
2019-09-25,42.402870178222656
2020-01-21,42.531272888183594
2020-04-09,42.62017059326172
2019-11-06,42.42262268066406
2020-01-24,42.76832580566406
2020-01-27,42.916481018066406
2020-04-15,43.21279525756836
2018-12-26,38.866825103759766
2019-08-07,38.62976837158203
2019-06-04,38.61989212036133
2018-09-21,38.42235565185547
2018-07-19,38.19517517089844
2018-08-20,36.683956146240234
2018-10-23,37.059295654296875
2019-05-03,37.39512252807617
2019-04-01,37.10868453979492
2019-02-28,36.29875183105469
2019-11-12,36.278995513916016
2020-01-30,36.13536834716797
2019-11-15,36.095741271972656
2020-04-21,35.362735748291016
2019-04-16,35.78867721557617
2019-03-15,35.97687911987305
2019-02-11,36.55139923095703
2019-01-10,36.53158950805664
2019-08-22,36.67026138305664
2018-11-07,37.18535232543945
2018-08-03,37.14573287963867
2018-09-04,36.51177215576172
2019-06-19,36.68016815185547
2019-09-23,36.23442840576172
2019-11-18,36.57120895385742
2020-02-05,37.373558044433594
2020-04-24,37.21506881713867
2019-03-29,36.967430114746094
2019-11-21,37.611289978027344
2020-04-27,37.631099700927734
2020-02-11,37.611289978027344
2020-04-30,38.126380920410156
2019-05-01,37.85893249511719
2019-02-26,37.18535232543945
2019-01-25,37.43299102783203
2018-12-24,37.393367767333984
2019-09-06,37.294315338134766
2018-07-17,37.125919342041016
2018-09-19,37.33393478393555
2019-08-05,37.49242401123047
2019-10-08,37.611289978027344
2019-12-11,37.2249755859375
2019-11-27,36.30376434326172
2020-02-14,36.293853759765625
2020-05-06,35.075477600097656
2019-01-08,36.28395080566406
2018-12-07,35.5311279296875
2019-08-20,35.89763259887695
2018-11-05,36.33348083496094
2019-07-19,36.70988845825195
2018-10-04,36.838653564453125
2019-06-17,36.70988845825195
2019-05-16,36.67026138305664
2018-08-01,36.87828063964844
2019-03-13,36.917903900146484
2019-12-03,37.10610580444336
2020-02-20,37.314125061035156
2019-12-06,37.41318130493164
2020-05-12,37.442893981933594
2019-12-09,37.541954040527344
2020-02-26,37.46270751953125
2020-05-15,37.67072296142578
2019-03-28,37.78959274291992
2018-09-17,33.837284088134766
2018-08-16,33.698604583740234
2018-10-19,33.93634033203125
2019-04-29,33.559932708740234
2019-01-23,33.688697814941406
2019-09-04,33.213233947753906
2018-11-20,32.7575798034668
2019-07-02,32.698143005371094
2019-05-31,31.846277236938477
2019-12-12,32.2028694152832
2020-05-18,32.410892486572266
2019-09-27,33.00216293334961
2020-03-03,32.723915100097656
2020-05-21,32.29660415649414
2019-05-14,32.356231689453125
2018-08-31,31.99848747253418
2018-07-30,32.346290588378906
2018-10-02,32.84316635131836
2019-04-12,33.04191589355469
2019-03-11,32.952476501464844
2019-02-07,33.022037506103516
2019-07-17,32.80341339111328
2019-09-19,31.76992416381836
2019-10-21,31.521488189697266
2019-12-18,31.332679748535156
2020-03-06,31.7898006439209
2019-10-03,32.435733795166016
2020-03-09,32.604671478271484
2020-05-27,32.93260192871094
2019-12-24,33.369850158691406
2020-03-12,33.98596954345703
2018-12-20,33.70771789550781
2019-08-01,34.10521697998047
2018-08-14,34.343719482421875
2018-07-13,34.5921516418457
2018-10-17,34.502716064453125
2019-05-29,34.3238410949707
2019-03-26,34.423213958740234
2019-02-22,34.78096389770508
2019-10-04,34.35365295410156
2019-11-05,34.54246139526367
2019-12-27,34.333778381347656
2020-06-02,33.866722106933594
2019-12-30,33.87665939331055
2020-03-18,33.77728271484375
2020-06-05,33.60834884643555
2019-07-15,33.2307243347168
2018-12-03,33.85678482055664
2019-06-13,33.290348052978516
2019-01-04,33.20091247558594
2018-08-29,33.79715347290039
2019-02-05,34.24434280395508
2018-11-01,34.0058479309082
2019-08-16,33.83690643310547
2019-04-10,34.2741584777832
2019-09-17,34.602088928222656
2019-10-15,34.94990158081055
2020-01-02,34.8405876159668
2020-06-08,35.069149017333984
2019-10-18,35.16851806640625
2020-03-24,35.40702438354492
2020-06-11,35.734954833984375
2020-01-08,36.39082717895508
2019-04-25,35.75482940673828
2019-07-30,38.28886795043945
2019-02-20,38.358428955078125
2018-07-11,38.139808654785156
2018-09-13,37.76218795776367
2018-10-15,37.931121826171875
2019-06-28,37.88143539428711
2018-12-18,37.87150192260742
2018-11-16,38.4279899597168
2019-10-02,38.38824462890625
2020-03-27,38.437931060791016
2020-01-10,38.17955780029297
2019-10-24,38.68702697753906
2020-03-30,38.48802185058594
2020-06-17,38.14970779418945
2020-01-14,37.31387710571289
2020-04-02,37.254173278808594
2019-01-02,37.293975830078125
2019-08-14,36.497947692871094
2018-10-30,36.51784896850586
2019-06-11,36.4382438659668
2019-05-10,36.39844512939453
2019-04-08,35.592464447021484
2018-08-27,35.30390548706055
2018-07-26,35.13474655151367
2018-09-28,35.602413177490234
2019-03-07,35.70191955566406
2019-10-30,35.67206573486328
2020-01-17,35.26409912109375
2020-06-23,35.17454528808594
2020-04-08,34.9456901550293
2020-06-26,34.259117126464844
2019-03-22,34.08000564575195
2019-01-17,34.4382209777832
2019-08-29,33.51283645629883
2018-11-14,33.30387878417969
2019-06-26,33.07502365112305
2018-09-11,32.786460876464844
2018-07-09,32.80636215209961
2018-08-10,32.826263427734375
2019-04-23,32.786460876464844
2019-09-30,32.58745193481445
2020-01-23,33.10487365722656
2019-11-08,33.21432876586914
2020-04-14,32.81631088256836
2019-11-11,32.677005767822266
2020-01-29,32.497901916503906
2020-04-17,32.7168083190918
2018-07-24,32.995418548583984
2018-09-26,33.17452621459961
2019-05-08,33.06507110595703
2019-03-05,33.06507110595703
2019-02-01,33.0849723815918
2018-12-31,33.05512237548828
2018-11-29,33.58249282836914
2019-08-12,34.55762481689453
2019-07-11,34.8063850402832
2019-09-13,34.87603759765625
2019-11-14,35.065093994140625
2020-04-20,35.46310806274414
2020-02-04,35.6820182800293
2020-04-23,35.71186828613281
2018-12-14,35.90092849731445
2019-08-27,36.42829513549805
2018-08-08,36.42829513549805
2018-10-11,36.06013488769531
2018-11-12,36.547698974609375
2019-07-26,37.61238479614258
2019-06-24,38.030303955078125
2019-05-23,37.76164627075195
2019-03-20,38.28901290893555
2019-01-15,38.786529541015625
2019-11-20,38.786529541015625
2020-02-07,39.134796142578125
2020-02-10,38.51598358154297
2020-04-29,38.89525604248047
2019-11-26,39.42424011230469
2020-02-13,39.58393096923828
2019-01-30,39.733646392822266
2018-08-23,39.74362564086914
2018-09-24,39.324432373046875
2018-11-27,39.64381790161133
2018-10-26,39.89333724975586
2019-07-09,40.352455139160156
2019-06-07,39.58393096923828
2019-05-06,38.58584976196289
2019-04-04,38.79544448852539
2019-09-11,37.5877685546875
2019-11-29,37.368186950683594
2020-05-05,39.03498840332031
2019-12-02,38.06684494018555
2020-02-19,40.00312805175781
2020-05-08,40.64189910888672
2019-05-21,39.67375946044922
2019-03-18,38.20657730102539
2018-09-07,40.272605895996094
2018-08-06,38.356292724609375
2018-10-09,34.3040771484375
2019-02-14,37.747459411621094
2018-12-12,35.68143081665039
2019-07-24,38.036903381347656
2019-09-26,36.94899368286133
2019-10-28,35.531715393066406
2019-12-05,34.93286895751953
2020-05-11,31.50944709777832
2019-07-03,33.74515151977539
2020-02-25,32.52749252319336
2020-05-14,33.62538146972656
2020-02-28,34.19428634643555
2019-08-08,35.77125930786133
2019-06-05,36.070682525634766
2018-07-20,35.09256362915039
2018-08-21,35.61156463623047
2018-10-24,35.98085403442383
2019-04-02,37.1286506652832
2019-03-01,35.871063232421875
2019-01-28,35.84112548828125
2018-12-27,35.95091247558594
2019-09-09,35.80120086669922
2020-03-02,37.5079231262207
2020-05-20,36.779319763183594
2019-12-17,38.26646423339844
2020-03-05,38.88527297973633
2019-02-12,37.90715408325195
2019-01-11,36.98891830444336
2018-12-10,37.62769317626953
2019-08-23,37.47797775268555
2018-11-08,38.06684494018555
2019-07-22,39.41426086425781
2019-06-20,40.60197448730469
2018-09-05,40.0330696105957
2019-04-17,39.92327880859375
2019-09-24,39.92327880859375
2019-12-20,40.60197448730469
2020-05-26,41.36051559448242
2019-04-30,41.26070785522461
2019-12-23,41.62999725341797
2020-03-11,42.290000915527344
2020-05-29,42.45000076293945
2019-12-26,41.15999984741211
2020-06-01,40.040000915527344
2019-05-02,40.2599983215332
2019-02-27,40.0
2018-11-23,39.40999984741211
2019-08-06,39.20000076293945
2018-07-18,39.119998931884766
2018-09-20,38.63999938964844
2018-10-22,38.72999954223633
2019-07-05,38.9900016784668
2019-06-03,39.720001220703125
2019-10-09,40.08000183105469
2019-10-11,41.79999923706055
2020-03-17,42.220001220703125
2020-06-04,42.900001525878906
2019-10-14,44.61000061035156
2020-03-20,43.52000045776367
2018-11-06,43.43000030517578
2019-06-18,44.56999969482422
2019-05-17,43.5
2019-04-15,43.47999954223633
2019-03-14,42.029998779296875
2019-01-09,41.40999984741211
2018-08-02,41.95000076293945
2018-10-05,42.369998931884766
2019-08-21,42.36000061035156
2019-10-17,42.36000061035156
2020-03-23,41.849998474121094
2020-06-10,41.91999816894531
2019-02-25,41.689998626708984
2020-01-07,41.099998474121094
2020-03-26,41.75
2019-10-23,41.290000915527344
