Dates,ECL
2020-05-27,205.82000732421875
2019-12-24,207.22999572753906
2020-03-12,208.75
2018-12-20,207.6999969482422
2019-08-01,208.0
2018-08-14,200.22999572753906
2018-07-13,198.39999389648438
2018-10-17,202.0
2019-05-29,199.0800018310547
2019-03-26,197.9499969482422
2019-02-22,196.52999877929688
2019-10-04,196.3699951171875
2019-11-05,197.3300018310547
2019-12-27,197.72000122070312
2020-06-02,196.64999389648438
2019-12-30,198.85000610351562
2020-03-18,197.3800048828125
2020-06-05,199.36000061035156
2019-07-15,200.0
2018-12-03,199.10000610351562
2019-06-13,199.42999267578125
2019-01-04,195.6999969482422
2018-08-29,192.94000244140625
2019-02-05,196.3800048828125
2018-11-01,194.4600067138672
2019-08-16,191.38999938964844
2019-04-10,192.58999633789062
2019-09-17,193.38999938964844
2019-10-15,197.44000244140625
2020-01-02,195.7100067138672
2020-06-08,195.74000549316406
2019-10-18,195.91000366210938
2020-03-24,196.44000244140625
2020-06-11,194.86000061035156
2020-01-08,194.5
2019-04-25,191.85000610351562
2019-07-30,190.50999450683594
2019-02-20,192.25999450683594
2018-07-11,192.0399932861328
2018-09-13,193.35000610351562
2018-10-15,194.9499969482422
2019-06-28,195.22999572753906
2018-12-18,195.16000366210938
2018-11-16,193.72999572753906
2019-10-02,192.6999969482422
2020-03-27,193.2100067138672
2020-01-10,193.88999938964844
2019-10-24,193.25
2020-03-30,192.6300048828125
2020-06-17,190.6999969482422
2020-01-14,190.5500030517578
2020-04-02,190.7899932861328
2019-01-02,191.99000549316406
2019-08-14,193.22999572753906
2018-10-30,192.30999755859375
2019-06-11,192.05999755859375
2019-05-10,190.49000549316406
2019-04-08,186.13999938964844
2018-08-27,184.02999877929688
2018-07-26,183.38999938964844
2018-09-28,186.66000366210938
2019-03-07,187.85000610351562
2019-10-30,187.5500030517578
2020-01-17,187.30999755859375
2020-06-23,185.72999572753906
2020-04-08,187.35000610351562
2020-06-26,186.0500030517578
2019-03-22,187.91000366210938
2019-01-17,186.58999633789062
2019-08-29,186.94000244140625
2018-11-14,186.41000366210938
2019-06-26,186.52000427246094
2018-09-11,186.5800018310547
2018-07-09,187.38999938964844
2018-08-10,187.36000061035156
2019-04-23,187.80999755859375
2019-09-30,192.97000122070312
2020-01-23,193.3800048828125
2019-11-08,193.1699981689453
2020-04-14,192.64999389648438
2019-11-11,191.77999877929688
2020-01-29,192.9499969482422
2020-04-17,192.22000122070312
2018-07-24,193.1199951171875
2018-09-26,193.88999938964844
2019-05-08,191.5399932861328
2019-03-05,189.2899932861328
2019-02-01,189.89999389648438
2018-12-31,188.8300018310547
2018-11-29,190.2899932861328
2019-08-12,190.52999877929688
2019-07-11,191.47000122070312
2019-09-13,191.80999755859375
2019-11-14,192.39999389648438
2020-04-20,193.49000549316406
2020-02-04,195.60000610351562
2020-04-23,197.00999450683594
2018-12-14,197.49000549316406
2019-08-27,198.4600067138672
2018-08-08,199.2899932861328
2018-10-11,197.41000366210938
2018-11-12,198.8699951171875
2019-07-26,199.6699981689453
2019-06-24,199.67999267578125
2019-05-23,199.25
2019-03-20,201.82000732421875
2019-01-15,204.5800018310547
2019-11-20,206.5
2020-02-07,207.1699981689453
2020-02-10,207.5
2020-04-29,205.72000122070312
2019-11-26,205.8800048828125
2020-02-13,207.5
2019-01-30,208.64999389648438
2018-08-23,208.1300048828125
2018-09-24,209.6699981689453
2018-11-27,210.7100067138672
2018-10-26,211.24000549316406
2019-07-09,208.8300018310547
2019-06-07,205.50999450683594
2019-05-06,203.41000366210938
2019-04-04,197.63999938964844
2019-09-11,192.7100067138672
2019-11-29,180.61000061035156
2020-05-05,191.27999877929688
2019-12-02,197.0399932861328
2020-02-19,204.52999877929688
2020-05-08,202.74000549316406
2019-05-21,195.75
2019-03-18,189.97000122070312
2018-09-07,191.72999572753906
2018-08-06,187.63999938964844
2018-10-09,178.38999938964844
2019-02-14,180.86000061035156
2018-12-12,173.2899932861328
2019-07-24,176.6999969482422
2019-09-26,170.89999389648438
2019-10-28,164.4499969482422
2019-12-05,159.42999267578125
2020-05-11,141.32000732421875
2019-07-03,154.4600067138672
2020-02-25,157.00999450683594
2020-05-14,163.2100067138672
2020-02-28,162.1999969482422
2019-08-08,162.5800018310547
2019-06-05,160.6999969482422
2018-07-20,151.22000122070312
2018-08-21,152.97000122070312
2018-10-24,154.72000122070312
2019-04-02,158.6300048828125
2019-03-01,164.7899932861328
2019-01-28,171.77999877929688
2018-12-27,180.33999633789062
2019-09-09,180.10000610351562
2020-03-02,181.5399932861328
2020-05-20,178.3800048828125
2019-12-17,176.19000244140625
2020-03-05,179.25999450683594
2019-02-12,176.88999938964844
2019-01-11,172.38999938964844
2018-12-10,175.60000610351562
2019-08-23,178.0800018310547
2018-11-08,180.22000122070312
2019-07-22,189.0
2019-06-20,199.82000732421875
2018-09-05,199.9499969482422
2019-04-17,195.3300018310547
2019-09-24,191.22000122070312
2019-12-20,191.8000030517578
2020-05-26,196.69000244140625
2019-04-30,196.5
2019-12-23,197.02999877929688
2020-03-11,198.44000244140625
2020-05-29,196.8000030517578
2019-12-26,197.9600067138672
2020-06-01,194.4600067138672
2019-05-02,192.64999389648438
2019-02-27,195.3300018310547
2018-11-23,206.97999572753906
2019-08-06,205.85000610351562
2018-07-18,208.0800018310547
2018-09-20,203.92999267578125
2018-10-22,201.57000732421875
2019-07-05,207.94000244140625
2019-06-03,207.63999938964844
2019-10-09,212.7899932861328
2019-10-11,216.91000366210938
2020-03-17,213.0399932861328
2020-06-04,220.38999938964844
2019-10-14,221.7899932861328
2020-03-20,222.13999938964844
2018-11-06,231.36000061035156
2019-06-18,230.60000610351562
2019-05-17,229.2100067138672
2019-04-15,228.4499969482422
2019-03-14,220.64999389648438
2019-01-09,210.39999389648438
2018-08-02,200.8000030517578
2018-10-05,208.47000122070312
2019-08-21,207.75999450683594
2019-10-17,205.97000122070312
2020-03-23,209.94000244140625
2020-06-10,202.47000122070312
2019-02-25,204.55999755859375
2020-01-07,198.86000061035156
2020-03-26,196.7100067138672
2019-10-23,199.92999267578125
