Dates,ECL
2018-09-12,159.30999755859375
2019-02-19,159.02999877929688
2019-01-18,154.97999572753906
2020-02-24,154.02999877929688
2020-05-13,154.60000610351562
2019-12-10,153.97999572753906
2020-02-27,154.35000610351562
2019-12-13,156.4499969482422
2020-05-19,158.30999755859375
2019-03-06,162.3699951171875
2018-11-30,159.0500030517578
2019-08-13,155.57000732421875
2019-07-12,157.47000122070312
2019-06-10,153.67999267578125
2019-05-09,156.42999267578125
2018-07-25,157.36000061035156
2018-09-27,155.22000122070312
2018-10-29,154.00999450683594
2019-10-16,153.35000610351562
2019-12-16,150.39999389648438
2020-03-04,149.47999572753906
2020-05-22,147.3300018310547
2019-10-01,145.4199981689453
2019-12-19,143.3800048828125
2018-09-10,138.2100067138672
2019-05-24,141.25999450683594
2018-08-09,145.41000366210938
2019-04-22,144.8699951171875
2019-03-21,145.5
2019-01-16,144.66000366210938
2019-08-28,143.74000549316406
2018-11-13,146.5800018310547
2018-10-12,148.08999633789062
2019-06-25,149.52999877929688
2020-03-10,147.5800018310547
2020-05-28,148.72000122070312
2019-10-07,148.80999755859375
2020-03-13,148.0
2019-10-10,150.47999572753906
2020-03-16,150.5800018310547
2020-06-03,153.66000366210938
2018-11-28,154.1300048828125
2018-09-25,153.33999633789062
2018-07-23,152.52999877929688
2018-08-24,152.91000366210938
2019-07-10,153.14999389648438
2019-05-07,155.07000732421875
2019-04-05,155.60000610351562
2019-03-04,156.25999450683594
2019-01-31,158.49000549316406
2019-09-12,158.9499969482422
2019-12-31,161.11000061035156
2020-03-19,158.22000122070312
2020-01-03,158.2899932861328
2020-06-09,158.07000732421875
2019-02-15,159.38999938964844
2019-01-14,160.97999572753906
2018-07-06,162.92999267578125
2018-08-07,161.6300048828125
2018-10-10,163.35000610351562
2018-12-13,165.0
2019-08-26,165.66000366210938
2019-07-25,165.22000122070312
2019-05-22,167.41000366210938
2019-03-19,167.7100067138672
2020-01-06,168.0
2020-03-25,167.88999938964844
2020-06-12,168.55999755859375
2019-10-22,169.75
2020-01-09,171.0500030517578
2020-06-15,169.47000122070312
2019-10-25,170.8699951171875
2020-03-31,170.0
2020-06-18,168.91000366210938
2019-04-03,170.27999877929688
2018-08-22,170.64999389648438
2018-10-25,171.5800018310547
2019-01-29,172.82000732421875
2018-12-28,173.25
2018-11-26,182.17999267578125
2019-08-09,175.0399932861328
2019-07-08,175.14999389648438
2019-06-06,174.55999755859375
2019-09-10,174.6699981689453
2020-01-15,173.35000610351562
2020-04-03,174.94000244140625
2019-10-31,175.57000732421875
2020-04-06,175.8800048828125
2020-06-24,176.57000732421875
2018-11-09,177.47999572753906
2019-07-23,178.75
2019-06-21,178.75
2019-05-20,181.1300048828125
2019-04-18,182.55999755859375
2018-09-06,181.3000030517578
2018-10-08,180.6300048828125
2019-02-13,181.61000061035156
2018-12-11,182.35000610351562
2019-09-25,183.77999877929688
2020-01-21,184.89999389648438
2020-04-09,184.27999877929688
2019-11-06,185.9199981689453
2020-01-24,182.00999450683594
2020-01-27,182.9199981689453
2020-04-15,183.0
2018-12-26,184.38999938964844
2019-08-07,183.89999389648438
2019-06-04,184.05999755859375
2018-09-21,185.19000244140625
2018-07-19,180.77000427246094
2018-08-20,183.47000122070312
2018-10-23,182.50999450683594
2019-05-03,185.0
2019-04-01,182.92999267578125
2019-02-28,182.1699981689453
2019-11-12,179.60000610351562
2020-01-30,179.80999755859375
2019-11-15,180.35000610351562
2020-04-21,178.80999755859375
2019-04-16,178.8699951171875
2019-03-15,178.35000610351562
2019-02-11,181.2100067138672
2019-01-10,180.72999572753906
2019-08-22,180.75999450683594
2018-11-07,182.42999267578125
2018-08-03,183.22999572753906
2018-09-04,182.92999267578125
2019-06-19,183.66000366210938
2019-09-23,182.3000030517578
2019-11-18,181.44000244140625
2020-02-05,182.22000122070312
2020-04-24,181.57000732421875
2019-03-29,184.14999389648438
2019-11-21,187.41000366210938
2020-04-27,190.25999450683594
2020-02-11,194.0500030517578
2020-04-30,197.13999938964844
2019-05-01,200.19000244140625
2019-02-26,200.55999755859375
2019-01-25,198.25999450683594
2018-12-24,199.66000366210938
2019-09-06,198.7100067138672
2018-07-17,197.92999267578125
2018-09-19,190.1300048828125
2019-08-05,188.97999572753906
2019-10-08,190.30999755859375
2019-12-11,192.25999450683594
2019-11-27,190.25999450683594
2020-02-14,191.99000549316406
2020-05-06,192.07000732421875
2019-01-08,189.52999877929688
2018-12-07,192.74000549316406
2019-08-20,197.9600067138672
2018-11-05,195.9600067138672
2019-07-19,198.2899932861328
2018-10-04,197.77999877929688
2019-06-17,197.0
2019-05-16,196.74000549316406
2018-08-01,197.44000244140625
2019-03-13,198.1199951171875
2019-12-03,200.1999969482422
2020-02-20,199.99000549316406
2019-12-06,199.02999877929688
2020-05-12,198.0
2019-12-09,196.4600067138672
2020-02-26,198.24000549316406
2020-05-15,197.97999572753906
2019-03-28,198.2100067138672
2018-09-17,199.5800018310547
2018-08-16,198.27000427246094
2018-10-19,198.3000030517578
2019-04-29,199.6699981689453
2019-01-23,199.3699951171875
2019-09-04,206.00999450683594
2018-11-20,202.41000366210938
2019-07-02,200.66000366210938
2019-05-31,197.6699981689453
2019-12-12,195.80999755859375
2020-05-18,196.02000427246094
2019-09-27,202.02000427246094
2020-03-03,204.6699981689453
2020-05-21,205.72000122070312
2019-05-14,205.22000122070312
2018-08-31,205.0
2018-07-30,202.94000244140625
2018-10-02,204.24000549316406
2019-04-12,209.22000122070312
2019-03-11,208.3000030517578
2019-02-07,207.75999450683594
2019-07-17,208.11000061035156
2019-09-19,206.64999389648438
2019-10-21,203.16000366210938
2019-12-18,204.75999450683594
2020-03-06,203.55999755859375
2019-10-03,206.0
2020-03-09,208.0
2020-05-27,204.97000122070312
2019-12-24,206.86000061035156
2020-03-12,208.1699981689453
2018-12-20,206.4600067138672
2019-08-01,208.0
2018-08-14,199.9199981689453
2018-07-13,197.3000030517578
2018-10-17,199.4199981689453
2019-05-29,198.42999267578125
2019-03-26,197.27999877929688
2019-02-22,192.91000366210938
2019-10-04,195.5
2019-11-05,195.16000366210938
2019-12-27,196.7899932861328
2020-06-02,195.25
2019-12-30,197.30999755859375
2020-03-18,195.6199951171875
2020-06-05,197.02000427246094
2019-07-15,199.77999877929688
2018-12-03,197.99000549316406
2019-06-13,198.97000122070312
2019-01-04,194.4600067138672
2018-08-29,191.64999389648438
2019-02-05,193.22999572753906
2018-11-01,193.5399932861328
2019-08-16,190.8699951171875
2019-04-10,191.49000549316406
2019-09-17,190.92999267578125
2019-10-15,195.0800018310547
2020-01-02,194.38999938964844
2020-06-08,195.3699951171875
2019-10-18,194.55999755859375
2020-03-24,196.11000061035156
2020-06-11,194.1999969482422
2020-01-08,194.05999755859375
2019-04-25,191.61000061035156
2019-07-30,189.24000549316406
2019-02-20,188.9199981689453
2018-07-11,190.75
2018-09-13,192.8000030517578
2018-10-15,186.47999572753906
2019-06-28,194.64999389648438
2018-12-18,193.9199981689453
2018-11-16,193.39999389648438
2019-10-02,191.9600067138672
2020-03-27,189.0
2020-01-10,193.49000549316406
2019-10-24,193.0500030517578
2020-03-30,191.24000549316406
2020-06-17,189.24000549316406
2020-01-14,189.3300018310547
2020-04-02,187.82000732421875
2019-01-02,190.3300018310547
2019-08-14,192.9499969482422
2018-10-30,191.88999938964844
2019-06-11,191.5
2019-05-10,190.02000427246094
2019-04-08,185.0
2018-08-27,183.24000549316406
2018-07-26,182.80999755859375
2018-09-28,182.4499969482422
2019-03-07,186.5399932861328
2019-10-30,186.16000366210938
2020-01-17,187.30999755859375
2020-06-23,184.11000061035156
2020-04-08,185.97000122070312
2020-06-26,184.7899932861328
2019-03-22,187.1300048828125
2019-01-17,186.0
2019-08-29,185.82000732421875
2018-11-14,185.8800048828125
2019-06-26,185.52999877929688
2018-09-11,184.6699981689453
2018-07-09,186.11000061035156
2018-08-10,185.8699951171875
2019-04-23,187.52000427246094
2019-09-30,189.58999633789062
2020-01-23,192.85000610351562
2019-11-08,191.83999633789062
2020-04-14,191.97999572753906
2019-11-11,191.25
2020-01-29,192.4600067138672
2020-04-17,191.75
2018-07-24,191.77999877929688
2018-09-26,193.66000366210938
2019-05-08,188.60000610351562
2019-03-05,188.3300018310547
2019-02-01,187.11000061035156
2018-12-31,187.5
2018-11-29,187.91000366210938
2019-08-12,190.4499969482422
2019-07-11,189.27000427246094
2019-09-13,190.9499969482422
2019-11-14,189.86000061035156
2020-04-20,192.32000732421875
2020-02-04,193.47999572753906
2020-04-23,195.39999389648438
2018-12-14,196.47000122070312
2019-08-27,197.05999755859375
2018-08-08,198.5500030517578
2018-10-11,196.19000244140625
2018-11-12,196.88999938964844
2019-07-26,199.0
2019-06-24,197.60000610351562
2019-05-23,198.27000427246094
2019-03-20,197.05999755859375
2019-01-15,202.32000732421875
2019-11-20,204.82000732421875
2020-02-07,206.5
2020-02-10,206.97999572753906
2020-04-29,204.99000549316406
2019-11-26,204.8000030517578
2020-02-13,205.63999938964844
2019-01-30,206.36000061035156
2018-08-23,207.52000427246094
2018-09-24,207.17999267578125
2018-11-27,208.6199951171875
2018-10-26,210.0
2019-07-09,205.80999755859375
2019-06-07,203.83999633789062
2019-05-06,202.0
2019-04-04,195.5
2019-09-11,191.3800048828125
2019-11-29,178.33999633789062
2020-05-05,182.6999969482422
2019-12-02,192.1999969482422
2020-02-19,197.91000366210938
2020-05-08,199.2899932861328
2019-05-21,193.91000366210938
2019-03-18,182.75
2018-09-07,188.9600067138672
2018-08-06,185.36000061035156
2018-10-09,174.6300048828125
2019-02-14,173.85000610351562
2018-12-12,163.3000030517578
2019-07-24,167.58999633789062
2019-09-26,164.97999572753906
2019-10-28,155.57000732421875
2019-12-05,159.4199981689453
2020-05-11,141.32000732421875
2019-07-03,135.41000366210938
2020-02-25,151.02000427246094
2020-05-14,154.69000244140625
2020-02-28,154.97000122070312
2019-08-08,160.02000427246094
2019-06-05,160.13999938964844
2018-07-20,150.4199981689453
2018-08-21,147.2100067138672
2018-10-24,151.3000030517578
2019-04-02,154.97000122070312
2019-03-01,162.91000366210938
2019-01-28,159.97999572753906
2018-12-27,173.33999633789062
2019-09-09,176.33999633789062
2020-03-02,180.0
2020-05-20,178.08999633789062
2019-12-17,175.35000610351562
2020-03-05,176.66000366210938
2019-02-12,175.77000427246094
2019-01-11,170.0
2018-12-10,173.07000732421875
2019-08-23,175.42999267578125
2018-11-08,177.1300048828125
2019-07-22,180.72999572753906
2019-06-20,194.0
2018-09-05,197.83999633789062
2019-04-17,194.1199951171875
2019-09-24,190.2100067138672
2019-12-20,188.94000244140625
2020-05-26,195.3699951171875
2019-04-30,193.25
2019-12-23,196.25
2020-03-11,197.0
2020-05-29,195.9199981689453
2019-12-26,196.92999267578125
2020-06-01,193.3000030517578
2019-05-02,189.6999969482422
2019-02-27,190.8000030517578
2018-11-23,200.0
2019-08-06,204.39999389648438
2018-07-18,205.0
2018-09-20,202.8300018310547
2018-10-22,200.10000610351562
2019-07-05,204.17999267578125
2019-06-03,207.02000427246094
2019-10-09,210.02000427246094
2019-10-11,211.3800048828125
2020-03-17,212.66000366210938
2020-06-04,209.30999755859375
2019-10-14,215.6300048828125
2020-03-20,219.1699981689453
2018-11-06,225.14999389648438
2019-06-18,228.3300018310547
2019-05-17,226.9199981689453
2019-04-15,227.83999633789062
2019-03-14,219.8800048828125
2019-01-09,208.5800018310547
2018-08-02,198.72999572753906
2018-10-05,208.05999755859375
2019-08-21,207.75999450683594
2019-10-17,204.33999633789062
2020-03-23,209.44000244140625
2020-06-10,199.0800018310547
2019-02-25,203.05999755859375
2020-01-07,198.50999450683594
2020-03-26,195.49000549316406
2019-10-23,197.14999389648438
