Dates,TGT
2020-05-13,69.33999633789062
2019-12-10,71.98999786376953
2020-02-27,71.88999938964844
2019-12-13,71.54000091552734
2020-05-19,71.66999816894531
2019-03-06,72.63999938964844
2018-11-30,72.4800033569336
2019-08-13,69.5999984741211
2019-07-12,69.87000274658203
2019-06-10,68.52999877929688
2019-05-09,68.80999755859375
2018-07-25,68.31999969482422
2018-09-27,68.66999816894531
2018-10-29,67.91999816894531
2019-10-16,66.70999908447266
2019-12-16,65.77999877929688
2020-03-04,65.94999694824219
2020-05-22,63.33000183105469
2019-10-01,63.5099983215332
2019-12-19,62.709999084472656
2018-09-10,65.2300033569336
2019-05-24,64.88999938964844
2018-08-09,65.87999725341797
2019-04-22,66.18000030517578
2019-03-21,66.8499984741211
2019-01-16,66.62999725341797
2019-08-28,66.87999725341797
2018-11-13,69.87999725341797
2018-10-12,70.4800033569336
2019-06-25,70.9800033569336
2020-03-10,68.33000183105469
2020-05-28,70.04000091552734
2019-10-07,69.8499984741211
2020-03-13,68.76000213623047
2019-10-10,68.62999725341797
2020-03-16,69.66000366210938
2020-06-03,70.87999725341797
2018-11-28,71.04000091552734
2018-09-25,71.44999694824219
2018-07-23,70.9000015258789
2018-08-24,72.44000244140625
2019-07-10,72.22000122070312
2019-05-07,72.19000244140625
2019-04-05,72.6500015258789
2019-03-04,73.06999969482422
2019-01-31,73.0999984741211
2019-09-12,72.55999755859375
2019-12-31,73.05000305175781
2020-03-19,72.73999786376953
2020-01-03,72.54000091552734
2020-06-09,72.18000030517578
2019-02-15,70.79000091552734
2019-01-14,71.18000030517578
2018-07-06,72.76000213623047
2018-08-07,72.98999786376953
2018-10-10,73.37999725341797
2018-12-13,73.70999908447266
2019-08-26,73.62999725341797
2019-07-25,72.97000122070312
2019-05-22,72.63999938964844
2019-03-19,73.58999633789062
2020-01-06,73.22000122070312
2020-03-25,73.4800033569336
2020-06-12,73.12000274658203
2019-10-22,74.45999908447266
2020-01-09,73.97000122070312
2020-06-15,76.55999755859375
2019-10-25,77.44000244140625
2020-03-31,76.98999786376953
2020-06-18,75.94999694824219
2019-04-03,76.30000305175781
2018-08-22,76.5
2018-10-25,77.37000274658203
2019-01-29,76.80000305175781
2018-12-28,76.87999725341797
2018-11-26,78.01000213623047
2019-08-09,78.7699966430664
2019-07-08,78.44999694824219
2019-06-06,79.93000030517578
2019-09-10,79.58999633789062
2020-01-15,79.27999877929688
2020-04-03,80.02999877929688
2019-10-31,80.63999938964844
2020-04-06,81.55999755859375
2020-06-24,80.7699966430664
2018-11-09,80.61000061035156
2019-07-23,80.26000213623047
2019-06-21,79.86000061035156
2019-05-20,81.55999755859375
2019-04-18,81.58000183105469
2018-09-06,82.2300033569336
2018-10-08,81.37999725341797
2019-02-13,81.41000366210938
2018-12-11,81.08000183105469
2019-09-25,81.5
2020-01-21,82.12999725341797
2020-04-09,82.45999908447266
2019-11-06,83.4000015258789
2020-01-24,83.4800033569336
2020-01-27,83.6500015258789
2020-04-15,82.26000213623047
2018-12-26,83.33999633789062
2019-08-07,82.79000091552734
2019-06-04,78.36000061035156
2018-09-21,78.4800033569336
2018-07-19,78.13999938964844
2018-08-20,78.04000091552734
2018-10-23,77.0
2019-05-03,77.0
2019-04-01,76.1500015258789
2019-02-28,75.81999969482422
2019-11-12,75.77999877929688
2020-01-30,75.55999755859375
2019-11-15,75.08999633789062
2020-04-21,73.52999877929688
2019-04-16,71.7699966430664
2019-03-15,71.22000122070312
2019-02-11,71.94000244140625
2019-01-10,71.58999633789062
2019-08-22,72.31999969482422
2018-11-07,72.94999694824219
2018-08-03,79.19000244140625
2018-09-04,79.58999633789062
2019-06-19,81.66000366210938
2019-09-23,82.25
2019-11-18,80.19000244140625
2020-02-05,80.79000091552734
2020-04-24,80.58999633789062
2019-03-29,83.76000213623047
2019-11-21,85.95999908447266
2020-04-27,87.41000366210938
2020-02-11,86.04000091552734
2020-04-30,87.43000030517578
2019-05-01,87.9800033569336
2019-02-26,88.63999938964844
2019-01-25,88.38999938964844
2018-12-24,89.1500015258789
2019-09-06,88.7300033569336
2018-07-17,87.5999984741211
2018-09-19,87.61000061035156
2019-08-05,86.75
2019-10-08,86.69000244140625
2019-12-11,88.5999984741211
2019-11-27,87.98999786376953
2020-02-14,87.25
2020-05-06,86.5999984741211
2019-01-08,86.19000244140625
2018-12-07,87.12999725341797
2019-08-20,88.83999633789062
2018-11-05,87.05000305175781
2019-07-19,87.9800033569336
2018-10-04,88.77999877929688
2019-06-17,89.41000366210938
2019-05-16,89.4000015258789
2018-08-01,88.0
2019-03-13,87.22000122070312
2019-12-03,88.87999725341797
2020-02-20,88.20999908447266
2019-12-06,88.81999969482422
2020-05-12,88.12000274658203
2019-12-09,88.5199966430664
2020-02-26,89.13999938964844
2020-05-15,88.63999938964844
2019-03-28,88.55999755859375
2018-09-17,89.51000213623047
2018-08-16,89.02999877929688
2018-10-19,87.83999633789062
2019-04-29,87.45999908447266
2019-01-23,87.29000091552734
2019-09-04,87.51000213623047
2018-11-20,87.04000091552734
2019-07-02,82.7300033569336
2019-05-31,81.56999969482422
2019-12-12,83.20999908447266
2020-05-18,83.25
2019-09-27,84.62000274658203
2020-03-03,84.37000274658203
2020-05-21,82.1500015258789
2019-05-14,86.63999938964844
2018-08-31,83.22000122070312
2018-07-30,84.05000305175781
2018-10-02,84.45999908447266
2019-04-12,86.87999725341797
2019-03-11,87.12000274658203
2019-02-07,103.37999725341797
2019-07-17,106.5199966430664
2019-09-19,105.94000244140625
2019-10-21,105.73999786376953
2019-12-18,105.0999984741211
2020-03-06,106.72000122070312
2019-10-03,108.55000305175781
2020-03-09,109.33000183105469
2020-05-27,107.4800033569336
2019-12-24,107.91999816894531
2020-03-12,109.4000015258789
2018-12-20,110.94000244140625
2019-08-01,110.2699966430664
2018-08-14,108.83000183105469
2018-07-13,109.51000213623047
2018-10-17,109.72000122070312
2019-05-29,109.16999816894531
2019-03-26,107.94000244140625
2019-02-22,107.45999908447266
2019-10-04,107.69000244140625
2019-11-05,108.73999786376953
2019-12-27,108.55000305175781
2020-06-02,110.41000366210938
2019-12-30,110.19999694824219
2020-03-18,108.12999725341797
2020-06-05,107.4000015258789
2019-07-15,106.80999755859375
2018-12-03,107.38999938964844
2019-06-13,108.13999938964844
2019-01-04,105.95999908447266
2018-08-29,106.69999694824219
2019-02-05,109.2699966430664
2018-11-01,108.8499984741211
2019-08-16,110.02999877929688
2019-04-10,111.25
2019-09-17,110.58999633789062
2019-10-15,112.94000244140625
2020-01-02,112.2300033569336
2020-06-08,112.30000305175781
2019-10-18,112.20999908447266
2020-03-24,113.70999908447266
2020-06-11,113.73999786376953
2020-01-08,113.80999755859375
2019-04-25,114.83000183105469
2019-07-30,113.19000244140625
2019-02-20,112.0
2018-07-11,109.98999786376953
2018-09-13,110.4800033569336
2018-10-15,109.58000183105469
2019-06-28,108.7699966430664
2018-12-18,107.93000030517578
2018-11-16,108.37000274658203
2019-10-02,109.16000366210938
2020-03-27,110.41999816894531
2020-01-10,110.5999984741211
2019-10-24,111.86000061035156
2020-03-30,110.9800033569336
2020-06-17,110.86000061035156
2020-01-14,110.27999877929688
2020-04-02,109.2300033569336
2019-01-02,111.25
2019-08-14,113.68000030517578
2018-10-30,114.26000213623047
2019-06-11,111.0999984741211
2019-05-10,127.19999694824219
2019-04-08,127.97000122070312
2018-08-27,127.94999694824219
2018-07-26,127.48999786376953
2018-09-28,127.83999633789062
2019-03-07,127.1500015258789
2019-10-30,126.77999877929688
2020-01-17,126.19999694824219
2020-06-23,124.58000183105469
2020-04-08,125.52999877929688
2020-06-26,125.33000183105469
2019-03-22,126.4000015258789
2019-01-17,127.18000030517578
2019-08-29,126.56999969482422
2018-11-14,125.88999938964844
2019-06-26,127.86000061035156
2018-09-11,127.43000030517578
2018-07-09,128.0
2018-08-10,128.91000366210938
2019-04-23,129.0800018310547
2019-09-30,128.97999572753906
2020-01-23,130.24000549316406
2019-11-08,129.5399932861328
2020-04-14,128.89999389648438
2019-11-11,129.39999389648438
2020-01-29,129.22999572753906
2020-04-17,129.9499969482422
2018-07-24,128.97000122070312
2018-09-26,128.89999389648438
2019-05-08,125.52999877929688
2019-03-05,124.6500015258789
2019-02-01,124.43000030517578
2018-12-31,125.25
2018-11-29,124.91000366210938
2019-08-12,125.69999694824219
2019-07-11,124.68000030517578
2019-09-13,125.66000366210938
2019-11-14,119.4000015258789
2020-04-20,117.31999969482422
2020-02-04,117.79000091552734
2020-04-23,116.66000366210938
2018-12-14,115.08000183105469
2019-08-27,115.56999969482422
2018-08-08,116.0
2018-10-11,116.20999908447266
2018-11-12,116.45999908447266
2019-07-26,116.08000183105469
2019-06-24,114.70999908447266
2019-05-23,113.79000091552734
2019-03-20,113.41000366210938
2019-01-15,114.80000305175781
2019-11-20,115.9000015258789
2020-02-07,116.37999725341797
2020-02-10,115.6500015258789
2020-04-29,117.23999786376953
2019-11-26,117.13999938964844
2020-02-13,118.75
2019-01-30,118.5
2018-08-23,118.45999908447266
2018-09-24,117.87000274658203
2018-11-27,118.12999725341797
2018-10-26,118.29000091552734
2019-07-09,118.87999725341797
2019-06-07,115.98999786376953
2019-05-06,115.1500015258789
2019-04-04,112.70999908447266
2019-09-11,109.37999725341797
2019-11-29,104.19999694824219
2020-05-05,109.44000244140625
2019-12-02,112.19999694824219
2020-02-19,108.06999969482422
2020-05-08,108.44000244140625
2019-05-21,106.43000030517578
2019-03-18,107.68000030517578
2018-09-07,109.58999633789062
2018-08-06,107.9800033569336
2018-10-09,101.52999877929688
2019-02-14,105.13999938964844
2018-12-12,99.94000244140625
2019-07-24,106.48999786376953
2019-09-26,108.3499984741211
2019-10-28,107.12000274658203
2019-12-05,102.4800033569336
2020-05-11,99.19999694824219
2019-07-03,101.6500015258789
2020-02-25,99.33000183105469
2020-05-14,96.47000122070312
2020-02-28,97.83000183105469
2019-08-08,97.7699966430664
2019-06-05,96.77999877929688
2018-07-20,96.13999938964844
2018-08-21,95.66999816894531
2018-10-24,94.12999725341797
2019-04-02,97.81999969482422
2019-03-01,101.66000366210938
2019-01-28,105.69000244140625
2018-12-27,104.83000183105469
2019-09-09,105.37000274658203
2020-03-02,109.91000366210938
2020-05-20,109.0
2019-12-17,109.88999938964844
2020-03-05,114.06999969482422
2019-02-12,112.5
2019-01-11,108.26000213623047
2018-12-10,108.52999877929688
2019-08-23,105.5
2018-11-08,108.44999694824219
2019-07-22,111.19999694824219
2019-06-20,113.87999725341797
2018-09-05,114.04000091552734
2019-04-17,111.19999694824219
2019-09-24,109.4800033569336
2019-12-20,112.02999877929688
2020-05-26,113.37999725341797
2019-04-30,115.62000274658203
2019-12-23,115.29000091552734
2020-03-11,116.83000183105469
2020-05-29,120.73999786376953
2019-12-26,122.94999694824219
2020-06-01,120.62999725341797
2019-05-02,120.83000183105469
2019-02-27,122.6500015258789
2018-11-23,125.55000305175781
2019-08-06,125.97000122070312
2018-07-18,124.91000366210938
2018-09-20,120.37000274658203
2018-10-22,119.36000061035156
2019-07-05,119.95999908447266
2019-06-03,117.44999694824219
2019-10-09,120.23999786376953
2019-10-11,122.77999877929688
2020-03-17,120.73999786376953
2020-06-04,120.77999877929688
2019-10-14,122.30000305175781
2020-03-20,122.73999786376953
2018-11-06,122.51000213623047
2019-06-18,122.45999908447266
2019-05-17,122.7300033569336
2019-04-15,122.18000030517578
2019-03-14,120.94000244140625
2019-01-09,119.75
2018-08-02,118.69000244140625
2018-10-05,121.33000183105469
2019-08-21,119.47000122070312
2019-10-17,118.26000213623047
2020-03-23,122.93000030517578
2020-06-10,123.11000061035156
2019-02-25,124.43000030517578
2020-01-07,121.98999786376953
2020-03-26,119.94999694824219
2019-10-23,120.6500015258789
