Dates,DHI
2018-09-21,44.13999938964844
2018-07-19,44.529998779296875
2018-08-20,45.630001068115234
2018-10-23,45.13999938964844
2019-05-03,44.790000915527344
2019-04-01,44.130001068115234
2019-02-28,44.099998474121094
2019-11-12,43.93000030517578
2020-01-30,43.68000030517578
2019-11-15,43.72999954223633
2020-04-21,43.33000183105469
2019-04-16,44.470001220703125
2019-03-15,44.25
2019-02-11,45.119998931884766
2019-01-10,45.310001373291016
2019-08-22,44.7400016784668
2018-11-07,43.959999084472656
2018-08-03,44.20000076293945
2018-09-04,44.380001068115234
2019-06-19,44.68000030517578
2019-09-23,44.88999938964844
2019-11-18,44.02000045776367
2020-02-05,44.2599983215332
2020-04-24,43.81999969482422
2019-03-29,43.709999084472656
2019-11-21,44.47999954223633
2020-04-27,44.81999969482422
2020-02-11,45.619998931884766
2020-04-30,46.13999938964844
2019-05-01,46.209999084472656
2019-02-26,45.720001220703125
2019-01-25,45.61000061035156
2018-12-24,45.83000183105469
2019-09-06,46.08000183105469
2018-07-17,46.099998474121094
2018-09-19,46.470001220703125
2019-08-05,45.7599983215332
2019-10-08,45.9900016784668
2019-12-11,45.65999984741211
2019-11-27,45.2400016784668
2020-02-14,45.29999923706055
2020-05-06,42.54999923706055
2019-01-08,43.40999984741211
2018-12-07,44.0
2019-08-20,44.130001068115234
2018-11-05,44.209999084472656
2019-07-19,44.56999969482422
2018-10-04,44.119998931884766
2019-06-17,44.15999984741211
2019-05-16,44.2400016784668
2018-08-01,44.93000030517578
2019-03-13,44.900001525878906
2019-12-03,45.79999923706055
2020-02-20,45.86000061035156
2019-12-06,45.61000061035156
2020-05-12,46.040000915527344
2019-12-09,45.86000061035156
2020-02-26,45.540000915527344
2020-05-15,45.2599983215332
2019-03-28,45.029998779296875
2018-09-17,44.16999816894531
2018-08-16,44.84000015258789
2018-10-19,44.88999938964844
2019-04-29,44.52000045776367
2019-01-23,46.7599983215332
2019-09-04,47.2599983215332
2018-11-20,48.02000045776367
2019-07-02,47.279998779296875
2019-05-31,46.9900016784668
2019-12-12,46.56999969482422
2020-05-18,47.90999984741211
2019-09-27,48.380001068115234
2020-03-03,47.84000015258789
2020-05-21,47.189998626708984
2019-05-14,48.20000076293945
2018-08-31,47.689998626708984
2018-07-30,47.65999984741211
2018-10-02,47.880001068115234
2019-04-12,48.540000915527344
2019-03-11,49.540000915527344
2019-02-07,49.619998931884766
2019-07-17,50.63999938964844
2019-09-19,50.619998931884766
2019-10-21,49.630001068115234
2019-12-18,49.66999816894531
2020-03-06,49.22999954223633
2019-10-03,49.63999938964844
2020-03-09,49.58000183105469
2020-05-27,49.95000076293945
2019-12-24,50.790000915527344
2020-03-12,50.88999938964844
2018-12-20,50.540000915527344
2019-08-01,50.31999969482422
2018-08-14,49.5
2018-07-13,50.0099983215332
2018-10-17,50.619998931884766
2019-05-29,50.45000076293945
2019-03-26,49.83000183105469
2019-02-22,49.91999816894531
2019-10-04,50.41999816894531
2019-11-05,51.119998931884766
2019-12-27,51.7400016784668
2020-06-02,52.689998626708984
2019-12-30,52.52000045776367
2020-03-18,52.77000045776367
2020-06-05,53.060001373291016
2019-07-15,52.529998779296875
2018-12-03,52.939998626708984
2019-06-13,52.959999084472656
2019-01-04,52.36000061035156
2018-08-29,51.68000030517578
2019-02-05,52.7599983215332
2018-11-01,52.709999084472656
2019-08-16,53.529998779296875
2019-04-10,53.29999923706055
2019-09-17,52.59000015258789
2019-10-15,52.9900016784668
2020-01-02,52.630001068115234
2020-06-08,52.779998779296875
2019-10-18,53.70000076293945
2020-03-24,54.40999984741211
2020-06-11,54.02000045776367
2020-01-08,54.36000061035156
2019-04-25,53.79999923706055
2019-07-30,53.560001373291016
2019-02-20,54.040000915527344
2018-07-11,54.41999816894531
2018-09-13,53.66999816894531
2018-10-15,52.54999923706055
2019-06-28,52.2599983215332
2018-12-18,52.66999816894531
2018-11-16,53.33000183105469
2019-10-02,53.58000183105469
2020-03-27,51.15999984741211
2020-01-10,52.11000061035156
2019-10-24,52.2400016784668
2020-03-30,51.540000915527344
2020-06-17,52.650001525878906
2020-01-14,55.66999816894531
2020-04-02,55.33000183105469
2019-01-02,55.06999969482422
2019-08-14,54.560001373291016
2018-10-30,54.970001220703125
2019-06-11,54.83000183105469
2019-05-10,55.0099983215332
2019-04-08,55.029998779296875
2018-08-27,54.630001068115234
2018-07-26,54.849998474121094
2018-09-28,55.5099983215332
2019-03-07,55.79999923706055
2019-10-30,55.66999816894531
2020-01-17,55.34000015258789
2020-06-23,54.91999816894531
2020-04-08,55.47999954223633
2020-06-26,55.810001373291016
2019-03-22,55.439998626708984
2019-01-17,55.13999938964844
2019-08-29,55.16999816894531
2018-11-14,55.93000030517578
2019-06-26,56.119998931884766
2018-09-11,55.09000015258789
2018-07-09,55.27000045776367
2018-08-10,55.04999923706055
2019-04-23,54.25
2019-09-30,53.0099983215332
2020-01-23,53.72999954223633
2019-11-08,53.91999816894531
2020-04-14,53.290000915527344
2019-11-11,53.31999969482422
2020-01-29,53.20000076293945
2020-04-17,52.849998474121094
2018-07-24,52.849998474121094
2018-09-26,53.11000061035156
2019-05-08,53.220001220703125
2019-03-05,54.099998474121094
2019-02-01,54.0099983215332
2018-12-31,54.75
2018-11-29,53.970001220703125
2019-08-12,54.16999816894531
2019-07-11,54.040000915527344
2019-09-13,54.4900016784668
2019-11-14,55.16999816894531
2020-04-20,55.459999084472656
2020-02-04,56.060001373291016
2020-04-23,57.0
2018-12-14,57.70000076293945
2019-08-27,59.22999954223633
2018-08-08,59.86000061035156
2018-10-11,60.95000076293945
2018-11-12,61.77000045776367
2019-07-26,61.70000076293945
2019-06-24,61.11000061035156
2019-05-23,60.540000915527344
2019-03-20,59.58000183105469
2019-01-15,58.90999984741211
2019-11-20,59.689998626708984
2020-02-07,60.86000061035156
2020-02-10,61.369998931884766
2020-04-29,61.61000061035156
2019-11-26,62.119998931884766
2020-02-13,61.77000045776367
2019-01-30,62.04999923706055
2018-08-23,62.09000015258789
2018-09-24,62.540000915527344
2018-11-27,62.45000076293945
2018-10-26,62.27000045776367
2019-07-09,62.52000045776367
2019-06-07,61.529998779296875
2019-05-06,60.630001068115234
2019-04-04,57.97999954223633
2019-09-11,57.58000183105469
2019-11-29,54.75
2020-05-05,55.11000061035156
2019-12-02,57.2400016784668
2020-02-19,58.59000015258789
2020-05-08,58.400001525878906
2019-05-21,55.130001068115234
2019-03-18,51.560001373291016
2018-09-07,51.15999984741211
2018-08-06,49.310001373291016
2018-10-09,41.900001525878906
2019-02-14,41.959999084472656
2018-12-12,34.90999984741211
2019-07-24,33.34000015258789
2019-09-26,30.049999237060547
2019-10-28,31.950000762939453
2019-12-05,32.5
2020-05-11,31.889999389648438
2019-07-03,34.709999084472656
2020-02-25,38.029998779296875
2020-05-14,39.47999954223633
2020-02-28,37.970001220703125
2019-08-08,37.31999969482422
2019-06-05,36.81999969482422
2018-07-20,33.599998474121094
2018-08-21,33.810001373291016
2018-10-24,32.900001525878906
2019-04-02,37.4900016784668
2019-03-01,40.130001068115234
2019-01-28,40.290000915527344
2018-12-27,42.41999816894531
2019-09-09,40.900001525878906
2020-03-02,40.81999969482422
2020-05-20,38.95000076293945
2019-12-17,39.2400016784668
2020-03-05,41.470001220703125
2019-02-12,39.2400016784668
2019-01-11,38.540000915527344
2018-12-10,39.43000030517578
2019-08-23,40.45000076293945
2018-11-08,41.2400016784668
2019-07-22,42.45000076293945
2019-06-20,47.9900016784668
2018-09-05,49.130001068115234
2019-04-17,47.75
2019-09-24,46.619998931884766
2019-12-20,46.529998779296875
2020-05-26,48.439998626708984
2019-04-30,48.029998779296875
2019-12-23,48.560001373291016
2020-03-11,49.81999969482422
2020-05-29,49.189998626708984
2019-12-26,48.900001525878906
2020-06-01,46.83000183105469
2019-05-02,46.209999084472656
2019-02-27,47.529998779296875
2018-11-23,52.52000045776367
2019-08-06,53.529998779296875
2018-07-18,53.5
2018-09-20,53.84000015258789
2018-10-22,54.29999923706055
2019-07-05,57.04999923706055
2019-06-03,58.83000183105469
2019-10-09,59.84000015258789
2019-10-11,57.36000061035156
2020-03-17,56.16999816894531
2020-06-04,55.630001068115234
2019-10-14,57.099998474121094
2020-03-20,56.81999969482422
2018-11-06,57.119998931884766
2019-06-18,57.459999084472656
2019-05-17,55.880001068115234
2019-04-15,57.459999084472656
2019-03-14,54.70000076293945
2019-01-09,54.810001373291016
2018-08-02,55.91999816894531
2018-10-05,58.43000030517578
2019-08-21,59.2400016784668
2019-10-17,58.33000183105469
2020-03-23,58.689998626708984
2020-06-10,56.58000183105469
2019-02-25,57.31999969482422
2020-01-07,55.97999954223633
2020-03-26,54.619998931884766
2019-10-23,53.93000030517578
