Dates,AON
2019-01-25,189.99000549316406
2018-12-24,189.3300018310547
2019-09-06,189.1300048828125
2018-07-17,191.24000549316406
2018-09-19,189.57000732421875
2019-08-05,189.6699981689453
2019-10-08,192.80999755859375
2019-12-11,193.5500030517578
2019-11-27,192.42999267578125
2020-02-14,193.39999389648438
2020-05-06,193.2100067138672
2019-01-08,190.1999969482422
2018-12-07,193.1999969482422
2019-08-20,194.3699951171875
2018-11-05,195.44000244140625
2019-07-19,196.17999267578125
2018-10-04,198.0500030517578
2019-06-17,197.27999877929688
2019-05-16,195.75999450683594
2018-08-01,197.02999877929688
2019-03-13,197.9499969482422
2019-12-03,197.49000549316406
2020-02-20,197.89999389648438
2019-12-06,197.89999389648438
2020-05-12,196.9499969482422
2019-12-09,195.22999572753906
2020-02-26,197.39999389648438
2020-05-15,195.10000610351562
2019-03-28,194.19000244140625
2018-09-17,194.22999572753906
2018-08-16,196.99000549316406
2018-10-19,196.7100067138672
2019-04-29,194.55999755859375
2019-01-23,195.13999938964844
2019-09-04,192.91000366210938
2018-11-20,188.94000244140625
2019-07-02,189.91000366210938
2019-05-31,188.91000366210938
2019-12-12,183.50999450683594
2020-05-18,186.14999389648438
2019-09-27,187.19000244140625
2020-03-03,189.92999267578125
2020-05-21,188.02999877929688
2019-05-14,186.17999267578125
2018-08-31,188.47000122070312
2018-07-30,186.94000244140625
2018-10-02,190.27999877929688
2019-04-12,192.5
2019-03-11,193.8000030517578
2019-02-07,192.72999572753906
2019-07-17,193.49000549316406
2019-09-19,193.39999389648438
2019-10-21,190.42999267578125
2019-12-18,192.13999938964844
2020-03-06,190.49000549316406
2019-10-03,192.0
2020-03-09,193.60000610351562
2020-05-27,193.2899932861328
2019-12-24,193.38999938964844
2020-03-12,197.2899932861328
2018-12-20,196.0
2019-08-01,196.39999389648438
2018-08-14,193.17999267578125
2018-07-13,187.89999389648438
2018-10-17,189.08999633789062
2019-05-29,190.33999633789062
2019-03-26,189.74000549316406
2019-02-22,191.60000610351562
2019-10-04,193.8000030517578
2019-11-05,193.94000244140625
2019-12-27,194.64999389648438
2020-06-02,191.66000366210938
2019-12-30,193.35000610351562
2020-03-18,192.52999877929688
2020-06-05,194.83999633789062
2019-07-15,195.4499969482422
2018-12-03,193.5800018310547
2019-06-13,194.58999633789062
2019-01-04,188.22999572753906
2018-08-29,186.0
2019-02-05,187.83999633789062
2018-11-01,190.9199981689453
2019-08-16,189.10000610351562
2019-04-10,188.10000610351562
2019-09-17,186.57000732421875
2019-10-15,190.9600067138672
2020-01-02,190.88999938964844
2020-06-08,192.38999938964844
2019-10-18,191.66000366210938
2020-03-24,193.36000061035156
2020-06-11,193.75
2020-01-08,194.13999938964844
2019-04-25,194.5500030517578
2019-07-30,193.5500030517578
2019-02-20,191.72999572753906
2018-07-11,193.9499969482422
2018-09-13,189.44000244140625
2018-10-15,187.97000122070312
2019-06-28,189.22000122070312
2018-12-18,193.00999450683594
2018-11-16,194.5
2019-10-02,197.02000427246094
2020-03-27,194.7899932861328
2020-01-10,192.8800048828125
2019-10-24,195.82000732421875
2020-03-30,193.1199951171875
2020-06-17,192.77000427246094
2020-01-14,194.1699981689453
2020-04-02,194.14999389648438
2019-01-02,196.24000549316406
2019-08-14,199.0
2018-10-30,196.99000549316406
2019-06-11,198.77999877929688
2019-05-10,199.3699951171875
2019-04-08,200.97999572753906
2018-08-27,199.00999450683594
2018-07-26,200.0
2018-09-28,200.66000366210938
2019-03-07,203.17999267578125
2019-10-30,203.4499969482422
2020-01-17,204.1199951171875
2020-06-23,200.63999938964844
2020-04-08,199.99000549316406
2020-06-26,202.91000366210938
2019-03-22,205.0
2019-01-17,205.67999267578125
2019-08-29,205.25999450683594
2018-11-14,205.36000061035156
2019-06-26,204.77999877929688
2018-09-11,204.6699981689453
2018-07-09,207.38999938964844
2018-08-10,207.22999572753906
2019-04-23,207.97000122070312
2019-09-30,207.6199951171875
2020-01-23,211.57000732421875
2019-11-08,210.82000732421875
2020-04-14,207.77999877929688
2019-11-11,208.0500030517578
2020-01-29,208.2899932861328
2020-04-17,207.97000122070312
2018-07-24,207.58999633789062
2018-09-26,209.1999969482422
2019-05-08,207.00999450683594
2019-03-05,207.22999572753906
2019-02-01,205.47000122070312
2018-12-31,206.97000122070312
2018-11-29,208.61000061035156
2019-08-12,209.3800048828125
2019-07-11,208.30999755859375
2019-09-13,208.60000610351562
2019-11-14,207.69000244140625
2020-04-20,210.1699981689453
2020-02-04,210.89999389648438
2020-04-23,211.3000030517578
2018-12-14,211.5399932861328
2019-08-27,210.72000122070312
2018-08-08,213.7100067138672
2018-10-11,210.64999389648438
2018-11-12,212.25
2019-07-26,217.0
2019-06-24,215.0800018310547
2019-05-23,223.75999450683594
2019-03-20,222.22000122070312
2019-01-15,227.0
2019-11-20,229.4600067138672
2020-02-07,228.41000366210938
2020-02-10,229.8699951171875
2020-04-29,229.63999938964844
2019-11-26,232.0
2020-02-13,230.67999267578125
2019-01-30,230.91000366210938
2018-08-23,234.88999938964844
2018-09-24,233.32000732421875
2018-11-27,236.64999389648438
2018-10-26,236.82000732421875
2019-07-09,234.27000427246094
2019-06-07,226.92999267578125
2019-05-06,227.3800048828125
2019-04-04,223.63999938964844
2019-09-11,219.83999633789062
2019-11-29,207.0399932861328
2020-05-05,208.77999877929688
2019-12-02,220.9499969482422
2020-02-19,218.64999389648438
2020-05-08,220.52999877929688
2019-05-21,209.47999572753906
2019-03-18,198.38999938964844
2018-09-07,184.8000030517578
2018-08-06,181.47999572753906
2018-10-09,175.42999267578125
2019-02-14,181.25
2018-12-12,160.67999267578125
2019-07-24,175.02999877929688
2019-09-26,156.41000366210938
2019-10-28,154.35000610351562
2019-12-05,152.60000610351562
2020-05-11,146.7100067138672
2019-07-03,150.6699981689453
2020-02-25,166.2899932861328
2020-05-14,163.8800048828125
2020-02-28,160.7899932861328
2019-08-08,167.5800018310547
2019-06-05,167.75
2018-07-20,167.50999450683594
2018-08-21,152.35000610351562
2018-10-24,155.07000732421875
2019-04-02,160.5800018310547
2019-03-01,178.1699981689453
2019-01-28,177.27999877929688
2018-12-27,190.57000732421875
2019-09-09,188.6699981689453
2020-03-02,189.11000061035156
2020-05-20,190.4600067138672
2019-12-17,183.86000061035156
2020-03-05,191.77000427246094
2019-02-12,188.30999755859375
2019-01-11,178.89999389648438
2018-12-10,181.6199951171875
2019-08-23,181.30999755859375
2018-11-08,176.38999938964844
2019-07-22,175.91000366210938
2019-06-20,175.66000366210938
2018-09-05,174.5399932861328
2019-04-17,168.22999572753906
2019-09-24,171.50999450683594
2019-12-20,178.24000549316406
2020-05-26,177.07000732421875
2019-04-30,184.27999877929688
2019-12-23,178.91000366210938
2020-03-11,186.1699981689453
2020-05-29,188.75
2019-12-26,191.57000732421875
2020-06-01,195.0
2019-05-02,187.52999877929688
2019-02-27,192.22000122070312
2018-11-23,195.74000549316406
2019-08-06,195.49000549316406
2018-07-18,197.3699951171875
2018-09-20,194.64999389648438
2018-10-22,193.30999755859375
2019-07-05,195.42999267578125
2019-06-03,198.3800048828125
2019-10-09,199.38999938964844
2019-10-11,198.0399932861328
2020-03-17,196.27999877929688
2020-06-04,196.64999389648438
2019-10-14,196.1699981689453
2020-03-20,197.86000061035156
2018-11-06,204.39999389648438
2019-06-18,200.0399932861328
2019-05-17,196.7100067138672
2019-04-15,193.3699951171875
2019-03-14,190.27999877929688
2019-01-09,184.91000366210938
2018-08-02,178.52000427246094
2018-10-05,188.49000549316406
2019-08-21,186.72999572753906
2019-10-17,190.72000122070312
2020-03-23,193.89999389648438
2020-06-10,185.8000030517578
2019-02-25,191.0399932861328
2020-01-07,187.8800048828125
2020-03-26,187.6699981689453
2019-10-23,193.5399932861328
