Dates,AON
2019-06-06,166.26046752929688
2019-09-10,164.39227294921875
2020-01-15,164.71844482421875
2020-04-03,165.82553100585938
2019-10-31,166.04299926757812
2020-04-06,167.2192840576172
2020-06-24,168.73162841796875
2018-11-09,171.44004821777344
2019-07-23,171.1435089111328
2019-06-21,170.74810791015625
2019-05-20,170.5504150390625
2019-04-18,170.599853515625
2018-09-06,170.79754638671875
2018-10-08,170.0166473388672
2019-02-13,170.84693908691406
2018-12-11,171.8848419189453
2019-09-25,174.08914184570312
2020-01-21,173.9309844970703
2020-04-09,174.88978576660156
2019-11-06,173.34779357910156
2020-01-24,173.1501007080078
2020-01-27,172.87332153320312
2020-04-15,176.32308959960938
2018-12-26,176.23410034179688
2019-08-07,177.5388946533203
2019-06-04,178.09243774414062
2018-09-21,176.51089477539062
2018-07-19,178.5026397705078
2018-08-20,174.122802734375
2018-10-23,174.87586975097656
2019-05-03,177.12522888183594
2019-04-01,178.04678344726562
2019-02-28,175.18304443359375
2019-11-12,175.80734252929688
2020-01-30,174.90560913085938
2019-11-15,177.47206115722656
2020-04-21,174.62814331054688
2019-04-16,176.43162536621094
2019-03-15,177.25405883789062
2019-02-11,180.04843139648438
2019-01-10,178.8989715576172
2019-08-22,176.90724182128906
2018-11-07,178.71070861816406
2018-08-03,179.31515502929688
2018-09-04,176.6298065185547
2019-06-19,176.17396545410156
2019-09-23,177.68016052246094
2019-11-18,177.49188232421875
2020-02-05,180.10787963867188
2020-04-24,178.43325805664062
2019-03-29,180.44480895996094
2019-11-21,181.14834594726562
2020-04-27,185.75608825683594
2020-02-11,186.03353881835938
2020-04-30,188.5108184814453
2019-05-01,189.1350860595703
2019-02-26,187.7279815673828
2019-01-25,187.50997924804688
2018-12-24,187.9558868408203
2019-09-06,189.0260772705078
2018-07-17,187.09381103515625
2018-09-19,188.4018096923828
2019-08-05,190.25482177734375
2019-10-08,191.760986328125
2019-12-11,190.27464294433594
2019-11-27,191.760986328125
2020-02-14,191.49346923828125
2020-05-06,188.16400146484375
2019-01-08,190.8196563720703
2018-12-07,191.22589111328125
2019-08-20,193.36627197265625
2018-11-05,194.1490936279297
2019-07-19,196.6759033203125
2018-10-04,195.7841033935547
2019-06-17,194.68417358398438
2019-05-16,194.76345825195312
2018-08-01,196.02191162109375
2019-03-13,194.85264587402344
2019-12-03,195.67507934570312
2020-02-20,195.7345428466797
2019-12-06,195.2886199951172
2020-05-12,192.98973083496094
2019-12-09,195.24899291992188
2020-02-26,193.13836669921875
2020-05-15,192.38526916503906
2019-03-28,192.93026733398438
2018-09-17,194.1094512939453
2018-08-16,195.06072998046875
2018-10-19,192.7915496826172
2019-04-29,194.01034545898438
2019-01-23,191.41416931152344
2019-09-04,187.95794677734375
2018-11-20,188.67303466796875
2019-07-02,189.73570251464844
2019-05-31,181.9989013671875
2019-12-12,186.11062622070312
2020-05-18,185.09759521484375
2019-09-27,188.4048614501953
2020-03-03,188.13668823242188
2020-05-21,184.93870544433594
2019-05-14,189.67611694335938
2018-08-31,185.88221740722656
2018-07-30,187.88841247558594
2018-10-02,190.20249938964844
2019-04-12,192.9734649658203
2019-03-11,190.02374267578125
2019-02-07,191.85118103027344
2019-07-17,192.79469299316406
2019-09-19,187.82882690429688
2019-10-21,190.2124481201172
2019-12-18,189.83502197265625
2020-03-06,189.2490692138672
2019-10-03,190.87786865234375
2020-03-09,193.51971435546875
2020-05-27,191.2949981689453
2019-12-24,194.06594848632812
2020-03-12,194.26458740234375
2018-12-20,193.94677734375
2019-08-01,192.109375
2018-08-14,186.01132202148438
2018-07-13,187.09388732910156
2018-10-17,188.46446228027344
2019-05-29,189.57679748535156
2019-03-26,189.81517028808594
2019-02-22,193.1919708251953
2019-10-04,192.7847442626953
2019-11-05,192.89401245117188
2019-12-27,191.68234252929688
2020-06-02,191.4439697265625
2019-12-30,191.2850799560547
2020-03-18,193.0827178955078
2020-06-05,193.40052795410156
2019-07-15,192.1491241455078
2018-12-03,192.2484588623047
2019-06-13,188.42471313476562
2019-01-04,184.73011779785156
2018-08-29,185.961669921875
2019-02-05,190.6891632080078
2018-11-01,189.12986755371094
2019-08-16,184.44210815429688
2019-04-10,185.3657684326172
2019-09-17,187.60040283203125
2019-10-15,189.79531860351562
2020-01-02,189.9740753173828
2020-06-08,190.9771728515625
2019-10-18,191.61280822753906
2020-03-24,192.12925720214844
2020-06-11,191.59295654296875
2020-01-08,193.69847106933594
2019-04-25,192.09947204589844
2019-07-30,190.13299560546875
2019-02-20,190.03367614746094
2018-07-11,187.3620147705078
2018-09-13,186.50790405273438
2018-10-15,187.2825927734375
2019-06-28,193.32106018066406
2018-12-18,192.27587890625
2018-11-16,194.9535675048828
2019-10-02,193.75904846191406
2020-03-27,192.2460174560547
2020-01-10,193.84864807128906
2019-10-24,193.5101776123047
2020-03-30,193.67942810058594
2020-06-17,193.49029541015625
2020-01-14,194.10745239257812
2020-04-02,195.54086303710938
2019-01-02,197.44212341308594
2019-08-14,197.80047607421875
2018-10-30,196.99417114257812
2019-06-11,198.706298828125
2019-05-10,200.60755920410156
2019-04-08,197.8900604248047
2018-08-27,198.66648864746094
2018-07-26,199.56236267089844
2018-09-28,202.29977416992188
2019-03-07,203.33502197265625
2019-10-30,202.67803955078125
2020-01-17,200.67724609375
2020-06-23,199.07461547851562
2020-04-08,201.28445434570312
2020-06-26,202.51876831054688
2019-03-22,205.04714965820312
2019-01-17,204.56935119628906
2019-08-29,204.26075744628906
2018-11-14,204.23089599609375
2019-06-26,204.93765258789062
2018-09-11,205.20640563964844
2018-07-09,206.06246948242188
2018-08-10,206.6497802734375
2019-04-23,205.0869598388672
2019-09-30,208.77001953125
2020-01-23,208.9691162109375
2019-11-08,206.848876953125
2020-04-14,206.7493133544922
2019-11-11,206.9981689453125
2020-01-29,206.56019592285156
2020-04-17,206.68960571289062
2018-07-24,207.3366241455078
2018-09-26,207.83432006835938
2019-05-08,207.01808166503906
2019-03-05,207.61534118652344
2019-02-01,205.85345458984375
2018-12-31,206.6995391845703
2018-11-29,208.14291381835938
2019-08-12,207.10768127441406
2019-07-11,208.11305236816406
2019-09-13,206.6995391845703
2019-11-14,208.0732421875
2020-04-20,209.18809509277344
2020-02-04,210.8803253173828
2020-04-23,210.29302978515625
2018-12-14,210.94004821777344
2019-08-27,212.12461853027344
2018-08-08,212.44314575195312
2018-10-11,210.9798583984375
2018-11-12,215.5687713623047
2019-07-26,215.58868408203125
2019-06-24,218.6247100830078
2019-05-23,219.68197631835938
2019-03-20,224.44964599609375
2019-01-15,226.0554962158203
2019-11-20,227.7112274169922
2020-02-07,229.00787353515625
2020-02-10,229.5364990234375
2020-04-29,230.47409057617188
2019-11-26,230.62368774414062
2020-02-13,230.324462890625
2019-01-30,233.9750213623047
2018-08-23,235.12205505371094
2018-09-24,234.6632537841797
2018-11-27,236.8176727294922
2018-10-26,233.72567749023438
2019-07-09,230.91293334960938
2019-06-07,222.72412109375
2019-05-06,221.8663330078125
2019-04-04,221.9162139892578
2019-09-11,211.67269897460938
2019-11-29,207.4635772705078
2020-05-05,220.48988342285156
2019-12-02,214.24603271484375
2020-02-19,224.8984832763672
2020-05-08,216.22093200683594
2019-05-21,214.25601196289062
2019-03-18,178.46853637695312
2018-09-07,182.62779235839844
2018-08-06,184.5029296875
2018-10-09,173.04257202148438
2019-02-14,176.9923553466797
2018-12-12,170.0902099609375
2019-07-24,164.04583740234375
2019-09-26,155.51788330078125
2019-10-28,150.69036865234375
2019-12-05,149.16432189941406
2020-05-11,145.1048126220703
2019-07-03,165.61178588867188
2020-02-25,162.72923278808594
2020-05-14,165.2726593017578
2020-02-28,164.99337768554688
2019-08-08,170.5889129638672
2019-06-05,164.61436462402344
2018-07-20,153.28366088867188
2018-08-21,156.85443115234375
2018-10-24,153.7424774169922
2019-04-02,172.7034454345703
2019-03-01,175.46630859375
2019-01-28,187.4752655029297
2018-12-27,191.55471801757812
2019-09-09,185.8993377685547
2020-03-02,193.52960205078125
2020-05-20,183.4656219482422
2019-12-17,185.75970458984375
2020-03-05,190.31790161132812
2019-02-12,185.2111053466797
2019-01-11,177.72047424316406
2018-12-10,181.12167358398438
2019-08-23,174.31927490234375
2018-11-08,175.0872802734375
2019-07-22,172.4840087890625
2019-06-20,171.8855743408203
2018-09-05,170.1699981689453
2019-04-17,172.6699981689453
2019-09-24,178.2100067138672
2019-12-20,177.67999267578125
2020-05-26,182.92999267578125
2019-04-30,177.24000549316406
2019-12-23,184.8300018310547
2020-03-11,189.75999450683594
2020-05-29,192.00999450683594
2019-12-26,193.22000122070312
2020-06-01,190.22999572753906
2019-05-02,193.92999267578125
2019-02-27,191.6699981689453
2018-11-23,196.83999633789062
2019-08-06,195.5399932861328
2018-07-18,195.27000427246094
2018-09-20,193.3300018310547
2018-10-22,191.97000122070312
2019-07-05,195.05999755859375
2019-06-03,197.83999633789062
2019-10-09,198.69000244140625
2019-10-11,196.9499969482422
2020-03-17,196.13999938964844
2020-06-04,194.8300018310547
2019-10-14,198.97000122070312
2020-03-20,197.99000549316406
2018-11-06,200.1999969482422
2019-06-18,198.00999450683594
2019-05-17,194.2899932861328
2019-04-15,193.17999267578125
2019-03-14,180.64999389648438
2019-01-09,181.9499969482422
2018-08-02,184.10000610351562
2018-10-05,186.1199951171875
2019-08-21,191.92999267578125
2019-10-17,190.99000549316406
2020-03-23,186.7899932861328
2020-06-10,188.77999877929688
2019-02-25,189.00999450683594
2020-01-07,187.52999877929688
2020-03-26,194.38999938964844
2019-10-23,190.02000427246094
