Dates,HSIC
2018-07-12,68.05490112304688
2018-09-14,67.67842864990234
2018-08-13,67.80392456054688
2018-10-16,68.6509780883789
2019-07-31,69.4431381225586
2019-05-28,68.4000015258789
2019-04-26,68.93333435058594
2020-04-28,67.95294189453125
2019-11-25,66.04705810546875
2020-02-12,65.95294189453125
2020-05-01,66.57254791259766
2020-05-04,66.62744903564453
2019-06-12,67.65489959716797
2019-04-09,65.34117889404297
2019-03-08,64.70587921142578
2019-02-04,64.05490112304688
2018-07-27,64.25098419189453
2018-08-28,62.298038482666016
2019-01-03,62.92549133300781
2019-08-15,63.40392303466797
2018-10-31,63.898040771484375
2019-09-16,65.52941131591797
2020-02-18,65.12940979003906
2020-05-07,66.5882339477539
2018-08-17,65.58431243896484
2019-12-04,63.52941131591797
2020-02-21,66.07843017578125
2018-12-17,68.4941177368164
2019-08-30,67.85098266601562
2018-11-15,66.83137512207031
2019-07-29,66.6196060180664
2019-06-27,67.46666717529297
2019-04-24,66.72156524658203
2018-07-10,67.09019470214844
2018-09-12,67.75686645507812
2019-02-19,67.43529510498047
2019-01-18,66.4941177368164
2020-02-24,65.75686645507812
2020-05-13,66.6196060180664
2019-12-10,66.07058715820312
2020-02-27,68.3686294555664
2019-12-13,69.05882263183594
2020-05-19,70.05490112304688
2019-03-06,70.7450942993164
2018-11-30,70.61176300048828
2019-08-13,69.88235473632812
2019-07-12,68.1568603515625
2019-06-10,66.88627624511719
2019-05-09,67.71764373779297
2018-07-25,67.19999694824219
2018-09-27,67.01176452636719
2018-10-29,65.37255096435547
2019-10-16,62.76078414916992
2019-12-16,63.12941360473633
2020-03-04,62.25882339477539
2020-05-22,61.40392303466797
2019-10-01,60.45490264892578
2019-12-19,59.41960906982422
2018-09-10,58.525489807128906
2019-05-24,60.0313720703125
2018-08-09,61.17647171020508
2019-04-22,61.380393981933594
2019-03-21,60.51764678955078
2019-01-16,58.431373596191406
2019-08-28,58.588233947753906
2018-11-13,58.16470718383789
2018-10-12,58.384315490722656
2019-06-25,58.87843322753906
2020-03-10,60.156864166259766
2020-05-28,61.960784912109375
2019-10-07,62.384315490722656
2020-03-13,62.73725509643555
2019-10-10,63.552940368652344
2020-03-16,62.0313720703125
2020-06-03,61.858821868896484
2018-11-28,61.717647552490234
2018-09-25,60.54901885986328
2018-07-23,60.478431701660156
2018-08-24,60.572547912597656
2019-07-10,60.24313735961914
2019-05-07,60.298038482666016
2019-04-05,60.67451095581055
2019-03-04,60.87058639526367
2019-01-31,61.04313659667969
2019-09-12,60.266666412353516
2019-12-31,61.67843246459961
2020-03-19,62.266666412353516
2020-01-03,63.05097961425781
2020-06-09,61.81999969482422
2019-02-15,60.04999923706055
2019-01-14,60.75
2018-07-06,61.0
2018-08-07,61.959999084472656
2018-10-10,63.189998626708984
2018-12-13,62.459999084472656
2019-08-26,59.0099983215332
2019-07-25,60.029998779296875
2019-05-22,60.11000061035156
2019-03-19,60.369998931884766
2020-01-06,59.81999969482422
2020-03-25,58.439998626708984
2020-06-12,58.45000076293945
2019-10-22,59.72999954223633
2020-01-09,60.099998474121094
2020-06-15,59.869998931884766
2019-10-25,58.75
2020-03-31,57.650001525878906
2020-06-18,57.15999984741211
2019-04-03,58.790000915527344
2018-08-22,60.119998931884766
2018-10-25,59.939998626708984
2019-01-29,60.119998931884766
2018-12-28,59.099998474121094
2018-11-26,59.54999923706055
2019-08-09,60.0
2019-07-08,60.380001068115234
2019-06-06,59.849998474121094
2019-09-10,61.0
2020-01-15,59.86000061035156
2020-04-03,59.099998474121094
2019-10-31,59.20000076293945
2020-04-06,58.810001373291016
2020-06-24,59.29999923706055
2018-11-09,60.619998931884766
2019-07-23,60.959999084472656
2019-06-21,60.95000076293945
2019-05-20,60.61000061035156
2019-04-18,61.61000061035156
2018-09-06,62.650001525878906
2018-10-08,61.540000915527344
2019-02-13,62.0099983215332
2018-12-11,61.93000030517578
2019-09-25,61.369998931884766
2020-01-21,61.970001220703125
2020-04-09,62.13999938964844
2019-11-06,61.439998626708984
2020-01-24,61.029998779296875
2020-01-27,61.33000183105469
2020-04-15,61.31999969482422
2018-12-26,63.20000076293945
2019-08-07,63.779998779296875
2019-06-04,64.06999969482422
2018-09-21,64.33999633789062
2018-07-19,63.689998626708984
2018-08-20,64.05999755859375
2018-10-23,62.5099983215332
2019-05-03,63.0
2019-04-01,62.599998474121094
2019-02-28,65.80999755859375
2019-11-12,67.04000091552734
2020-01-30,67.93000030517578
2019-11-15,68.91999816894531
2020-04-21,67.80999755859375
2019-04-16,67.3499984741211
2019-03-15,65.75
2019-02-11,66.75
2019-01-10,66.75
2019-08-22,67.44000244140625
2018-11-07,68.81999969482422
2018-08-03,68.86000061035156
2018-09-04,68.3499984741211
2019-06-19,67.58999633789062
2019-09-23,67.23999786376953
2019-11-18,66.33999633789062
2020-02-05,65.69000244140625
2020-04-24,64.80999755859375
2019-03-29,64.2300033569336
2019-11-21,65.80999755859375
2020-04-27,66.56999969482422
2020-02-11,67.3499984741211
2020-04-30,68.98999786376953
2019-05-01,69.7300033569336
2019-02-26,71.25
2019-01-25,71.05000305175781
2018-12-24,71.68000030517578
2019-09-06,71.36000061035156
2018-07-17,71.29000091552734
2018-09-19,72.06999969482422
2019-08-05,72.16999816894531
2019-10-08,72.43000030517578
2019-12-11,71.0999984741211
2019-11-27,70.04000091552734
2020-02-14,69.91999816894531
2020-05-06,69.33000183105469
2019-01-08,68.88999938964844
2018-12-07,69.55000305175781
2019-08-20,70.27999877929688
2018-11-05,69.70999908447266
2019-07-19,68.9000015258789
2018-10-04,68.81999969482422
2019-06-17,69.11000061035156
2019-05-16,68.97000122070312
2018-08-01,69.0
2019-03-13,69.55999755859375
2019-12-03,69.66000366210938
2020-02-20,70.58999633789062
2019-12-06,71.5
2020-05-12,70.02999877929688
2019-12-09,69.33000183105469
2020-02-26,69.0
2020-05-15,67.7300033569336
2019-03-28,67.12000274658203
2018-09-17,67.30999755859375
2018-08-16,67.48999786376953
2018-10-19,67.76000213623047
2019-04-29,67.66000366210938
2019-01-23,67.66000366210938
2019-09-04,69.05000305175781
2018-11-20,65.98999786376953
2019-07-02,66.58000183105469
2019-05-31,65.18000030517578
2019-12-12,60.0
2020-05-18,60.16999816894531
2019-09-27,62.81999969482422
2020-03-03,62.56999969482422
2020-05-21,62.959999084472656
2019-05-14,62.09000015258789
2018-08-31,61.72999954223633
2018-07-30,61.40999984741211
2018-10-02,61.91999816894531
2019-04-12,62.22999954223633
2019-03-11,62.11000061035156
2019-02-07,61.459999084472656
2019-07-17,61.41999816894531
2019-09-19,60.59000015258789
2019-10-21,59.75
2019-12-18,60.79999923706055
2020-03-06,60.400001525878906
2019-10-03,61.02000045776367
2020-03-09,61.5099983215332
2020-05-27,61.31999969482422
2019-12-24,62.0
2020-03-12,61.45000076293945
2018-12-20,62.0
2019-08-01,61.790000915527344
2018-08-14,62.41999816894531
2018-07-13,63.900001525878906
2018-10-17,66.0199966430664
2019-05-29,65.20999908447266
2019-03-26,63.810001373291016
2019-02-22,65.23999786376953
2019-10-04,62.77000045776367
2019-11-05,63.02000045776367
2019-12-27,62.75
2020-06-02,62.650001525878906
2019-12-30,62.47999954223633
2020-03-18,60.93000030517578
2020-06-05,62.59000015258789
2019-07-15,61.970001220703125
2018-12-03,62.91999816894531
2019-06-13,63.31999969482422
2019-01-04,62.93000030517578
2018-08-29,61.779998779296875
2019-02-05,62.27000045776367
2018-11-01,62.720001220703125
2019-08-16,62.5099983215332
2019-04-10,62.52000045776367
2019-09-17,62.2599983215332
2019-10-15,63.16999816894531
2020-01-02,63.0
2020-06-08,61.56999969482422
2019-10-18,61.81999969482422
2020-03-24,62.900001525878906
2020-06-11,63.630001068115234
2020-01-08,62.970001220703125
2019-04-25,63.20000076293945
2019-07-30,62.4900016784668
2019-02-20,62.970001220703125
2018-07-11,61.790000915527344
2018-09-13,62.27000045776367
2018-10-15,62.08000183105469
2019-06-28,62.97999954223633
2018-12-18,62.86000061035156
2018-11-16,62.90999984741211
2019-10-02,63.43000030517578
2020-03-27,64.9800033569336
2020-01-10,66.95999908447266
2019-10-24,69.0
2020-03-30,68.79000091552734
2020-06-17,68.69999694824219
2020-01-14,67.37000274658203
2020-04-02,67.6500015258789
2019-01-02,68.33999633789062
2019-08-14,68.30999755859375
2018-10-30,68.58999633789062
2019-06-11,68.88999938964844
2019-05-10,67.38999938964844
2019-04-08,68.20999908447266
2018-08-27,68.52999877929688
2018-07-26,69.5199966430664
2018-09-28,70.41999816894531
2019-03-07,70.58999633789062
2019-10-30,69.56999969482422
2020-01-17,69.08999633789062
2020-06-23,68.79000091552734
2020-04-08,68.76000213623047
2020-06-26,69.1500015258789
2019-03-22,69.69999694824219
2019-01-17,69.54000091552734
2019-08-29,68.5999984741211
2018-11-14,68.2699966430664
2019-06-26,69.25
2018-09-11,68.62999725341797
2018-07-09,68.69000244140625
2018-08-10,68.56999969482422
2019-04-23,68.0999984741211
2019-09-30,68.26000213623047
2020-01-23,69.38999938964844
2019-11-08,66.75
2020-04-14,66.47000122070312
2019-11-11,66.83000183105469
2020-01-29,66.22000122070312
2020-04-17,66.69999694824219
2018-07-24,66.29000091552734
2018-09-26,67.19000244140625
2019-05-08,66.43000030517578
2019-03-05,66.19000244140625
2019-02-01,67.30000305175781
2018-12-31,67.83000183105469
2018-11-29,67.55999755859375
2019-08-12,66.47000122070312
2019-07-11,66.4800033569336
2019-09-13,66.3499984741211
2019-11-14,67.5
2020-04-20,68.83000183105469
2020-02-04,69.55999755859375
2020-04-23,69.36000061035156
2018-12-14,69.5999984741211
2019-08-27,70.86000061035156
2018-08-08,71.12000274658203
2018-10-11,68.23999786376953
2018-11-12,70.93000030517578
2019-07-26,70.6500015258789
2019-06-24,70.0199966430664
2019-05-23,71.44000244140625
2019-03-20,69.44000244140625
2019-01-15,70.37999725341797
2019-11-20,70.55000305175781
2020-02-07,71.61000061035156
2020-02-10,70.5
2020-04-29,69.69999694824219
2019-11-26,70.26000213623047
2020-02-13,70.9800033569336
2019-01-30,71.62000274658203
2018-08-23,71.58000183105469
2018-09-24,72.18000030517578
2018-11-27,72.87000274658203
2018-10-26,73.0
2019-07-09,68.6500015258789
2019-06-07,66.2300033569336
2019-05-06,65.55000305175781
2019-04-04,63.70000076293945
2019-09-11,62.38999938964844
2019-11-29,61.2599983215332
2020-05-05,60.9900016784668
2019-12-02,62.7599983215332
2020-02-19,61.31999969482422
2020-05-08,60.06999969482422
2019-05-21,57.560001373291016
2019-03-18,55.060001373291016
2018-09-07,56.209999084472656
2018-08-06,56.2400016784668
2018-10-09,54.470001220703125
2019-02-14,57.02000045776367
2018-12-12,57.279998779296875
2019-07-24,52.75
2019-09-26,52.13999938964844
2019-10-28,50.130001068115234
2019-12-05,49.70000076293945
2020-05-11,44.939998626708984
2019-07-03,45.380001068115234
2020-02-25,46.900001525878906
2020-05-14,51.810001373291016
2020-02-28,52.439998626708984
2019-08-08,52.59000015258789
2019-06-05,52.41999816894531
2018-07-20,50.66999816894531
2018-08-21,48.900001525878906
2018-10-24,48.119998931884766
2019-04-02,47.630001068115234
2019-03-01,48.720001220703125
2019-01-28,49.29999923706055
2018-12-27,52.86000061035156
2019-09-09,51.9900016784668
2020-03-02,52.470001220703125
2020-05-20,52.470001220703125
2019-12-17,52.439998626708984
2020-03-05,53.970001220703125
2019-02-12,52.33000183105469
2019-01-11,52.11000061035156
2018-12-10,52.439998626708984
2019-08-23,52.27000045776367
2018-11-08,51.90999984741211
2019-07-22,52.529998779296875
2019-06-20,55.77000045776367
2018-09-05,56.04999923706055
2019-04-17,56.220001220703125
2019-09-24,53.599998474121094
2019-12-20,52.0
2020-05-26,55.34000015258789
2019-04-30,53.25
2019-12-23,53.16999816894531
2020-03-11,54.22999954223633
2020-05-29,54.0
2019-12-26,55.27000045776367
2020-06-01,52.75
2019-05-02,50.099998474121094
2019-02-27,52.029998779296875
2018-11-23,53.04999923706055
2019-08-06,56.369998931884766
2018-07-18,57.119998931884766
2018-09-20,57.27000045776367
2018-10-22,57.45000076293945
2019-07-05,58.68000030517578
2019-06-03,60.720001220703125
2019-10-09,62.689998626708984
2019-10-11,61.380001068115234
2020-03-17,60.709999084472656
2020-06-04,61.470001220703125
2019-10-14,63.540000915527344
2020-03-20,62.810001373291016
2018-11-06,64.4800033569336
2019-06-18,65.68000030517578
2019-05-17,65.69000244140625
2019-04-15,61.220001220703125
2019-03-14,57.529998779296875
2019-01-09,57.310001373291016
2018-08-02,55.13999938964844
2018-10-05,60.439998626708984
2019-08-21,59.939998626708984
2019-10-17,59.15999984741211
2020-03-23,60.2400016784668
2020-06-10,60.029998779296875
2019-02-25,60.400001525878906
2020-01-07,58.90999984741211
2020-03-26,56.029998779296875
2019-10-23,56.290000915527344
