Dates,DIS
2019-09-25,128.4897003173828
2020-01-21,130.44578552246094
2020-04-09,128.3316192626953
2019-11-06,130.1593017578125
2020-01-24,130.85084533691406
2020-01-27,130.0901336669922
2020-04-15,131.74986267089844
2018-12-26,133.46885681152344
2019-08-07,135.5830078125
2019-06-04,138.2306671142578
2018-09-21,137.61814880371094
2018-07-19,135.31626892089844
2018-08-20,134.7333984375
2018-10-23,132.52044677734375
2019-05-03,132.70814514160156
2019-04-01,133.37005615234375
2019-02-28,131.82888793945312
2019-11-12,133.3601837158203
2020-01-30,131.97708129882812
2019-11-15,132.42164611816406
2020-04-21,129.75424194335938
2019-04-16,131.59178161621094
2019-03-15,133.0539093017578
2019-02-11,133.864013671875
2019-01-10,133.40957641601562
2019-08-22,132.29322814941406
2018-11-07,132.47103881835938
2018-08-03,132.23394775390625
2018-09-04,131.12747192382812
2019-06-19,131.1867218017578
2019-09-23,131.01878356933594
2019-11-18,129.9814910888672
2020-02-05,130.60385131835938
2020-04-24,130.44578552246094
2019-03-29,130.87062072753906
2019-11-21,133.19224548339844
2020-04-27,134.29872131347656
2020-02-11,135.5533905029297
2020-04-30,136.37335205078125
2019-05-01,135.41506958007812
2019-02-26,133.4490966796875
2019-01-25,134.0813751220703
2018-12-24,140.0286865234375
2019-09-06,139.9397735595703
2018-07-17,139.26797485351562
2018-09-19,137.55886840820312
2019-08-05,139.2185821533203
2019-10-08,140.3052978515625
2019-12-11,138.53689575195312
2019-11-27,137.5391082763672
2020-02-14,138.2504119873047
2020-05-06,138.70484924316406
2019-01-08,137.61814880371094
2018-12-07,137.9540252685547
2019-08-20,139.9397735595703
2018-11-05,140.80914306640625
2019-07-19,141.2537078857422
2018-10-04,141.60162353515625
2019-06-17,140.18014526367188
2019-05-16,140.76663208007812
2018-08-01,142.6851348876953
2019-03-13,142.70501708984375
2019-12-03,144.0171661376953
2020-02-20,144.19607543945312
2019-12-06,143.44061279296875
2020-05-12,141.72091674804688
2019-12-09,140.78651428222656
2020-02-26,139.01712036132812
2020-05-15,140.00120544433594
2019-03-28,140.41871643066406
2018-09-17,140.4485321044922
2018-08-16,142.3571014404297
2018-10-19,143.78851318359375
2019-04-29,145.51815795898438
2019-01-23,144.0668487548828
2019-09-04,142.15829467773438
2018-11-20,141.0052032470703
2019-07-02,140.8660430908203
2019-05-31,137.47634887695312
2019-12-12,141.0250701904297
2020-05-18,134.0568389892578
2019-09-27,137.06878662109375
2020-03-03,137.69503784179688
2020-05-21,134.9415283203125
2019-05-14,136.1940155029297
2018-08-31,132.05880737304688
2018-07-30,132.61546325683594
2018-10-02,134.39480590820312
2019-04-12,134.48426818847656
2019-03-11,134.32522583007812
2019-02-07,134.9514617919922
2019-07-17,135.26956176757812
2019-09-19,130.88583374023438
2019-10-21,133.80831909179688
2019-12-18,133.6890411376953
2020-03-06,135.7367706298828
2019-10-03,137.01907348632812
2020-03-09,136.44253540039062
2020-05-27,135.49819946289062
2019-12-24,137.06878662109375
2020-03-12,138.01312255859375
2018-12-20,138.71890258789062
2019-08-01,138.00318908691406
2018-08-14,134.98129272460938
2018-07-13,135.37890625
2018-10-17,136.6811065673828
2019-05-29,137.19801330566406
2019-03-26,134.99124145507812
2019-02-22,135.49819946289062
2019-10-04,135.9852752685547
2019-11-05,132.50611877441406
2019-12-27,131.4822540283203
2020-06-02,131.67112731933594
2019-12-30,131.1840362548828
2020-03-18,132.29736328125
2020-06-05,130.48822021484375
2019-07-15,129.18601989746094
2018-12-03,129.5438690185547
2019-06-13,128.77845764160156
2019-01-04,128.3708953857422
2018-08-29,127.38678741455078
2019-02-05,129.49417114257812
2018-11-01,130.1204071044922
2019-08-16,127.70488739013672
2019-04-10,128.5597686767578
2019-09-17,128.5697021484375
2019-10-15,129.24566650390625
2020-01-02,128.92755126953125
2020-06-08,128.98719787597656
2019-10-18,130.08065795898438
2020-03-24,131.58164978027344
2020-06-11,130.1104736328125
2020-01-08,129.48422241210938
2019-04-25,131.61148071289062
2019-07-30,130.3490447998047
2019-02-20,129.48422241210938
2018-07-11,130.1204071044922
2018-09-13,129.75262451171875
2018-10-15,128.7088623046875
2019-06-28,128.8281707763672
2018-12-18,129.14625549316406
2018-11-16,131.9593963623047
2019-10-02,132.12838745117188
2020-03-27,130.66712951660156
2020-01-10,130.48822021484375
2019-10-24,132.16815185546875
2020-03-30,137.1383819580078
2020-06-17,135.92564392089844
2020-01-14,137.7546844482422
2020-04-02,147.83428955078125
2019-01-02,146.2736358642578
2019-08-14,143.80841064453125
2018-10-30,146.77066040039062
2019-06-11,147.49632263183594
2019-05-10,146.05494689941406
2019-04-08,146.02511596679688
2018-08-27,147.40684509277344
2018-07-26,148.7985076904297
2018-09-28,150.7368927001953
2019-03-07,150.57785034179688
2019-10-30,150.67726135253906
2020-01-17,149.72296142578125
2020-06-23,147.69512939453125
2020-04-08,147.39691162109375
2020-06-26,146.56190490722656
2019-03-22,146.78060913085938
2019-01-17,145.33924865722656
2019-08-29,145.22988891601562
2018-11-14,146.7110137939453
2019-06-26,146.8800048828125
2018-09-11,146.3800048828125
2018-07-09,148.4600067138672
2018-08-10,147.72999572753906
2019-04-23,146.25999450683594
2019-09-30,146.14999389648438
2020-01-23,146.8800048828125
2019-11-08,144.67999267578125
2020-04-14,145.2899932861328
2019-11-11,145.6999969482422
2020-01-29,145.75
2020-04-17,143.77000427246094
2018-07-24,144.6300048828125
2018-09-26,148.1999969482422
2019-05-08,146.5
2019-03-05,145.64999389648438
2019-02-01,145.6999969482422
2018-12-31,145.39999389648438
2018-11-29,144.8300018310547
2019-08-12,144.6199951171875
2019-07-11,143.8800048828125
2019-09-13,145.1999969482422
2019-11-14,144.32000732421875
2020-04-20,145.1199951171875
2020-02-04,144.3300018310547
2020-04-23,143.55999755859375
2018-12-14,144.00999450683594
2019-08-27,142.1999969482422
2018-08-08,140.0800018310547
2018-10-11,135.89999389648438
2018-11-12,138.3699951171875
2019-07-26,136.05999755859375
2019-06-24,137.80999755859375
2019-05-23,138.30999755859375
2019-03-20,141.32000732421875
2019-01-15,144.72999572753906
2019-11-20,141.3699951171875
2020-02-07,142.6999969482422
2020-02-10,141.02000427246094
2020-04-29,142.58999633789062
2019-11-26,141.00999450683594
2020-02-13,141.85000610351562
2019-01-30,140.89999389648438
2018-08-23,139.5399932861328
2018-09-24,139.13999938964844
2018-11-27,141.3000030517578
2018-10-26,140.3699951171875
2019-07-09,138.97000122070312
2019-06-07,133.00999450683594
2019-05-06,128.19000244140625
2019-04-04,123.36000061035156
2019-09-11,118.04000091552734
2019-11-29,117.6500015258789
2020-05-05,119.9800033569336
2019-12-02,116.44999694824219
2020-02-19,119.18000030517578
2020-05-08,113.9800033569336
2019-05-21,115.2699966430664
2019-03-18,104.3499984741211
2018-09-07,111.45999908447266
2018-08-06,105.51000213623047
2018-10-09,91.80999755859375
2019-02-14,102.5199966430664
2018-12-12,95.01000213623047
2019-07-24,93.52999877929688
2019-09-26,88.80000305175781
2019-10-28,94.93000030517578
2019-12-05,85.9800033569336
2020-05-11,85.76000213623047
2019-07-03,98.12000274658203
2020-02-25,100.7300033569336
2020-05-14,105.36000061035156
2020-02-28,96.4000015258789
2019-08-08,99.80000305175781
2019-06-05,96.5999984741211
2018-07-20,94.91999816894531
2018-08-21,96.97000122070312
2018-10-24,93.87999725341797
2019-04-02,99.58000183105469
2019-03-01,101.23999786376953
2019-01-28,101.06999969482422
2018-12-27,104.5
2019-09-09,103.5
2020-03-02,106.02999877929688
2020-05-20,103.37000274658203
2019-12-17,102.0199966430664
2020-03-05,106.62999725341797
2019-02-12,102.26000213623047
2019-01-11,100.54000091552734
2018-12-10,100.98999786376953
2019-08-23,101.0
2018-11-08,101.19000244140625
2019-07-22,106.05999755859375
2019-06-20,106.20999908447266
2018-09-05,112.25
2019-04-17,108.1500015258789
2019-09-24,105.5
2019-12-20,103.18000030517578
2020-05-26,101.05999755859375
2019-04-30,100.87999725341797
2019-12-23,105.56999969482422
2020-03-11,109.16000366210938
2020-05-29,107.7699966430664
2019-12-26,104.55999755859375
2020-06-01,102.91999816894531
2019-05-02,105.91000366210938
2019-02-27,109.05000305175781
2018-11-23,116.8499984741211
2019-08-06,114.37000274658203
2018-07-18,119.91999816894531
2018-09-20,117.83000183105469
2018-10-22,118.0199966430664
2019-07-05,120.94999694824219
2019-06-03,121.52999877929688
2019-10-09,116.75
2019-10-11,117.30000305175781
2020-03-17,118.7699966430664
2020-06-04,118.75
2019-10-14,122.18000030517578
2020-03-20,123.69000244140625
2018-11-06,124.81999969482422
2019-06-18,127.27999877929688
2019-05-17,123.88999938964844
2019-04-15,122.18000030517578
2019-03-14,112.63999938964844
2019-01-09,115.48999786376953
2018-08-02,117.08000183105469
2018-10-05,118.44000244140625
2019-08-21,117.6500015258789
2019-10-17,118.37000274658203
2020-03-23,114.3499984741211
2020-06-10,115.91999816894531
2019-02-25,116.58999633789062
2020-01-07,112.06999969482422
2020-03-26,111.36000061035156
2019-10-23,109.0999984741211
