Dates,DIS
2019-12-31,112.0199966430664
2020-03-19,113.8499984741211
2020-01-03,111.05000305175781
2020-06-09,110.45999908447266
2019-02-15,111.7699966430664
2019-01-14,110.20999908447266
2018-07-06,109.23999786376953
2018-08-07,109.8499984741211
2018-10-10,111.4000015258789
2018-12-13,112.91000366210938
2019-08-26,113.5999984741211
2019-07-25,113.4000015258789
2019-05-22,114.62999725341797
2019-03-19,115.62000274658203
2020-01-06,113.6500015258789
2020-03-25,113.0999984741211
2020-06-12,112.9000015258789
2019-10-22,113.44999694824219
2020-01-09,114.41999816894531
2020-06-15,114.2300033569336
2019-10-25,114.0
2020-03-31,114.8499984741211
2020-06-18,113.45999908447266
2019-04-03,114.04000091552734
2018-08-22,114.72000122070312
2018-10-25,114.83999633789062
2019-01-29,114.12000274658203
2018-12-28,114.5
2018-11-26,113.02999877929688
2019-08-09,112.94999694824219
2019-07-08,110.30999755859375
2019-06-06,110.0999984741211
2019-09-10,108.33000183105469
2020-01-15,108.48999786376953
2020-04-03,108.4000015258789
2019-10-31,110.44999694824219
2020-04-06,110.5999984741211
2020-06-24,111.55999755859375
2018-11-09,111.58999633789062
2019-07-23,113.1500015258789
2019-06-21,112.69999694824219
2019-05-20,113.23999786376953
2019-04-18,114.97000122070312
2018-09-06,115.0
2018-10-08,115.61000061035156
2019-02-13,117.58000183105469
2018-12-11,117.7300033569336
2019-09-25,127.91000366210938
2020-01-21,131.0500030517578
2020-04-09,131.75
2019-11-06,129.80999755859375
2020-01-24,131.77000427246094
2020-01-27,131.89999389648438
2020-04-15,133.38999938964844
2018-12-26,133.11000061035156
2019-08-07,135.36000061035156
2019-06-04,138.6999969482422
2018-09-21,142.19000244140625
2018-07-19,139.1199951171875
2018-08-20,137.49000549316406
2018-10-23,135.3800048828125
2019-05-03,135.22000122070312
2019-04-01,132.5399932861328
2019-02-28,135.35000610351562
2019-11-12,133.5
2020-01-30,135.02999877929688
2019-11-15,133.00999450683594
2020-04-21,131.5
2019-04-16,133.52000427246094
2019-03-15,132.5500030517578
2019-02-11,135.2899932861328
2019-01-10,134.25999450683594
2019-08-22,134.25
2018-11-07,134.57000732421875
2018-08-03,133.82000732421875
2018-09-04,132.7100067138672
2019-06-19,133.10000610351562
2019-09-23,133.2100067138672
2019-11-18,131.9600067138672
2020-02-05,131.8800048828125
2020-04-24,130.9600067138672
2019-03-29,132.02000427246094
2019-11-21,133.4499969482422
2020-04-27,135.41000366210938
2020-02-11,136.50999450683594
2020-04-30,137.60000610351562
2019-05-01,138.8800048828125
2019-02-26,137.58999633789062
2019-01-25,135.08999633789062
2018-12-24,137.9499969482422
2019-09-06,142.0500030517578
2018-07-17,140.80999755859375
2018-09-19,141.99000549316406
2019-08-05,139.50999450683594
2019-10-08,141.97999572753906
2019-12-11,141.9499969482422
2019-11-27,140.1199951171875
2020-02-14,139.02000427246094
2020-05-06,140.36000061035156
2019-01-08,141.0
2018-12-07,139.41000366210938
2019-08-20,140.4499969482422
2018-11-05,141.39999389648438
2019-07-19,142.6999969482422
2018-10-04,141.4199981689453
2019-06-17,142.17999267578125
2019-05-16,140.05999755859375
2018-08-01,142.39999389648438
2019-03-13,144.00999450683594
2019-12-03,144.14999389648438
2020-02-20,145.1300048828125
2019-12-06,144.75
2020-05-12,144.60000610351562
2019-12-09,142.4600067138672
2020-02-26,142.24000549316406
2020-05-15,141.25
2019-03-28,141.64999389648438
2018-09-17,141.39999389648438
2018-08-16,141.39999389648438
2018-10-19,143.74000549316406
2019-04-29,145.58999633789062
2019-01-23,145.75999450683594
2019-09-04,144.99000549316406
2018-11-20,143.33999633789062
2019-07-02,140.99000549316406
2019-05-31,139.13999938964844
2019-12-12,140.41000366210938
2020-05-18,134.92999267578125
2019-09-27,137.89999389648438
2020-03-03,137.10000610351562
2020-05-21,137.30999755859375
2019-05-14,135.0
2018-08-31,135.05999755859375
2018-07-30,133.5
2018-10-02,134.02000427246094
2019-04-12,136.7899932861328
2019-03-11,133.3300018310547
2019-02-07,134.61000061035156
2019-07-17,136.1999969482422
2019-09-19,135.50999450683594
2019-10-21,134.19000244140625
2019-12-18,135.77000427246094
2020-03-06,134.05999755859375
2019-10-03,138.1199951171875
2020-03-09,138.2899932861328
2020-05-27,136.3699951171875
2019-12-24,136.74000549316406
2020-03-12,138.9199981689453
2018-12-20,139.1300048828125
2019-08-01,139.5800018310547
2018-08-14,138.1199951171875
2018-07-13,135.55999755859375
2018-10-17,136.83999633789062
2019-05-29,137.85000610351562
2019-03-26,136.2899932861328
2019-02-22,135.8000030517578
2019-10-04,136.41000366210938
2019-11-05,137.0
2019-12-27,133.02999877929688
2020-06-02,131.99000549316406
2019-12-30,134.00999450683594
2020-03-18,131.7899932861328
2020-06-05,133.13999938964844
2019-07-15,130.10000610351562
2018-12-03,130.35000610351562
2019-06-13,130.8000030517578
2019-01-04,128.50999450683594
2018-08-29,128.60000610351562
2019-02-05,128.69000244140625
2018-11-01,130.27000427246094
2019-08-16,129.89999389648438
2019-04-10,129.10000610351562
2019-09-17,129.22000122070312
2019-10-15,130.3000030517578
2020-01-02,130.1300048828125
2020-06-08,130.00999450683594
2019-10-18,129.75999450683594
2020-03-24,132.52999877929688
2020-06-11,132.3699951171875
2020-01-08,131.44000244140625
2019-04-25,133.14999389648438
2019-07-30,132.4499969482422
2019-02-20,131.52000427246094
2018-07-11,130.5
2018-09-13,131.4499969482422
2018-10-15,130.5
2019-06-28,129.69000244140625
2018-12-18,129.52999877929688
2018-11-16,130.99000549316406
2019-10-02,134.1199951171875
2020-03-27,132.77000427246094
2020-01-10,131.60000610351562
2019-10-24,132.35000610351562
2020-03-30,140.22000122070312
2020-06-17,137.5
2020-01-14,138.02999877929688
2020-04-02,138.5800018310547
2019-01-02,148.0
2019-08-14,147.13999938964844
2018-10-30,144.75
2019-06-11,148.17999267578125
2019-05-10,148.08999633789062
2019-04-08,147.16000366210938
2018-08-27,147.2100067138672
2018-07-26,148.8000030517578
2018-09-28,151.75
2019-03-07,152.3000030517578
2019-10-30,151.47999572753906
2020-01-17,152.94000244140625
2020-06-23,147.74000549316406
2020-04-08,149.3000030517578
2020-06-26,148.69000244140625
2019-03-22,148.39999389648438
2019-01-17,147.9600067138672
2019-08-29,145.25999450683594
2018-11-14,147.38999938964844
2019-06-26,147.9199981689453
2018-09-11,147.42999267578125
2018-07-09,147.58999633789062
2018-08-10,148.10000610351562
2019-04-23,147.77000427246094
2019-09-30,146.17999267578125
2020-01-23,147.14999389648438
2019-11-08,145.91000366210938
2020-04-14,144.5800018310547
2019-11-11,145.39999389648438
2020-01-29,146.0500030517578
2020-04-17,145.75
2018-07-24,143.6699981689453
2018-09-26,145.2899932861328
2019-05-08,146.39999389648438
2019-03-05,145.5399932861328
2019-02-01,145.99000549316406
2018-12-31,145.49000549316406
2018-11-29,146.47000122070312
2019-08-12,145.3000030517578
2019-07-11,144.75
2019-09-13,143.41000366210938
2019-11-14,145.7100067138672
2020-04-20,145.08999633789062
2020-02-04,145.5399932861328
2020-04-23,144.24000549316406
2018-12-14,144.4499969482422
2019-08-27,143.60000610351562
2018-08-08,141.39999389648438
2018-10-11,135.86000061035156
2018-11-12,136.5
2019-07-26,138.60000610351562
2019-06-24,135.08999633789062
2019-05-23,138.39999389648438
2019-03-20,139.7899932861328
2019-01-15,145.49000549316406
2019-11-20,146.60000610351562
2020-02-07,141.9199981689453
2020-02-10,141.88999938964844
2020-04-29,141.02999877929688
2019-11-26,142.85000610351562
2020-02-13,141.33999633789062
2019-01-30,141.1699981689453
2018-08-23,141.10000610351562
2018-09-24,139.02000427246094
2018-11-27,139.6300048828125
2018-10-26,141.6300048828125
2019-07-09,139.86000061035156
2019-06-07,132.89999389648438
2019-05-06,133.75
2019-04-04,126.12000274658203
2019-09-11,119.80999755859375
2019-11-29,114.51000213623047
2020-05-05,119.12999725341797
2019-12-02,121.1500015258789
2020-02-19,118.95999908447266
2020-05-08,116.86000061035156
2019-05-21,110.76000213623047
2019-03-18,108.69000244140625
2018-09-07,108.0999984741211
2018-08-06,108.41999816894531
2018-10-09,97.62000274658203
2019-02-14,100.77999877929688
2018-12-12,91.80000305175781
2019-07-24,95.80000305175781
2019-09-26,87.58999633789062
2019-10-28,88.0
2019-12-05,95.98999786376953
2020-05-11,84.48999786376953
2019-07-03,92.33000183105469
2020-02-25,100.66000366210938
2020-05-14,100.83000183105469
2020-02-28,100.44999694824219
2019-08-08,96.0
2019-06-05,100.22000122070312
2018-07-20,93.5
2018-08-21,94.19999694824219
2018-10-24,96.30999755859375
2019-04-02,97.26000213623047
2019-03-01,104.86000061035156
2019-01-28,100.52999877929688
2018-12-27,107.91999816894531
2019-09-09,104.70999908447266
2020-03-02,105.5
2020-05-20,104.38999938964844
2019-12-17,103.52999877929688
2020-03-05,106.20999908447266
2019-02-12,103.58000183105469
2019-01-11,100.01000213623047
2018-12-10,101.80000305175781
2019-08-23,100.6500015258789
2018-11-08,101.77999877929688
2019-07-22,102.0
2019-06-20,108.79000091552734
2018-09-05,109.94000244140625
2019-04-17,109.44000244140625
2019-09-24,106.36000061035156
2019-12-20,102.01000213623047
2020-05-26,101.51000213623047
2019-04-30,101.4800033569336
2019-12-23,101.8499984741211
2020-03-11,109.05000305175781
2020-05-29,108.4000015258789
2019-12-26,109.05999755859375
2020-06-01,104.5
2019-05-02,101.9800033569336
2019-02-27,104.9800033569336
2018-11-23,114.47000122070312
2019-08-06,115.0999984741211
2018-07-18,116.41999816894531
2018-09-20,119.33999633789062
2018-10-22,117.5
2019-07-05,121.05000305175781
2019-06-03,123.68000030517578
2019-10-09,121.5999984741211
2019-10-11,116.19000244140625
2020-03-17,117.26000213623047
2020-06-04,119.0
2019-10-14,119.98999786376953
2020-03-20,121.94999694824219
2018-11-06,126.30999755859375
2019-06-18,125.0999984741211
2019-05-17,125.62999725341797
2019-04-15,124.0199966430664
2019-03-14,117.5999984741211
2019-01-09,115.16999816894531
2018-08-02,112.08000183105469
2018-10-05,121.23999786376953
2019-08-21,118.63999938964844
2019-10-17,116.87999725341797
2020-03-23,119.9800033569336
2020-06-10,114.19000244140625
2019-02-25,116.95999908447266
2020-01-07,115.8499984741211
2020-03-26,108.98999786376953
2019-10-23,110.94999694824219
