Dates,PNW
2018-12-26,95.80000305175781
2019-08-07,95.69999694824219
2019-06-04,96.30999755859375
2018-09-21,94.9800033569336
2018-07-19,95.27999877929688
2018-08-20,95.88999938964844
2018-10-23,94.19000244140625
2019-05-03,94.30000305175781
2019-04-01,94.45999908447266
2019-02-28,94.11000061035156
2019-11-12,93.08000183105469
2020-01-30,93.12000274658203
2019-11-15,94.72000122070312
2020-04-21,96.4800033569336
2019-04-16,96.5199966430664
2019-03-15,95.72000122070312
2019-02-11,96.0999984741211
2019-01-10,96.66999816894531
2019-08-22,96.94000244140625
2018-11-07,97.20999908447266
2018-08-03,96.62000274658203
2018-09-04,97.37000274658203
2019-06-19,97.91999816894531
2019-09-23,96.88999938964844
2019-11-18,95.91999816894531
2020-02-05,94.36000061035156
2020-04-24,94.06999969482422
2019-03-29,95.4000015258789
2019-11-21,95.52999877929688
2020-04-27,97.93000030517578
2020-02-11,99.08000183105469
2020-04-30,99.80999755859375
2019-05-01,97.6500015258789
2019-02-26,97.54000091552734
2019-01-25,96.86000061035156
2018-12-24,97.11000061035156
2019-09-06,97.75
2018-07-17,98.02999877929688
2018-09-19,97.63999938964844
2019-08-05,98.25
2019-10-08,98.94000244140625
2019-12-11,98.22000122070312
2019-11-27,98.13999938964844
2020-02-14,97.36000061035156
2020-05-06,96.80999755859375
2019-01-08,95.5199966430664
2018-12-07,94.81999969482422
2019-08-20,94.33999633789062
2018-11-05,95.08000183105469
2019-07-19,96.25
2018-10-04,95.62000274658203
2019-06-17,95.87999725341797
2019-05-16,95.63999938964844
2018-08-01,96.44999694824219
2019-03-13,95.76000213623047
2019-12-03,94.6500015258789
2020-02-20,94.43000030517578
2019-12-06,93.91999816894531
2020-05-12,94.37000274658203
2019-12-09,95.23999786376953
2020-02-26,95.38999938964844
2020-05-15,94.08000183105469
2019-03-28,93.3499984741211
2018-09-17,93.30999755859375
2018-08-16,91.91000366210938
2018-10-19,92.0999984741211
2019-04-29,93.16999816894531
2019-01-23,93.70999908447266
2019-09-04,92.36000061035156
2018-11-20,92.68000030517578
2019-07-02,93.16999816894531
2019-05-31,93.62000274658203
2019-12-12,93.31999969482422
2020-05-18,93.72000122070312
2019-09-27,94.41999816894531
2020-03-03,92.93000030517578
2020-05-21,92.83999633789062
2019-05-14,93.08000183105469
2018-08-31,93.47000122070312
2018-07-30,94.01000213623047
2018-10-02,94.62999725341797
2019-04-12,95.31999969482422
2019-03-11,95.55999755859375
2019-02-07,95.73999786376953
2019-07-17,95.66000366210938
2019-09-19,95.41000366210938
2019-10-21,95.0
2019-12-18,95.55000305175781
2020-03-06,94.94999694824219
2019-10-03,95.36000061035156
2020-03-09,95.79000091552734
2020-05-27,95.66999816894531
2019-12-24,96.08000183105469
2020-03-12,95.52999877929688
2018-12-20,94.93000030517578
2019-08-01,93.66999816894531
2018-08-14,92.41000366210938
2018-07-13,93.25
2018-10-17,94.16999816894531
2019-05-29,94.0
2019-03-26,93.76000213623047
2019-02-22,94.62999725341797
2019-10-04,95.93000030517578
2019-11-05,96.54000091552734
2019-12-27,97.47000122070312
2020-06-02,98.16000366210938
2019-12-30,98.58000183105469
2020-03-18,97.91999816894531
2020-06-05,98.37000274658203
2019-07-15,97.8499984741211
2018-12-03,98.0
2019-06-13,97.4000015258789
2019-01-04,97.44999694824219
2018-08-29,96.0999984741211
2019-02-05,97.41000366210938
2018-11-01,97.5199966430664
2019-08-16,97.37999725341797
2019-04-10,95.9000015258789
2019-09-17,95.83999633789062
2019-10-15,95.91000366210938
2020-01-02,95.80999755859375
2020-06-08,94.81999969482422
2019-10-18,94.18000030517578
2020-03-24,94.0999984741211
2020-06-11,94.16999816894531
2020-01-08,94.11000061035156
2019-04-25,94.68000030517578
2019-07-30,94.91999816894531
2019-02-20,95.68000030517578
2018-07-11,95.0999984741211
2018-09-13,94.02999877929688
2018-10-15,93.2699966430664
2019-06-28,94.20999908447266
2018-12-18,94.41999816894531
2018-11-16,93.87999725341797
2019-10-02,93.38999938964844
2020-03-27,91.8499984741211
2020-01-10,91.91000366210938
2019-10-24,89.01000213623047
2020-03-30,87.55999755859375
2020-06-17,86.61000061035156
2020-01-14,85.63999938964844
2020-04-02,86.7300033569336
2019-01-02,87.05999755859375
2019-08-14,87.62999725341797
2018-10-30,88.58999633789062
2019-06-11,87.08999633789062
2019-05-10,87.55000305175781
2019-04-08,87.66999816894531
2018-08-27,87.56999969482422
2018-07-26,87.66999816894531
2018-09-28,87.7300033569336
2019-03-07,87.83000183105469
2019-10-30,88.13999938964844
2020-01-17,87.22000122070312
2020-06-23,86.3499984741211
2020-04-08,87.16999816894531
2020-06-26,86.8499984741211
2019-03-22,86.91000366210938
2019-01-17,86.37999725341797
2019-08-29,85.79000091552734
2018-11-14,85.91000366210938
2019-06-26,86.37000274658203
2018-09-11,86.33999633789062
2018-07-09,87.62000274658203
2018-08-10,88.19999694824219
2019-04-23,88.66999816894531
2019-09-30,89.26000213623047
2020-01-23,90.68000030517578
2019-11-08,90.33999633789062
2020-04-14,89.2699966430664
2019-11-11,89.3499984741211
2020-01-29,89.19999694824219
2020-04-17,89.26000213623047
2018-07-24,89.9800033569336
2018-09-26,90.25
2019-05-08,89.2699966430664
2019-03-05,89.4000015258789
2019-02-01,88.72000122070312
2018-12-31,89.08999633789062
2018-11-29,89.91000366210938
2019-08-12,90.5999984741211
2019-07-11,91.91000366210938
2019-09-13,92.04000091552734
2019-11-14,92.91999816894531
2020-04-20,93.45999908447266
2020-02-04,93.75
2020-04-23,94.58999633789062
2018-12-14,95.20999908447266
2019-08-27,95.93000030517578
2018-08-08,97.19999694824219
2018-10-11,98.05999755859375
2018-11-12,98.36000061035156
2019-07-26,98.0999984741211
2019-06-24,98.80999755859375
2019-05-23,98.63999938964844
2019-03-20,98.58999633789062
2019-01-15,98.58000183105469
2019-11-20,98.2300033569336
2020-02-07,98.55000305175781
2020-02-10,98.48999786376953
2020-04-29,98.87999725341797
2019-11-26,99.33000183105469
2020-02-13,98.83000183105469
2019-01-30,100.22000122070312
2018-08-23,100.73999786376953
2018-09-24,102.16999816894531
2018-11-27,101.9800033569336
2018-10-26,101.73999786376953
2019-07-09,105.51000213623047
2019-06-07,103.30999755859375
2019-05-06,101.33000183105469
2019-04-04,99.30000305175781
2019-09-11,97.62000274658203
2019-11-29,91.91000366210938
2020-05-05,94.98999786376953
2019-12-02,97.52999877929688
2020-02-19,100.7300033569336
2020-05-08,100.33999633789062
2019-05-21,99.70999908447266
2019-03-18,97.94999694824219
2018-09-07,98.29000091552734
2018-08-06,94.13999938964844
2018-10-09,83.44000244140625
2019-02-14,84.37999725341797
2018-12-12,78.26000213623047
2019-07-24,74.9800033569336
2019-09-26,70.83000183105469
2019-10-28,72.16999816894531
2019-12-05,72.11000061035156
2020-05-11,66.44999694824219
2019-07-03,71.75
2020-02-25,75.87999725341797
2020-05-14,80.30999755859375
2020-02-28,79.93000030517578
2019-08-08,80.20999908447266
2019-06-05,78.94999694824219
2018-07-20,74.12999725341797
2018-08-21,74.5199966430664
2018-10-24,72.11000061035156
2019-04-02,76.5
2019-03-01,77.30999755859375
2019-01-28,79.91999816894531
2018-12-27,84.69000244140625
2019-09-09,81.55999755859375
2020-03-02,82.0199966430664
2020-05-20,80.62999725341797
2019-12-17,80.55999755859375
2020-03-05,81.91999816894531
2019-02-12,79.86000061035156
2019-01-11,76.0999984741211
2018-12-10,78.20999908447266
2019-08-23,78.18000030517578
2018-11-08,77.4000015258789
2019-07-22,79.56999969482422
2019-06-20,80.87000274658203
2018-09-05,81.5199966430664
2019-04-17,77.97000122070312
2019-09-24,75.4800033569336
2019-12-20,74.2300033569336
2020-05-26,75.73999786376953
2019-04-30,74.9800033569336
2019-12-23,73.87000274658203
2020-03-11,74.97000122070312
2020-05-29,73.91000366210938
2019-12-26,74.6500015258789
2020-06-01,72.66000366210938
2019-05-02,72.69999694824219
2019-02-27,71.76000213623047
2018-11-23,75.5
2019-08-06,74.62999725341797
2018-07-18,73.0
2018-09-20,73.31999969482422
2018-10-22,72.73999786376953
2019-07-05,75.4000015258789
2019-06-03,75.8499984741211
2019-10-09,77.4000015258789
2019-10-11,78.66999816894531
2020-03-17,78.13999938964844
2020-06-04,78.76000213623047
2019-10-14,80.13999938964844
2020-03-20,78.58000183105469
2018-11-06,81.06999969482422
2019-06-18,82.29000091552734
2019-05-17,81.13999938964844
2019-04-15,80.37999725341797
2019-03-14,77.0
2019-01-09,76.54000091552734
2018-08-02,77.5999984741211
2018-10-05,79.69000244140625
2019-08-21,77.69999694824219
2019-10-17,77.5199966430664
2020-03-23,77.76000213623047
2020-06-10,74.47000122070312
2019-02-25,74.08000183105469
2020-01-07,72.33000183105469
2020-03-26,71.41999816894531
2019-10-23,72.22000122070312
