Dates,NFLX
2008-02-20,7970200.0
2007-03-05,3085600.0
2007-05-08,6480600.0
2008-06-27,8071000.0
2008-07-11,8169000.0
2008-07-14,8853600.0
2008-03-06,5497100.0
2007-05-23,5622400.0
2008-01-02,4643800.0
2007-03-20,5152700.0
2007-10-30,4524800.0
2007-09-28,6498100.0
2007-08-27,5192600.0
2007-07-26,9616600.0
2008-04-07,53727800.0
2008-05-09,54085500.0
2008-07-23,37554300.0
2007-09-11,33457200.0
2007-04-04,20304900.0
2007-06-07,13633200.0
2007-08-10,9654400.0
2008-04-22,14216300.0
2007-07-09,9258900.0
2008-01-17,8661800.0
2007-11-14,11218200.0
2008-06-25,10384500.0
2008-08-28,12916400.0
2008-07-29,18304300.0
2007-11-29,10725400.0
2007-05-21,6819400.0
2007-04-19,5313000.0
2007-09-26,5427100.0
2007-07-24,13841100.0
2007-06-22,7107100.0
2008-03-04,5513200.0
2008-02-01,3348100.0
2007-12-31,4594100.0
2008-05-07,3038700.0
2008-08-01,6324500.0
2008-08-04,3496500.0
2008-08-07,4652900.0
2008-01-15,3855600.0
2007-12-14,4953900.0
2007-04-02,4745300.0
2007-03-01,11164300.0
2007-05-04,4132800.0
2007-06-05,7506100.0
2007-11-12,6757100.0
2007-10-11,6353200.0
2007-08-08,5483100.0
2008-03-19,2705500.0
2008-05-23,4442200.0
2008-08-13,4784500.0
2007-08-23,10098200.0
2008-04-03,6933500.0
2007-06-20,8152900.0
2008-01-30,7499100.0
2007-04-17,15879500.0
2007-03-16,6366500.0
2007-11-27,18057900.0
2007-10-26,15875300.0
2007-09-24,11898600.0
2008-05-05,8662500.0
2008-05-29,9528400.0
2008-03-14,4522700.0
2008-08-19,3612700.0
2008-06-04,4897900.0
2008-08-22,6549200.0
2007-10-09,3205300.0
2007-09-07,8563100.0
2007-08-06,10534300.0
2008-04-18,10007900.0
2007-07-05,4230800.0
2008-03-17,11533200.0
2007-05-02,6300000.0
2008-02-14,4249700.0
2007-12-12,7929600.0
2008-05-20,11195100.0
2008-08-25,21315000.0
2008-06-10,38485300.0
2008-01-28,13043100.0
2007-12-27,9669100.0
2007-10-24,10921400.0
2007-08-21,7771400.0
2007-03-14,12056800.0
2007-05-17,10792600.0
2007-06-18,10406200.0
2007-07-20,8920100.0
2008-04-01,7676900.0
2008-02-29,7774200.0
2008-06-13,7448000.0
2008-01-10,10652600.0
2008-06-16,13925100.0
2008-06-19,9178400.0
2008-04-16,6433000.0
2007-07-03,7147000.0
2008-02-12,6981100.0
2008-01-11,11610900.0
2007-12-10,6818000.0
2007-11-08,11195800.0
2007-03-29,10418800.0
2007-06-01,6153000.0
2007-04-30,6465900.0
2007-09-05,6707400.0
2007-03-12,9417800.0
2007-04-13,6612900.0
2007-10-22,8799700.0
2007-09-20,9137800.0
2007-07-18,5681200.0
2008-02-27,10406200.0
2007-05-15,6832000.0
2007-11-23,5803700.0
2008-05-01,4284700.0
2008-06-02,6779500.0
2008-07-01,5343100.0
2008-01-09,5160400.0
2007-03-27,9684500.0
2007-05-30,3688300.0
2007-11-06,4935000.0
2007-10-05,6424600.0
2007-08-02,22400000.0
2008-04-14,25501000.0
2008-03-13,3864000.0
2008-05-16,6311900.0
2008-06-17,11615800.0
2008-07-07,7536900.0
2008-07-10,10415300.0
2007-07-16,12527900.0
2008-03-28,21340200.0
2008-02-25,17202500.0
2007-04-11,12693800.0
2007-06-14,14490000.0
2008-01-24,15200500.0
2008-04-29,13379100.0
2007-11-21,8981700.0
2007-09-18,16165800.0
2007-08-17,37895200.0
2008-07-16,17956400.0
2007-10-03,11844000.0
2007-07-31,12496400.0
2007-04-26,14127400.0
2008-03-11,29370600.0
2007-06-29,38927000.0
2008-02-08,19865300.0
2008-01-07,11650100.0
2007-12-06,7082600.0
2008-05-14,9307200.0
2008-07-17,23223900.0
2008-07-22,12623100.0
2008-07-25,11883900.0
2007-08-15,8945300.0
2007-11-19,15107400.0
2007-10-18,16767100.0
2008-01-22,10850700.0
2007-03-08,9594900.0
2007-05-11,7427700.0
2007-04-09,7099400.0
2007-06-12,6273400.0
2007-12-21,6734700.0
2008-03-26,9839200.0
2008-07-28,12815600.0
2007-07-02,7112000.0
2008-07-31,5740000.0
2007-06-27,6801900.0
2008-04-10,16592100.0
2007-12-04,41283200.0
2007-03-23,35182700.0
2007-04-24,16774800.0
2007-11-02,12994800.0
2007-10-01,8935500.0
2008-02-06,12135900.0
2007-08-30,9050300.0
2008-05-12,10600800.0
2008-08-06,14315000.0
2008-05-22,17990000.0
2007-10-16,15894200.0
2007-09-14,10045000.0
2007-08-13,7955500.0
2007-07-12,9300900.0
2008-03-24,12412400.0
2008-02-21,13099800.0
2008-04-25,23524200.0
2007-03-06,16856000.0
2007-05-09,12001500.0
2007-12-19,10948700.0
2008-08-12,12809300.0
2008-08-15,9209900.0
2008-08-18,14527800.0
2008-01-03,16173500.0
2007-10-31,9599100.0
2007-08-28,8990100.0
2007-07-27,6877500.0
2008-04-08,5357800.0
2008-03-07,6457500.0
2007-03-21,7982800.0
2007-05-24,5525800.0
2007-06-25,7887600.0
2008-02-04,6811000.0
2008-06-03,5721100.0
2008-08-21,15433600.0
2008-06-06,23908500.0
2007-05-07,14841400.0
2007-04-05,22172500.0
2007-07-10,73231900.0
2007-06-08,20147400.0
2008-02-19,13801200.0
2008-01-18,10159100.0
2007-12-17,10395700.0
2007-11-15,7233100.0
2007-09-12,10906000.0
2008-04-23,17323600.0
2008-08-27,7703500.0
2008-06-12,8323000.0
2007-09-27,4996600.0
2007-05-22,6707400.0
2007-03-19,9996700.0
2007-04-20,4894400.0
2007-07-25,10579100.0
2008-03-05,6391000.0
2007-11-30,7686000.0
2007-10-29,15273300.0
2008-05-08,14801500.0
2008-06-09,8920100.0
2008-06-18,31366300.0
2007-11-13,13125700.0
2007-03-02,9313500.0
2007-04-03,9688700.0
2007-06-06,5602100.0
2007-10-12,13036100.0
2007-09-10,15862700.0
2007-08-09,8871100.0
2008-04-21,7801500.0
2008-03-20,9543800.0
2008-01-16,6671700.0
2008-06-24,10714900.0
2008-03-03,6703900.0
2008-01-31,6885200.0
2007-04-18,4574500.0
2007-06-21,5012000.0
2007-11-28,4397400.0
2007-09-25,4724300.0
2007-08-24,3552500.0
2007-07-23,3051300.0
2008-04-04,6950300.0
2008-05-06,8460900.0
2008-06-30,7775600.0
2008-07-03,9176300.0
2007-08-07,10761100.0
2007-07-06,6297900.0
2008-03-18,8674400.0
2008-02-15,14755300.0
2007-02-28,8149400.0
2007-05-03,17619700.0
2007-06-04,13204800.0
2008-01-14,10806600.0
2007-12-13,11434500.0
2007-10-10,10042900.0
2008-07-09,10674300.0
2007-11-26,8330700.0
2007-10-25,8615600.0
2007-08-22,17445400.0
2008-04-02,12454400.0
2007-05-18,9185400.0
2007-03-15,9594900.0
2007-04-16,9723000.0
2007-06-19,8987300.0
2008-01-29,16783200.0
2007-12-28,10553900.0
2008-07-15,12923400.0
2008-02-11,27176100.0
2008-07-18,13051500.0
2008-07-21,19681200.0
2008-02-13,9216900.0
2007-12-11,14311500.0
2007-11-09,17635800.0
2007-10-08,11844000.0
2007-09-06,8262800.0
2007-03-30,7778400.0
2007-05-01,10118500.0
2008-04-17,9188200.0
2008-05-19,14011200.0
2008-06-20,8773800.0
2008-07-24,9330300.0
2007-08-20,13657000.0
2007-07-19,9751000.0
2008-03-31,7690900.0
2008-02-28,6036800.0
2007-12-26,5107200.0
2007-10-23,5387200.0
2007-03-13,5344500.0
2007-05-16,5709900.0
2007-09-21,10262700.0
2008-05-02,6292300.0
2008-07-30,8675800.0
2008-08-05,4333700.0
