Dates,HFC
2018-11-01,53.869998931884766
2019-08-16,52.7400016784668
2019-04-10,53.470001220703125
2019-09-17,53.4900016784668
2019-10-15,54.56999969482422
2020-01-02,54.08000183105469
2020-06-08,55.04999923706055
2019-10-18,55.04999923706055
2020-03-24,55.15999984741211
2020-06-11,55.040000915527344
2020-01-08,55.709999084472656
2019-04-25,56.5099983215332
2019-07-30,56.43000030517578
2019-02-20,56.310001373291016
2018-07-11,57.619998931884766
2018-09-13,58.880001068115234
2018-10-15,58.79999923706055
2019-06-28,58.040000915527344
2018-12-18,58.119998931884766
2018-11-16,56.209999084472656
2019-10-02,55.77000045776367
2020-03-27,55.939998626708984
2020-01-10,55.61000061035156
2019-10-24,54.779998779296875
2020-03-30,54.59000015258789
2020-06-17,54.709999084472656
2020-01-14,55.0099983215332
2020-04-02,53.20000076293945
2019-01-02,53.90999984741211
2019-08-14,53.93000030517578
2018-10-30,54.58000183105469
2019-06-11,53.7400016784668
2019-05-10,52.95000076293945
2019-04-08,53.619998931884766
2018-08-27,53.869998931884766
2018-07-26,53.869998931884766
2018-09-28,53.279998779296875
2019-03-07,52.880001068115234
2019-10-30,52.02000045776367
2020-01-17,52.81999969482422
2020-06-23,52.38999938964844
2020-04-08,52.33000183105469
2020-06-26,51.45000076293945
2019-03-22,51.33000183105469
2019-01-17,50.72999954223633
2019-08-29,50.29999923706055
2018-11-14,50.54999923706055
2019-06-26,50.9900016784668
2018-09-11,51.20000076293945
2018-07-09,51.720001220703125
2018-08-10,52.22999954223633
2019-04-23,51.060001373291016
2019-09-30,51.209999084472656
2020-01-23,51.58000183105469
2019-11-08,51.970001220703125
2020-04-14,51.869998931884766
2019-11-11,51.95000076293945
2020-01-29,51.630001068115234
2020-04-17,51.119998931884766
2018-07-24,50.86000061035156
2018-09-26,51.4900016784668
2019-05-08,51.75
2019-03-05,48.25
2019-02-01,48.47999954223633
2018-12-31,48.349998474121094
2018-11-29,48.380001068115234
2019-08-12,48.880001068115234
2019-07-11,48.95000076293945
2019-09-13,48.63999938964844
2019-11-14,48.15999984741211
2020-04-20,47.38999938964844
2020-02-04,47.310001373291016
2020-04-23,47.130001068115234
2018-12-14,47.630001068115234
2019-08-27,46.77000045776367
2018-08-08,46.66999816894531
2018-10-11,45.650001525878906
2018-11-12,46.2599983215332
2019-07-26,46.599998474121094
2019-06-24,46.349998474121094
2019-05-23,45.209999084472656
2019-03-20,45.0
2019-01-15,44.349998474121094
2019-11-20,44.7599983215332
2020-02-07,44.56999969482422
2020-02-10,44.0
2020-04-29,43.630001068115234
2019-11-26,44.59000015258789
2020-02-13,45.4900016784668
2019-01-30,44.84000015258789
2018-08-23,44.0
2018-09-24,43.279998779296875
2018-11-27,43.0099983215332
2018-10-26,42.97999954223633
2019-07-09,43.2599983215332
2019-06-07,41.31999969482422
2019-05-06,40.150001525878906
2019-04-04,38.45000076293945
2019-09-11,35.0
2019-11-29,33.72999954223633
2020-05-05,34.439998626708984
2019-12-02,35.06999969482422
2020-02-19,33.650001525878906
2020-05-08,32.83000183105469
2019-05-21,30.020000457763672
2019-03-18,26.729999542236328
2018-09-07,26.3700008392334
2018-08-06,24.1299991607666
2018-10-09,20.690000534057617
2019-02-14,22.75
2018-12-12,24.65999984741211
2019-07-24,22.239999771118164
2019-09-26,22.850000381469727
2019-10-28,23.81999969482422
2019-12-05,23.079999923706055
2020-05-11,22.299999237060547
2019-07-03,20.270000457763672
2020-02-25,22.5
2020-05-14,25.6200008392334
2020-02-28,25.100000381469727
2019-08-08,26.670000076293945
2019-06-05,26.989999771118164
2018-07-20,24.139999389648438
2018-08-21,25.68000030517578
2018-10-24,23.790000915527344
2019-04-02,27.950000762939453
2019-03-01,28.25
2019-01-28,27.450000762939453
2018-12-27,28.200000762939453
2019-09-09,26.850000381469727
2020-03-02,25.799999237060547
2020-05-20,24.280000686645508
2019-12-17,24.25
2020-03-05,27.229999542236328
2019-02-12,27.6200008392334
2019-01-11,27.540000915527344
2018-12-10,28.219999313354492
2019-08-23,28.950000762939453
2018-11-08,29.280000686645508
2019-07-22,29.899999618530273
2019-06-20,31.40999984741211
2018-09-05,33.779998779296875
2019-04-17,34.15999984741211
2019-09-24,32.31999969482422
2019-12-20,32.66999816894531
2020-05-26,34.2400016784668
2019-04-30,32.2400016784668
2019-12-23,31.15999984741211
2020-03-11,31.280000686645508
2020-05-29,31.40999984741211
2019-12-26,30.90999984741211
2020-06-01,28.81999969482422
2019-05-02,28.190000534057617
2019-02-27,27.81999969482422
2018-11-23,31.059999465942383
2019-08-06,30.920000076293945
2018-07-18,32.06999969482422
2018-09-20,32.31999969482422
2018-10-22,30.670000076293945
2019-07-05,32.58000183105469
2019-06-03,33.22999954223633
2019-10-09,33.29999923706055
2019-10-11,31.889999389648438
2020-03-17,31.959999084472656
2020-06-04,32.61000061035156
2019-10-14,33.849998474121094
2020-03-20,34.70000076293945
2018-11-06,37.7400016784668
2019-06-18,38.61000061035156
2019-05-17,36.369998931884766
2019-04-15,35.7400016784668
2019-03-14,32.45000076293945
2019-01-09,31.75
2018-08-02,31.75
2018-10-05,33.790000915527344
2019-08-21,33.130001068115234
2019-10-17,32.810001373291016
2020-03-23,33.65999984741211
2020-06-10,32.45000076293945
2019-02-25,32.470001220703125
2020-01-07,30.829999923706055
2020-03-26,29.93000030517578
2019-10-23,29.549999237060547
