Dates,DRI
2019-08-15,1095200.0
2018-10-31,1390300.0
2019-09-16,1375000.0
2020-02-18,1290100.0
2020-05-07,2956500.0
2018-08-17,2410400.0
2019-12-04,3451300.0
2020-02-21,2126200.0
2018-12-17,1441000.0
2019-08-30,1731600.0
2018-11-15,1634200.0
2019-07-29,2067700.0
2019-06-27,1632800.0
2019-04-24,1732400.0
2018-07-10,1604500.0
2018-09-12,1460700.0
2019-02-19,1128800.0
2019-01-18,707900.0
2020-02-24,638700.0
2020-05-13,1441700.0
2019-12-10,1629800.0
2020-02-27,1693600.0
2019-12-13,1328000.0
2020-05-19,1875100.0
2019-03-06,1959200.0
2018-11-30,1635700.0
2019-08-13,1650200.0
2019-07-12,1753800.0
2019-06-10,1816400.0
2019-05-09,2043700.0
2018-07-25,1993500.0
2018-09-27,1581700.0
2018-10-29,1631000.0
2019-10-16,3030900.0
2019-12-16,4334500.0
2020-03-04,2706600.0
2020-05-22,2617500.0
2019-10-01,2561500.0
2019-12-19,907100.0
2018-09-10,1172400.0
2019-05-24,1372900.0
2018-08-09,1290400.0
2019-04-22,1163400.0
2019-03-21,1563600.0
2019-01-16,1857800.0
2019-08-28,2070100.0
2018-11-13,1889300.0
2018-10-12,1676700.0
2019-06-25,1105600.0
2020-03-10,996200.0
2020-05-28,1340700.0
2019-10-07,1493700.0
2020-03-13,955300.0
2019-10-10,1090600.0
2020-03-16,1116400.0
2020-06-03,1111200.0
2018-11-28,1146000.0
2018-09-25,1106400.0
2018-07-23,837000.0
2018-08-24,1149300.0
2019-07-10,674400.0
2019-05-07,960700.0
2019-04-05,925800.0
2019-03-04,1618000.0
2019-01-31,1328700.0
2019-09-12,1312200.0
2019-12-31,2029200.0
2020-03-19,1304000.0
2020-01-03,1035500.0
2020-06-09,856000.0
2019-02-15,806000.0
2019-01-14,1181400.0
2018-07-06,692800.0
2018-08-07,893300.0
2018-10-10,704700.0
2018-12-13,737400.0
2019-08-26,702000.0
2019-07-25,1004300.0
2019-05-22,1035800.0
2019-03-19,1133500.0
2020-01-06,771000.0
2020-03-25,698700.0
2020-06-12,1038400.0
2019-10-22,779400.0
2020-01-09,1585000.0
2020-06-15,1534000.0
2019-10-25,941100.0
2020-03-31,1194100.0
2020-06-18,1379500.0
2019-04-03,910000.0
2018-08-22,838800.0
2018-10-25,1166700.0
2019-01-29,1132500.0
2018-12-28,1903100.0
2018-11-26,1259200.0
2019-08-09,1279200.0
2019-07-08,1907300.0
2019-06-06,3790600.0
2019-09-10,1957700.0
2020-01-15,1678700.0
2020-04-03,1404700.0
2019-10-31,1520200.0
2020-04-06,1319800.0
2020-06-24,1270100.0
2018-11-09,950700.0
2019-07-23,1374400.0
2019-06-21,1297900.0
2019-05-20,1063800.0
2019-04-18,1564800.0
2018-09-06,1185700.0
2018-10-08,779700.0
2019-02-13,789500.0
2018-12-11,1130200.0
2019-09-25,1039000.0
2020-01-21,853300.0
2020-04-09,879300.0
2019-11-06,1657700.0
2020-01-24,1632800.0
2020-01-27,1446100.0
2020-04-15,1395800.0
2018-12-26,828500.0
2019-08-07,1793700.0
2019-06-04,1565900.0
2018-09-21,1178100.0
2018-07-19,1617800.0
2018-08-20,1024700.0
2018-10-23,1764900.0
2019-05-03,945500.0
2019-04-01,997600.0
2019-02-28,1691700.0
2019-11-12,886900.0
2020-01-30,974800.0
2019-11-15,984300.0
2020-04-21,1015900.0
2019-04-16,1057900.0
2019-03-15,999200.0
2019-02-11,1405000.0
2019-01-10,1863500.0
2019-08-22,2044100.0
2018-11-07,1696900.0
2018-08-03,1781500.0
2018-09-04,1739000.0
2019-06-19,1232500.0
2019-09-23,2376500.0
2019-11-18,1746100.0
2020-02-05,949600.0
2020-04-24,1359700.0
2019-03-29,1402000.0
2019-11-21,1633700.0
2020-04-27,1210500.0
2020-02-11,1114600.0
2020-04-30,1146000.0
2019-05-01,886400.0
2019-02-26,1094900.0
2019-01-25,1143600.0
2018-12-24,1265900.0
2019-09-06,895300.0
2018-07-17,1833000.0
2018-09-19,2129500.0
2019-08-05,2491700.0
2019-10-08,4003800.0
2019-12-11,2277600.0
2019-11-27,2263700.0
2020-02-14,1561500.0
2020-05-06,1788600.0
2019-01-08,1047100.0
2018-12-07,2434900.0
2019-08-20,1201300.0
2018-11-05,1076400.0
2019-07-19,605900.0
2018-10-04,630200.0
2019-06-17,1860100.0
2019-05-16,1370800.0
2018-08-01,1128300.0
2019-03-13,958500.0
2019-12-03,1000800.0
2020-02-20,842600.0
2019-12-06,1511900.0
2020-05-12,1437900.0
2019-12-09,988900.0
2020-02-26,999000.0
2020-05-15,941800.0
2019-03-28,954400.0
2018-09-17,989800.0
2018-08-16,955300.0
2018-10-19,827500.0
2019-04-29,1009900.0
2019-01-23,651400.0
2019-09-04,1159200.0
2018-11-20,977900.0
2019-07-02,890200.0
2019-05-31,1000400.0
2019-12-12,974500.0
2020-05-18,1092800.0
2019-09-27,1075900.0
2020-03-03,1513900.0
2020-05-21,1038200.0
2019-05-14,899500.0
2018-08-31,1173600.0
2018-07-30,1480000.0
2018-10-02,839900.0
2019-04-12,921800.0
2019-03-11,698600.0
2019-02-07,947200.0
2019-07-17,844700.0
2019-09-19,1038000.0
2019-10-21,786600.0
2019-12-18,1118100.0
2020-03-06,639500.0
2019-10-03,941800.0
2020-03-09,905100.0
2020-05-27,805800.0
2019-12-24,1200500.0
2020-03-12,1020000.0
2018-12-20,1812400.0
2019-08-01,1166600.0
2018-08-14,1049000.0
2018-07-13,977300.0
2018-10-17,1044800.0
2019-05-29,1088100.0
2019-03-26,1282200.0
2019-02-22,1330200.0
2019-10-04,1519000.0
2019-11-05,4339900.0
2019-12-27,1976300.0
2020-06-02,1528500.0
2019-12-30,2467100.0
2020-03-18,1555800.0
2020-06-05,1216600.0
2019-07-15,1113000.0
2018-12-03,1377700.0
2019-06-13,1735800.0
2019-01-04,2908400.0
2018-08-29,1782800.0
2019-02-05,1329700.0
2018-11-01,1210900.0
2019-08-16,1503900.0
2019-04-10,2019500.0
2019-09-17,2172300.0
2019-10-15,1424000.0
2020-01-02,1106300.0
2020-06-08,1275400.0
2019-10-18,1149700.0
2020-03-24,1007700.0
2020-06-11,1195600.0
2020-01-08,1021000.0
2019-04-25,1172600.0
2019-07-30,1196300.0
2019-02-20,1227400.0
2018-07-11,1102000.0
2018-09-13,867000.0
2018-10-15,1666100.0
2019-06-28,1146700.0
2018-12-18,865100.0
2018-11-16,822800.0
2019-10-02,1072500.0
2020-03-27,1150200.0
2020-01-10,837100.0
2019-10-24,926900.0
2020-03-30,989000.0
2020-06-17,921900.0
2020-01-14,931800.0
2020-04-02,895000.0
2019-01-02,613400.0
2019-08-14,1256300.0
2018-10-30,2205500.0
2019-06-11,1020900.0
2019-05-10,908500.0
2019-04-08,696200.0
2018-08-27,645600.0
2018-07-26,894300.0
2018-09-28,1578400.0
2019-03-07,885800.0
2019-10-30,803500.0
2020-01-17,997600.0
2020-06-23,1316600.0
2020-04-08,1069500.0
2020-06-26,1308400.0
2019-03-22,977800.0
2019-01-17,1369700.0
2019-08-29,1071600.0
2018-11-14,995400.0
2019-06-26,1054700.0
2018-09-11,918800.0
2018-07-09,925900.0
2018-08-10,1041300.0
2019-04-23,1610500.0
2019-09-30,5406000.0
2020-01-23,3928700.0
2019-11-08,1871900.0
2020-04-14,668500.0
2019-11-11,1013500.0
2020-01-29,1520600.0
2020-04-17,1478600.0
2018-07-24,1601000.0
2018-09-26,2745500.0
2019-05-08,1371300.0
2019-03-05,1595900.0
2019-02-01,1901800.0
2018-12-31,1675800.0
2018-11-29,1906700.0
2019-08-12,1146100.0
2019-07-11,1517400.0
2019-09-13,2080700.0
2019-11-14,1511300.0
2020-04-20,2681700.0
2020-02-04,1050200.0
2020-04-23,1502800.0
2018-12-14,1423000.0
2019-08-27,1525100.0
2018-08-08,1080200.0
2018-10-11,1133500.0
2018-11-12,1391800.0
2019-07-26,1124700.0
2019-06-24,1336100.0
2019-05-23,1081700.0
2019-03-20,1343600.0
2019-01-15,1511700.0
2019-11-20,1700800.0
2020-02-07,2089300.0
2020-02-10,1555400.0
2020-04-29,979800.0
2019-11-26,1565100.0
2020-02-13,1150400.0
2019-01-30,1081100.0
2018-08-23,736900.0
2018-09-24,1062800.0
2018-11-27,905300.0
2018-10-26,757400.0
2019-07-09,1372200.0
2019-06-07,1177500.0
2019-05-06,1481600.0
2019-04-04,2085200.0
2019-09-11,3096600.0
2019-11-29,2593000.0
2020-05-05,2405300.0
2019-12-02,1693800.0
2020-02-19,1789200.0
2020-05-08,2700400.0
2019-05-21,2449200.0
2019-03-18,2492100.0
2018-09-07,2301300.0
2018-08-06,3773100.0
2018-10-09,4078700.0
2019-02-14,4062300.0
2018-12-12,4490200.0
2019-07-24,9908500.0
2019-09-26,8833600.0
2019-10-28,10989700.0
2019-12-05,8879200.0
2020-05-11,7799000.0
2019-07-03,8707600.0
2020-02-25,7946600.0
2020-05-14,4744200.0
2020-02-28,6019800.0
2019-08-08,4062600.0
2019-06-05,6167900.0
2018-07-20,6602900.0
2018-08-21,4708200.0
2018-10-24,3640600.0
2019-04-02,4857900.0
2019-03-01,6526200.0
2019-01-28,4056600.0
2018-12-27,4873200.0
2019-09-09,2192100.0
2020-03-02,3110800.0
2020-05-20,3735800.0
2019-12-17,2995500.0
2020-03-05,4037500.0
2019-02-12,2397700.0
2019-01-11,7066000.0
2018-12-10,6673500.0
2019-08-23,4055100.0
2018-11-08,3508600.0
2019-07-22,3282400.0
2019-06-20,4122700.0
2018-09-05,3908800.0
2019-04-17,3299100.0
2019-09-24,3467700.0
2019-12-20,2043000.0
2020-05-26,2524200.0
2019-04-30,2553300.0
2019-12-23,2304500.0
2020-03-11,2996300.0
2020-05-29,2728600.0
2019-12-26,3604100.0
2020-06-01,3964800.0
2019-05-02,3676700.0
2019-02-27,2528900.0
2018-11-23,2982900.0
2019-08-06,3251300.0
2018-07-18,3942500.0
2018-09-20,2855400.0
2018-10-22,2551900.0
2019-07-05,3052800.0
2019-06-03,3074000.0
2019-10-09,2835400.0
2019-10-11,4405600.0
2020-03-17,2337100.0
2020-06-04,1996100.0
2019-10-14,4058200.0
2020-03-20,3023900.0
2018-11-06,3542100.0
2019-06-18,3906100.0
2019-05-17,3284600.0
2019-04-15,2890600.0
2019-03-14,4509700.0
2019-01-09,3046800.0
2018-08-02,2501300.0
2018-10-05,3040900.0
2019-08-21,2495800.0
2019-10-17,2295700.0
2020-03-23,6749900.0
2020-06-10,3835600.0
2019-02-25,3107600.0
2020-01-07,4127400.0
2020-03-26,6345800.0
2019-10-23,7299600.0
