Dates,DRI
2018-07-19,119.94000244140625
2018-08-20,117.37000274658203
2018-10-23,116.26000213623047
2019-05-03,118.13999938964844
2019-04-01,116.44000244140625
2019-02-28,118.05999755859375
2019-11-12,119.25
2020-01-30,118.5999984741211
2019-11-15,120.13999938964844
2020-04-21,120.05999755859375
2019-04-16,120.16999816894531
2019-03-15,120.87999725341797
2019-02-11,121.30999755859375
2019-01-10,118.0199966430664
2019-08-22,120.16000366210938
2018-11-07,123.20999908447266
2018-08-03,124.43000030517578
2018-09-04,122.9000015258789
2019-06-19,120.68000030517578
2019-09-23,120.7300033569336
2019-11-18,117.4000015258789
2020-02-05,115.77999877929688
2020-04-24,116.69000244140625
2019-03-29,116.01000213623047
2019-11-21,117.05000305175781
2020-04-27,118.29000091552734
2020-02-11,118.0
2020-04-30,121.33999633789062
2019-05-01,121.61000061035156
2019-02-26,119.56999969482422
2019-01-25,119.83999633789062
2018-12-24,118.11000061035156
2019-09-06,118.76000213623047
2018-07-17,119.83000183105469
2018-09-19,118.33999633789062
2019-08-05,117.91000366210938
2019-10-08,114.8499984741211
2019-12-11,119.04000091552734
2019-11-27,121.62000274658203
2020-02-14,122.38999938964844
2020-05-06,123.0199966430664
2019-01-08,120.0
2018-12-07,120.98999786376953
2019-08-20,122.87000274658203
2018-11-05,121.5999984741211
2019-07-19,120.94999694824219
2018-10-04,121.87000274658203
2019-06-17,123.2699966430664
2019-05-16,123.91999816894531
2018-08-01,122.62000274658203
2019-03-13,121.7300033569336
2019-12-03,123.0199966430664
2020-02-20,124.9800033569336
2019-12-06,124.18000030517578
2020-05-12,123.44000244140625
2019-12-09,122.41999816894531
2020-02-26,123.87999725341797
2020-05-15,124.7300033569336
2019-03-28,126.16000366210938
2018-09-17,125.19000244140625
2018-08-16,124.01000213623047
2018-10-19,124.26000213623047
2019-04-29,125.95999908447266
2019-01-23,126.12999725341797
2019-09-04,124.12000274658203
2018-11-20,121.5999984741211
2019-07-02,120.94000244140625
2019-05-31,118.76000213623047
2019-12-12,118.30999755859375
2020-05-18,117.36000061035156
2019-09-27,119.43000030517578
2020-03-03,121.72000122070312
2020-05-21,122.12999725341797
2019-05-14,120.69000244140625
2018-08-31,120.0
2018-07-30,116.77999877929688
2018-10-02,115.31999969482422
2019-04-12,118.45999908447266
2019-03-11,119.41999816894531
2019-02-07,119.33999633789062
2019-07-17,119.55999755859375
2019-09-19,120.8499984741211
2019-10-21,121.2699966430664
2019-12-18,121.19999694824219
2020-03-06,119.41999816894531
2019-10-03,120.48999786376953
2020-03-09,121.7699966430664
2020-05-27,120.56999969482422
2019-12-24,120.04000091552734
2020-03-12,123.16999816894531
2018-12-20,124.68000030517578
2019-08-01,125.87000274658203
2018-08-14,126.79000091552734
2018-07-13,127.44999694824219
2018-10-17,127.08000183105469
2019-05-29,126.2300033569336
2019-03-26,126.23999786376953
2019-02-22,127.29000091552734
2019-10-04,126.44999694824219
2019-11-05,122.0199966430664
2019-12-27,120.61000061035156
2020-06-02,119.69999694824219
2019-12-30,119.8499984741211
2020-03-18,118.0
2020-06-05,118.02999877929688
2019-07-15,116.68000030517578
2018-12-03,116.80000305175781
2019-06-13,118.27999877929688
2019-01-04,116.11000061035156
2018-08-29,115.80000305175781
2019-02-05,115.23999786376953
2018-11-01,116.20999908447266
2019-08-16,115.20999908447266
2019-04-10,113.37000274658203
2019-09-17,112.62000274658203
2019-10-15,113.05000305175781
2020-01-02,112.75
2020-06-08,110.66000366210938
2019-10-18,110.31999969482422
2020-03-24,110.48999786376953
2020-06-11,109.4000015258789
2020-01-08,110.47000122070312
2019-04-25,110.29000091552734
2019-07-30,108.8499984741211
2019-02-20,110.70999908447266
2018-07-11,110.0999984741211
2018-09-13,112.55000305175781
2018-10-15,113.22000122070312
2019-06-28,113.37999725341797
2018-12-18,113.16999816894531
2018-11-16,112.63999938964844
2019-10-02,112.19000244140625
2020-03-27,110.9000015258789
2020-01-10,112.97000122070312
2019-10-24,113.27999877929688
2020-03-30,113.36000061035156
2020-06-17,114.18000030517578
2020-01-14,114.33999633789062
2020-04-02,112.0
2019-01-02,112.51000213623047
2019-08-14,112.94999694824219
2018-10-30,112.44999694824219
2019-06-11,113.44000244140625
2019-05-10,113.68000030517578
2019-04-08,115.12999725341797
2018-08-27,113.83999633789062
2018-07-26,115.26000213623047
2018-09-28,115.79000091552734
2019-03-07,117.75
2019-10-30,117.66999816894531
2020-01-17,118.48999786376953
2020-06-23,118.7300033569336
2020-04-08,118.30000305175781
2020-06-26,118.23999786376953
2019-03-22,119.05000305175781
2019-01-17,119.95999908447266
2019-08-29,118.0999984741211
2018-11-14,118.56999969482422
2019-06-26,116.26000213623047
2018-09-11,115.93000030517578
2018-07-09,116.16999816894531
2018-08-10,115.5199966430664
2019-04-23,116.33000183105469
2019-09-30,112.04000091552734
2020-01-23,110.0
2019-11-08,109.94000244140625
2020-04-14,108.69999694824219
2019-11-11,108.87000274658203
2020-01-29,108.23999786376953
2020-04-17,108.0
2018-07-24,109.01000213623047
2018-09-26,109.80000305175781
2019-05-08,111.55999755859375
2019-03-05,112.12000274658203
2019-02-01,112.20999908447266
2018-12-31,112.25
2018-11-29,113.41999816894531
2019-08-12,114.58000183105469
2019-07-11,114.55000305175781
2019-09-13,112.83999633789062
2019-11-14,112.20999908447266
2020-04-20,111.12000274658203
2020-02-04,113.27999877929688
2020-04-23,113.11000061035156
2018-12-14,114.81999969482422
2019-08-27,114.94999694824219
2018-08-08,117.75
2018-10-11,115.9000015258789
2018-11-12,116.83999633789062
2019-07-26,117.80999755859375
2019-06-24,118.47000122070312
2019-05-23,118.30000305175781
2019-03-20,117.12999725341797
2019-01-15,115.88999938964844
2019-11-20,115.91000366210938
2020-02-07,117.9800033569336
2020-02-10,121.5
2020-04-29,120.62000274658203
2019-11-26,121.88999938964844
2020-02-13,122.6500015258789
2019-01-30,122.12000274658203
2018-08-23,122.4800033569336
2018-09-24,121.16000366210938
2018-11-27,120.80999755859375
2018-10-26,120.4000015258789
2019-07-09,119.9800033569336
2019-06-07,119.08999633789062
2019-05-06,118.44000244140625
2019-04-04,111.9000015258789
2019-09-11,104.25
2019-11-29,96.5199966430664
2020-05-05,97.75
2019-12-02,98.47000122070312
2020-02-19,96.55000305175781
2020-05-08,94.41000366210938
2019-05-21,84.47000122070312
2019-03-18,82.06999969482422
2018-09-07,80.86000061035156
2018-08-06,79.05000305175781
2018-10-09,62.970001220703125
2019-02-14,63.959999084472656
2018-12-12,58.2400016784668
2019-07-24,49.900001525878906
2019-09-26,37.16999816894531
2019-10-28,33.72999954223633
2019-12-05,45.5
2020-05-11,39.880001068115234
2019-07-03,45.130001068115234
2020-02-25,56.65999984741211
2020-05-14,58.47999954223633
2020-02-28,56.56999969482422
2019-08-08,53.040000915527344
2019-06-05,56.900001525878906
2018-07-20,50.29999923706055
2018-08-21,46.279998779296875
2018-10-24,44.2400016784668
2019-04-02,49.20000076293945
2019-03-01,57.63999938964844
2019-01-28,62.15999984741211
2018-12-27,67.97000122070312
2019-09-09,65.0
2020-03-02,63.369998931884766
2020-05-20,57.86000061035156
2019-12-17,58.689998626708984
2020-03-05,63.779998779296875
2019-02-12,61.34000015258789
2019-01-11,62.599998474121094
2018-12-10,64.9800033569336
2019-08-23,69.4800033569336
2018-11-08,67.69000244140625
2019-07-22,70.0
2019-06-20,76.41000366210938
2018-09-05,78.12000274658203
2019-04-17,76.94000244140625
2019-09-24,70.4000015258789
2019-12-20,67.13999938964844
2020-05-26,72.2699966430664
2019-04-30,69.68000030517578
2019-12-23,69.23999786376953
2020-03-11,72.0199966430664
2020-05-29,73.29000091552734
2019-12-26,74.55999755859375
2020-06-01,69.56999969482422
2019-05-02,63.0
2019-02-27,66.0
2018-11-23,74.54000091552734
2019-08-06,75.0
2018-07-18,78.0
2018-09-20,78.01000213623047
2018-10-22,77.69000244140625
2019-07-05,79.70999908447266
2019-06-03,81.44999694824219
2019-10-09,82.4000015258789
2019-10-11,78.06999969482422
2020-03-17,77.0
2020-06-04,78.94999694824219
2019-10-14,79.2699966430664
2020-03-20,85.3499984741211
2018-11-06,91.87000274658203
2019-06-18,88.81999969482422
2019-05-17,82.80000305175781
2019-04-15,80.77999877929688
2019-03-14,72.0
2019-01-09,76.23999786376953
2018-08-02,72.80000305175781
2018-10-05,80.41000366210938
2019-08-21,77.20999908447266
2019-10-17,73.0
2020-03-23,75.51000213623047
2020-06-10,69.79000091552734
2019-02-25,73.0
2020-01-07,72.98999786376953
2020-03-26,74.33999633789062
2019-10-23,74.58000183105469
