Dates,DRI
2018-11-07,125.33000183105469
2018-08-03,125.12999725341797
2018-09-04,123.0999984741211
2019-06-19,121.04000091552734
2019-09-23,120.98999786376953
2019-11-18,117.48999786376953
2020-02-05,118.16000366210938
2020-04-24,117.44999694824219
2019-03-29,116.6500015258789
2019-11-21,119.56999969482422
2020-04-27,118.55999755859375
2020-02-11,121.37000274658203
2020-04-30,122.63999938964844
2019-05-01,122.75
2019-02-26,120.7699966430664
2019-01-25,120.0199966430664
2018-12-24,119.5
2019-09-06,120.19000244140625
2018-07-17,119.9800033569336
2018-09-19,119.38999938964844
2019-08-05,119.26000213623047
2019-10-08,119.83999633789062
2019-12-11,121.44999694824219
2019-11-27,123.97000122070312
2020-02-14,123.9000015258789
2020-05-06,123.44999694824219
2019-01-08,121.69999694824219
2018-12-07,121.98999786376953
2019-08-20,123.30999755859375
2018-11-05,121.68000030517578
2019-07-19,122.44000244140625
2018-10-04,123.68000030517578
2019-06-17,125.18000030517578
2019-05-16,124.83000183105469
2018-08-01,123.20999908447266
2019-03-13,122.7300033569336
2019-12-03,125.13999938964844
2020-02-20,125.98999786376953
2019-12-06,125.47000122070312
2020-05-12,123.88999938964844
2019-12-09,124.0999984741211
2020-02-26,125.13999938964844
2020-05-15,125.77999877929688
2019-03-28,126.44999694824219
2018-09-17,126.06999969482422
2018-08-16,124.33000183105469
2018-10-19,126.33999633789062
2019-04-29,126.75
2019-01-23,126.3499984741211
2019-09-04,124.12000274658203
2018-11-20,122.05999755859375
2019-07-02,121.80000305175781
2019-05-31,119.80000305175781
2019-12-12,119.36000061035156
2020-05-18,119.37000274658203
2019-09-27,122.08999633789062
2020-03-03,123.88999938964844
2020-05-21,122.7300033569336
2019-05-14,122.91999816894531
2018-08-31,120.31999969482422
2018-07-30,117.25
2018-10-02,117.6500015258789
2019-04-12,120.33000183105469
2019-03-11,119.68000030517578
2019-02-07,119.9800033569336
2019-07-17,121.94999694824219
2019-09-19,122.70999908447266
2019-10-21,121.2699966430664
2019-12-18,121.47000122070312
2020-03-06,120.70999908447266
2019-10-03,122.45999908447266
2020-03-09,122.91999816894531
2020-05-27,121.44999694824219
2019-12-24,122.91999816894531
2020-03-12,124.77999877929688
2018-12-20,127.61000061035156
2019-08-01,127.70999908447266
2018-08-14,127.16000366210938
2018-07-13,127.98999786376953
2018-10-17,127.45999908447266
2019-05-29,128.41000366210938
2019-03-26,128.07000732421875
2019-02-22,127.94000244140625
2019-10-04,127.5999984741211
2019-11-05,123.91000366210938
2019-12-27,121.55000305175781
2020-06-02,120.02999877929688
2019-12-30,121.12999725341797
2020-03-18,119.13999938964844
2020-06-05,118.38999938964844
2019-07-15,117.3499984741211
2018-12-03,118.5999984741211
2019-06-13,118.87000274658203
2019-01-04,116.5999984741211
2018-08-29,116.51000213623047
2019-02-05,116.55000305175781
2018-11-01,116.41000366210938
2019-08-16,115.58999633789062
2019-04-10,113.5999984741211
2019-09-17,113.16000366210938
2019-10-15,114.12999725341797
2020-01-02,112.81999969482422
2020-06-08,110.91000366210938
2019-10-18,111.0199966430664
2020-03-24,110.48999786376953
2020-06-11,110.72000122070312
2020-01-08,111.5199966430664
2019-04-25,110.68000030517578
2019-07-30,110.43000030517578
2019-02-20,111.33000183105469
2018-07-11,112.70999908447266
2018-09-13,113.2300033569336
2018-10-15,113.9000015258789
2019-06-28,113.91999816894531
2018-12-18,113.66000366210938
2018-11-16,113.43000030517578
2019-10-02,112.5
2020-03-27,113.12000274658203
2020-01-10,113.04000091552734
2019-10-24,113.77999877929688
2020-03-30,114.91000366210938
2020-06-17,114.94999694824219
2020-01-14,114.68000030517578
2020-04-02,112.94000244140625
2019-01-02,113.56999969482422
2019-08-14,113.18000030517578
2018-10-30,114.01000213623047
2019-06-11,113.91000366210938
2019-05-10,115.19999694824219
2019-04-08,115.2699966430664
2018-08-27,114.86000061035156
2018-07-26,116.3499984741211
2018-09-28,117.30000305175781
2019-03-07,118.22000122070312
2019-10-30,119.27999877929688
2020-01-17,119.44000244140625
2020-06-23,118.93000030517578
2020-04-08,118.83999633789062
2020-06-26,118.81999969482422
2019-03-22,119.9800033569336
2019-01-17,119.97000122070312
2019-08-29,118.76000213623047
2018-11-14,118.87999725341797
2019-06-26,117.22000122070312
2018-09-11,116.4000015258789
2018-07-09,116.5999984741211
2018-08-10,116.45999908447266
2019-04-23,116.80999755859375
2019-09-30,113.0
2020-01-23,111.8499984741211
2019-11-08,109.94000244140625
2020-04-14,108.94999694824219
2019-11-11,109.37999725341797
2020-01-29,108.5199966430664
2020-04-17,109.0
2018-07-24,109.33999633789062
2018-09-26,112.26000213623047
2019-05-08,112.5199966430664
2019-03-05,113.1500015258789
2019-02-01,113.4800033569336
2018-12-31,114.06999969482422
2018-11-29,115.5
2019-08-12,114.83000183105469
2019-07-11,114.88999938964844
2019-09-13,112.83999633789062
2019-11-14,112.63999938964844
2020-04-20,113.8499984741211
2020-02-04,113.75
2020-04-23,114.69000244140625
2018-12-14,115.44999694824219
2019-08-27,117.72000122070312
2018-08-08,117.7699966430664
2018-10-11,116.98999786376953
2018-11-12,117.87000274658203
2019-07-26,119.58999633789062
2019-06-24,118.56999969482422
2019-05-23,118.48999786376953
2019-03-20,117.12999725341797
2019-01-15,116.73999786376953
2019-11-20,117.62999725341797
2020-02-07,121.80000305175781
2020-02-10,121.94999694824219
2020-04-29,121.97000122070312
2019-11-26,122.41999816894531
2020-02-13,124.01000213623047
2019-01-30,122.43000030517578
2018-08-23,122.62999725341797
2018-09-24,121.41000366210938
2018-11-27,121.22000122070312
2018-10-26,121.0
2019-07-09,121.38999938964844
2019-06-07,119.7699966430664
2019-05-06,118.44000244140625
2019-04-04,112.51000213623047
2019-09-11,104.51000213623047
2019-11-29,100.76000213623047
2020-05-05,98.87000274658203
2019-12-02,100.4000015258789
2020-02-19,96.94000244140625
2020-05-08,94.41000366210938
2019-05-21,90.51000213623047
2019-03-18,82.62999725341797
2018-09-07,82.69000244140625
2018-08-06,79.29000091552734
2018-10-09,67.3499984741211
2019-02-14,65.4000015258789
2018-12-12,58.36000061035156
2019-07-24,50.15999984741211
2019-09-26,39.06999969482422
2019-10-28,46.540000915527344
2019-12-05,45.81999969482422
2020-05-11,42.2400016784668
2019-07-03,55.20000076293945
2020-02-25,67.72000122070312
2020-05-14,62.439998626708984
2020-02-28,57.709999084472656
2019-08-08,57.84000015258789
2019-06-05,59.0
2018-07-20,51.150001525878906
2018-08-21,49.650001525878906
2018-10-24,46.38999938964844
2019-04-02,55.880001068115234
2019-03-01,63.34000015258789
2019-01-28,65.3499984741211
2018-12-27,69.16999816894531
2019-09-09,65.19000244140625
2020-03-02,64.69999694824219
2020-05-20,59.66999816894531
2019-12-17,59.9900016784668
2020-03-05,65.43000030517578
2019-02-12,64.55000305175781
2019-01-11,63.7400016784668
2018-12-10,69.45999908447266
2019-08-23,69.5
2018-11-08,69.30000305175781
2019-07-22,72.61000061035156
2019-06-20,77.11000061035156
2018-09-05,81.18000030517578
2019-04-17,77.54000091552734
2019-09-24,72.30999755859375
2019-12-20,70.69999694824219
2020-05-26,72.62999725341797
2019-04-30,71.2300033569336
2019-12-23,72.0999984741211
2020-03-11,74.87999725341797
2020-05-29,75.12999725341797
2019-12-26,75.12999725341797
2020-06-01,69.6500015258789
2019-05-02,67.2300033569336
2019-02-27,70.11000061035156
2018-11-23,76.55999755859375
2019-08-06,78.0
2018-07-18,78.93000030517578
2018-09-20,78.23999786376953
2018-10-22,77.9800033569336
2019-07-05,80.79000091552734
2019-06-03,81.69999694824219
2019-10-09,82.4000015258789
2019-10-11,79.47000122070312
2020-03-17,79.3499984741211
2020-06-04,79.55999755859375
2019-10-14,86.51000213623047
2020-03-20,88.22000122070312
2018-11-06,92.06999969482422
2019-06-18,88.81999969482422
2019-05-17,82.80000305175781
2019-04-15,80.94000244140625
2019-03-14,75.37000274658203
2019-01-09,76.66000366210938
2018-08-02,77.87000274658203
2018-10-05,81.45999908447266
2019-08-21,77.20999908447266
2019-10-17,75.51000213623047
2020-03-23,75.69000244140625
2020-06-10,71.41999816894531
2019-02-25,75.44000244140625
2020-01-07,73.83000183105469
2020-03-26,76.43000030517578
2019-10-23,74.88999938964844
