Dates,KO
2020-02-11,50.90999984741211
2020-04-30,51.470001220703125
2019-05-01,51.540000915527344
2019-02-26,51.45000076293945
2019-01-25,51.5
2018-12-24,51.459999084472656
2019-09-06,51.04999923706055
2018-07-17,51.25
2018-09-19,51.25
2019-08-05,50.540000915527344
2019-10-08,51.5
2019-12-11,51.529998779296875
2019-11-27,51.7400016784668
2020-02-14,52.0
2020-05-06,51.52000045776367
2019-01-08,51.290000915527344
2018-12-07,51.27000045776367
2019-08-20,51.06999969482422
2018-11-05,51.779998779296875
2019-07-19,52.0
2018-10-04,51.88999938964844
2019-06-17,52.20000076293945
2019-05-16,51.720001220703125
2018-08-01,51.79999923706055
2019-03-13,51.9900016784668
2019-12-03,52.25
2020-02-20,52.279998779296875
2019-12-06,51.959999084472656
2020-05-12,52.220001220703125
2019-12-09,52.040000915527344
2020-02-26,52.13999938964844
2020-05-15,51.52000045776367
2019-03-28,53.25
2018-09-17,54.119998931884766
2018-08-16,53.630001068115234
2018-10-19,53.34000015258789
2019-04-29,54.16999816894531
2019-01-23,53.959999084472656
2019-09-04,53.5099983215332
2018-11-20,52.779998779296875
2019-07-02,51.90999984741211
2019-05-31,52.38999938964844
2019-12-12,51.869998931884766
2020-05-18,52.27000045776367
2019-09-27,53.209999084472656
2020-03-03,53.790000915527344
2020-05-21,53.279998779296875
2019-05-14,52.900001525878906
2018-08-31,53.34000015258789
2018-07-30,53.43000030517578
2018-10-02,53.97999954223633
2019-04-12,54.439998626708984
2019-03-11,54.619998931884766
2019-02-07,54.25
2019-07-17,54.119998931884766
2019-09-19,54.41999816894531
2019-10-21,54.0
2019-12-18,54.70000076293945
2020-03-06,54.65999984741211
2019-10-03,55.2599983215332
2020-03-09,55.15999984741211
2020-05-27,54.97999954223633
2019-12-24,55.349998474121094
2020-03-12,55.75
2018-12-20,55.439998626708984
2019-08-01,55.029998779296875
2018-08-14,54.22999954223633
2018-07-13,54.290000915527344
2018-10-17,55.099998474121094
2019-05-29,54.47999954223633
2019-03-26,54.099998474121094
2019-02-22,54.099998474121094
2019-10-04,54.20000076293945
2019-11-05,54.22999954223633
2019-12-27,54.689998626708984
2020-06-02,53.90999984741211
2019-12-30,54.25
2020-03-18,54.439998626708984
2020-06-05,54.470001220703125
2019-07-15,54.560001373291016
2018-12-03,54.150001525878906
2019-06-13,54.529998779296875
2019-01-04,54.209999084472656
2018-08-29,53.5
2019-02-05,54.0
2018-11-01,54.33000183105469
2019-08-16,53.880001068115234
2019-04-10,54.060001373291016
2019-09-17,53.54999923706055
2019-10-15,53.650001525878906
2020-01-02,53.4900016784668
2020-06-08,53.43000030517578
2019-10-18,53.459999084472656
2020-03-24,53.689998626708984
2020-06-11,55.0
2020-01-08,54.45000076293945
2019-04-25,54.22999954223633
2019-07-30,54.060001373291016
2019-02-20,54.56999969482422
2018-07-11,54.54999923706055
2018-09-13,53.7400016784668
2018-10-15,53.38999938964844
2019-06-28,53.52000045776367
2018-12-18,53.959999084472656
2018-11-16,54.630001068115234
2019-10-02,53.959999084472656
2020-03-27,52.88999938964844
2020-01-10,52.529998779296875
2019-10-24,52.880001068115234
2020-03-30,52.459999084472656
2020-06-17,52.33000183105469
2020-01-14,51.90999984741211
2020-04-02,52.18000030517578
2019-01-02,52.529998779296875
2019-08-14,52.63999938964844
2018-10-30,52.68000030517578
2019-06-11,53.150001525878906
2019-05-10,53.099998474121094
2019-04-08,53.11000061035156
2018-08-27,52.959999084472656
2018-07-26,53.279998779296875
2018-09-28,53.310001373291016
2019-03-07,53.93000030517578
2019-10-30,53.70000076293945
2020-01-17,53.31999969482422
2020-06-23,53.709999084472656
2020-04-08,53.79999923706055
2020-06-26,54.209999084472656
2019-03-22,54.310001373291016
2019-01-17,54.29999923706055
2019-08-29,54.040000915527344
2018-11-14,53.939998626708984
2019-06-26,54.0099983215332
2018-09-11,53.939998626708984
2018-07-09,54.689998626708984
2018-08-10,54.400001525878906
2019-04-23,54.529998779296875
2019-09-30,54.040000915527344
2020-01-23,54.939998626708984
2019-11-08,55.0
2020-04-14,54.79999923706055
2019-11-11,54.91999816894531
2020-01-29,55.0099983215332
2020-04-17,55.18000030517578
2018-07-24,55.20000076293945
2018-09-26,55.31999969482422
2019-05-08,54.31999969482422
2019-03-05,54.650001525878906
2019-02-01,54.45000076293945
2018-12-31,54.27000045776367
2018-11-29,55.0
2019-08-12,55.47999954223633
2019-07-11,55.529998779296875
2019-09-13,56.2400016784668
2019-11-14,56.0
2020-04-20,56.849998474121094
2020-02-04,56.869998931884766
2020-04-23,56.849998474121094
2018-12-14,57.25
2019-08-27,57.380001068115234
2018-08-08,57.849998474121094
2018-10-11,57.209999084472656
2018-11-12,57.45000076293945
2019-07-26,57.0
2019-06-24,57.93000030517578
2019-05-23,58.970001220703125
2019-03-20,58.75
2019-01-15,58.75
2019-11-20,58.900001525878906
2020-02-07,58.97999954223633
2020-02-10,58.880001068115234
2020-04-29,59.31999969482422
2019-11-26,59.720001220703125
2020-02-13,59.47999954223633
2019-01-30,59.380001068115234
2018-08-23,59.630001068115234
2018-09-24,59.810001373291016
2018-11-27,59.5099983215332
2018-10-26,59.68000030517578
2019-07-09,59.5099983215332
2019-06-07,59.11000061035156
2019-05-06,58.70000076293945
2019-04-04,57.97999954223633
2019-09-11,57.150001525878906
2019-11-29,53.83000183105469
2020-05-05,53.93000030517578
2019-12-02,56.7599983215332
2020-02-19,56.40999984741211
2020-05-08,57.79999923706055
2019-05-21,54.939998626708984
2019-03-18,52.04999923706055
2018-09-07,53.220001220703125
2018-08-06,52.349998474121094
2018-10-09,48.540000915527344
2019-02-14,49.5099983215332
2018-12-12,42.2400016784668
2019-07-24,45.880001068115234
2019-09-26,44.7400016784668
2019-10-28,44.36000061035156
2019-12-05,41.95000076293945
2020-05-11,38.7599983215332
2019-07-03,41.220001220703125
2020-02-25,40.630001068115234
2020-05-14,42.84000015258789
2020-02-28,43.65999984741211
2019-08-08,43.040000915527344
2019-06-05,45.06999969482422
2018-07-20,42.47999954223633
2018-08-21,42.220001220703125
2018-10-24,43.58000183105469
2019-04-02,45.38999938964844
2019-03-01,48.5
2019-01-28,46.63999938964844
2018-12-27,48.439998626708984
2019-09-09,48.349998474121094
2020-03-02,47.939998626708984
2020-05-20,47.709999084472656
2019-12-17,47.400001525878906
2020-03-05,48.29999923706055
2019-02-12,47.790000915527344
2019-01-11,45.880001068115234
2018-12-10,46.04999923706055
2019-08-23,45.95000076293945
2018-11-08,45.5
2019-07-22,46.0
2019-06-20,47.900001525878906
2018-09-05,47.27000045776367
2019-04-17,47.0
2019-09-24,45.619998931884766
2019-12-20,45.31999969482422
2020-05-26,45.36000061035156
2019-04-30,45.400001525878906
2019-12-23,45.150001525878906
2020-03-11,45.08000183105469
2020-05-29,45.689998626708984
2019-12-26,45.599998474121094
2020-06-01,44.709999084472656
2019-05-02,43.380001068115234
2019-02-27,43.959999084472656
2018-11-23,44.81999969482422
2019-08-06,45.0099983215332
2018-07-18,45.20000076293945
2018-09-20,46.08000183105469
2018-10-22,45.220001220703125
2019-07-05,46.91999816894531
2019-06-03,47.0
2019-10-09,47.29999923706055
2019-10-11,46.68000030517578
2020-03-17,46.65999984741211
2020-06-04,47.15999984741211
2019-10-14,47.27000045776367
2020-03-20,47.939998626708984
2018-11-06,48.540000915527344
2019-06-18,49.540000915527344
2019-05-17,49.59000015258789
2019-04-15,49.15999984741211
2019-03-14,47.810001373291016
2019-01-09,46.209999084472656
2018-08-02,44.56999969482422
2018-10-05,47.560001373291016
2019-08-21,46.779998779296875
2019-10-17,46.29999923706055
2020-03-23,47.77000045776367
2020-06-10,46.029998779296875
2019-02-25,46.0
2020-01-07,45.369998931884766
2020-03-26,44.470001220703125
2019-10-23,44.91999816894531
