Dates,KO
2019-08-15,46.459999084472656
2018-10-31,47.630001068115234
2019-09-16,47.880001068115234
2020-02-18,47.7400016784668
2020-05-07,48.0
2018-08-17,48.689998626708984
2019-12-04,49.11000061035156
2020-02-21,49.369998931884766
2018-12-17,49.33000183105469
2019-08-30,49.68000030517578
2018-11-15,49.869998931884766
2019-07-29,49.86000061035156
2019-06-27,49.7599983215332
2019-04-24,49.7400016784668
2018-07-10,50.16999816894531
2018-09-12,50.5099983215332
2019-02-19,49.380001068115234
2019-01-18,48.72999954223633
2020-02-24,49.02000045776367
2020-05-13,48.869998931884766
2019-12-10,49.369998931884766
2020-02-27,49.709999084472656
2019-12-13,48.97999954223633
2020-05-19,50.400001525878906
2019-03-06,49.689998626708984
2018-11-30,49.58000183105469
2019-08-13,49.380001068115234
2019-07-12,49.09000015258789
2019-06-10,49.2400016784668
2019-05-09,49.540000915527344
2018-07-25,49.220001220703125
2018-09-27,49.470001220703125
2018-10-29,49.34000015258789
2019-10-16,48.33000183105469
2019-12-16,48.31999969482422
2020-03-04,47.900001525878906
2020-05-22,47.540000915527344
2019-10-01,47.56999969482422
2019-12-19,45.959999084472656
2018-09-10,46.939998626708984
2019-05-24,47.529998779296875
2018-08-09,47.20000076293945
2019-04-22,47.349998474121094
2019-03-21,46.93000030517578
2019-01-16,46.63999938964844
2019-08-28,47.56999969482422
2018-11-13,46.95000076293945
2018-10-12,47.47999954223633
2019-06-25,46.56999969482422
2020-03-10,47.06999969482422
2020-05-28,47.34000015258789
2019-10-07,47.150001525878906
2020-03-13,47.56999969482422
2019-10-10,46.91999816894531
2020-03-16,47.060001373291016
2020-06-03,47.61000061035156
2018-11-28,47.720001220703125
2018-09-25,48.27000045776367
2018-07-23,47.689998626708984
2018-08-24,47.369998931884766
2019-07-10,47.16999816894531
2019-05-07,47.400001525878906
2019-04-05,47.86000061035156
2019-03-04,48.130001068115234
2019-01-31,48.70000076293945
2019-09-12,49.25
2019-12-31,49.2599983215332
2020-03-19,49.2599983215332
2020-01-03,49.41999816894531
2020-06-09,49.5
2019-02-15,49.61000061035156
2019-01-14,49.65999984741211
2018-07-06,49.790000915527344
2018-08-07,45.59000015258789
2018-10-10,45.2400016784668
2018-12-13,44.83000183105469
2019-08-26,45.099998474121094
2019-07-25,45.86000061035156
2019-05-22,45.279998779296875
2019-03-19,44.939998626708984
2020-01-06,44.689998626708984
2020-03-25,44.939998626708984
2020-06-12,45.34000015258789
2019-10-22,45.380001068115234
2020-01-09,45.650001525878906
2020-06-15,45.599998474121094
2019-10-25,45.45000076293945
2020-03-31,45.279998779296875
2020-06-18,44.84000015258789
2019-04-03,46.18000030517578
2018-08-22,46.04999923706055
2018-10-25,46.220001220703125
2019-01-29,45.70000076293945
2018-12-28,45.29999923706055
2018-11-26,45.40999984741211
2019-08-09,45.560001373291016
2019-07-08,45.529998779296875
2019-06-06,45.5099983215332
2019-09-10,45.93000030517578
2020-01-15,46.029998779296875
2020-04-03,46.63999938964844
2019-10-31,46.61000061035156
2020-04-06,46.58000183105469
2020-06-24,46.86000061035156
2018-11-09,46.720001220703125
2019-07-23,46.56999969482422
2019-06-21,46.18000030517578
2019-05-20,46.47999954223633
2019-04-18,46.470001220703125
2018-09-06,46.54999923706055
2018-10-08,46.66999816894531
2019-02-13,46.63999938964844
2018-12-11,46.709999084472656
2019-09-25,46.7400016784668
2020-01-21,47.0
2020-04-09,46.95000076293945
2019-11-06,47.279998779296875
2020-01-24,47.47999954223633
2020-01-27,47.400001525878906
2020-04-15,48.209999084472656
2018-12-26,47.97999954223633
2019-08-07,47.84000015258789
2019-06-04,48.2599983215332
2018-09-21,48.41999816894531
2018-07-19,49.060001373291016
2018-08-20,48.59000015258789
2018-10-23,48.38999938964844
2019-05-03,48.720001220703125
2019-04-01,48.470001220703125
2019-02-28,48.0
2019-11-12,47.849998474121094
2020-01-30,47.400001525878906
2019-11-15,48.189998626708984
2020-04-21,48.04999923706055
2019-04-16,48.689998626708984
2019-03-15,49.18000030517578
2019-02-11,49.58000183105469
2019-01-10,49.20000076293945
2019-08-22,48.849998474121094
2018-11-07,48.599998474121094
2018-08-03,49.650001525878906
2018-09-04,49.849998474121094
2019-06-19,49.61000061035156
2019-09-23,49.099998474121094
2019-11-18,48.61000061035156
2020-02-05,49.25
2020-04-24,49.130001068115234
2019-03-29,49.97999954223633
2019-11-21,50.0
2020-04-27,50.779998779296875
2020-02-11,51.400001525878906
2020-04-30,51.4900016784668
2019-05-01,51.380001068115234
2019-02-26,51.33000183105469
2019-01-25,51.63999938964844
2018-12-24,51.130001068115234
2019-09-06,51.310001373291016
2018-07-17,50.869998931884766
2018-09-19,50.63999938964844
2019-08-05,51.119998931884766
2019-10-08,51.65999984741211
2019-12-11,51.54999923706055
2019-11-27,51.91999816894531
2020-02-14,51.7599983215332
2020-05-06,51.119998931884766
2019-01-08,51.08000183105469
2018-12-07,50.91999816894531
2019-08-20,51.599998474121094
2018-11-05,51.97999954223633
2019-07-19,52.099998474121094
2018-10-04,52.11000061035156
2019-06-17,52.0
2019-05-16,51.59000015258789
2018-08-01,51.81999969482422
2019-03-13,52.040000915527344
2019-12-03,52.119998931884766
2020-02-20,52.130001068115234
2019-12-06,52.13999938964844
2020-05-12,52.18000030517578
2019-12-09,52.029998779296875
2020-02-26,51.38999938964844
2020-05-15,51.220001220703125
2019-03-28,54.33000183105469
2018-09-17,53.779998779296875
2018-08-16,53.06999969482422
2018-10-19,54.16999816894531
2019-04-29,53.9900016784668
2019-01-23,53.720001220703125
2019-09-04,52.630001068115234
2018-11-20,52.029998779296875
2019-07-02,52.33000183105469
2019-05-31,51.650001525878906
2019-12-12,52.27000045776367
2020-05-18,53.18000030517578
2019-09-27,53.689998626708984
2020-03-03,53.41999816894531
2020-05-21,53.20000076293945
2019-05-14,53.5
2018-08-31,52.9900016784668
2018-07-30,53.869998931884766
2018-10-02,54.40999984741211
2019-04-12,54.689998626708984
2019-03-11,53.880001068115234
2019-02-07,54.099998474121094
2019-07-17,54.4900016784668
2019-09-19,53.7400016784668
2019-10-21,54.540000915527344
2019-12-18,54.720001220703125
2020-03-06,55.11000061035156
2019-10-03,55.04999923706055
2020-03-09,55.040000915527344
2020-05-27,55.29999923706055
2019-12-24,55.77000045776367
2020-03-12,55.119998931884766
2018-12-20,55.22999954223633
2019-08-01,54.52000045776367
2018-08-14,54.400001525878906
2018-07-13,54.77000045776367
2018-10-17,55.11000061035156
2019-05-29,54.2599983215332
2019-03-26,53.959999084472656
2019-02-22,54.2400016784668
2019-10-04,54.22999954223633
2019-11-05,54.52000045776367
2019-12-27,53.90999984741211
2020-06-02,54.13999938964844
2019-12-30,54.29999923706055
2020-03-18,54.16999816894531
2020-06-05,54.38999938964844
2019-07-15,54.310001373291016
2018-12-03,54.439998626708984
2019-06-13,54.650001525878906
2019-01-04,53.08000183105469
2018-08-29,53.84000015258789
2019-02-05,54.540000915527344
2018-11-01,53.869998931884766
2019-08-16,53.58000183105469
2019-04-10,53.83000183105469
2019-09-17,53.65999984741211
2019-10-15,53.29999923706055
2020-01-02,53.29999923706055
2020-06-08,53.5099983215332
2019-10-18,53.4900016784668
2020-03-24,53.790000915527344
2020-06-11,54.779998779296875
2020-01-08,54.22999954223633
2019-04-25,53.849998474121094
2019-07-30,54.63999938964844
2019-02-20,54.61000061035156
2018-07-11,53.75
2018-09-13,53.56999969482422
2018-10-15,53.40999984741211
2019-06-28,53.939998626708984
2018-12-18,54.43000030517578
2018-11-16,53.900001525878906
2019-10-02,53.13999938964844
2020-03-27,52.41999816894531
2020-01-10,52.79999923706055
2019-10-24,52.290000915527344
2020-03-30,52.209999084472656
2020-06-17,51.84000015258789
2020-01-14,51.709999084472656
2020-04-02,52.40999984741211
2019-01-02,52.630001068115234
2019-08-14,52.66999816894531
2018-10-30,53.029998779296875
2019-06-11,53.08000183105469
2019-05-10,53.220001220703125
2019-04-08,52.959999084472656
2018-08-27,53.029998779296875
2018-07-26,53.220001220703125
2018-09-28,53.900001525878906
2019-03-07,53.95000076293945
2019-10-30,53.400001525878906
2020-01-17,53.75
2020-06-23,53.79999923706055
2020-04-08,54.290000915527344
2020-06-26,54.189998626708984
2019-03-22,54.41999816894531
2019-01-17,54.06999969482422
2019-08-29,53.77000045776367
2018-11-14,53.95000076293945
2019-06-26,54.13999938964844
2018-09-11,54.41999816894531
2018-07-09,54.41999816894531
2018-08-10,54.41999816894531
2019-04-23,53.90999984741211
2019-09-30,54.31999969482422
2020-01-23,54.970001220703125
2019-11-08,54.90999984741211
2020-04-14,54.709999084472656
2019-11-11,55.02000045776367
2020-01-29,55.349998474121094
2020-04-17,55.27000045776367
2018-07-24,55.349998474121094
2018-09-26,54.9900016784668
2019-05-08,54.689998626708984
2019-03-05,54.66999816894531
2019-02-01,54.25
2018-12-31,54.349998474121094
2018-11-29,55.34000015258789
2019-08-12,55.529998779296875
2019-07-11,56.130001068115234
2019-09-13,56.0
2019-11-14,56.70000076293945
2020-04-20,56.81999969482422
2020-02-04,56.939998626708984
2020-04-23,57.16999816894531
2018-12-14,57.61000061035156
2019-08-27,57.83000183105469
2018-08-08,57.68000030517578
2018-10-11,57.47999954223633
2018-11-12,57.0099983215332
2019-07-26,57.0099983215332
2019-06-24,58.86000061035156
2019-05-23,58.400001525878906
2019-03-20,58.58000183105469
2019-01-15,58.84000015258789
2019-11-20,58.849998474121094
2020-02-07,58.9900016784668
2020-02-10,59.189998626708984
2020-04-29,59.75
2019-11-26,59.59000015258789
2020-02-13,59.40999984741211
2019-01-30,59.61000061035156
2018-08-23,59.95000076293945
2018-09-24,59.529998779296875
2018-11-27,59.77000045776367
2018-10-26,59.720001220703125
2019-07-09,60.130001068115234
2019-06-07,58.650001525878906
2019-05-06,57.81999969482422
2019-04-04,57.599998474121094
2019-09-11,54.93000030517578
2019-11-29,53.4900016784668
2020-05-05,55.91999816894531
2019-12-02,56.060001373291016
2020-02-19,58.91999816894531
2020-05-08,56.7400016784668
2019-05-21,55.2599983215332
2019-03-18,51.86000061035156
2018-09-07,53.65999984741211
2018-08-06,52.209999084472656
2018-10-09,47.15999984741211
2019-02-14,48.470001220703125
2018-12-12,45.2599983215332
2019-07-24,47.18000030517578
2019-09-26,44.849998474121094
2019-10-28,41.83000183105469
2019-12-05,38.29999923706055
2020-05-11,37.560001373291016
2019-07-03,39.45000076293945
2020-02-25,41.61000061035156
2020-05-14,44.290000915527344
2020-02-28,42.810001373291016
2019-08-08,45.0
2019-06-05,44.25
2018-07-20,42.119998931884766
2018-08-21,43.95000076293945
2018-10-24,43.83000183105469
2019-04-02,46.66999816894531
2019-03-01,46.5099983215332
2019-01-28,47.81999969482422
2018-12-27,49.0
2019-09-09,46.93000030517578
2020-03-02,48.91999816894531
2020-05-20,47.61000061035156
2019-12-17,47.099998474121094
2020-03-05,48.060001373291016
2019-02-12,46.529998779296875
2019-01-11,45.380001068115234
2018-12-10,45.68000030517578
2019-08-23,45.06999969482422
2018-11-08,45.43000030517578
2019-07-22,46.779998779296875
2019-06-20,46.7400016784668
2018-09-05,47.119998931884766
2019-04-17,45.88999938964844
2019-09-24,45.599998474121094
2019-12-20,45.13999938964844
2020-05-26,45.400001525878906
2019-04-30,44.75
2019-12-23,44.599998474121094
2020-03-11,46.11000061035156
2020-05-29,45.540000915527344
2019-12-26,44.81999969482422
2020-06-01,43.939998626708984
2019-05-02,43.70000076293945
2019-02-27,43.2599983215332
2018-11-23,44.970001220703125
2019-08-06,44.540000915527344
2018-07-18,45.88999938964844
2018-09-20,45.16999816894531
2018-10-22,45.029998779296875
2019-07-05,46.09000015258789
2019-06-03,46.72999954223633
2019-10-09,47.09000015258789
2019-10-11,46.68000030517578
2020-03-17,46.9900016784668
2020-06-04,46.900001525878906
2019-10-14,47.900001525878906
2020-03-20,47.91999816894531
2018-11-06,49.09000015258789
2019-06-18,49.849998474121094
2019-05-17,49.0
2019-04-15,48.619998931884766
2019-03-14,45.540000915527344
2019-01-09,45.599998474121094
2018-08-02,46.29999923706055
2018-10-05,46.77000045776367
2019-08-21,46.58000183105469
2019-10-17,46.9900016784668
2020-03-23,46.02000045776367
2020-06-10,45.7400016784668
2019-02-25,45.63999938964844
2020-01-07,44.650001525878906
2020-03-26,44.93000030517578
2019-10-23,43.56999969482422
