Dates,KLAC
2019-09-12,107.02999877929688
2019-12-31,106.77999877929688
2020-03-19,107.81999969482422
2020-01-03,105.4800033569336
2020-06-09,105.5999984741211
2019-02-15,105.62000274658203
2019-01-14,107.19999694824219
2018-07-06,107.87999725341797
2018-08-07,107.13999938964844
2018-10-10,108.19000244140625
2018-12-13,108.26000213623047
2019-08-26,112.87000274658203
2019-07-25,112.98999786376953
2019-05-22,114.48999786376953
2019-03-19,115.76000213623047
2020-01-06,116.12000274658203
2020-03-25,114.9000015258789
2020-06-12,115.48999786376953
2019-10-22,115.77999877929688
2020-01-09,116.70999908447266
2020-06-15,115.23999786376953
2019-10-25,114.5
2020-03-31,114.62999725341797
2020-06-18,113.94999694824219
2019-04-03,116.93000030517578
2018-08-22,116.66999816894531
2018-10-25,116.87999725341797
2019-01-29,117.19000244140625
2018-12-28,119.62000274658203
2018-11-26,119.87999725341797
2019-08-09,120.16000366210938
2019-07-08,119.93000030517578
2019-06-06,123.80000305175781
2019-09-10,120.52999877929688
2020-01-15,119.4000015258789
2020-04-03,120.04000091552734
2019-10-31,118.0999984741211
2020-04-06,117.47000122070312
2020-06-24,119.41000366210938
2018-11-09,122.16000366210938
2019-07-23,121.94999694824219
2019-06-21,124.06999969482422
2019-05-20,123.98999786376953
2019-04-18,124.33999633789062
2018-09-06,124.72000122070312
2018-10-08,122.12999725341797
2019-02-13,123.33999633789062
2018-12-11,122.91000366210938
2019-09-25,123.43000030517578
2020-01-21,122.25
2020-04-09,124.3499984741211
2019-11-06,123.72000122070312
2020-01-24,124.19999694824219
2020-01-27,123.06999969482422
2020-04-15,123.16000366210938
2018-12-26,125.63999938964844
2019-08-07,125.41000366210938
2019-06-04,125.79000091552734
2018-09-21,126.05000305175781
2018-07-19,127.4800033569336
2018-08-20,125.95999908447266
2018-10-23,128.1699981689453
2019-05-03,128.47000122070312
2019-04-01,124.61000061035156
2019-02-28,116.95999908447266
2019-11-12,114.55000305175781
2020-01-30,114.12999725341797
2019-11-15,114.0199966430664
2020-04-21,108.83000183105469
2019-04-16,109.56999969482422
2019-03-15,110.3499984741211
2019-02-11,108.77999877929688
2019-01-10,108.5999984741211
2019-08-22,105.61000061035156
2018-11-07,106.83000183105469
2018-08-03,105.88999938964844
2018-09-04,104.52999877929688
2019-06-19,103.80999755859375
2019-09-23,102.73999786376953
2019-11-18,103.38999938964844
2020-02-05,104.5
2020-04-24,103.06999969482422
2019-03-29,101.77999877929688
2019-11-21,105.31999969482422
2020-04-27,106.30999755859375
2020-02-11,107.86000061035156
2020-04-30,109.41999816894531
2019-05-01,113.45999908447266
2019-02-26,114.2300033569336
2019-01-25,110.0999984741211
2018-12-24,110.94000244140625
2019-09-06,109.69999694824219
2018-07-17,107.93000030517578
2018-09-19,111.61000061035156
2019-08-05,112.26000213623047
2019-10-08,113.79000091552734
2019-12-11,113.93000030517578
2019-11-27,113.22000122070312
2020-02-14,113.06999969482422
2020-05-06,116.8499984741211
2019-01-08,117.73999786376953
2018-12-07,118.19999694824219
2019-08-20,121.72000122070312
2018-11-05,119.62999725341797
2019-07-19,119.05999755859375
2018-10-04,117.9000015258789
2019-06-17,117.3499984741211
2019-05-16,117.77999877929688
2018-08-01,119.61000061035156
2019-03-13,120.05999755859375
2019-12-03,122.91999816894531
2020-02-20,123.54000091552734
2019-12-06,122.5
2020-05-12,125.48999786376953
2019-12-09,133.41000366210938
2020-02-26,131.9600067138672
2020-05-15,137.14999389648438
2019-03-28,140.1699981689453
2018-09-17,142.64999389648438
2018-08-16,139.6999969482422
2018-10-19,139.4499969482422
2019-04-29,139.50999450683594
2019-01-23,140.0
2019-09-04,136.32000732421875
2018-11-20,136.77000427246094
2019-07-02,133.24000549316406
2019-05-31,126.45999908447266
2019-12-12,135.63999938964844
2020-05-18,134.13999938964844
2019-09-27,137.3300018310547
2020-03-03,136.08999633789062
2020-05-21,134.1999969482422
2019-05-14,135.22000122070312
2018-08-31,131.11000061035156
2018-07-30,132.0399932861328
2018-10-02,136.1199951171875
2019-04-12,140.36000061035156
2019-03-11,140.3699951171875
2019-02-07,141.89999389648438
2019-07-17,143.57000732421875
2019-09-19,139.16000366210938
2019-10-21,141.2899932861328
2019-12-18,142.4199981689453
2020-03-06,143.55999755859375
2019-10-03,146.3699951171875
2020-03-09,147.89999389648438
2020-05-27,149.92999267578125
2019-12-24,150.64999389648438
2020-03-12,151.0
2018-12-20,150.97999572753906
2019-08-01,150.50999450683594
2018-08-14,148.75
2018-07-13,150.64999389648438
2018-10-17,149.61000061035156
2019-05-29,150.32000732421875
2019-03-26,151.19000244140625
2019-02-22,152.60000610351562
2019-10-04,157.97999572753906
2019-11-05,157.22000122070312
2019-12-27,155.5
2020-06-02,157.5800018310547
2019-12-30,156.5
2020-03-18,160.58999633789062
2020-06-05,161.9499969482422
2019-07-15,158.47999572753906
2018-12-03,159.4499969482422
2019-06-13,158.2899932861328
2019-01-04,155.0500030517578
2018-08-29,156.9600067138672
2019-02-05,161.11000061035156
2018-11-01,161.0500030517578
2019-08-16,154.52000427246094
2019-04-10,157.47999572753906
2019-09-17,157.39999389648438
2019-10-15,160.22000122070312
2020-01-02,159.0
2020-06-08,162.55999755859375
2019-10-18,159.63999938964844
2020-03-24,161.50999450683594
2020-06-11,159.69000244140625
2020-01-08,164.0
2019-04-25,162.82000732421875
2019-07-30,158.72000122070312
2019-02-20,168.74000549316406
2018-07-11,169.94000244140625
2018-09-13,174.77999877929688
2018-10-15,170.27999877929688
2019-06-28,172.9600067138672
2018-12-18,169.0399932861328
2018-11-16,172.4199981689453
2019-10-02,174.02000427246094
2020-03-27,171.97999572753906
2020-01-10,172.52000427246094
2019-10-24,171.9499969482422
2020-03-30,174.2100067138672
2020-06-17,174.42999267578125
2020-01-14,174.4199981689453
2020-04-02,176.35000610351562
2019-01-02,176.60000610351562
2019-08-14,177.86000061035156
2018-10-30,177.0
2019-06-11,175.99000549316406
2019-05-10,173.6699981689453
2019-04-08,161.58999633789062
2018-08-27,158.49000549316406
2018-07-26,163.35000610351562
2018-09-28,162.1300048828125
2019-03-07,165.64999389648438
2019-10-30,163.86000061035156
2020-01-17,161.05999755859375
2020-06-23,156.3800048828125
2020-04-08,160.25999450683594
2020-06-26,161.5
2019-03-22,162.88999938964844
2019-01-17,160.8800048828125
2019-08-29,162.3699951171875
2018-11-14,167.1199951171875
2019-06-26,171.4600067138672
2018-09-11,171.24000549316406
2018-07-09,172.05999755859375
2018-08-10,175.9600067138672
2019-04-23,175.25999450683594
2019-09-30,175.4600067138672
2020-01-23,177.47000122070312
2019-11-08,177.11000061035156
2020-04-14,178.11000061035156
2019-11-11,178.75
2020-01-29,178.52000427246094
2020-04-17,178.3699951171875
2018-07-24,178.1699981689453
2018-09-26,182.57000732421875
2019-05-08,179.0800018310547
2019-03-05,175.0500030517578
2019-02-01,176.44000244140625
2018-12-31,176.6699981689453
2018-11-29,175.49000549316406
2019-08-12,173.00999450683594
2019-07-11,175.10000610351562
2019-09-13,177.47999572753906
2019-11-14,177.9199981689453
2020-04-20,180.91000366210938
2020-02-04,178.72999572753906
2020-04-23,178.80999755859375
2018-12-14,180.1300048828125
2019-08-27,182.5500030517578
2018-08-08,179.39999389648438
2018-10-11,170.30999755859375
2018-11-12,175.92999267578125
2019-07-26,171.72000122070312
2019-06-24,172.9199981689453
2019-05-23,165.74000549316406
2019-03-20,169.92999267578125
2019-01-15,178.8000030517578
2019-11-20,171.27999877929688
2020-02-07,171.74000549316406
2020-02-10,165.10000610351562
2020-04-29,168.9199981689453
2019-11-26,173.0399932861328
2020-02-13,175.97000122070312
2019-01-30,178.72000122070312
2018-08-23,176.27999877929688
2018-09-24,169.22999572753906
2018-11-27,172.97999572753906
2018-10-26,167.3000030517578
2019-07-09,161.1199951171875
2019-06-07,153.72999572753906
2019-05-06,147.41000366210938
2019-04-04,147.27000427246094
2019-09-11,147.99000549316406
2019-11-29,153.7100067138672
2020-05-05,158.74000549316406
2019-12-02,153.80999755859375
2020-02-19,160.7100067138672
2020-05-08,156.69000244140625
2019-05-21,155.67999267578125
2019-03-18,144.9199981689453
2018-09-07,154.57000732421875
2018-08-06,144.9199981689453
2018-10-09,125.36000061035156
2019-02-14,145.3699951171875
2018-12-12,129.5
2019-07-24,149.6300048828125
2019-09-26,132.02000427246094
2019-10-28,127.36000061035156
2019-12-05,114.0199966430664
2020-05-11,116.36000061035156
2019-07-03,136.36000061035156
2020-02-25,137.47000122070312
2020-05-14,149.75999450683594
2020-02-28,142.24000549316406
2019-08-08,149.52000427246094
2019-06-05,143.74000549316406
2018-07-20,131.61000061035156
2018-08-21,132.44000244140625
2018-10-24,127.94000244140625
2019-04-02,148.5
2019-03-01,147.27000427246094
2019-01-28,152.3699951171875
2018-12-27,150.1199951171875
2019-09-09,152.08999633789062
2020-03-02,161.72999572753906
2020-05-20,153.22000122070312
2019-12-17,156.64999389648438
2020-03-05,161.2100067138672
2019-02-12,156.3000030517578
2019-01-11,148.58999633789062
2018-12-10,158.67999267578125
2019-08-23,159.4499969482422
2018-11-08,164.9199981689453
2019-07-22,166.05999755859375
2019-06-20,166.27000427246094
2018-09-05,175.88999938964844
2019-04-17,164.08999633789062
2019-09-24,150.27000427246094
2019-12-20,152.0
2020-05-26,155.6300048828125
2019-04-30,163.80999755859375
2019-12-23,163.83999633789062
2020-03-11,171.5
2020-05-29,168.77999877929688
2019-12-26,165.57000732421875
2020-06-01,164.07000732421875
2019-05-02,176.75
2019-02-27,167.42999267578125
2018-11-23,172.30999755859375
2019-08-06,172.52000427246094
2018-07-18,177.9199981689453
2018-09-20,172.42999267578125
2018-10-22,173.0
2019-07-05,176.63999938964844
2019-06-03,176.72999572753906
2019-10-09,174.61000061035156
2019-10-11,175.9600067138672
2020-03-17,175.9600067138672
2020-06-04,177.2899932861328
2019-10-14,186.0500030517578
2020-03-20,186.2899932861328
2018-11-06,192.47999572753906
2019-06-18,191.8699951171875
2019-05-17,191.02999877929688
2019-04-15,192.77000427246094
2019-03-14,180.5800018310547
2019-01-09,184.69000244140625
2018-08-02,187.75
2018-10-05,192.99000549316406
2019-08-21,193.88999938964844
2019-10-17,193.74000549316406
2020-03-23,193.10000610351562
2020-06-10,191.86000061035156
2019-02-25,193.2100067138672
2020-01-07,188.6199951171875
2020-03-26,192.35000610351562
2019-10-23,189.57000732421875
