Dates,KLAC
2019-12-10,96.55999755859375
2020-02-27,98.88999938964844
2019-12-13,98.58999633789062
2020-05-19,98.68000030517578
2019-03-06,101.63999938964844
2018-11-30,99.88999938964844
2019-08-13,95.61000061035156
2019-07-12,96.01000213623047
2019-06-10,93.44999694824219
2019-05-09,95.41000366210938
2018-07-25,94.88999938964844
2018-09-27,94.4800033569336
2018-10-29,91.94999694824219
2019-10-16,91.2300033569336
2019-12-16,93.12999725341797
2020-03-04,92.01000213623047
2020-05-22,88.1500015258789
2019-10-01,88.7300033569336
2019-12-19,85.08999633789062
2018-09-10,86.08999633789062
2019-05-24,88.41000366210938
2018-08-09,90.33999633789062
2019-04-22,90.44999694824219
2019-03-21,91.69000244140625
2019-01-16,90.0
2019-08-28,91.37999725341797
2018-11-13,93.41999816894531
2018-10-12,93.48999786376953
2019-06-25,94.51000213623047
2020-03-10,93.91000366210938
2020-05-28,94.98999786376953
2019-10-07,93.5199966430664
2020-03-13,93.79000091552734
2019-10-10,93.0
2020-03-16,93.01000213623047
2020-06-03,97.11000061035156
2018-11-28,95.18000030517578
2018-09-25,94.51000213623047
2018-07-23,98.5999984741211
2018-08-24,102.33000183105469
2019-07-10,102.77999877929688
2019-05-07,102.43000030517578
2019-04-05,106.37000274658203
2019-03-04,108.6500015258789
2019-01-31,107.68000030517578
2019-09-12,107.30000305175781
2019-12-31,107.45999908447266
2020-03-19,109.13999938964844
2020-01-03,107.13999938964844
2020-06-09,105.61000061035156
2019-02-15,106.5999984741211
2019-01-14,107.6500015258789
2018-07-06,108.5
2018-08-07,108.48999786376953
2018-10-10,108.26000213623047
2018-12-13,110.30000305175781
2019-08-26,113.31999969482422
2019-07-25,114.72000122070312
2019-05-22,115.55999755859375
2019-03-19,117.44999694824219
2020-01-06,116.55000305175781
2020-03-25,115.7699966430664
2020-06-12,115.66999816894531
2019-10-22,117.62999725341797
2020-01-09,117.75
2020-06-15,116.8499984741211
2019-10-25,115.73999786376953
2020-03-31,115.63999938964844
2020-06-18,114.31999969482422
2019-04-03,117.31999969482422
2018-08-22,117.83000183105469
2018-10-25,118.22000122070312
2019-01-29,118.62000274658203
2018-12-28,120.31999969482422
2018-11-26,121.68000030517578
2019-08-09,120.98999786376953
2019-07-08,120.87999725341797
2019-06-06,124.68000030517578
2019-09-10,123.93000030517578
2020-01-15,121.0
2020-04-03,121.25
2019-10-31,120.86000061035156
2020-04-06,119.08000183105469
2020-06-24,119.5999984741211
2018-11-09,122.26000213623047
2019-07-23,122.88999938964844
2019-06-21,124.19999694824219
2019-05-20,125.26000213623047
2019-04-18,125.5
2018-09-06,124.9000015258789
2018-10-08,123.55999755859375
2019-02-13,123.62000274658203
2018-12-11,124.37999725341797
2019-09-25,124.5
2020-01-21,123.58999633789062
2020-04-09,124.51000213623047
2019-11-06,125.83999633789062
2020-01-24,124.58000183105469
2020-01-27,123.76000213623047
2020-04-15,123.83000183105469
2018-12-26,127.41999816894531
2019-08-07,128.2100067138672
2019-06-04,125.87999725341797
2018-09-21,126.44999694824219
2018-07-19,127.62999725341797
2018-08-20,128.89999389648438
2018-10-23,128.92999267578125
2019-05-03,129.02999877929688
2019-04-01,125.61000061035156
2019-02-28,119.76000213623047
2019-11-12,117.02999877929688
2020-01-30,114.69999694824219
2019-11-15,116.16999816894531
2020-04-21,111.44000244140625
2019-04-16,110.9000015258789
2019-03-15,111.16000366210938
2019-02-11,110.0199966430664
2019-01-10,110.31999969482422
2019-08-22,107.2699966430664
2018-11-07,108.4000015258789
2018-08-03,106.63999938964844
2018-09-04,104.91999816894531
2019-06-19,105.7300033569336
2019-09-23,105.23999786376953
2019-11-18,103.72000122070312
2020-02-05,105.51000213623047
2020-04-24,105.05999755859375
2019-03-29,104.77999877929688
2019-11-21,105.44999694824219
2020-04-27,107.61000061035156
2020-02-11,108.33999633789062
2020-04-30,109.88999938964844
2019-05-01,114.16999816894531
2019-02-26,116.13999938964844
2019-01-25,113.83999633789062
2018-12-24,111.6500015258789
2019-09-06,110.4000015258789
2018-07-17,109.91000366210938
2018-09-19,112.9000015258789
2019-08-05,113.01000213623047
2019-10-08,114.83999633789062
2019-12-11,115.0
2019-11-27,114.56999969482422
2020-02-14,115.26000213623047
2020-05-06,117.0999984741211
2019-01-08,119.2300033569336
2018-12-07,119.70999908447266
2019-08-20,123.43000030517578
2018-11-05,121.36000061035156
2019-07-19,119.94000244140625
2018-10-04,118.1500015258789
2019-06-17,117.95999908447266
2019-05-16,117.95999908447266
2018-08-01,120.75
2019-03-13,120.20999908447266
2019-12-03,123.05999755859375
2020-02-20,123.87000274658203
2019-12-06,123.37000274658203
2020-05-12,125.98999786376953
2019-12-09,133.83999633789062
2020-02-26,133.9499969482422
2020-05-15,137.27000427246094
2019-03-28,140.6999969482422
2018-09-17,142.66000366210938
2018-08-16,142.0800018310547
2018-10-19,141.44000244140625
2019-04-29,139.80999755859375
2019-01-23,140.8300018310547
2019-09-04,139.6999969482422
2018-11-20,143.9499969482422
2019-07-02,135.39999389648438
2019-05-31,130.9600067138672
2019-12-12,140.77000427246094
2020-05-18,135.6199951171875
2019-09-27,137.63999938964844
2020-03-03,137.25999450683594
2020-05-21,135.89999389648438
2019-05-14,137.1300048828125
2018-08-31,134.02999877929688
2018-07-30,133.08999633789062
2018-10-02,136.58999633789062
2019-04-12,141.8000030517578
2019-03-11,142.1300048828125
2019-02-07,142.75
2019-07-17,144.52000427246094
2019-09-19,144.32000732421875
2019-10-21,141.9199981689453
2019-12-18,142.92999267578125
2020-03-06,144.0500030517578
2019-10-03,147.47000122070312
2020-03-09,148.77999877929688
2020-05-27,150.38999938964844
2019-12-24,152.0
2020-03-12,155.3300018310547
2018-12-20,152.52000427246094
2019-08-01,152.75999450683594
2018-08-14,149.77000427246094
2018-07-13,150.77000427246094
2018-10-17,152.77000427246094
2019-05-29,151.64999389648438
2019-03-26,151.9199981689453
2019-02-22,155.77999877929688
2019-10-04,158.08999633789062
2019-11-05,159.3000030517578
2019-12-27,158.5399932861328
2020-06-02,158.6300048828125
2019-12-30,160.5500030517578
2020-03-18,160.92999267578125
2020-06-05,162.67999267578125
2019-07-15,161.32000732421875
2018-12-03,160.3000030517578
2019-06-13,162.41000366210938
2019-01-04,157.5
2018-08-29,157.69000244140625
2019-02-05,161.2899932861328
2018-11-01,162.67999267578125
2019-08-16,159.02999877929688
2019-04-10,158.80999755859375
2019-09-17,159.25999450683594
2019-10-15,162.49000549316406
2020-01-02,160.9499969482422
2020-06-08,163.5399932861328
2019-10-18,161.97000122070312
2020-03-24,167.9499969482422
2020-06-11,162.02000427246094
2020-01-08,164.2899932861328
2019-04-25,164.85000610351562
2019-07-30,162.22000122070312
2019-02-20,168.9499969482422
2018-07-11,170.2899932861328
2018-09-13,175.25
2018-10-15,175.32000732421875
2019-06-28,173.94000244140625
2018-12-18,170.25
2018-11-16,173.13999938964844
2019-10-02,175.42999267578125
2020-03-27,175.32000732421875
2020-01-10,172.75999450683594
2019-10-24,174.0
2020-03-30,174.27999877929688
2020-06-17,175.33999633789062
2020-01-14,176.22999572753906
2020-04-02,177.35000610351562
2019-01-02,176.97000122070312
2019-08-14,179.9499969482422
2018-10-30,178.1699981689453
2019-06-11,178.0
2019-05-10,177.14999389648438
2019-04-08,166.5800018310547
2018-08-27,162.64999389648438
2018-07-26,164.22000122070312
2018-09-28,164.22000122070312
2019-03-07,166.25999450683594
2019-10-30,165.57000732421875
2020-01-17,164.24000549316406
2020-06-23,159.00999450683594
2020-04-08,160.7899932861328
2020-06-26,162.8300018310547
2019-03-22,165.52000427246094
2019-01-17,163.57000732421875
2019-08-29,164.32000732421875
2018-11-14,167.42999267578125
2019-06-26,171.9199981689453
2018-09-11,173.08999633789062
2018-07-09,175.0
2018-08-10,176.1199951171875
2019-04-23,177.47000122070312
2019-09-30,176.22000122070312
2020-01-23,177.83999633789062
2019-11-08,179.24000549316406
2020-04-14,178.19000244140625
2019-11-11,178.8000030517578
2020-01-29,179.7100067138672
2020-04-17,178.9199981689453
2018-07-24,178.50999450683594
2018-09-26,182.6999969482422
2019-05-08,181.1699981689453
2019-03-05,177.55999755859375
2019-02-01,177.77000427246094
2018-12-31,178.66000366210938
2018-11-29,179.4199981689453
2019-08-12,177.42999267578125
2019-07-11,175.11000061035156
2019-09-13,178.22000122070312
2019-11-14,178.6999969482422
2020-04-20,181.8300018310547
2020-02-04,180.89999389648438
2020-04-23,180.88999938964844
2018-12-14,182.77999877929688
2019-08-27,182.66000366210938
2018-08-08,184.5
2018-10-11,175.22999572753906
2018-11-12,176.3300018310547
2019-07-26,176.94000244140625
2019-06-24,175.3699951171875
2019-05-23,172.75
2019-03-20,170.64999389648438
2019-01-15,178.8000030517578
2019-11-20,177.7899932861328
2020-02-07,173.38999938964844
2020-02-10,171.27000427246094
2020-04-29,169.00999450683594
2019-11-26,173.52999877929688
2020-02-13,176.4600067138672
2019-01-30,180.0800018310547
2018-08-23,179.75999450683594
2018-09-24,172.0
2018-11-27,174.82000732421875
2018-10-26,172.4199981689453
2019-07-09,166.25
2019-06-07,156.86000061035156
2019-05-06,155.99000549316406
2019-04-04,150.64999389648438
2019-09-11,148.3800048828125
2019-11-29,153.92999267578125
2020-05-05,159.0
2019-12-02,159.2899932861328
2020-02-19,160.7100067138672
2020-05-08,158.8800048828125
2019-05-21,156.13999938964844
2019-03-18,150.49000549316406
2018-09-07,154.75999450683594
2018-08-06,152.22000122070312
2018-10-09,139.0
2019-02-14,145.75999450683594
2018-12-12,140.47999572753906
2019-07-24,150.44000244140625
2019-09-26,143.1300048828125
2019-10-28,135.4199981689453
2019-12-05,132.5500030517578
2020-05-11,120.69000244140625
2019-07-03,136.5500030517578
2020-02-25,145.94000244140625
2020-05-14,150.47000122070312
2020-02-28,147.1699981689453
2019-08-08,150.57000732421875
2019-06-05,150.83999633789062
2018-07-20,141.22000122070312
2018-08-21,133.7899932861328
2018-10-24,132.99000549316406
2019-04-02,149.2100067138672
2019-03-01,155.0
2019-01-28,153.14999389648438
2018-12-27,157.8699951171875
2019-09-09,152.4199981689453
2020-03-02,162.33999633789062
2020-05-20,158.3000030517578
2019-12-17,160.75
2020-03-05,162.2899932861328
2019-02-12,160.33999633789062
2019-01-11,154.17999267578125
2018-12-10,159.36000061035156
2019-08-23,160.83999633789062
2018-11-08,165.57000732421875
2019-07-22,169.24000549316406
2019-06-20,170.77000427246094
2018-09-05,177.1699981689453
2019-04-17,175.30999755859375
2019-09-24,158.88999938964844
2019-12-20,152.8699951171875
2020-05-26,160.69000244140625
2019-04-30,169.1300048828125
2019-12-23,169.69000244140625
2020-03-11,172.38999938964844
2020-05-29,169.9499969482422
2019-12-26,171.19000244140625
2020-06-01,168.61000061035156
2019-05-02,176.9600067138672
2019-02-27,171.6199951171875
2018-11-23,173.47000122070312
2019-08-06,177.6300048828125
2018-07-18,180.2100067138672
2018-09-20,177.25
2018-10-22,173.97000122070312
2019-07-05,180.3300018310547
2019-06-03,178.89999389648438
2019-10-09,180.22000122070312
2019-10-11,177.97000122070312
2020-03-17,178.39999389648438
2020-06-04,177.5500030517578
2019-10-14,186.9499969482422
2020-03-20,189.1199951171875
2018-11-06,196.25
2019-06-18,194.05999755859375
2019-05-17,192.5500030517578
2019-04-15,195.0
2019-03-14,191.32000732421875
2019-01-09,188.3300018310547
2018-08-02,188.1300048828125
2018-10-05,196.97000122070312
2019-08-21,196.3000030517578
2019-10-17,194.2899932861328
2020-03-23,197.5
2020-06-10,193.77000427246094
2019-02-25,195.16000366210938
2020-01-07,193.0
2020-03-26,192.7100067138672
2019-10-23,193.1999969482422
