Dates,UPS
2019-08-15,106.55999755859375
2018-10-31,105.44999694824219
2019-09-16,108.25
2020-02-18,106.88999938964844
2020-05-07,107.0999984741211
2018-08-17,106.41999816894531
2019-12-04,106.76000213623047
2020-02-21,109.23999786376953
2018-12-17,110.83999633789062
2019-08-30,111.88999938964844
2018-11-15,109.75
2019-07-29,108.06999969482422
2019-06-27,110.45999908447266
2019-04-24,108.97000122070312
2018-07-10,109.44000244140625
2018-09-12,110.11000061035156
2019-02-19,110.29000091552734
2019-01-18,109.0
2020-02-24,108.83000183105469
2020-05-13,109.91000366210938
2019-12-10,110.11000061035156
2020-02-27,111.63999938964844
2019-12-13,113.11000061035156
2020-05-19,113.73999786376953
2019-03-06,116.62000274658203
2018-11-30,113.5999984741211
2019-08-13,106.13999938964844
2019-07-12,108.02999877929688
2019-06-10,104.66000366210938
2019-05-09,105.77999877929688
2018-07-25,104.66999816894531
2018-09-27,101.33000183105469
2018-10-29,99.87000274658203
2019-10-16,98.4000015258789
2019-12-16,97.87999725341797
2020-03-04,93.70999908447266
2020-05-22,94.4800033569336
2019-10-01,93.55000305175781
2019-12-19,93.02999877929688
2018-09-10,90.83000183105469
2019-05-24,95.23999786376953
2018-08-09,98.18000030517578
2019-04-22,96.86000061035156
2019-03-21,96.12000274658203
2019-01-16,96.47000122070312
2019-08-28,96.19000244140625
2018-11-13,97.4800033569336
2018-10-12,98.45999908447266
2019-06-25,97.58999633789062
2020-03-10,97.4000015258789
2020-05-28,98.29000091552734
2019-10-07,97.33000183105469
2020-03-13,99.13999938964844
2019-10-10,97.9000015258789
2020-03-16,96.94999694824219
2020-06-03,100.43000030517578
2018-11-28,101.5
2018-09-25,103.04000091552734
2018-07-23,100.36000061035156
2018-08-24,100.69999694824219
2019-07-10,99.87000274658203
2019-05-07,100.37000274658203
2019-04-05,101.88999938964844
2019-03-04,105.5
2019-01-31,105.72000122070312
2019-09-12,106.0
2019-12-31,106.80999755859375
2020-03-19,107.44999694824219
2020-01-03,108.3499984741211
2020-06-09,107.38999938964844
2019-02-15,108.20999908447266
2019-01-14,109.55999755859375
2018-07-06,111.0
2018-08-07,111.41000366210938
2018-10-10,110.93000030517578
2018-12-13,110.9000015258789
2019-08-26,110.93000030517578
2019-07-25,110.7699966430664
2019-05-22,111.88999938964844
2019-03-19,109.9000015258789
2020-01-06,110.72000122070312
2020-03-25,110.93000030517578
2020-06-12,110.73999786376953
2019-10-22,110.94000244140625
2020-01-09,112.72000122070312
2020-06-15,109.88999938964844
2019-10-25,109.83000183105469
2020-03-31,108.6500015258789
2020-06-18,106.19000244140625
2019-04-03,106.87000274658203
2018-08-22,109.08000183105469
2018-10-25,109.72000122070312
2019-01-29,111.16000366210938
2018-12-28,110.8499984741211
2018-11-26,109.55000305175781
2019-08-09,110.80000305175781
2019-07-08,108.33000183105469
2019-06-06,107.2699966430664
2019-09-10,109.2699966430664
2020-01-15,107.06999969482422
2020-04-03,107.69000244140625
2019-10-31,108.5
2020-04-06,109.30999755859375
2020-06-24,111.0
2018-11-09,113.19000244140625
2019-07-23,114.37999725341797
2019-06-21,114.5
2019-05-20,114.30000305175781
2019-04-18,114.16000366210938
2018-09-06,113.7300033569336
2018-10-08,113.06999969482422
2019-02-13,113.16999816894531
2018-12-11,113.19999694824219
2019-09-25,113.94000244140625
2020-01-21,114.72000122070312
2020-04-09,113.69000244140625
2019-11-06,114.41999816894531
2020-01-24,114.52999877929688
2020-01-27,113.58000183105469
2020-04-15,113.33999633789062
2018-12-26,113.5999984741211
2019-08-07,109.58999633789062
2019-06-04,104.91000366210938
2018-09-21,104.01000213623047
2018-07-19,104.68000030517578
2018-08-20,106.05999755859375
2018-10-23,104.62000274658203
2019-05-03,106.13999938964844
2019-04-01,104.55000305175781
2019-02-28,103.87999725341797
2019-11-12,102.23999786376953
2020-01-30,101.08000183105469
2019-11-15,100.20999908447266
2020-04-21,98.62000274658203
2019-04-16,99.6500015258789
2019-03-15,99.41000366210938
2019-02-11,101.5999984741211
2019-01-10,99.54000091552734
2019-08-22,98.5999984741211
2018-11-07,99.3499984741211
2018-08-03,98.72000122070312
2018-09-04,96.91999816894531
2019-06-19,96.41000366210938
2019-09-23,95.87999725341797
2019-11-18,93.95999908447266
2020-02-05,95.4000015258789
2020-04-24,94.37999725341797
2019-03-29,92.83999633789062
2019-11-21,95.4800033569336
2020-04-27,98.33000183105469
2020-02-11,98.22000122070312
2020-04-30,98.69000244140625
2019-05-01,99.1500015258789
2019-02-26,100.98999786376953
2019-01-25,99.58000183105469
2018-12-24,101.0
2019-09-06,101.8499984741211
2018-07-17,101.6500015258789
2018-09-19,101.88999938964844
2019-08-05,102.26000213623047
2019-10-08,102.75
2019-12-11,103.41000366210938
2019-11-27,101.6500015258789
2020-02-14,99.72000122070312
2020-05-06,97.61000061035156
2019-01-08,100.33999633789062
2018-12-07,102.23999786376953
2019-08-20,104.58000183105469
2018-11-05,103.12999725341797
2019-07-19,102.22000122070312
2018-10-04,102.79000091552734
2019-06-17,101.70999908447266
2019-05-16,101.62999725341797
2018-08-01,102.43000030517578
2019-03-13,101.63999938964844
2019-12-03,103.69999694824219
2020-02-20,105.72000122070312
2019-12-06,106.25
2020-05-12,105.08000183105469
2019-12-09,101.91000366210938
2020-02-26,103.20999908447266
2020-05-15,103.91000366210938
2019-03-28,104.4800033569336
2018-09-17,110.06999969482422
2018-08-16,115.30000305175781
2018-10-19,117.4800033569336
2019-04-29,119.37999725341797
2019-01-23,117.68000030517578
2019-09-04,119.6500015258789
2018-11-20,118.87000274658203
2019-07-02,116.6500015258789
2019-05-31,115.4800033569336
2019-12-12,115.61000061035156
2020-05-18,113.63999938964844
2019-09-27,116.54000091552734
2020-03-03,117.25
2020-05-21,115.12999725341797
2019-05-14,114.4000015258789
2018-08-31,114.76000213623047
2018-07-30,114.69999694824219
2018-10-02,113.9000015258789
2019-04-12,116.68000030517578
2019-03-11,116.25
2019-02-07,116.31999969482422
2019-07-17,116.33999633789062
2019-09-19,114.33000183105469
2019-10-21,113.04000091552734
2019-12-18,114.66999816894531
2020-03-06,113.87000274658203
2019-10-03,117.80999755859375
2020-03-09,119.58999633789062
2020-05-27,117.66000366210938
2019-12-24,118.56999969482422
2020-03-12,120.12000274658203
2018-12-20,121.5199966430664
2019-08-01,121.0
2018-08-14,121.19999694824219
2018-07-13,122.43000030517578
2018-10-17,122.81999969482422
2019-05-29,123.19000244140625
2019-03-26,122.05999755859375
2019-02-22,121.72000122070312
2019-10-04,119.12000274658203
2019-11-05,120.61000061035156
2019-12-27,119.83000183105469
2020-06-02,119.80000305175781
2019-12-30,119.22000122070312
2020-03-18,118.2300033569336
2020-06-05,119.0
2019-07-15,119.0
2018-12-03,119.30999755859375
2019-06-13,120.25
2019-01-04,114.88999938964844
2018-08-29,115.4000015258789
2019-02-05,116.13999938964844
2018-11-01,116.69999694824219
2019-08-16,114.41000366210938
2019-04-10,114.0
2019-09-17,114.04000091552734
2019-10-15,116.87999725341797
2020-01-02,115.94000244140625
2020-06-08,116.08999633789062
2019-10-18,116.1500015258789
2020-03-24,117.80999755859375
2020-06-11,118.44000244140625
2020-01-08,117.69999694824219
2019-04-25,115.83000183105469
2019-07-30,115.4000015258789
2019-02-20,114.80000305175781
2018-07-11,114.0
2018-09-13,116.08000183105469
2018-10-15,116.63999938964844
2019-06-28,116.87000274658203
2018-12-18,116.04000091552734
2018-11-16,116.45999908447266
2019-10-02,120.0
2020-03-27,123.31999969482422
2020-01-10,121.37999725341797
2019-10-24,122.3499984741211
2020-03-30,123.5199966430664
2020-06-17,123.41000366210938
2020-01-14,123.0
2020-04-02,122.62000274658203
2019-01-02,122.73999786376953
2019-08-14,123.54000091552734
2018-10-30,123.52999877929688
2019-06-11,123.45999908447266
2019-05-10,120.19999694824219
2019-04-08,118.79000091552734
2018-08-27,119.95999908447266
2018-07-26,119.83999633789062
2018-09-28,120.37000274658203
2019-03-07,121.44000244140625
2019-10-30,120.0199966430664
2020-01-17,120.08999633789062
2020-06-23,116.83000183105469
2020-04-08,117.22000122070312
2020-06-26,116.08000183105469
2019-03-22,116.0
2019-01-17,117.0
2019-08-29,118.12999725341797
2018-11-14,118.54000091552734
2019-06-26,115.18000030517578
2018-09-11,118.02999877929688
2018-07-09,119.12000274658203
2018-08-10,120.02999877929688
2019-04-23,118.54000091552734
2019-09-30,118.36000061035156
2020-01-23,119.88999938964844
2019-11-08,118.2300033569336
2020-04-14,117.43000030517578
2019-11-11,119.08999633789062
2020-01-29,119.44999694824219
2020-04-17,119.22000122070312
2018-07-24,116.04000091552734
2018-09-26,117.68000030517578
2019-05-08,114.97000122070312
2019-03-05,115.44999694824219
2019-02-01,115.86000061035156
2018-12-31,115.37999725341797
2018-11-29,117.02999877929688
2019-08-12,117.06999969482422
2019-07-11,116.12000274658203
2019-09-13,116.75
2019-11-14,117.51000213623047
2020-04-20,118.51000213623047
2020-02-04,118.73999786376953
2020-04-23,118.20999908447266
2018-12-14,117.79000091552734
2019-08-27,117.02999877929688
2018-08-08,117.04000091552734
2018-10-11,114.94999694824219
2018-11-12,115.44999694824219
2019-07-26,115.76000213623047
2019-06-24,112.26000213623047
2019-05-23,107.83999633789062
2019-03-20,104.16000366210938
2019-01-15,103.33999633789062
2019-11-20,104.62999725341797
2020-02-07,106.5999984741211
2020-02-10,106.05000305175781
2020-04-29,103.4000015258789
2019-11-26,103.41999816894531
2020-02-13,105.7699966430664
2019-01-30,104.98999786376953
2018-08-23,104.98999786376953
2018-09-24,105.94999694824219
2018-11-27,106.9800033569336
2018-10-26,106.4800033569336
2019-07-09,105.62000274658203
2019-06-07,99.76000213623047
2019-05-06,99.06999969482422
2019-04-04,95.08000183105469
2019-09-11,91.51000213623047
2019-11-29,88.62999725341797
2020-05-05,92.05000305175781
2019-12-02,94.86000061035156
2020-02-19,92.29000091552734
2020-05-08,92.77999877929688
2019-05-21,90.2699966430664
2019-03-18,88.44000244140625
2018-09-07,90.4800033569336
2018-08-06,89.81999969482422
2018-10-09,82.22000122070312
2019-02-14,91.0
2018-12-12,85.86000061035156
2019-07-24,89.05000305175781
2019-09-26,91.0
2019-10-28,98.66999816894531
2019-12-05,96.1500015258789
2020-05-11,94.18000030517578
2019-07-03,93.93000030517578
2020-02-25,95.62999725341797
2020-05-14,94.5
2020-02-28,95.5999984741211
2019-08-08,98.12999725341797
2019-06-05,96.91000366210938
2018-07-20,90.91000366210938
2018-08-21,89.76000213623047
2018-10-24,92.16999816894531
2019-04-02,93.20999908447266
2019-03-01,96.25
2019-01-28,97.0
2018-12-27,98.58000183105469
2019-09-09,98.58000183105469
2020-03-02,100.55999755859375
2020-05-20,99.94000244140625
2019-12-17,100.18000030517578
2020-03-05,102.16000366210938
2019-02-12,101.73999786376953
2019-01-11,100.36000061035156
2018-12-10,101.5
2019-08-23,98.36000061035156
2018-11-08,100.19000244140625
2019-07-22,101.0
2019-06-20,99.25
2018-09-05,96.0999984741211
2019-04-17,95.5999984741211
2019-09-24,93.2300033569336
2019-12-20,91.61000061035156
2020-05-26,91.52999877929688
2019-04-30,93.13999938964844
2019-12-23,93.98999786376953
2020-03-11,93.54000091552734
2020-05-29,94.20999908447266
2019-12-26,94.76000213623047
2020-06-01,92.55999755859375
2019-05-02,90.0
2019-02-27,90.83999633789062
2018-11-23,93.33000183105469
2019-08-06,95.93000030517578
2018-07-18,97.5
2018-09-20,96.7300033569336
2018-10-22,96.79000091552734
2019-07-05,98.1500015258789
2019-06-03,97.77999877929688
2019-10-09,100.0
2019-10-11,99.33000183105469
2020-03-17,99.4800033569336
2020-06-04,99.75
2019-10-14,102.5999984741211
2020-03-20,103.30000305175781
2018-11-06,104.9800033569336
2019-06-18,106.66999816894531
2019-05-17,109.08000183105469
2019-04-15,107.88999938964844
2019-03-14,103.47000122070312
2019-01-09,102.91000366210938
2018-08-02,99.91999816894531
2018-10-05,107.83999633789062
2019-08-21,106.51000213623047
2019-10-17,106.54000091552734
2020-03-23,108.30999755859375
2020-06-10,107.08999633789062
2019-02-25,108.20999908447266
2020-01-07,109.91999816894531
2020-03-26,109.2699966430664
2019-10-23,110.63999938964844
