Dates,UPS
2019-04-18,114.33000183105469
2018-09-06,113.97000122070312
2018-10-08,112.91000366210938
2019-02-13,113.08000183105469
2018-12-11,113.48999786376953
2019-09-25,114.45999908447266
2020-01-21,113.63999938964844
2020-04-09,113.94000244140625
2019-11-06,114.48999786376953
2020-01-24,114.1500015258789
2020-01-27,113.62000274658203
2020-04-15,113.5999984741211
2018-12-26,114.43000030517578
2019-08-07,105.12999725341797
2019-06-04,103.94999694824219
2018-09-21,104.83999633789062
2018-07-19,106.22000122070312
2018-08-20,104.62000274658203
2018-10-23,105.51000213623047
2019-05-03,106.6500015258789
2019-04-01,104.62000274658203
2019-02-28,102.08999633789062
2019-11-12,101.8499984741211
2020-01-30,100.75
2019-11-15,100.62999725341797
2020-04-21,99.3499984741211
2019-04-16,99.76000213623047
2019-03-15,101.54000091552734
2019-02-11,101.30999755859375
2019-01-10,99.4000015258789
2019-08-22,98.5199966430664
2018-11-07,99.41000366210938
2018-08-03,97.5
2018-09-04,96.16999816894531
2019-06-19,95.8499984741211
2019-09-23,94.06999969482422
2019-11-18,94.7699966430664
2020-02-05,95.75
2020-04-24,92.91999816894531
2019-03-29,94.12999725341797
2019-11-21,97.66000366210938
2020-04-27,98.20999908447266
2020-02-11,98.0
2020-04-30,98.2300033569336
2019-05-01,100.08999633789062
2019-02-26,100.01000213623047
2019-01-25,100.4000015258789
2018-12-24,102.0199966430664
2019-09-06,101.62000274658203
2018-07-17,101.4000015258789
2018-09-19,102.1500015258789
2019-08-05,101.55999755859375
2019-10-08,103.4000015258789
2019-12-11,102.16999816894531
2019-11-27,99.72000122070312
2020-02-14,97.12999725341797
2020-05-06,99.97000122070312
2019-01-08,101.69999694824219
2018-12-07,103.2699966430664
2019-08-20,102.97000122070312
2018-11-05,102.0
2019-07-19,103.19999694824219
2018-10-04,102.41999816894531
2019-06-17,101.91999816894531
2019-05-16,101.7300033569336
2018-08-01,101.62000274658203
2019-03-13,103.33000183105469
2019-12-03,105.91000366210938
2020-02-20,105.79000091552734
2019-12-06,105.61000061035156
2020-05-12,102.2300033569336
2019-12-09,102.80000305175781
2020-02-26,103.30999755859375
2020-05-15,104.01000213623047
2019-03-28,105.2699966430664
2018-09-17,114.38999938964844
2018-08-16,118.25
2018-10-19,120.58000183105469
2019-04-29,118.75
2019-01-23,119.80999755859375
2019-09-04,119.47000122070312
2018-11-20,116.9800033569336
2019-07-02,117.19999694824219
2019-05-31,114.8499984741211
2019-12-12,115.0
2020-05-18,115.41000366210938
2019-09-27,117.55000305175781
2020-03-03,115.75
2020-05-21,114.88999938964844
2019-05-14,115.83000183105469
2018-08-31,114.04000091552734
2018-07-30,113.9000015258789
2018-10-02,115.30000305175781
2019-04-12,116.79000091552734
2019-03-11,115.04000091552734
2019-02-07,115.93000030517578
2019-07-17,115.22000122070312
2019-09-19,111.27999877929688
2019-10-21,114.36000061035156
2019-12-18,114.12999725341797
2020-03-06,116.33000183105469
2019-10-03,118.37000274658203
2020-03-09,118.66000366210938
2020-05-27,117.33000183105469
2019-12-24,119.47000122070312
2020-03-12,121.19999694824219
2018-12-20,120.08000183105469
2019-08-01,121.66000366210938
2018-08-14,122.4000015258789
2018-07-13,122.8499984741211
2018-10-17,122.55999755859375
2019-05-29,122.66999816894531
2019-03-26,122.56999969482422
2019-02-22,122.38999938964844
2019-10-04,121.04000091552734
2019-11-05,119.12000274658203
2019-12-27,120.69999694824219
2020-06-02,119.05000305175781
2019-12-30,117.98999786376953
2020-03-18,119.05000305175781
2020-06-05,118.44999694824219
2019-07-15,118.94999694824219
2018-12-03,119.81999969482422
2019-06-13,115.80999755859375
2019-01-04,115.23999786376953
2018-08-29,115.9000015258789
2019-02-05,117.48999786376953
2018-11-01,115.56999969482422
2019-08-16,112.73999786376953
2019-04-10,113.86000061035156
2019-09-17,115.27999877929688
2019-10-15,116.0199966430664
2020-01-02,115.87000274658203
2020-06-08,116.4800033569336
2019-10-18,117.5
2020-03-24,118.38999938964844
2020-06-11,117.3499984741211
2020-01-08,118.5199966430664
2019-04-25,116.0999984741211
2019-07-30,115.1500015258789
2019-02-20,114.01000213623047
2018-07-11,115.72000122070312
2018-09-13,116.25
2018-10-15,116.91000366210938
2019-06-28,116.87999725341797
2018-12-18,115.16999816894531
2018-11-16,119.51000213623047
2019-10-02,123.0199966430664
2020-03-27,121.38999938964844
2020-01-10,121.94999694824219
2019-10-24,123.48999786376953
2020-03-30,124.30000305175781
2020-06-17,123.13999938964844
2020-01-14,123.01000213623047
2020-04-02,123.0199966430664
2019-01-02,124.08000183105469
2019-08-14,123.7300033569336
2018-10-30,122.7699966430664
2019-06-11,120.54000091552734
2019-05-10,119.01000213623047
2019-04-08,119.5199966430664
2018-08-27,119.31999969482422
2018-07-26,120.30000305175781
2018-09-28,121.19999694824219
2019-03-07,119.87000274658203
2019-10-30,119.7300033569336
2020-01-17,118.22000122070312
2020-06-23,116.93000030517578
2020-04-08,116.47000122070312
2020-06-26,115.01000213623047
2019-03-22,117.52999877929688
2019-01-17,118.13999938964844
2019-08-29,118.54000091552734
2018-11-14,116.79000091552734
2019-06-26,116.94999694824219
2018-09-11,118.62000274658203
2018-07-09,119.12000274658203
2018-08-10,120.29000091552734
2019-04-23,117.94999694824219
2019-09-30,118.55999755859375
2020-01-23,117.4000015258789
2019-11-08,118.94000244140625
2020-04-14,118.33000183105469
2019-11-11,119.04000091552734
2020-01-29,118.94000244140625
2020-04-17,116.44000244140625
2018-07-24,117.05999755859375
2018-09-26,116.79000091552734
2019-05-08,116.72000122070312
2019-03-05,116.19999694824219
2019-02-01,116.0
2018-12-31,116.66000366210938
2018-11-29,116.93000030517578
2019-08-12,115.87000274658203
2019-07-11,116.75
2019-09-13,117.2699966430664
2019-11-14,117.93000030517578
2020-04-20,118.61000061035156
2020-02-04,118.5999984741211
2020-04-23,117.38999938964844
2018-12-14,117.26000213623047
2019-08-27,116.93000030517578
2018-08-08,116.66000366210938
2018-10-11,114.91999816894531
2018-11-12,115.37000274658203
2019-07-26,115.76000213623047
2019-06-24,108.0
2019-05-23,103.5199966430664
2019-03-20,102.02999877929688
2019-01-15,103.37999725341797
2019-11-20,106.04000091552734
2020-02-07,106.51000213623047
2020-02-10,103.12000274658203
2020-04-29,103.06999969482422
2019-11-26,104.87000274658203
2020-02-13,105.54000091552734
2019-01-30,105.23999786376953
2018-08-23,105.94999694824219
2018-09-24,106.41999816894531
2018-11-27,106.76000213623047
2018-10-26,106.4800033569336
2019-07-09,102.94000244140625
2019-06-07,98.48999786376953
2019-05-06,93.9000015258789
2019-04-04,93.7300033569336
2019-09-11,90.23999786376953
2019-11-29,90.48999786376953
2020-05-05,92.75
2019-12-02,91.30000305175781
2020-02-19,95.81999969482422
2020-05-08,92.98999786376953
2019-05-21,94.0
2019-03-18,87.18000030517578
2018-09-07,92.81999969482422
2018-08-06,87.98999786376953
2018-10-09,86.16999816894531
2019-02-14,94.2300033569336
2018-12-12,87.05999755859375
2019-07-24,96.79000091552734
2019-09-26,99.26000213623047
2019-10-28,96.25
2019-12-05,93.45999908447266
2020-05-11,91.9000015258789
2019-07-03,95.26000213623047
2020-02-25,94.5
2020-05-14,99.77999877929688
2020-02-28,97.5199966430664
2019-08-08,97.83999633789062
2019-06-05,93.41999816894531
2018-07-20,90.38999938964844
2018-08-21,93.04000091552734
2018-10-24,90.0
2019-04-02,95.68000030517578
2019-03-01,92.91000366210938
2019-01-28,98.79000091552734
2018-12-27,98.69000244140625
2019-09-09,98.41999816894531
2020-03-02,101.4000015258789
2020-05-20,99.91999816894531
2019-12-17,102.22000122070312
2020-03-05,102.75
2019-02-12,101.19999694824219
2019-01-11,100.62000274658203
2018-12-10,97.61000061035156
2019-08-23,99.44999694824219
2018-11-08,100.18000030517578
2019-07-22,102.55000305175781
2019-06-20,96.43000030517578
2018-09-05,96.11000061035156
2019-04-17,94.66000366210938
2019-09-24,91.9000015258789
2019-12-20,90.44000244140625
2020-05-26,92.70999908447266
2019-04-30,92.93000030517578
2019-12-23,92.83000183105469
2020-03-11,94.83000183105469
2020-05-29,93.91000366210938
2019-12-26,92.8499984741211
2020-06-01,90.73999786376953
2019-05-02,91.69000244140625
2019-02-27,91.02999877929688
2018-11-23,96.0999984741211
2019-08-06,96.43000030517578
2018-07-18,97.18000030517578
2018-09-20,97.30999755859375
2018-10-22,96.72000122070312
2019-07-05,97.06999969482422
2019-06-03,99.62000274658203
2019-10-09,99.72000122070312
2019-10-11,99.70999908447266
2020-03-17,99.27999877929688
2020-06-04,101.16999816894531
2019-10-14,103.6500015258789
2020-03-20,103.19999694824219
2018-11-06,106.6500015258789
2019-06-18,110.44999694824219
2019-05-17,107.83000183105469
2019-04-15,106.62999725341797
2019-03-14,100.47000122070312
2019-01-09,101.4800033569336
2018-08-02,105.63999938964844
2018-10-05,105.83000183105469
2019-08-21,106.98999786376953
2019-10-17,107.58000183105469
2020-03-23,107.7699966430664
2020-06-10,106.9000015258789
2019-02-25,110.61000061035156
2020-01-07,109.5
2020-03-26,110.5199966430664
2019-10-23,107.31999969482422
