Dates,UPS
2020-05-20,99.9800033569336
2019-12-17,102.48999786376953
2020-03-05,103.75
2019-02-12,103.0
2019-01-11,102.11000061035156
2018-12-10,101.7699966430664
2019-08-23,100.23999786376953
2018-11-08,100.44999694824219
2019-07-22,103.48999786376953
2019-06-20,99.31999969482422
2018-09-05,97.1500015258789
2019-04-17,95.73999786376953
2019-09-24,93.70999908447266
2019-12-20,91.80000305175781
2020-05-26,93.8499984741211
2019-04-30,94.43000030517578
2019-12-23,94.2699966430664
2020-03-11,94.9800033569336
2020-05-29,94.86000061035156
2019-12-26,95.16000366210938
2020-06-01,93.2300033569336
2019-05-02,91.80000305175781
2019-02-27,91.88999938964844
2018-11-23,97.05000305175781
2019-08-06,97.47000122070312
2018-07-18,98.45999908447266
2018-09-20,97.98999786376953
2018-10-22,97.56999969482422
2019-07-05,98.94000244140625
2019-06-03,99.73999786376953
2019-10-09,101.0999984741211
2019-10-11,100.41000366210938
2020-03-17,99.68000030517578
2020-06-04,101.18000030517578
2019-10-14,104.22000122070312
2020-03-20,103.81999969482422
2018-11-06,107.16999816894531
2019-06-18,110.48999786376953
2019-05-17,109.19999694824219
2019-04-15,108.08999633789062
2019-03-14,103.70999908447266
2019-01-09,102.97000122070312
2018-08-02,106.18000030517578
2018-10-05,108.81999969482422
2019-08-21,108.54000091552734
2019-10-17,108.5199966430664
2020-03-23,109.04000091552734
2020-06-10,107.55000305175781
2019-02-25,110.87000274658203
2020-01-07,111.5199966430664
2020-03-26,110.6500015258789
2019-10-23,110.9000015258789
