Dates,MYL
2019-12-19,26.81999969482422
2018-09-10,27.760000228881836
2019-05-24,27.440000534057617
2018-08-09,27.780000686645508
2019-04-22,27.579999923706055
2019-03-21,28.15999984741211
2019-01-16,28.18000030517578
2019-08-28,28.8799991607666
2018-11-13,30.1299991607666
2018-10-12,30.450000762939453
2019-06-25,29.989999771118164
2020-03-10,29.200000762939453
2020-05-28,29.579999923706055
2019-10-07,29.709999084472656
2020-03-13,29.75
2019-10-10,29.6299991607666
2020-03-16,29.549999237060547
2020-06-03,29.940000534057617
2018-11-28,29.260000228881836
2018-09-25,28.889999389648438
2018-07-23,28.450000762939453
2018-08-24,29.25
2019-07-10,28.899999618530273
2019-05-07,28.8700008392334
2019-04-05,30.940000534057617
2019-03-04,30.989999771118164
2019-01-31,30.84000015258789
2019-09-12,30.84000015258789
2019-12-31,31.299999237060547
2020-03-19,31.209999084472656
2020-01-03,31.079999923706055
2020-06-09,30.479999542236328
2019-02-15,31.09000015258789
2019-01-14,31.829999923706055
2018-07-06,32.04999923706055
2018-08-07,31.739999771118164
2018-10-10,31.90999984741211
2018-12-13,32.099998474121094
2019-08-26,32.22999954223633
2019-07-25,31.739999771118164
2019-05-22,31.3799991607666
2019-03-19,31.75
2020-01-06,31.579999923706055
2020-03-25,29.059999465942383
2020-06-12,26.780000686645508
2019-10-22,27.549999237060547
2020-01-09,28.559999465942383
2020-06-15,28.239999771118164
2019-10-25,28.56999969482422
2020-03-31,27.190000534057617
2020-06-18,26.860000610351562
2019-04-03,27.3700008392334
2018-08-22,27.649999618530273
2018-10-25,27.6299991607666
2019-01-29,28.549999237060547
2018-12-28,28.209999084472656
2018-11-26,28.549999237060547
2019-08-09,28.799999237060547
2019-07-08,29.09000015258789
2019-06-06,29.299999237060547
2019-09-10,29.1200008392334
2020-01-15,28.670000076293945
2020-04-03,28.829999923706055
2019-10-31,28.59000015258789
2020-04-06,28.440000534057617
2020-06-24,28.559999465942383
2018-11-09,28.8799991607666
2019-07-23,28.510000228881836
2019-06-21,27.719999313354492
2019-05-20,27.639999389648438
2019-04-18,27.81999969482422
2018-09-06,27.850000381469727
2018-10-08,27.709999084472656
2019-02-13,27.34000015258789
2018-12-11,27.43000030517578
2019-09-25,27.40999984741211
2020-01-21,27.100000381469727
2020-04-09,27.270000457763672
2019-11-06,27.25
2020-01-24,27.18000030517578
2020-01-27,26.860000610351562
2020-04-15,27.079999923706055
2018-12-26,26.790000915527344
2019-08-07,26.790000915527344
2019-06-04,27.06999969482422
2018-09-21,27.360000610351562
2018-07-19,27.520000457763672
2018-08-20,27.5
2018-10-23,27.90999984741211
2019-05-03,28.149999618530273
2019-04-01,28.459999084472656
2019-02-28,26.950000762939453
2019-11-12,22.489999771118164
2020-01-30,23.190000534057617
2019-11-15,22.979999542236328
2020-04-21,21.440000534057617
2019-04-16,20.579999923706055
2019-03-15,20.190000534057617
2019-02-11,20.510000228881836
2019-01-10,20.06999969482422
2019-08-22,19.770000457763672
2018-11-07,19.969999313354492
2018-08-03,19.75
2018-09-04,19.540000915527344
2019-06-19,19.479999542236328
2019-09-23,18.920000076293945
2019-11-18,18.09000015258789
2020-02-05,18.239999771118164
2020-04-24,17.170000076293945
2019-03-29,17.459999084472656
2019-11-21,18.010000228881836
2020-04-27,18.1299991607666
2020-02-11,17.899999618530273
2020-04-30,17.68000030517578
2019-05-01,17.90999984741211
2019-02-26,18.059999465942383
2019-01-25,17.540000915527344
2018-12-24,17.389999389648438
2019-09-06,17.510000228881836
2018-07-17,17.59000015258789
2018-09-19,17.959999084472656
2019-08-05,18.450000762939453
2019-10-08,18.649999618530273
2019-12-11,18.350000381469727
2019-11-27,18.43000030517578
2020-02-14,18.780000686645508
2020-05-06,18.84000015258789
2019-01-08,19.229999542236328
2018-12-07,19.149999618530273
2019-08-20,19.639999389648438
2018-11-05,19.6200008392334
2019-07-19,19.739999771118164
2018-10-04,19.780000686645508
2019-06-17,19.540000915527344
2019-05-16,19.68000030517578
2018-08-01,19.190000534057617
2019-03-13,19.34000015258789
2019-12-03,19.3799991607666
2020-02-20,19.18000030517578
2019-12-06,19.0
2020-05-12,18.450000762939453
2019-12-09,17.959999084472656
2020-02-26,18.25
2020-05-15,18.229999542236328
2019-03-28,18.3799991607666
2018-09-17,18.969999313354492
2018-08-16,18.969999313354492
2018-10-19,18.6200008392334
2019-04-29,21.8799991607666
2019-01-23,21.700000762939453
2019-09-04,21.440000534057617
2018-11-20,21.190000534057617
2019-07-02,20.450000762939453
2019-05-31,19.68000030517578
2019-12-12,19.479999542236328
2020-05-18,18.600000381469727
2019-09-27,19.100000381469727
2020-03-03,19.6200008392334
2020-05-21,19.450000762939453
2019-05-14,19.75
2018-08-31,19.43000030517578
2018-07-30,18.25
2018-10-02,18.610000610351562
2019-04-12,19.420000076293945
2019-03-11,19.809999465942383
2019-02-07,19.350000381469727
2019-07-17,19.3700008392334
2019-09-19,19.100000381469727
2019-10-21,18.899999618530273
2019-12-18,19.010000228881836
2020-03-06,19.260000228881836
2019-10-03,19.989999771118164
2020-03-09,20.079999923706055
2020-05-27,19.579999923706055
2019-12-24,20.899999618530273
2020-03-12,20.309999465942383
2018-12-20,20.530000686645508
2019-08-01,21.219999313354492
2018-08-14,21.889999389648438
2018-07-13,22.559999465942383
2018-10-17,22.56999969482422
2019-05-29,22.899999618530273
2019-03-26,22.049999237060547
2019-02-22,21.790000915527344
2019-10-04,21.540000915527344
2019-11-05,21.450000762939453
2019-12-27,21.389999389648438
2020-06-02,21.170000076293945
2019-12-30,20.75
2020-03-18,20.31999969482422
2020-06-05,20.18000030517578
2019-07-15,20.020000457763672
2018-12-03,19.8700008392334
2019-06-13,20.219999313354492
2019-01-04,18.799999237060547
2018-08-29,18.8700008392334
2019-02-05,19.15999984741211
2018-11-01,19.18000030517578
2019-08-16,18.739999771118164
2019-04-10,18.65999984741211
2019-09-17,18.84000015258789
2019-10-15,19.15999984741211
2020-01-02,18.899999618530273
2020-06-08,19.030000686645508
2019-10-18,19.18000030517578
2020-03-24,19.059999465942383
2020-06-11,18.920000076293945
2020-01-08,18.510000228881836
2019-04-25,18.469999313354492
2019-07-30,18.690000534057617
2019-02-20,18.610000610351562
2018-07-11,18.799999237060547
2018-09-13,19.270000457763672
2018-10-15,19.700000762939453
2019-06-28,19.579999923706055
2018-12-18,19.43000030517578
2018-11-16,19.969999313354492
2019-10-02,20.06999969482422
2020-03-27,20.389999389648438
2020-01-10,17.93000030517578
2019-10-24,17.420000076293945
2020-03-30,17.6299991607666
2020-06-17,17.56999969482422
2020-01-14,17.780000686645508
2020-04-02,17.489999771118164
2019-01-02,17.329999923706055
2019-08-14,17.829999923706055
2018-10-30,17.809999465942383
2019-06-11,17.43000030517578
2019-05-10,17.530000686645508
2019-04-08,17.639999389648438
2018-08-27,17.649999618530273
2018-07-26,18.18000030517578
2018-09-28,18.360000610351562
2019-03-07,18.780000686645508
2019-10-30,18.979999542236328
2020-01-17,19.010000228881836
2020-06-23,18.6200008392334
2020-04-08,19.0
2020-06-26,19.06999969482422
2019-03-22,19.350000381469727
2019-01-17,19.34000015258789
2019-08-29,19.079999923706055
2018-11-14,18.950000762939453
2019-06-26,19.700000762939453
2018-09-11,19.780000686645508
2018-07-09,19.610000610351562
2018-08-10,19.0
2019-04-23,19.030000686645508
2019-09-30,19.440000534057617
2020-01-23,19.950000762939453
2019-11-08,19.950000762939453
2020-04-14,20.09000015258789
2019-11-11,20.15999984741211
2020-01-29,19.84000015258789
2020-04-17,19.799999237060547
2018-07-24,20.139999389648438
2018-09-26,20.649999618530273
2019-05-08,20.5
2019-03-05,20.90999984741211
2019-02-01,21.229999542236328
2018-12-31,21.450000762939453
2018-11-29,21.270000457763672
2019-08-12,21.149999618530273
2019-07-11,20.940000534057617
2019-09-13,21.34000015258789
2019-11-14,22.399999618530273
2020-04-20,22.34000015258789
2020-02-04,22.170000076293945
2020-04-23,21.799999237060547
2018-12-14,21.889999389648438
2019-08-27,22.280000686645508
2018-08-08,22.350000381469727
2018-10-11,21.479999542236328
2018-11-12,22.049999237060547
2019-07-26,22.59000015258789
2019-06-24,22.110000610351562
2019-05-23,21.889999389648438
2019-03-20,21.959999084472656
2019-01-15,22.389999389648438
2019-11-20,23.059999465942383
2020-02-07,23.110000610351562
2020-02-10,23.0
2020-04-29,22.93000030517578
2019-11-26,22.84000015258789
2020-02-13,23.100000381469727
2019-01-30,22.149999618530273
2018-08-23,22.100000381469727
2018-09-24,21.8799991607666
2018-11-27,21.360000610351562
2018-10-26,20.979999542236328
2019-07-09,21.309999465942383
2019-06-07,20.920000076293945
2019-05-06,20.68000030517578
2019-04-04,20.290000915527344
2019-09-11,19.5
2019-11-29,18.09000015258789
2020-05-05,17.719999313354492
2019-12-02,17.75
2020-02-19,17.040000915527344
2020-05-08,16.56999969482422
2019-05-21,15.529999732971191
2019-03-18,15.15999984741211
2018-09-07,15.130000114440918
2018-08-06,14.979999542236328
2018-10-09,14.0600004196167
2019-02-14,15.119999885559082
2018-12-12,15.479999542236328
2019-07-24,16.780000686645508
2019-09-26,16.059999465942383
2019-10-28,15.470000267028809
2019-12-05,17.0
2020-05-11,16.479999542236328
2019-07-03,16.860000610351562
2020-02-25,15.4399995803833
2020-05-14,16.200000762939453
2020-02-28,15.390000343322754
2019-08-08,15.380000114440918
2019-06-05,15.800000190734863
2018-07-20,14.869999885559082
2018-08-21,14.520000457763672
2018-10-24,14.359999656677246
2019-04-02,14.649999618530273
2019-03-01,15.100000381469727
2019-01-28,15.260000228881836
2018-12-27,16.540000915527344
2019-09-09,16.239999771118164
2020-03-02,16.489999771118164
2020-05-20,15.850000381469727
2019-12-17,15.65999984741211
2020-03-05,16.18000030517578
2019-02-12,16.25
2019-01-11,15.729999542236328
2018-12-10,15.420000076293945
2019-08-23,15.579999923706055
2018-11-08,15.779999732971191
2019-07-22,16.25
2019-06-20,16.899999618530273
2018-09-05,17.540000915527344
2019-04-17,17.25
2019-09-24,16.670000076293945
2019-12-20,16.559999465942383
2020-05-26,17.110000610351562
2019-04-30,17.18000030517578
2019-12-23,17.540000915527344
2020-03-11,17.780000686645508
2020-05-29,17.850000381469727
2019-12-26,17.479999542236328
2020-06-01,16.459999084472656
2019-05-02,15.579999923706055
2019-02-27,15.300000190734863
2018-11-23,16.610000610351562
2019-08-06,16.459999084472656
2018-07-18,16.350000381469727
2018-09-20,16.34000015258789
2018-10-22,15.970000267028809
2019-07-05,16.350000381469727
2019-06-03,17.200000762939453
2019-10-09,17.489999771118164
2019-10-11,17.3700008392334
2020-03-17,17.829999923706055
2020-06-04,17.700000762939453
2019-10-14,17.75
2020-03-20,17.700000762939453
2018-11-06,18.719999313354492
2019-06-18,19.239999771118164
2019-05-17,19.020000457763672
2019-04-15,18.450000762939453
2019-03-14,17.0
2019-01-09,16.90999984741211
2018-08-02,16.1200008392334
2018-10-05,16.600000381469727
2019-08-21,16.600000381469727
2019-10-17,17.020000457763672
2020-03-23,16.770000457763672
2020-06-10,16.5
2019-02-25,16.6299991607666
2020-01-07,16.200000762939453
2020-03-26,16.40999984741211
2019-10-23,16.350000381469727
