Dates,MYL
2019-12-04,34.86000061035156
2020-02-21,36.849998474121094
2018-12-17,36.209999084472656
2019-08-30,36.91999816894531
2018-11-15,36.939998626708984
2019-07-29,36.11000061035156
2019-06-27,35.869998931884766
2019-04-24,34.380001068115234
2018-07-10,34.939998626708984
2018-09-12,34.849998474121094
2019-02-19,34.5
2019-01-18,33.79999923706055
2020-02-24,33.16999816894531
2020-05-13,33.790000915527344
2019-12-10,33.27000045776367
2020-02-27,33.5099983215332
2019-12-13,33.83000183105469
2020-05-19,34.130001068115234
2019-03-06,34.189998626708984
2018-11-30,34.13999938964844
2019-08-13,32.4900016784668
2019-07-12,31.81999969482422
2019-06-10,30.489999771118164
2019-05-09,30.610000610351562
2018-07-25,30.049999237060547
2018-09-27,30.510000228881836
2018-10-29,29.670000076293945
2019-10-16,29.100000381469727
2019-12-16,28.979999542236328
2020-03-04,28.93000030517578
2020-05-22,27.579999923706055
2019-10-01,27.440000534057617
2019-12-19,26.360000610351562
2018-09-10,26.540000915527344
2019-05-24,27.190000534057617
2018-08-09,27.479999542236328
2019-04-22,27.309999465942383
2019-03-21,26.90999984741211
2019-01-16,27.829999923706055
2019-08-28,27.670000076293945
2018-11-13,28.780000686645508
2018-10-12,29.989999771118164
2019-06-25,29.90999984741211
2020-03-10,28.850000381469727
2020-05-28,28.889999389648438
2019-10-07,29.239999771118164
2020-03-13,29.520000457763672
2019-10-10,29.34000015258789
2020-03-16,29.1200008392334
2020-06-03,29.760000228881836
2018-11-28,29.260000228881836
2018-09-25,28.450000762939453
2018-07-23,28.059999465942383
2018-08-24,28.649999618530273
2019-07-10,28.75
2019-05-07,28.459999084472656
2019-04-05,28.729999542236328
2019-03-04,30.809999465942383
2019-01-31,30.020000457763672
2019-09-12,30.600000381469727
2019-12-31,30.790000915527344
2020-03-19,30.950000762939453
2020-01-03,30.850000381469727
2020-06-09,30.18000030517578
2019-02-15,30.530000686645508
2019-01-14,31.469999313354492
2018-07-06,31.040000915527344
2018-08-07,31.229999542236328
2018-10-10,31.90999984741211
2018-12-13,31.90999984741211
2019-08-26,31.959999084472656
2019-07-25,31.56999969482422
2019-05-22,31.079999923706055
2019-03-19,31.510000228881836
2020-01-06,30.989999771118164
2020-03-25,27.3799991607666
2020-06-12,26.149999618530273
2019-10-22,26.579999923706055
2020-01-09,27.3799991607666
2020-06-15,28.030000686645508
2019-10-25,28.110000610351562
2020-03-31,27.030000686645508
2020-06-18,26.610000610351562
2019-04-03,26.690000534057617
2018-08-22,27.270000457763672
2018-10-25,27.469999313354492
2019-01-29,27.6299991607666
2018-12-28,28.0
2018-11-26,28.09000015258789
2019-08-09,28.280000686645508
2019-07-08,28.719999313354492
2019-06-06,28.56999969482422
2019-09-10,29.020000457763672
2020-01-15,28.670000076293945
2020-04-03,28.3799991607666
2019-10-31,28.190000534057617
2020-04-06,28.15999984741211
2020-06-24,28.290000915527344
2018-11-09,28.6299991607666
2019-07-23,28.459999084472656
2019-06-21,27.690000534057617
2019-05-20,27.010000228881836
2019-04-18,27.469999313354492
2018-09-06,27.56999969482422
2018-10-08,27.6299991607666
2019-02-13,27.09000015258789
2018-12-11,27.190000534057617
2019-09-25,27.040000915527344
2020-01-21,26.989999771118164
2020-04-09,27.18000030517578
2019-11-06,27.25
2020-01-24,26.829999923706055
2020-01-27,26.700000762939453
2020-04-15,26.719999313354492
2018-12-26,26.670000076293945
2019-08-07,26.350000381469727
2019-06-04,26.760000228881836
2018-09-21,27.06999969482422
2018-07-19,27.31999969482422
2018-08-20,26.950000762939453
2018-10-23,27.110000610351562
2019-05-03,27.700000762939453
2019-04-01,27.6200008392334
2019-02-28,26.700000762939453
2019-11-12,21.59000015258789
2020-01-30,21.799999237060547
2019-11-15,22.6200008392334
2020-04-21,21.290000915527344
2019-04-16,20.1200008392334
2019-03-15,20.149999618530273
2019-02-11,20.1200008392334
2019-01-10,20.040000915527344
2019-08-22,19.639999389648438
2018-11-07,19.510000228881836
2018-08-03,19.520000457763672
2018-09-04,19.459999084472656
2019-06-19,19.25
2019-09-23,18.899999618530273
2019-11-18,17.760000228881836
2020-02-05,17.979999542236328
2020-04-24,17.110000610351562
2019-03-29,16.90999984741211
2019-11-21,17.459999084472656
2020-04-27,17.93000030517578
2020-02-11,17.760000228881836
2020-04-30,17.549999237060547
2019-05-01,17.489999771118164
2019-02-26,17.979999542236328
2019-01-25,17.459999084472656
2018-12-24,17.200000762939453
2019-09-06,17.40999984741211
2018-07-17,17.040000915527344
2018-09-19,17.5
2019-08-05,17.90999984741211
2019-10-08,18.399999618530273
2019-12-11,18.34000015258789
2019-11-27,18.40999984741211
2020-02-14,18.309999465942383
2020-05-06,18.739999771118164
2019-01-08,18.760000228881836
2018-12-07,19.100000381469727
2019-08-20,19.34000015258789
2018-11-05,19.530000686645508
2019-07-19,19.489999771118164
2018-10-04,19.670000076293945
2019-06-17,19.40999984741211
2019-05-16,19.200000762939453
2018-08-01,19.100000381469727
2019-03-13,19.100000381469727
2019-12-03,19.110000610351562
2020-02-20,19.049999237060547
2019-12-06,18.959999084472656
2020-05-12,18.450000762939453
2019-12-09,17.829999923706055
2020-02-26,17.860000610351562
2020-05-15,18.139999389648438
2019-03-28,18.18000030517578
2018-09-17,18.309999465942383
2018-08-16,18.959999084472656
2018-10-19,18.520000457763672
2019-04-29,20.950000762939453
2019-01-23,20.709999084472656
2019-09-04,21.440000534057617
2018-11-20,20.799999237060547
2019-07-02,20.360000610351562
2019-05-31,19.530000686645508
2019-12-12,19.469999313354492
2020-05-18,17.8799991607666
2019-09-27,18.43000030517578
2020-03-03,19.049999237060547
2020-05-21,19.239999771118164
2019-05-14,19.110000610351562
2018-08-31,19.3799991607666
2018-07-30,18.229999542236328
2018-10-02,17.8799991607666
2019-04-12,18.770000457763672
2019-03-11,19.18000030517578
2019-02-07,19.190000534057617
2019-07-17,19.09000015258789
2019-09-19,18.889999389648438
2019-10-21,18.540000915527344
2019-12-18,19.010000228881836
2020-03-06,18.510000228881836
2019-10-03,19.350000381469727
2020-03-09,20.06999969482422
2020-05-27,19.270000457763672
2019-12-24,19.59000015258789
2020-03-12,19.940000534057617
2018-12-20,20.280000686645508
2019-08-01,20.56999969482422
2018-08-14,21.0
2018-07-13,21.860000610351562
2018-10-17,22.559999465942383
2019-05-29,22.469999313354492
2019-03-26,21.43000030517578
2019-02-22,21.549999237060547
2019-10-04,21.3700008392334
2019-11-05,21.31999969482422
2019-12-27,20.610000610351562
2020-06-02,20.959999084472656
2019-12-30,20.719999313354492
2020-03-18,19.8700008392334
2020-06-05,20.18000030517578
2019-07-15,19.739999771118164
2018-12-03,19.270000457763672
2019-06-13,19.770000457763672
2019-01-04,18.799999237060547
2018-08-29,18.559999465942383
2019-02-05,18.81999969482422
2018-11-01,18.700000762939453
2019-08-16,18.639999389648438
2019-04-10,18.579999923706055
2019-09-17,18.440000534057617
2019-10-15,18.790000915527344
2020-01-02,18.739999771118164
2020-06-08,18.520000457763672
2019-10-18,18.979999542236328
2020-03-24,18.799999237060547
2020-06-11,18.8799991607666
2020-01-08,18.489999771118164
2019-04-25,18.309999465942383
2019-07-30,18.329999923706055
2019-02-20,18.610000610351562
2018-07-11,18.25
2018-09-13,18.75
2018-10-15,19.15999984741211
2019-06-28,19.489999771118164
2018-12-18,19.43000030517578
2018-11-16,19.329999923706055
2019-10-02,19.989999771118164
2020-03-27,19.899999618530273
2020-01-10,17.84000015258789
2019-10-24,17.209999084472656
2020-03-30,16.959999084472656
2020-06-17,17.43000030517578
2020-01-14,17.5
2020-04-02,17.489999771118164
2019-01-02,17.149999618530273
2019-08-14,17.360000610351562
2018-10-30,17.719999313354492
2019-06-11,17.329999923706055
2019-05-10,17.1299991607666
2019-04-08,17.270000457763672
2018-08-27,17.510000228881836
2018-07-26,17.510000228881836
2018-09-28,17.989999771118164
2019-03-07,18.31999969482422
2019-10-30,18.559999465942383
2020-01-17,18.899999618530273
2020-06-23,18.510000228881836
2020-04-08,18.530000686645508
2020-06-26,19.049999237060547
2019-03-22,19.020000457763672
2019-01-17,19.280000686645508
2019-08-29,19.059999465942383
2018-11-14,18.729999542236328
2019-06-26,18.799999237060547
2018-09-11,19.639999389648438
2018-07-09,19.34000015258789
2018-08-10,18.969999313354492
2019-04-23,18.899999618530273
2019-09-30,18.969999313354492
2020-01-23,19.40999984741211
2019-11-08,19.739999771118164
2020-04-14,19.8700008392334
2019-11-11,19.809999465942383
2020-01-29,19.549999237060547
2020-04-17,19.65999984741211
2018-07-24,19.360000610351562
2018-09-26,20.100000381469727
2019-05-08,20.329999923706055
2019-03-05,20.200000762939453
2019-02-01,20.90999984741211
2018-12-31,21.219999313354492
2018-11-29,20.959999084472656
2019-08-12,20.989999771118164
2019-07-11,20.920000076293945
2019-09-13,20.690000534057617
2019-11-14,21.049999237060547
2020-04-20,22.25
2020-02-04,22.020000457763672
2020-04-23,21.670000076293945
2018-12-14,21.540000915527344
2019-08-27,21.639999389648438
2018-08-08,22.350000381469727
2018-10-11,21.040000915527344
2018-11-12,21.559999465942383
2019-07-26,21.829999923706055
2019-06-24,21.8700008392334
2019-05-23,21.739999771118164
2019-03-20,21.540000915527344
2019-01-15,21.969999313354492
2019-11-20,22.600000381469727
2020-02-07,23.059999465942383
2020-02-10,22.799999237060547
2020-04-29,22.670000076293945
2019-11-26,22.68000030517578
2020-02-13,22.639999389648438
2019-01-30,22.09000015258789
2018-08-23,21.729999542236328
2018-09-24,21.790000915527344
2018-11-27,21.280000686645508
2018-10-26,20.84000015258789
2019-07-09,20.84000015258789
2019-06-07,20.43000030517578
2019-05-06,20.5
2019-04-04,20.079999923706055
2019-09-11,19.239999771118164
2019-11-29,17.81999969482422
2020-05-05,17.229999542236328
2019-12-02,17.709999084472656
2020-02-19,16.6200008392334
2020-05-08,16.25
2019-05-21,15.449999809265137
2019-03-18,14.260000228881836
2018-09-07,14.84000015258789
2018-08-06,14.579999923706055
2018-10-09,13.279999732971191
2019-02-14,14.100000381469727
2018-12-12,13.0
2019-07-24,15.479999542236328
2019-09-26,14.520000457763672
2019-10-28,14.109999656677246
2019-12-05,16.15999984741211
2020-05-11,15.949999809265137
2019-07-03,16.399999618530273
2020-02-25,15.0
2020-05-14,14.880000114440918
2020-02-28,15.170000076293945
2019-08-08,15.210000038146973
2019-06-05,15.069999694824219
2018-07-20,14.59000015258789
2018-08-21,14.109999656677246
2018-10-24,13.850000381469727
2019-04-02,14.140000343322754
2019-03-01,14.380000114440918
2019-01-28,14.569999694824219
2018-12-27,15.449999809265137
2019-09-09,16.229999542236328
2020-03-02,16.299999237060547
2020-05-20,15.760000228881836
2019-12-17,15.539999961853027
2020-03-05,15.899999618530273
2019-02-12,16.139999389648438
2019-01-11,15.649999618530273
2018-12-10,15.329999923706055
2019-08-23,15.119999885559082
2018-11-08,15.40999984741211
2019-07-22,15.869999885559082
2019-06-20,16.489999771118164
2018-09-05,16.700000762939453
2019-04-17,17.100000381469727
2019-09-24,16.65999984741211
2019-12-20,16.110000610351562
2020-05-26,16.600000381469727
2019-04-30,16.65999984741211
2019-12-23,17.18000030517578
2020-03-11,17.68000030517578
2020-05-29,17.729999542236328
2019-12-26,17.09000015258789
2020-06-01,16.459999084472656
2019-05-02,15.380000114440918
2019-02-27,15.069999694824219
2018-11-23,15.600000381469727
2019-08-06,16.459999084472656
2018-07-18,16.219999313354492
2018-09-20,16.200000762939453
2018-10-22,15.970000267028809
2019-07-05,15.930000305175781
2019-06-03,16.399999618530273
2019-10-09,17.290000915527344
2019-10-11,17.149999618530273
2020-03-17,17.010000228881836
2020-06-04,17.459999084472656
2019-10-14,17.530000686645508
2020-03-20,17.31999969482422
2018-11-06,18.149999618530273
2019-06-18,18.0
2019-05-17,19.0
2019-04-15,18.440000534057617
2019-03-14,16.809999465942383
2019-01-09,16.709999084472656
2018-08-02,15.449999809265137
2018-10-05,16.3799991607666
2019-08-21,16.530000686645508
2019-10-17,16.84000015258789
2020-03-23,16.6200008392334
2020-06-10,16.079999923706055
2019-02-25,16.530000686645508
2020-01-07,15.989999771118164
2020-03-26,15.930000305175781
2019-10-23,16.290000915527344
