Dates,MYL
2019-12-27,21.0
2020-06-02,20.860000610351562
2019-12-30,19.93000030517578
2020-03-18,20.1200008392334
2020-06-05,19.760000228881836
2019-07-15,19.290000915527344
2018-12-03,19.780000686645508
2019-06-13,18.829999923706055
2019-01-04,18.530000686645508
2018-08-29,18.829999923706055
2019-02-05,18.90999984741211
2018-11-01,18.84000015258789
2019-08-16,18.3799991607666
2019-04-10,18.43000030517578
2019-09-17,18.469999313354492
2019-10-15,18.899999618530273
2020-01-02,18.520000457763672
2020-06-08,18.829999923706055
2019-10-18,18.739999771118164
2020-03-24,18.8799991607666
2020-06-11,18.329999923706055
2020-01-08,18.149999618530273
2019-04-25,18.309999465942383
2019-07-30,18.520000457763672
2019-02-20,18.25
2018-07-11,18.700000762939453
2018-09-13,18.969999313354492
2018-10-15,19.59000015258789
2019-06-28,19.40999984741211
2018-12-18,19.149999618530273
2018-11-16,19.68000030517578
2019-10-02,19.739999771118164
2020-03-27,17.790000915527344
2020-01-10,17.170000076293945
2019-10-24,17.010000228881836
2020-03-30,17.610000610351562
2020-06-17,17.239999771118164
2020-01-14,17.530000686645508
2020-04-02,17.270000457763672
2019-01-02,17.260000228881836
2019-08-14,17.700000762939453
2018-10-30,17.229999542236328
2019-06-11,17.270000457763672
2019-05-10,17.239999771118164
2019-04-08,17.3700008392334
2018-08-27,17.34000015258789
2018-07-26,18.059999465942383
2018-09-28,18.299999237060547
2019-03-07,18.780000686645508
2019-10-30,18.780000686645508
2020-01-17,18.65999984741211
2020-06-23,18.530000686645508
2020-04-08,18.8799991607666
2020-06-26,18.899999618530273
2019-03-22,19.290000915527344
2019-01-17,19.020000457763672
2019-08-29,18.700000762939453
2018-11-14,18.809999465942383
2019-06-26,19.68000030517578
2018-09-11,19.139999389648438
2018-07-09,19.030000686645508
2018-08-10,18.829999923706055
2019-04-23,18.8700008392334
2019-09-30,19.3799991607666
2020-01-23,19.790000915527344
2019-11-08,19.920000076293945
2020-04-14,19.84000015258789
2019-11-11,19.579999923706055
2020-01-29,19.719999313354492
2020-04-17,19.43000030517578
2018-07-24,20.100000381469727
2018-09-26,20.649999618530273
2019-05-08,20.200000762939453
2019-03-05,20.8700008392334
2019-02-01,21.170000076293945
2018-12-31,21.219999313354492
2018-11-29,20.93000030517578
2019-08-12,20.850000381469727
2019-07-11,20.780000686645508
2019-09-13,21.200000762939453
2019-11-14,22.049999237060547
2020-04-20,21.969999313354492
2020-02-04,21.65999984741211
2020-04-23,21.649999618530273
2018-12-14,21.790000915527344
2019-08-27,22.139999389648438
2018-08-08,21.850000381469727
2018-10-11,21.15999984741211
2018-11-12,21.84000015258789
2019-07-26,22.100000381469727
2019-06-24,21.920000076293945
2019-05-23,21.420000076293945
2019-03-20,21.6200008392334
2019-01-15,22.260000228881836
2019-11-20,22.850000381469727
2020-02-07,22.850000381469727
2020-02-10,22.770000457763672
2020-04-29,22.6200008392334
2019-11-26,22.350000381469727
2020-02-13,22.15999984741211
2019-01-30,21.639999389648438
2018-08-23,21.899999618530273
2018-09-24,21.280000686645508
2018-11-27,20.899999618530273
2018-10-26,20.93000030517578
2019-07-09,21.149999618530273
2019-06-07,20.309999465942383
2019-05-06,19.899999618530273
2019-04-04,19.540000915527344
2019-09-11,18.68000030517578
2019-11-29,17.190000534057617
2020-05-05,17.479999542236328
2019-12-02,16.290000915527344
2020-02-19,16.829999923706055
2020-05-08,16.030000686645508
2019-05-21,15.399999618530273
2019-03-18,14.380000114440918
2018-09-07,15.079999923706055
2018-08-06,14.470000267028809
2018-10-09,13.260000228881836
2019-02-14,15.050000190734863
2018-12-12,15.039999961853027
2019-07-24,15.569999694824219
2019-09-26,14.180000305175781
2019-10-28,14.869999885559082
2019-12-05,15.25
2020-05-11,15.739999771118164
2019-07-03,15.140000343322754
2020-02-25,14.930000305175781
2020-05-14,15.539999961853027
2020-02-28,14.880000114440918
2019-08-08,15.069999694824219
2019-06-05,14.90999984741211
2018-07-20,14.260000228881836
2018-08-21,13.920000076293945
2018-10-24,13.739999771118164
2019-04-02,14.039999961853027
2019-03-01,14.369999885559082
2019-01-28,15.140000343322754
2018-12-27,16.079999923706055
2019-09-09,16.059999465942383
2020-03-02,16.350000381469727
2020-05-20,15.460000038146973
2019-12-17,15.5
2020-03-05,16.110000610351562
2019-02-12,15.859999656677246
2019-01-11,15.130000114440918
2018-12-10,14.90999984741211
2019-08-23,15.300000190734863
2018-11-08,15.760000228881836
2019-07-22,16.139999389648438
2019-06-20,16.440000534057617
2018-09-05,17.31999969482422
2019-04-17,16.770000457763672
2019-09-24,16.1299991607666
2019-12-20,16.520000457763672
2020-05-26,16.56999969482422
2019-04-30,16.860000610351562
2019-12-23,17.31999969482422
2020-03-11,17.56999969482422
2020-05-29,16.950000762939453
2019-12-26,16.229999542236328
2020-06-01,15.539999961853027
2019-05-02,15.220000267028809
2019-02-27,15.15999984741211
2018-11-23,16.459999084472656
2019-08-06,16.049999237060547
2018-07-18,16.31999969482422
2018-09-20,16.0
2018-10-22,15.640000343322754
2019-07-05,16.139999389648438
2019-06-03,17.15999984741211
2019-10-09,17.25
2019-10-11,17.06999969482422
2020-03-17,17.6200008392334
2020-06-04,17.479999542236328
2019-10-14,17.540000915527344
2020-03-20,17.700000762939453
2018-11-06,17.670000076293945
2019-06-18,18.780000686645508
2019-05-17,18.450000762939453
2019-04-15,17.31999969482422
2019-03-14,16.299999237060547
2019-01-09,15.9399995803833
2018-08-02,15.899999618530273
2018-10-05,16.1299991607666
2019-08-21,15.970000267028809
2019-10-17,16.329999923706055
2020-03-23,16.15999984741211
2020-06-10,16.459999084472656
2019-02-25,16.239999771118164
2020-01-07,16.020000457763672
2020-03-26,16.3799991607666
2019-10-23,15.890000343322754
