Dates,MNST
2018-12-11,53.86000061035156
2019-09-25,52.56999969482422
2020-01-21,53.0
2020-04-09,53.790000915527344
2019-11-06,54.290000915527344
2020-01-24,54.79999923706055
2020-01-27,54.75
2020-04-15,54.9900016784668
2018-12-26,56.349998474121094
2019-08-07,55.779998779296875
2019-06-04,58.33000183105469
2018-09-21,58.68000030517578
2018-07-19,59.0
2018-08-20,57.869998931884766
2018-10-23,57.439998626708984
2019-05-03,61.2599983215332
2019-04-01,61.36000061035156
2019-02-28,61.16999816894531
2019-11-12,61.15999984741211
2020-01-30,60.7400016784668
2019-11-15,61.529998779296875
2020-04-21,61.810001373291016
2019-04-16,61.529998779296875
2019-03-15,62.060001373291016
2019-02-11,63.06999969482422
2019-01-10,63.52000045776367
2019-08-22,63.150001525878906
2018-11-07,63.27000045776367
2018-08-03,63.310001373291016
2018-09-04,63.0
2019-06-19,62.75
2019-09-23,62.220001220703125
2019-11-18,61.61000061035156
2020-02-05,61.77000045776367
2020-04-24,61.79999923706055
2019-03-29,62.040000915527344
2019-11-21,62.220001220703125
2020-04-27,63.34000015258789
2020-02-11,63.459999084472656
2020-04-30,64.2699966430664
2019-05-01,65.30000305175781
2019-02-26,64.16000366210938
2019-01-25,63.93000030517578
2018-12-24,60.56999969482422
2019-09-06,60.810001373291016
2018-07-17,61.209999084472656
2018-09-19,61.959999084472656
2019-08-05,61.22999954223633
2019-10-08,62.7400016784668
2019-12-11,63.06999969482422
2019-11-27,63.5099983215332
2020-02-14,63.22999954223633
2020-05-06,63.40999984741211
2019-01-08,63.33000183105469
2018-12-07,63.349998474121094
2019-08-20,63.04999923706055
2018-11-05,64.30999755859375
2019-07-19,64.70999908447266
2018-10-04,64.8499984741211
2019-06-17,65.38999938964844
2019-05-16,64.33999633789062
2018-08-01,64.80000305175781
2019-03-13,64.19000244140625
2019-12-03,64.38999938964844
2020-02-20,65.04000091552734
2019-12-06,65.02999877929688
2020-05-12,65.19999694824219
2019-12-09,64.9000015258789
2020-02-26,62.779998779296875
2020-05-15,63.0099983215332
2019-03-28,62.95000076293945
2018-09-17,64.0999984741211
2018-08-16,64.04000091552734
2018-10-19,63.9900016784668
2019-04-29,65.1500015258789
2019-01-23,65.05000305175781
2019-09-04,63.720001220703125
2018-11-20,63.290000915527344
2019-07-02,62.209999084472656
2019-05-31,58.84000015258789
2019-12-12,58.56999969482422
2020-05-18,58.970001220703125
2019-09-27,53.810001373291016
2020-03-03,59.11000061035156
2020-05-21,56.31999969482422
2019-05-14,56.0
2018-08-31,55.9900016784668
2018-07-30,56.119998931884766
2018-10-02,56.65999984741211
2019-04-12,57.400001525878906
2019-03-11,57.06999969482422
2019-02-07,57.81999969482422
2019-07-17,56.720001220703125
2019-09-19,55.849998474121094
2019-10-21,55.9900016784668
2019-12-18,56.04999923706055
2020-03-06,56.72999954223633
2019-10-03,57.5
2020-03-09,58.04999923706055
2020-05-27,57.36000061035156
2019-12-24,57.650001525878906
2020-03-12,58.060001373291016
2018-12-20,57.029998779296875
2019-08-01,56.31999969482422
2018-08-14,56.66999816894531
2018-07-13,55.9900016784668
2018-10-17,57.31999969482422
2019-05-29,57.369998931884766
2019-03-26,58.369998931884766
2019-02-22,57.599998474121094
2019-10-04,57.59000015258789
2019-11-05,58.529998779296875
2019-12-27,58.31999969482422
2020-06-02,58.459999084472656
2019-12-30,58.25
2020-03-18,56.91999816894531
2020-06-05,56.81999969482422
2019-07-15,57.38999938964844
2018-12-03,57.83000183105469
2019-06-13,56.04999923706055
2019-01-04,53.66999816894531
2018-08-29,54.88999938964844
2019-02-05,55.81999969482422
2018-11-01,55.58000183105469
2019-08-16,55.36000061035156
2019-04-10,55.939998626708984
2019-09-17,55.84000015258789
2019-10-15,56.0099983215332
2020-01-02,56.060001373291016
2020-06-08,55.849998474121094
2019-10-18,55.97999954223633
2020-03-24,55.83000183105469
2020-06-11,55.93000030517578
2020-01-08,56.02000045776367
2019-04-25,55.939998626708984
2019-07-30,55.849998474121094
2019-02-20,55.7599983215332
2018-07-11,56.0
2018-09-13,55.86000061035156
2018-10-15,55.540000915527344
2019-06-28,55.849998474121094
2018-12-18,55.5
2018-11-16,56.0099983215332
2019-10-02,55.689998626708984
2020-03-27,55.869998931884766
2020-01-10,55.90999984741211
2019-10-24,55.79999923706055
2020-03-30,57.810001373291016
2020-06-17,57.099998474121094
2020-01-14,57.16999816894531
2020-04-02,58.04999923706055
2019-01-02,58.68000030517578
2019-08-14,58.09000015258789
2018-10-30,58.130001068115234
2019-06-11,58.560001373291016
2019-05-10,57.91999816894531
2019-04-08,57.59000015258789
2018-08-27,57.959999084472656
2018-07-26,58.279998779296875
2018-09-28,58.47999954223633
2019-03-07,59.70000076293945
2019-10-30,59.560001373291016
2020-01-17,59.369998931884766
2020-06-23,58.459999084472656
2020-04-08,58.88999938964844
2020-06-26,59.439998626708984
2019-03-22,59.720001220703125
2019-01-17,59.56999969482422
2019-08-29,60.56999969482422
2018-11-14,61.31999969482422
2019-06-26,61.90999984741211
2018-09-11,61.79999923706055
2018-07-09,62.02000045776367
2018-08-10,61.81999969482422
2019-04-23,62.400001525878906
2019-09-30,62.650001525878906
2020-01-23,63.209999084472656
2019-11-08,63.31999969482422
2020-04-14,63.38999938964844
2019-11-11,63.45000076293945
2020-01-29,63.47999954223633
2020-04-17,63.02000045776367
2018-07-24,63.18000030517578
2018-09-26,63.310001373291016
2019-05-08,62.869998931884766
2019-03-05,62.9900016784668
2019-02-01,63.540000915527344
2018-12-31,63.369998931884766
2018-11-29,63.720001220703125
2019-08-12,64.5
2019-07-11,64.66000366210938
2019-09-13,65.29000091552734
2019-11-14,65.22000122070312
2020-04-20,65.97000122070312
2020-02-04,66.69000244140625
2020-04-23,66.4000015258789
2018-12-14,66.72000122070312
2019-08-27,67.1500015258789
2018-08-08,66.93000030517578
2018-10-11,66.33000183105469
2018-11-12,66.61000061035156
2019-07-26,66.26000213623047
2019-06-24,65.80000305175781
2019-05-23,66.20999908447266
2019-03-20,67.38999938964844
2019-01-15,67.62000274658203
2019-11-20,68.80000305175781
2020-02-07,68.80000305175781
2020-02-10,68.87999725341797
2020-04-29,68.81999969482422
2019-11-26,68.80000305175781
2020-02-13,68.61000061035156
2019-01-30,69.1500015258789
2018-08-23,69.4000015258789
2018-09-24,69.36000061035156
2018-11-27,69.5999984741211
2018-10-26,69.0
2019-07-09,69.44999694824219
2019-06-07,67.79000091552734
2019-05-06,66.44000244140625
2019-04-04,65.87000274658203
2019-09-11,63.439998626708984
2019-11-29,61.220001220703125
2020-05-05,61.279998779296875
2019-12-02,63.130001068115234
2020-02-19,64.52999877929688
2020-05-08,66.08000183105469
2019-05-21,64.33999633789062
2019-03-18,61.04999923706055
2018-09-07,62.90999984741211
2018-08-06,60.4900016784668
2018-10-09,56.630001068115234
2019-02-14,58.59000015258789
2018-12-12,54.779998779296875
2019-07-24,57.61000061035156
2019-09-26,50.5099983215332
2019-10-28,51.5099983215332
2019-12-05,50.060001373291016
2020-05-11,50.75
2019-07-03,51.38999938964844
2020-02-25,52.65999984741211
2020-05-14,53.81999969482422
2020-02-28,56.0
2019-08-08,55.599998474121094
2019-06-05,55.959999084472656
2018-07-20,52.72999954223633
2018-08-21,52.38999938964844
2018-10-24,53.66999816894531
2019-04-02,55.459999084472656
2019-03-01,58.22999954223633
2019-01-28,57.93000030517578
2018-12-27,59.83000183105469
2019-09-09,58.70000076293945
2020-03-02,60.11000061035156
2020-05-20,61.68000030517578
2019-12-17,61.22999954223633
2020-03-05,61.88999938964844
2019-02-12,60.90999984741211
2019-01-11,58.79999923706055
2018-12-10,59.150001525878906
2019-08-23,59.459999084472656
2018-11-08,59.099998474121094
2019-07-22,59.630001068115234
2019-06-20,59.290000915527344
2018-09-05,59.970001220703125
2019-04-17,61.13999938964844
2019-09-24,59.16999816894531
2019-12-20,58.72999954223633
2020-05-26,59.220001220703125
2019-04-30,60.5
2019-12-23,61.650001525878906
2020-03-11,63.380001068115234
2020-05-29,64.75
2019-12-26,66.06999969482422
2020-06-01,64.58000183105469
2019-05-02,63.900001525878906
2019-02-27,64.33999633789062
2018-11-23,66.22000122070312
2019-08-06,66.5
2018-07-18,67.72000122070312
2018-09-20,68.08000183105469
2018-10-22,67.77999877929688
2019-07-05,68.7300033569336
2019-06-03,68.98999786376953
2019-10-09,69.72000122070312
2019-10-11,69.83999633789062
2020-03-17,72.02999877929688
2020-06-04,71.48999786376953
2019-10-14,72.05999755859375
2020-03-20,70.29000091552734
2018-11-06,70.48999786376953
2019-06-18,70.16999816894531
2019-05-17,69.58000183105469
2019-04-15,70.01000213623047
2019-03-14,67.52999877929688
2019-01-09,67.79000091552734
2018-08-02,66.62000274658203
2018-10-05,68.47000122070312
2019-08-21,69.33000183105469
2019-10-17,69.19999694824219
2020-03-23,69.43000030517578
2020-06-10,69.44000244140625
2019-02-25,69.98999786376953
2020-01-07,67.87000274658203
2020-03-26,67.37000274658203
2019-10-23,67.69000244140625
