Dates,DUK
2019-09-19,90.73999786376953
2019-10-21,91.3499984741211
2019-12-18,92.1500015258789
2020-03-06,92.30000305175781
2019-10-03,92.76000213623047
2020-03-09,92.73999786376953
2020-05-27,93.66999816894531
2019-12-24,93.97000122070312
2020-03-12,93.41000366210938
2018-12-20,93.76000213623047
2019-08-01,93.72000122070312
2018-08-14,93.94000244140625
2018-07-13,94.48999786376953
2018-10-17,94.95999908447266
2019-05-29,93.9000015258789
2019-03-26,93.12000274658203
2019-02-22,93.87000274658203
2019-10-04,94.26000213623047
2019-11-05,94.48999786376953
2019-12-27,95.2699966430664
2020-06-02,95.4000015258789
2019-12-30,96.27999877929688
2020-03-18,96.0
2020-06-05,96.19999694824219
2019-07-15,96.26000213623047
2018-12-03,95.86000061035156
2019-06-13,96.19000244140625
2019-01-04,94.70999908447266
2018-08-29,95.0999984741211
2019-02-05,97.16999816894531
2018-11-01,96.91999816894531
2019-08-16,96.08999633789062
2019-04-10,96.02999877929688
2019-09-17,96.29000091552734
2019-10-15,95.97000122070312
2020-01-02,95.12999725341797
2020-06-08,95.0
2019-10-18,95.12999725341797
2020-03-24,95.16999816894531
2020-06-11,95.3499984741211
2020-01-08,95.33000183105469
2019-04-25,95.31999969482422
2019-07-30,96.16999816894531
2019-02-20,96.06999969482422
2018-07-11,95.43000030517578
2018-09-13,94.0999984741211
2018-10-15,93.52999877929688
2019-06-28,94.01000213623047
2018-12-18,94.26000213623047
2018-11-16,94.37999725341797
2019-10-02,93.63999938964844
2020-03-27,93.1500015258789
2020-01-10,93.36000061035156
2019-10-24,92.58000183105469
2020-03-30,89.94999694824219
2020-06-17,87.5999984741211
2020-01-14,87.58999633789062
2020-04-02,88.52999877929688
2019-01-02,88.25
2019-08-14,88.58000183105469
2018-10-30,88.6500015258789
2019-06-11,87.02999877929688
2019-05-10,87.12999725341797
2019-04-08,86.66000366210938
2018-08-27,87.13999938964844
2018-07-26,87.5999984741211
2018-09-28,88.19999694824219
2019-03-07,88.55999755859375
2019-10-30,88.16999816894531
2020-01-17,87.29000091552734
2020-06-23,87.86000061035156
2020-04-08,88.94999694824219
2020-06-26,89.29000091552734
2019-03-22,89.76000213623047
2019-01-17,89.27999877929688
2019-08-29,89.05000305175781
2018-11-14,89.0
2019-06-26,89.55999755859375
2018-09-11,90.0999984741211
2018-07-09,90.48999786376953
2018-08-10,90.55000305175781
2019-04-23,90.61000061035156
2019-09-30,89.94999694824219
2020-01-23,90.62000274658203
2019-11-08,90.1500015258789
2020-04-14,90.2300033569336
2019-11-11,90.38999938964844
2020-01-29,90.97000122070312
2020-04-17,90.79000091552734
2018-07-24,91.20999908447266
2018-09-26,90.33999633789062
2019-05-08,90.4000015258789
2019-03-05,90.83999633789062
2019-02-01,90.2699966430664
2018-12-31,90.4000015258789
2018-11-29,90.62000274658203
2019-08-12,90.44000244140625
2019-07-11,91.23999786376953
2019-09-13,91.30000305175781
2019-11-14,92.48999786376953
2020-04-20,93.18000030517578
2020-02-04,93.72000122070312
2020-04-23,94.79000091552734
2018-12-14,95.30999755859375
2019-08-27,96.08000183105469
2018-08-08,96.27999877929688
2018-10-11,96.0999984741211
2018-11-12,96.20999908447266
2019-07-26,96.75
2019-06-24,97.47000122070312
2019-05-23,97.62999725341797
2019-03-20,97.66999816894531
2019-01-15,96.5999984741211
2019-11-20,97.13999938964844
2020-02-07,96.93000030517578
2020-02-10,96.2699966430664
2020-04-29,96.2300033569336
2019-11-26,96.98999786376953
2020-02-13,97.91999816894531
2019-01-30,100.11000061035156
2018-08-23,101.27999877929688
2018-09-24,102.0199966430664
2018-11-27,101.41999816894531
2018-10-26,101.43000030517578
2019-07-09,102.43000030517578
2019-06-07,102.30000305175781
2019-05-06,99.2699966430664
2019-04-04,98.94000244140625
2019-09-11,94.98999786376953
2019-11-29,91.69999694824219
2020-05-05,96.66999816894531
2019-12-02,95.61000061035156
2020-02-19,101.6500015258789
2020-05-08,100.12999725341797
2019-05-21,99.05000305175781
2019-03-18,94.58000183105469
2018-09-07,95.05000305175781
2018-08-06,90.94000244140625
2018-10-09,80.4800033569336
2019-02-14,85.7699966430664
2018-12-12,76.58000183105469
2019-07-24,86.0
2019-09-26,79.27999877929688
2019-10-28,75.05000305175781
2019-12-05,68.4000015258789
2020-05-11,64.1500015258789
2019-07-03,71.5
2020-02-25,74.70999908447266
2020-05-14,81.19000244140625
2020-02-28,80.19000244140625
2019-08-08,83.45999908447266
2019-06-05,80.87999725341797
2018-07-20,77.56999969482422
2018-08-21,79.38999938964844
2018-10-24,76.0199966430664
2019-04-02,81.25
2019-03-01,80.11000061035156
