Dates,DTE
2019-08-30,118.13999938964844
2018-11-15,119.05000305175781
2019-07-29,119.94999694824219
2019-06-27,119.29000091552734
2019-04-24,119.30999755859375
2018-07-10,119.02999877929688
2018-09-12,119.20999908447266
2019-02-19,118.5
2019-01-18,116.75
2020-02-24,116.66999816894531
2020-05-13,116.69999694824219
2019-12-10,117.5
2020-02-27,117.4000015258789
2019-12-13,117.66999816894531
2020-05-19,119.73999786376953
2019-03-06,119.16000366210938
2018-11-30,119.16999816894531
2019-08-13,119.38999938964844
2019-07-12,119.5199966430664
2019-06-10,119.30999755859375
2019-05-09,119.87000274658203
2018-07-25,118.73999786376953
2018-09-27,119.81999969482422
2018-10-29,118.22000122070312
2019-10-16,114.13999938964844
2019-12-16,113.62999725341797
2020-03-04,113.80999755859375
2020-05-22,114.54000091552734
2019-10-01,114.05000305175781
2019-12-19,108.94999694824219
2018-09-10,109.6500015258789
2019-05-24,110.16000366210938
2018-08-09,110.11000061035156
2019-04-22,110.30000305175781
2019-03-21,107.88999938964844
2019-01-16,108.33999633789062
2019-08-28,109.98999786376953
2018-11-13,109.62000274658203
2018-10-12,110.58999633789062
2019-06-25,110.06999969482422
2020-03-10,111.69999694824219
2020-05-28,111.86000061035156
2019-10-07,109.94999694824219
2020-03-13,111.25
2019-10-10,111.7300033569336
2020-03-16,113.19000244140625
2020-06-03,112.9800033569336
2018-11-28,113.04000091552734
2018-09-25,114.2699966430664
2018-07-23,115.5
2018-08-24,114.12999725341797
2019-07-10,114.0999984741211
2019-05-07,114.93000030517578
2019-04-05,115.29000091552734
2019-03-04,117.75
2019-01-31,117.36000061035156
2019-09-12,117.38999938964844
2019-12-31,117.30000305175781
2020-03-19,117.08000183105469
2020-01-03,118.30000305175781
2020-06-09,118.55999755859375
2019-02-15,119.04000091552734
2019-01-14,119.48999786376953
2018-07-06,119.3499984741211
2018-08-07,119.20999908447266
2018-10-10,119.80999755859375
2018-12-13,120.51000213623047
2019-08-26,121.7699966430664
2019-07-25,122.73999786376953
2019-05-22,123.72000122070312
2019-03-19,122.81999969482422
2020-01-06,122.30000305175781
2020-03-25,122.36000061035156
2020-06-12,123.55999755859375
2019-10-22,122.9000015258789
2020-01-09,123.11000061035156
2020-06-15,122.76000213623047
2019-10-25,122.37999725341797
2020-03-31,122.5
2020-06-18,123.19999694824219
2019-04-03,123.69000244140625
2018-08-22,124.05999755859375
2018-10-25,124.16000366210938
2019-01-29,124.37999725341797
2018-12-28,123.9800033569336
2018-11-26,123.33999633789062
2019-08-09,122.13999938964844
2019-07-08,122.4000015258789
2019-06-06,123.23999786376953
2019-09-10,124.88999938964844
2020-01-15,125.11000061035156
2020-04-03,125.91000366210938
2019-10-31,125.19000244140625
2020-04-06,123.77999877929688
2020-06-24,124.73999786376953
2018-11-09,123.80000305175781
2019-07-23,123.9000015258789
2019-06-21,123.47000122070312
2019-05-20,122.81999969482422
2019-04-18,123.9800033569336
2018-09-06,122.62000274658203
2018-10-08,123.2300033569336
2019-02-13,123.01000213623047
2018-12-11,123.91999816894531
2019-09-25,124.41999816894531
2020-01-21,124.45999908447266
2020-04-09,122.80999755859375
2019-11-06,122.80999755859375
2020-01-24,123.20999908447266
2020-01-27,122.72000122070312
2020-04-15,123.13999938964844
2018-12-26,124.04000091552734
2019-08-07,124.16999816894531
2019-06-04,124.33999633789062
2018-09-21,123.62000274658203
2018-07-19,125.70999908447266
2018-08-20,124.01000213623047
2018-10-23,124.12000274658203
2019-05-03,125.22000122070312
2019-04-01,125.08000183105469
2019-02-28,124.56999969482422
2019-11-12,123.02999877929688
2020-01-30,123.5999984741211
2019-11-15,125.9800033569336
2020-04-21,127.41000366210938
2019-04-16,126.12999725341797
2019-03-15,125.68000030517578
2019-02-11,126.76000213623047
2019-01-10,127.44999694824219
2019-08-22,127.37999725341797
2018-11-07,127.20999908447266
2018-08-03,128.2899932861328
2018-09-04,129.3300018310547
2019-06-19,128.7899932861328
2019-09-23,125.86000061035156
2019-11-18,124.73999786376953
2020-02-05,124.22000122070312
2020-04-24,125.47000122070312
2019-03-29,126.83999633789062
2019-11-21,126.38999938964844
2020-04-27,129.1300048828125
2020-02-11,129.57000732421875
2020-04-30,128.5800018310547
2019-05-01,128.22999572753906
2019-02-26,127.62000274658203
2019-01-25,129.14999389648438
2018-12-24,128.8699951171875
2019-09-06,129.5399932861328
2018-07-17,129.74000549316406
2018-09-19,128.97000122070312
2019-08-05,130.47000122070312
2019-10-08,131.17999267578125
2019-12-11,131.11000061035156
2019-11-27,131.58999633789062
2020-02-14,130.22000122070312
2020-05-06,127.47000122070312
2019-01-08,127.55999755859375
2018-12-07,127.87999725341797
2019-08-20,128.27999877929688
2018-11-05,129.83999633789062
2019-07-19,131.08999633789062
2018-10-04,130.8699951171875
2019-06-17,131.02999877929688
2019-05-16,131.22000122070312
2018-08-01,131.55999755859375
2019-03-13,131.6199951171875
2019-12-03,130.39999389648438
2020-02-20,129.99000549316406
2019-12-06,129.5500030517578
2020-05-12,130.0800018310547
2019-12-09,131.36000061035156
2020-02-26,128.7899932861328
2020-05-15,128.61000061035156
2019-03-28,128.1699981689453
2018-09-17,127.70999908447266
2018-08-16,128.05999755859375
2018-10-19,129.3699951171875
2019-04-29,128.97999572753906
2019-01-23,127.94999694824219
2019-09-04,127.11000061035156
2018-11-20,129.0500030517578
2019-07-02,128.66000366210938
2019-05-31,126.91999816894531
2019-12-12,127.81999969482422
2020-05-18,128.17999267578125
2019-09-27,129.2899932861328
2020-03-03,129.3699951171875
2020-05-21,128.08999633789062
2019-05-14,128.22999572753906
2018-08-31,126.16000366210938
2018-07-30,128.66000366210938
2018-10-02,129.2899932861328
2019-04-12,130.7899932861328
2019-03-11,129.57000732421875
2019-02-07,130.50999450683594
2019-07-17,130.25
2019-09-19,128.38999938964844
2019-10-21,130.14999389648438
2019-12-18,130.39999389648438
2020-03-06,129.52999877929688
2019-10-03,129.97999572753906
2020-03-09,129.66000366210938
2020-05-27,131.8800048828125
2019-12-24,132.05999755859375
2020-03-12,129.91000366210938
2018-12-20,128.8800048828125
2019-08-01,127.97000122070312
2018-08-14,128.57000732421875
2018-07-13,129.25
2018-10-17,129.22999572753906
2019-05-29,128.42999267578125
2019-03-26,130.0500030517578
2019-02-22,130.72000122070312
2019-10-04,131.6300048828125
2019-11-05,131.8699951171875
2019-12-27,132.2899932861328
2020-06-02,131.49000549316406
2019-12-30,133.67999267578125
2020-03-18,133.8000030517578
2020-06-05,133.44000244140625
2019-07-15,132.49000549316406
2018-12-03,132.9600067138672
2019-06-13,133.19000244140625
2019-01-04,131.22000122070312
2018-08-29,130.61000061035156
2019-02-05,132.24000549316406
2018-11-01,132.4499969482422
2019-08-16,130.17999267578125
2019-04-10,129.86000061035156
2019-09-17,130.2899932861328
2019-10-15,129.88999938964844
2020-01-02,128.11000061035156
2020-06-08,129.02999877929688
2019-10-18,129.25999450683594
2020-03-24,129.47999572753906
2020-06-11,127.33999633789062
2020-01-08,129.1999969482422
2019-04-25,128.97999572753906
2019-07-30,129.32000732421875
2019-02-20,129.11000061035156
2018-07-11,128.2100067138672
2018-09-13,125.68000030517578
2018-10-15,126.58999633789062
2019-06-28,127.0
2018-12-18,127.31999969482422
2018-11-16,127.0
2019-10-02,125.05999755859375
2020-03-27,123.70999908447266
2020-01-10,123.9000015258789
2019-10-24,121.77999877929688
2020-03-30,120.48999786376953
2020-06-17,120.70999908447266
2020-01-14,120.56999969482422
2020-04-02,122.62000274658203
2019-01-02,123.70999908447266
2019-08-14,123.83999633789062
2018-10-30,123.5
2019-06-11,123.62999725341797
2019-05-10,124.0999984741211
2019-04-08,123.37000274658203
2018-08-27,123.44000244140625
2018-07-26,124.08000183105469
2018-09-28,124.25
2019-03-07,124.97000122070312
2019-10-30,124.94000244140625
2020-01-17,123.37999725341797
2020-06-23,124.01000213623047
2020-04-08,125.26000213623047
2020-06-26,125.36000061035156
2019-03-22,125.2300033569336
2019-01-17,125.30000305175781
2019-08-29,124.91999816894531
2018-11-14,125.33999633789062
2019-06-26,124.93000030517578
2018-09-11,124.86000061035156
2018-07-09,127.4800033569336
2018-08-10,128.6699981689453
2019-04-23,129.3000030517578
2019-09-30,129.66000366210938
2020-01-23,129.86000061035156
2019-11-08,128.75999450683594
2020-04-14,128.16000366210938
2019-11-11,128.5500030517578
2020-01-29,128.8800048828125
2020-04-17,129.02000427246094
2018-07-24,129.8699951171875
2018-09-26,128.6999969482422
2019-05-08,129.00999450683594
2019-03-05,128.97999572753906
2019-02-01,128.5500030517578
2018-12-31,128.47999572753906
2018-11-29,128.66000366210938
2019-08-12,128.94000244140625
2019-07-11,129.58999633789062
2019-09-13,130.25999450683594
2019-11-14,131.99000549316406
2020-04-20,132.9199981689453
2020-02-04,133.8300018310547
2020-04-23,133.92999267578125
2018-12-14,132.6199951171875
2019-08-27,133.89999389648438
2018-08-08,132.75999450683594
2018-10-11,132.2899932861328
2018-11-12,132.4600067138672
2019-07-26,131.9499969482422
2019-06-24,133.14999389648438
2019-05-23,132.61000061035156
2019-03-20,133.77999877929688
2019-01-15,133.10000610351562
2019-11-20,134.4499969482422
2020-02-07,134.2100067138672
2020-02-10,133.61000061035156
2020-04-29,133.4600067138672
2019-11-26,134.02000427246094
2020-02-13,133.75
2019-01-30,133.5500030517578
2018-08-23,134.02000427246094
2018-09-24,134.64999389648438
2018-11-27,134.07000732421875
2018-10-26,133.9499969482422
2019-07-09,134.9600067138672
2019-06-07,132.86000061035156
2019-05-06,128.1199951171875
2019-04-04,124.7300033569336
2019-09-11,118.01000213623047
2019-11-29,111.66999816894531
2020-05-05,116.63999938964844
2019-12-02,113.0199966430664
2020-02-19,119.30999755859375
2020-05-08,116.26000213623047
2019-05-21,116.12000274658203
2019-03-18,102.52999877929688
2018-09-07,108.01000213623047
2018-08-06,104.11000061035156
2018-10-09,91.18000030517578
2019-02-14,96.44000244140625
2018-12-12,83.02999877929688
2019-07-24,88.37999725341797
2019-09-26,77.0
2019-10-28,85.41000366210938
2019-12-05,83.0
2020-05-11,76.80999755859375
2019-07-03,86.5199966430664
2020-02-25,92.4800033569336
2020-05-14,97.9800033569336
2020-02-28,97.52999877929688
2019-08-08,99.43000030517578
2019-06-05,94.97000122070312
2018-07-20,88.08000183105469
2018-08-21,89.16999816894531
2018-10-24,87.12999725341797
2019-04-02,96.04000091552734
2019-03-01,97.44999694824219
2019-01-28,103.83999633789062
2018-12-27,111.25
2019-09-09,108.63999938964844
2020-03-02,108.33999633789062
2020-05-20,104.80000305175781
2019-12-17,101.56999969482422
2020-03-05,105.8499984741211
2019-02-12,100.76000213623047
2019-01-11,99.13999938964844
2018-12-10,102.36000061035156
2019-08-23,101.01000213623047
2018-11-08,103.0199966430664
2019-07-22,102.68000030517578
2019-06-20,106.31999969482422
2018-09-05,107.29000091552734
2019-04-17,103.73999786376953
2019-09-24,100.68000030517578
2019-12-20,100.83000183105469
2020-05-26,102.41000366210938
2019-04-30,100.51000213623047
2019-12-23,98.72000122070312
2020-03-11,101.26000213623047
2020-05-29,98.7300033569336
2019-12-26,99.26000213623047
2020-06-01,95.95999908447266
2019-05-02,98.0
2019-02-27,97.3499984741211
2018-11-23,103.23999786376953
2019-08-06,102.86000061035156
2018-07-18,103.25
2018-09-20,101.04000091552734
2018-10-22,102.12000274658203
2019-07-05,105.3499984741211
2019-06-03,106.5
2019-10-09,107.76000213623047
2019-10-11,107.56999969482422
2020-03-17,108.41999816894531
2020-06-04,110.41000366210938
2019-10-14,113.04000091552734
2020-03-20,111.12999725341797
2018-11-06,114.87000274658203
2019-06-18,117.41000366210938
2019-05-17,115.0
2019-04-15,112.94000244140625
2019-03-14,105.0
2019-01-09,105.06999969482422
2018-08-02,106.0199966430664
2018-10-05,107.9800033569336
2019-08-21,107.18000030517578
2019-10-17,107.7300033569336
2020-03-23,103.76000213623047
2020-06-10,106.75
2019-02-25,107.26000213623047
2020-01-07,105.2699966430664
2020-03-26,104.91999816894531
2019-10-23,104.12000274658203
