Dates,DTE
2018-10-11,129.55816650390625
2018-11-12,129.72467041015625
2019-07-26,129.22518920898438
2019-06-24,130.40040588378906
2019-05-23,129.87156677246094
2019-03-20,131.01739501953125
2019-01-15,130.3514404296875
2019-11-20,131.67355346679688
2020-02-07,131.4385223388672
2020-02-10,130.85092163085938
2020-04-29,130.70401000976562
2019-11-26,131.25244140625
2020-02-13,130.98802185058594
2019-01-30,130.7921600341797
2018-08-23,131.25244140625
2018-09-24,131.8694305419922
2018-11-27,131.30142211914062
2018-10-26,131.1838836669922
2019-07-09,132.17303466796875
2019-06-07,130.11639404296875
2019-05-06,125.47427368164062
2019-04-04,122.15428924560547
2019-09-11,115.57305908203125
2019-11-29,109.36398315429688
2020-05-05,114.2313461303711
2019-12-02,110.68609619140625
2020-02-19,116.84620666503906
2020-05-08,113.85919952392578
2019-05-21,113.72209167480469
2019-03-18,100.4127197265625
2018-09-07,105.77955627441406
2018-08-06,101.96009826660156
2018-10-09,89.29710388183594
2019-02-14,95.50959014892578
2018-12-12,82.22895812988281
2019-07-24,87.52734375
2019-09-26,76.25713348388672
2019-10-28,84.58599853515625
2019-12-05,82.19924926757812
2020-05-11,76.06896209716797
2019-07-03,85.68528747558594
2020-02-25,91.5877914428711
2020-05-14,97.03472900390625
2020-02-28,96.58906555175781
2019-08-08,98.47074127197266
2019-06-05,94.05376434326172
2018-07-20,87.23023986816406
2018-08-21,88.30972290039062
2018-10-24,86.28939819335938
2019-04-02,95.11344146728516
2019-03-01,96.50983428955078
2019-01-28,102.83818817138672
2018-12-27,110.17670440673828
2019-09-09,107.59188079833984
2020-03-02,107.2947769165039
2020-05-20,103.78893280029297
2019-12-17,100.59009552001953
2020-03-05,104.82879638671875
2019-02-12,99.78791046142578
2019-01-11,98.18353271484375
2018-12-10,101.37247467041016
2019-08-23,100.0354995727539
2018-11-08,102.0261001586914
2019-07-22,101.68938446044922
2019-06-20,105.29426574707031
2018-09-05,106.2549057006836
2019-04-17,102.7391586303711
2019-09-24,99.70867919921875
2019-12-20,99.85723114013672
2020-05-26,101.42198944091797
2019-04-30,99.54032135009766
2019-12-23,97.76758575439453
2020-03-11,100.28308868408203
2020-05-29,97.77749633789062
2019-12-26,98.30238342285156
2020-06-01,95.03421783447266
2019-05-02,97.05453491210938
2019-02-27,96.41080474853516
2018-11-23,102.24398040771484
2019-08-06,101.86764526367188
2018-07-18,102.2538833618164
2018-09-20,100.0652084350586
2018-10-22,101.1347885131836
2019-07-05,104.33362579345703
2019-06-03,105.47252655029297
2019-10-09,106.72037506103516
2019-10-11,106.5322036743164
2020-03-17,107.37400817871094
2020-06-04,109.34481048583984
2019-10-14,111.94943237304688
2020-03-20,110.057861328125
2018-11-06,113.76177978515625
2019-06-18,116.27727508544922
2019-05-17,113.8905258178711
2019-04-15,111.85040283203125
2019-03-14,103.98699951171875
2019-01-09,105.06999969482422
2018-08-02,106.0199966430664
2018-10-05,107.9800033569336
2019-08-21,107.18000030517578
2019-10-17,107.7300033569336
2020-03-23,103.76000213623047
2020-06-10,106.75
2019-02-25,107.26000213623047
2020-01-07,105.2699966430664
2020-03-26,104.91999816894531
2019-10-23,104.12000274658203
