Dates,DTE
2019-02-11,125.58000183105469
2019-01-10,126.12000274658203
2019-08-22,127.88999938964844
2018-11-07,127.44000244140625
2018-08-03,127.55999755859375
2018-09-04,128.4499969482422
2019-06-19,129.41000366210938
2019-09-23,129.0500030517578
2019-11-18,126.23999786376953
2020-02-05,124.8499984741211
2020-04-24,124.41000366210938
2019-03-29,125.88999938964844
2019-11-21,126.55999755859375
2020-04-27,127.0
2020-02-11,129.38999938964844
2020-04-30,130.17999267578125
2019-05-01,128.66000366210938
2019-02-26,128.0
2019-01-25,128.19000244140625
2018-12-24,129.3699951171875
2019-09-06,128.4199981689453
2018-07-17,129.7100067138672
2018-09-19,130.0
2019-08-05,128.3699951171875
2019-10-08,130.61000061035156
2019-12-11,131.1699981689453
2019-11-27,131.61000061035156
2020-02-14,131.82000732421875
2020-05-06,129.88999938964844
2019-01-08,127.73999786376953
2018-12-07,127.30000305175781
2019-08-20,127.94999694824219
2018-11-05,128.61000061035156
2019-07-19,130.32000732421875
2018-10-04,130.10000610351562
2019-06-17,131.07000732421875
2019-05-16,130.88999938964844
2018-08-01,131.3800048828125
2019-03-13,131.55999755859375
2019-12-03,131.8800048828125
2020-02-20,130.22999572753906
2019-12-06,129.5800018310547
2020-05-12,130.0800018310547
2019-12-09,130.27999877929688
2020-02-26,131.11000061035156
2020-05-15,128.8000030517578
2019-03-28,128.55999755859375
2018-09-17,128.8000030517578
2018-08-16,127.58999633789062
2018-10-19,128.0
2019-04-29,130.0
2019-01-23,129.0800018310547
2019-09-04,127.9000015258789
2018-11-20,127.0
2019-07-02,129.3800048828125
2019-05-31,128.5500030517578
2019-12-12,127.0
2020-05-18,127.83000183105469
2019-09-27,128.25
2020-03-03,129.6699981689453
2020-05-21,129.58999633789062
2019-05-14,127.58000183105469
2018-08-31,128.82000732421875
2018-07-30,125.87000274658203
2018-10-02,128.99000549316406
2019-04-12,129.33999633789062
2019-03-11,130.94000244140625
2019-02-07,129.42999267578125
2019-07-17,130.6999969482422
2019-09-19,130.61000061035156
2019-10-21,129.16000366210938
2019-12-18,130.88999938964844
2020-03-06,130.63999938964844
2019-10-03,130.10000610351562
2020-03-09,130.5800018310547
2020-05-27,129.6300048828125
2019-12-24,131.99000549316406
2020-03-12,131.41000366210938
2018-12-20,130.16000366210938
2019-08-01,128.8800048828125
2018-08-14,128.0
2018-07-13,128.2100067138672
2018-10-17,130.0
2019-05-29,127.70999908447266
2019-03-26,128.8300018310547
2019-02-22,130.13999938964844
2019-10-04,131.1300048828125
2019-11-05,132.0
2019-12-27,132.02999877929688
2020-06-02,132.17999267578125
2019-12-30,131.92999267578125
2020-03-18,133.47000122070312
2020-06-05,134.1199951171875
2019-07-15,133.4499969482422
2018-12-03,132.7100067138672
2019-06-13,132.61000061035156
2019-01-04,132.9199981689453
2018-08-29,131.27000427246094
2019-02-05,130.77000427246094
2018-11-01,133.0
2019-08-16,131.99000549316406
2019-04-10,130.52000427246094
2019-09-17,129.47000122070312
2019-10-15,130.0
2020-01-02,129.9499969482422
2020-06-08,128.11000061035156
2019-10-18,128.97000122070312
2020-03-24,129.22000122070312
2020-06-11,128.17999267578125
2020-01-08,127.81999969482422
2019-04-25,129.6699981689453
2019-07-30,128.67999267578125
2019-02-20,129.4199981689453
2018-07-11,129.44000244140625
2018-09-13,128.07000732421875
2018-10-15,124.0
2019-06-28,127.80000305175781
2018-12-18,127.16000366210938
2018-11-16,127.5199966430664
2019-10-02,126.7300033569336
2020-03-27,124.61000061035156
2020-01-10,123.9000015258789
2019-10-24,123.33000183105469
2020-03-30,121.41999816894531
2020-06-17,120.66000366210938
2020-01-14,120.70999908447266
2020-04-02,120.63999938964844
2019-01-02,122.80999755859375
2019-08-14,123.58999633789062
2018-10-30,124.0
2019-06-11,123.19999694824219
2019-05-10,123.7699966430664
2019-04-08,123.91999816894531
2018-08-27,123.37999725341797
2018-07-26,123.79000091552734
2018-09-28,124.05999755859375
2019-03-07,124.26000213623047
2019-10-30,125.02999877929688
2020-01-17,124.3499984741211
2020-06-23,123.73999786376953
2020-04-08,123.61000061035156
2020-06-26,125.08000183105469
2019-03-22,125.16999816894531
2019-01-17,125.27999877929688
2019-08-29,124.80000305175781
2018-11-14,124.79000091552734
2019-06-26,125.27999877929688
2018-09-11,123.87999725341797
2018-07-09,125.9800033569336
2018-08-10,127.19000244140625
2019-04-23,128.97999572753906
2019-09-30,129.39999389648438
2020-01-23,130.3300018310547
2019-11-08,130.0500030517578
2020-04-14,128.7100067138672
2019-11-11,128.3300018310547
2020-01-29,128.5
2020-04-17,128.64999389648438
2018-07-24,129.27000427246094
2018-09-26,130.0
2019-05-08,128.4199981689453
2019-03-05,128.9600067138672
2019-02-01,129.08999633789062
2018-12-31,128.7899932861328
2018-11-29,128.3300018310547
2019-08-12,129.0
2019-07-11,129.24000549316406
2019-09-13,129.64999389648438
2019-11-14,130.72000122070312
2020-04-20,132.22999572753906
2020-02-04,133.0
2020-04-23,133.92999267578125
2018-12-14,134.0500030517578
2019-08-27,132.58999633789062
2018-08-08,133.7100067138672
2018-10-11,132.9199981689453
2018-11-12,132.3300018310547
2019-07-26,132.4600067138672
2019-06-24,131.97000122070312
2019-05-23,133.0800018310547
2019-03-20,132.94000244140625
2019-01-15,133.6300048828125
2019-11-20,134.0
2020-02-07,134.91000366210938
2020-02-10,134.49000549316406
2020-04-29,133.72999572753906
2019-11-26,133.69000244140625
2020-02-13,133.80999755859375
2019-01-30,133.6699981689453
2018-08-23,133.77999877929688
2018-09-24,134.5399932861328
2018-11-27,134.27999877929688
2018-10-26,134.02000427246094
2019-07-09,133.99000549316406
2019-06-07,134.6300048828125
2019-05-06,132.8300018310547
2019-04-04,128.3699951171875
2019-09-11,124.0199966430664
2019-11-29,116.30999755859375
2020-05-05,113.06999969482422
2019-12-02,116.66000366210938
2020-02-19,114.38999938964844
2020-05-08,117.30999755859375
2019-05-21,112.9000015258789
2019-03-18,109.5
2018-09-07,104.51000213623047
2018-08-06,106.0
2018-10-09,95.97000122070312
2019-02-14,95.16999816894531
2018-12-12,81.0
2019-07-24,85.16999816894531
2019-09-26,83.83999633789062
2019-10-28,76.9000015258789
2019-12-05,86.61000061035156
2020-05-11,81.36000061035156
2019-07-03,80.51000213623047
2020-02-25,85.88999938964844
2020-05-14,91.69000244140625
2020-02-28,94.7699966430664
2019-08-08,98.41000366210938
2019-06-05,98.13999938964844
2018-07-20,92.0199966430664
2018-08-21,87.06999969482422
2018-10-24,87.81999969482422
2019-04-02,91.45999908447266
2019-03-01,99.77999877929688
2019-01-28,97.86000061035156
2018-12-27,104.94000244140625
2019-09-09,109.9800033569336
2020-03-02,110.45999908447266
2020-05-20,105.23999786376953
2019-12-17,105.73999786376953
2020-03-05,103.88999938964844
2019-02-12,103.19999694824219
2019-01-11,98.5199966430664
2018-12-10,101.30000305175781
2019-08-23,102.44999694824219
2018-11-08,102.05000305175781
2019-07-22,104.31999969482422
2019-06-20,105.76000213623047
2018-09-05,108.41000366210938
2019-04-17,106.08000183105469
2019-09-24,102.2699966430664
2019-12-20,100.20999908447266
2020-05-26,101.58999633789062
2019-04-30,102.4800033569336
2019-12-23,101.72000122070312
2020-03-11,100.0
2020-05-29,100.55999755859375
2019-12-26,99.0
2020-06-01,98.52999877929688
2019-05-02,94.69999694824219
2019-02-27,97.12999725341797
2018-11-23,101.23999786376953
2019-08-06,102.52999877929688
2018-07-18,104.23999786376953
2018-09-20,102.69000244140625
2018-10-22,101.05999755859375
2019-07-05,104.9000015258789
2019-06-03,107.93000030517578
2019-10-09,108.44999694824219
2019-10-11,106.83000183105469
2020-03-17,107.58000183105469
2020-06-04,109.20999908447266
2019-10-14,111.55999755859375
2020-03-20,112.31999969482422
2018-11-06,115.23999786376953
2019-06-18,115.16999816894531
2019-05-17,115.94000244140625
2019-04-15,114.08000183105469
2019-03-14,108.72000122070312
2019-01-09,107.0199966430664
2018-08-02,102.9000015258789
2018-10-05,109.20999908447266
2019-08-21,108.41000366210938
2019-10-17,106.25
2020-03-23,110.18000030517578
2020-06-10,103.54000091552734
2019-02-25,107.83999633789062
2020-01-07,105.83000183105469
2020-03-26,104.80000305175781
2019-10-23,104.79000091552734
