Dates,DTE
2019-07-31,111.61000061035156
2019-05-28,112.4000015258789
2019-04-26,112.68000030517578
2020-04-28,110.12999725341797
2019-11-25,109.25
2020-02-12,109.75
2020-05-01,109.26000213623047
2020-05-04,110.5199966430664
2019-06-12,110.55000305175781
2019-04-09,111.16999816894531
2019-03-08,111.76000213623047
2019-02-04,111.43000030517578
2018-07-27,112.08000183105469
2018-08-28,114.2699966430664
2019-01-03,112.19999694824219
2019-08-15,112.9800033569336
2018-10-31,112.88999938964844
2019-09-16,111.81999969482422
2020-02-18,111.05000305175781
2020-05-07,110.41000366210938
2018-08-17,111.55000305175781
2019-12-04,113.29000091552734
2020-02-21,114.5
2018-12-17,115.22000122070312
2019-08-30,116.3499984741211
2018-11-15,117.66999816894531
2019-07-29,118.2300033569336
2019-06-27,118.94999694824219
2019-04-24,117.37000274658203
2018-07-10,118.51000213623047
2018-09-12,118.62000274658203
2019-02-19,118.05000305175781
2019-01-18,116.26000213623047
2020-02-24,116.26000213623047
2020-05-13,115.83999633789062
2019-12-10,115.83000183105469
2020-02-27,116.77999877929688
2019-12-13,116.01000213623047
2020-05-19,117.81999969482422
2019-03-06,118.02999877929688
2018-11-30,119.04000091552734
2019-08-13,116.9800033569336
2019-07-12,118.58000183105469
2019-06-10,118.05000305175781
2019-05-09,119.16000366210938
2018-07-25,118.72000122070312
2018-09-27,118.7699966430664
2018-10-29,117.38999938964844
2019-10-16,113.87000274658203
2019-12-16,113.37000274658203
2020-03-04,112.88999938964844
2020-05-22,112.69000244140625
2019-10-01,113.76000213623047
2019-12-19,108.72000122070312
2018-09-10,107.22000122070312
2019-05-24,107.81999969482422
2018-08-09,109.58000183105469
2019-04-22,109.27999877929688
2019-03-21,107.33000183105469
2019-01-16,107.54000091552734
2019-08-28,107.83000183105469
2018-11-13,108.9800033569336
2018-10-12,109.22000122070312
2019-06-25,109.3499984741211
2020-03-10,109.44000244140625
2020-05-28,110.62999725341797
2019-10-07,108.5199966430664
2020-03-13,109.44000244140625
2019-10-10,110.38999938964844
2020-03-16,111.47000122070312
2020-06-03,112.44999694824219
2018-11-28,111.91000366210938
2018-09-25,112.94999694824219
2018-07-23,113.22000122070312
2018-08-24,113.83000183105469
2019-07-10,113.30999755859375
2019-05-07,114.02999877929688
2019-04-05,114.2300033569336
2019-03-04,114.66000366210938
2019-01-31,116.3499984741211
2019-09-12,114.93000030517578
2019-12-31,116.33999633789062
2020-03-19,116.31999969482422
2020-01-03,112.86000061035156
2020-06-09,117.58000183105469
2019-02-15,118.4800033569336
2019-01-14,118.16999816894531
2018-07-06,118.77999877929688
2018-08-07,118.80000305175781
2018-10-10,119.1500015258789
2018-12-13,119.19000244140625
2019-08-26,119.77999877929688
2019-07-25,120.83000183105469
2019-05-22,121.98999786376953
2019-03-19,122.19999694824219
2020-01-06,121.75
2020-03-25,121.51000213623047
2020-06-12,121.94999694824219
2019-10-22,122.26000213623047
2020-01-09,122.0999984741211
2020-06-15,122.47000122070312
2019-10-25,122.12000274658203
2020-03-31,122.19999694824219
2020-06-18,122.0199966430664
2019-04-03,122.83000183105469
2018-08-22,123.30999755859375
2018-10-25,123.76000213623047
2019-01-29,123.5
2018-12-28,123.01000213623047
2018-11-26,122.9000015258789
2019-08-09,121.70999908447266
2019-07-08,122.11000061035156
2019-06-06,122.1500015258789
2019-09-10,123.5
2020-01-15,124.36000061035156
2020-04-03,124.91999816894531
2019-10-31,124.58000183105469
2020-04-06,123.30000305175781
2020-06-24,123.23999786376953
2018-11-09,122.86000061035156
2019-07-23,123.05000305175781
2019-06-21,122.41000366210938
2019-05-20,122.05999755859375
2019-04-18,122.62999725341797
2018-09-06,122.45999908447266
2018-10-08,122.47000122070312
2019-02-13,122.68000030517578
2018-12-11,122.72000122070312
2019-09-25,122.69999694824219
2020-01-21,124.04000091552734
2020-04-09,122.33000183105469
2019-11-06,122.25
2020-01-24,122.62999725341797
2020-01-27,122.44999694824219
2020-04-15,122.38999938964844
2018-12-26,122.05000305175781
2019-08-07,123.37000274658203
2019-06-04,124.13999938964844
2018-09-21,123.06999969482422
2018-07-19,123.38999938964844
2018-08-20,123.98999786376953
2018-10-23,123.22000122070312
2019-05-03,124.13999938964844
2019-04-01,124.62000274658203
2019-02-28,124.1500015258789
2019-11-12,122.70999908447266
2020-01-30,122.55000305175781
2019-11-15,123.44000244140625
2020-04-21,125.70999908447266
2019-04-16,125.79000091552734
2019-03-15,125.54000091552734
2019-02-11,125.30000305175781
2019-01-10,126.04000091552734
2019-08-22,126.87999725341797
2018-11-07,127.0999984741211
2018-08-03,127.02999877929688
2018-09-04,128.3699951171875
2019-06-19,128.75
2019-09-23,125.7699966430664
2019-11-18,124.30999755859375
2020-02-05,123.76000213623047
2020-04-24,123.91000366210938
2019-03-29,124.86000061035156
2019-11-21,123.91000366210938
2020-04-27,126.5
2020-02-11,128.75
2020-04-30,128.39999389648438
2019-05-01,127.36000061035156
2019-02-26,126.94000244140625
2019-01-25,128.16000366210938
2018-12-24,128.32000732421875
2019-09-06,128.11000061035156
2018-07-17,128.60000610351562
2018-09-19,128.1199951171875
2019-08-05,128.3300018310547
2019-10-08,129.92999267578125
2019-12-11,129.5800018310547
2019-11-27,130.72000122070312
2020-02-14,129.88999938964844
2020-05-06,127.41999816894531
2019-01-08,126.97000122070312
2018-12-07,127.12999725341797
2019-08-20,126.18000030517578
2018-11-05,128.61000061035156
2019-07-19,130.30999755859375
2018-10-04,128.60000610351562
2019-06-17,130.10000610351562
2019-05-16,130.16000366210938
2018-08-01,130.8699951171875
2019-03-13,130.3800048828125
2019-12-03,130.1199951171875
2020-02-20,129.52000427246094
2019-12-06,128.58999633789062
2020-05-12,129.77999877929688
2019-12-09,129.1300048828125
2020-02-26,128.72999572753906
2020-05-15,127.45999908447266
2019-03-28,127.25
2018-09-17,126.9000015258789
2018-08-16,127.2300033569336
2018-10-19,127.70999908447266
2019-04-29,127.83000183105469
2019-01-23,127.25
2019-09-04,126.44000244140625
2018-11-20,126.45999908447266
2019-07-02,128.44000244140625
2019-05-31,126.29000091552734
2019-12-12,124.93000030517578
2020-05-18,126.13999938964844
2019-09-27,126.58999633789062
2020-03-03,129.00999450683594
2020-05-21,127.72000122070312
2019-05-14,127.25
2018-08-31,125.9000015258789
2018-07-30,125.87000274658203
2018-10-02,128.35000610351562
2019-04-12,128.88999938964844
2019-03-11,129.16000366210938
2019-02-07,129.00999450683594
2019-07-17,129.41000366210938
2019-09-19,127.91000366210938
2019-10-21,128.47000122070312
2019-12-18,130.3300018310547
2020-03-06,129.14999389648438
2019-10-03,129.1199951171875
2020-03-09,129.3699951171875
2020-05-27,129.2899932861328
2019-12-24,130.9499969482422
2020-03-12,129.6699981689453
2018-12-20,127.94000244140625
2019-08-01,127.16000366210938
2018-08-14,127.16999816894531
2018-07-13,127.69000244140625
2018-10-17,128.27000427246094
2019-05-29,127.20999908447266
2019-03-26,127.66000366210938
2019-02-22,130.02000427246094
2019-10-04,130.11000061035156
2019-11-05,131.22999572753906
2019-12-27,131.44000244140625
2020-06-02,131.1199951171875
2019-12-30,131.6199951171875
2020-03-18,133.00999450683594
2020-06-05,132.92999267578125
2019-07-15,131.6199951171875
2018-12-03,132.27999877929688
2019-06-13,132.4600067138672
2019-01-04,130.77999877929688
2018-08-29,130.00999450683594
2019-02-05,130.38999938964844
2018-11-01,132.0399932861328
2019-08-16,129.94000244140625
2019-04-10,129.27000427246094
2019-09-17,128.61000061035156
2019-10-15,129.19000244140625
2020-01-02,128.02000427246094
2020-06-08,128.00999450683594
2019-10-18,128.30999755859375
2020-03-24,128.82000732421875
2020-06-11,125.69999694824219
2020-01-08,127.37000274658203
2019-04-25,128.67999267578125
2019-07-30,128.4499969482422
2019-02-20,128.88999938964844
2018-07-11,127.38999938964844
2018-09-13,125.58999633789062
2018-10-15,123.41000366210938
2019-06-28,126.19999694824219
2018-12-18,126.52999877929688
2018-11-16,126.4000015258789
2019-10-02,124.83000183105469
2020-03-27,123.66999816894531
2020-01-10,123.63999938964844
2019-10-24,121.0
2020-03-30,120.16000366210938
2020-06-17,120.30999755859375
2020-01-14,120.08000183105469
2020-04-02,120.63999938964844
2019-01-02,122.62000274658203
2019-08-14,123.04000091552734
2018-10-30,123.20999908447266
2019-06-11,122.30000305175781
2019-05-10,123.37999725341797
2019-04-08,122.9800033569336
2018-08-27,122.5199966430664
2018-07-26,123.19999694824219
2018-09-28,123.6500015258789
2019-03-07,123.77999877929688
2019-10-30,124.38999938964844
2020-01-17,123.36000061035156
2020-06-23,123.2699966430664
2020-04-08,123.61000061035156
2020-06-26,124.70999908447266
2019-03-22,124.7699966430664
2019-01-17,124.86000061035156
2019-08-29,124.44000244140625
2018-11-14,124.43000030517578
2019-06-26,124.37000274658203
2018-09-11,123.12999725341797
2018-07-09,125.56999969482422
2018-08-10,127.19000244140625
2019-04-23,128.1300048828125
2019-09-30,128.86000061035156
2020-01-23,129.42999267578125
2019-11-08,128.22999572753906
2020-04-14,127.94000244140625
2019-11-11,127.87000274658203
2020-01-29,128.1199951171875
2020-04-17,128.1699981689453
2018-07-24,129.1199951171875
2018-09-26,127.75
2019-05-08,128.39999389648438
2019-03-05,128.1199951171875
2019-02-01,127.62000274658203
2018-12-31,128.2100067138672
2018-11-29,128.3300018310547
2019-08-12,128.75999450683594
2019-07-11,129.1699981689453
2019-09-13,128.80999755859375
2019-11-14,130.64999389648438
2020-04-20,132.0800018310547
2020-02-04,132.55999755859375
2020-04-23,133.0500030517578
2018-12-14,132.5800018310547
2019-08-27,132.35000610351562
2018-08-08,132.22000122070312
2018-10-11,131.72000122070312
2018-11-12,132.14999389648438
2019-07-26,131.94000244140625
2019-06-24,131.41000366210938
2019-05-23,132.10000610351562
2019-03-20,132.6999969482422
2019-01-15,133.10000610351562
2019-11-20,132.99000549316406
2020-02-07,133.92999267578125
2020-02-10,133.52000427246094
2020-04-29,132.9199981689453
2019-11-26,133.27999877929688
2020-02-13,133.39999389648438
2019-01-30,133.07000732421875
2018-08-23,133.36000061035156
2018-09-24,134.27999877929688
2018-11-27,134.02000427246094
2018-10-26,132.9199981689453
2019-07-09,133.83999633789062
2019-06-07,132.77999877929688
2019-05-06,128.0800018310547
2019-04-04,124.68000030517578
2019-09-11,117.93000030517578
2019-11-29,110.19999694824219
2020-05-05,111.4000015258789
2019-12-02,112.05999755859375
2020-02-19,114.05000305175781
2020-05-08,114.69999694824219
2019-05-21,110.56999969482422
2019-03-18,101.68000030517578
2018-09-07,100.86000061035156
2018-08-06,102.5999984741211
2018-10-09,87.44999694824219
2019-02-14,89.58000183105469
2018-12-12,79.91999816894531
2019-07-24,83.26000213623047
2019-09-26,71.20999908447266
2019-10-28,73.81999969482422
2019-12-05,81.19000244140625
2020-05-11,74.56999969482422
2019-07-03,79.13999938964844
2020-02-25,84.0
2020-05-14,91.05000305175781
2020-02-28,91.27999877929688
2019-08-08,96.0
2019-06-05,94.91000366210938
2018-07-20,85.52999877929688
2018-08-21,86.75
2018-10-24,86.26000213623047
2019-04-02,90.93000030517578
2019-03-01,97.33999633789062
2019-01-28,97.12999725341797
2018-12-27,104.94000244140625
2019-09-09,107.19999694824219
2020-03-02,106.77999877929688
2020-05-20,102.68000030517578
2019-12-17,101.51000213623047
2020-03-05,102.2699966430664
2019-02-12,99.55000305175781
2019-01-11,98.16000366210938
2018-12-10,99.66999816894531
2019-08-23,100.79000091552734
2018-11-08,100.80000305175781
2019-07-22,102.12000274658203
2019-06-20,102.69000244140625
2018-09-05,106.7300033569336
2019-04-17,103.0999984741211
2019-09-24,99.81999969482422
2019-12-20,98.3499984741211
2020-05-26,101.01000213623047
2019-04-30,99.69000244140625
2019-12-23,98.4800033569336
2020-03-11,99.6500015258789
2020-05-29,97.43000030517578
2019-12-26,97.77999877929688
2020-06-01,95.0
2019-05-02,92.38999938964844
2019-02-27,95.0999984741211
2018-11-23,100.63999938964844
2019-08-06,101.87000274658203
2018-07-18,102.69000244140625
2018-09-20,100.81999969482422
2018-10-22,100.87000274658203
2019-07-05,104.3499984741211
2019-06-03,104.79000091552734
2019-10-09,107.33999633789062
2019-10-11,105.41000366210938
2020-03-17,107.30000305175781
2020-06-04,108.66000366210938
2019-10-14,111.29000091552734
2020-03-20,109.31999969482422
2018-11-06,114.7300033569336
2019-06-18,115.16999816894531
2019-05-17,113.0
2019-04-15,112.23999786376953
2019-03-14,104.01000213623047
2019-01-09,103.12999725341797
2018-08-02,102.19000244140625
2018-10-05,107.33000183105469
2019-08-21,106.47000122070312
2019-10-17,105.80000305175781
2020-03-23,103.5
2020-06-10,102.7699966430664
2019-02-25,105.95999908447266
2020-01-07,102.83999633789062
2020-03-26,103.4800033569336
2019-10-23,103.3499984741211
