Dates,ALK
2019-12-13,74.83000183105469
2020-05-19,73.79000091552734
2019-03-06,74.56999969482422
2018-11-30,72.51000213623047
2019-08-13,70.02999877929688
2019-07-12,69.22000122070312
2019-06-10,65.62000274658203
2019-05-09,64.36000061035156
2018-07-25,63.279998779296875
2018-09-27,62.5
2018-10-29,63.56999969482422
2019-10-16,62.540000915527344
2019-12-16,63.189998626708984
2020-03-04,63.5
2020-05-22,61.9900016784668
2019-10-01,61.58000183105469
2019-12-19,59.0
2018-09-10,60.79999923706055
2019-05-24,60.7400016784668
2018-08-09,61.619998931884766
2019-04-22,61.29999923706055
2019-03-21,61.90999984741211
2019-01-16,60.29999923706055
2019-08-28,60.650001525878906
2018-11-13,60.849998474121094
2018-10-12,61.29999923706055
2019-06-25,62.619998931884766
2020-03-10,63.4900016784668
2020-05-28,64.37000274658203
2019-10-07,64.9800033569336
2020-03-13,65.80000305175781
2019-10-10,65.83999633789062
2020-03-16,65.33999633789062
2020-06-03,64.97000122070312
2018-11-28,65.13999938964844
2018-09-25,64.69999694824219
2018-07-23,66.5999984741211
2018-08-24,64.93000030517578
2019-07-10,65.30000305175781
2019-05-07,64.98999786376953
2019-04-05,65.43000030517578
2019-03-04,64.70999908447266
2019-01-31,65.19999694824219
2019-09-12,64.80999755859375
2019-12-31,65.2300033569336
2020-03-19,64.81999969482422
2020-01-03,65.29000091552734
2020-06-09,65.27999877929688
2019-02-15,66.45999908447266
2019-01-14,67.63999938964844
2018-07-06,67.47000122070312
2018-08-07,67.06999969482422
2018-10-10,67.12000274658203
2018-12-13,66.16999816894531
2019-08-26,64.4000015258789
2019-07-25,64.04000091552734
2019-05-22,63.09000015258789
2019-03-19,63.380001068115234
2020-01-06,63.560001373291016
2020-03-25,62.689998626708984
2020-06-12,62.130001068115234
2019-10-22,62.02000045776367
2020-01-09,61.34000015258789
2020-06-15,59.77000045776367
2019-10-25,57.91999816894531
2020-03-31,56.25
2020-06-18,55.91999816894531
2019-04-03,55.97999954223633
2018-08-22,55.439998626708984
2018-10-25,56.18000030517578
2019-01-29,56.720001220703125
2018-12-28,56.060001373291016
2018-11-26,56.099998474121094
2019-08-09,56.900001525878906
2019-07-08,56.189998626708984
2019-06-06,55.56999969482422
2019-09-10,55.380001068115234
2020-01-15,54.38999938964844
2020-04-03,54.4900016784668
2019-10-31,55.29999923706055
2020-04-06,55.380001068115234
2020-06-24,56.25
2018-11-09,57.88999938964844
2019-07-23,58.52000045776367
2019-06-21,59.060001373291016
2019-05-20,58.38999938964844
2019-04-18,58.849998474121094
2018-09-06,58.630001068115234
2018-10-08,58.310001373291016
2019-02-13,59.040000915527344
2018-12-11,60.56999969482422
2019-09-25,61.09000015258789
2020-01-21,60.81999969482422
2020-04-09,61.11000061035156
2019-11-06,62.099998474121094
2020-01-24,61.75
2020-01-27,61.20000076293945
2020-04-15,61.22999954223633
2018-12-26,61.54999923706055
2019-08-07,61.25
2019-06-04,60.9900016784668
2018-09-21,60.97999954223633
2018-07-19,62.380001068115234
2018-08-20,62.459999084472656
2018-10-23,63.20000076293945
2019-05-03,63.2599983215332
2019-04-01,62.290000915527344
2019-02-28,61.709999084472656
2019-11-12,61.27000045776367
2020-01-30,60.400001525878906
2019-11-15,61.41999816894531
2020-04-21,60.18000030517578
2019-04-16,61.66999816894531
2019-03-15,61.790000915527344
2019-02-11,63.189998626708984
2019-01-10,63.20000076293945
2019-08-22,62.45000076293945
2018-11-07,62.869998931884766
2018-08-03,62.25
2018-09-04,61.45000076293945
2019-06-19,61.880001068115234
2019-09-23,60.810001373291016
2019-11-18,60.2599983215332
2020-02-05,59.75
2020-04-24,58.459999084472656
2019-03-29,59.380001068115234
2019-11-21,61.0
2020-04-27,61.81999969482422
2020-02-11,61.70000076293945
2020-04-30,61.529998779296875
2019-05-01,61.79999923706055
2019-02-26,61.279998779296875
2019-01-25,61.380001068115234
2018-12-24,62.33000183105469
2019-09-06,63.40999984741211
2018-07-17,63.20000076293945
2018-09-19,63.630001068115234
2019-08-05,63.220001220703125
2019-10-08,63.29999923706055
2019-12-11,62.59000015258789
2019-11-27,62.66999816894531
2020-02-14,63.20000076293945
2020-05-06,62.22999954223633
2019-01-08,63.4900016784668
2018-12-07,64.0
2019-08-20,64.5999984741211
2018-11-05,64.52999877929688
2019-07-19,64.69000244140625
2018-10-04,64.22000122070312
2019-06-17,64.91000366210938
2019-05-16,64.62000274658203
2018-08-01,64.38999938964844
2019-03-13,63.54999923706055
2019-12-03,64.61000061035156
2020-02-20,64.58000183105469
2019-12-06,65.62000274658203
2020-05-12,65.31999969482422
2019-12-09,64.41999816894531
2020-02-26,65.13999938964844
2020-05-15,64.19999694824219
2019-03-28,65.4000015258789
2018-09-17,65.91000366210938
2018-08-16,65.56999969482422
2018-10-19,65.22000122070312
2019-04-29,64.23999786376953
2019-01-23,64.55999755859375
2019-09-04,64.51000213623047
2018-11-20,64.25
2019-07-02,63.77000045776367
2019-05-31,62.650001525878906
2019-12-12,62.65999984741211
2020-05-18,63.369998931884766
2019-09-27,64.66999816894531
2020-03-03,64.79000091552734
2020-05-21,63.43000030517578
2019-05-14,62.790000915527344
2018-08-31,60.9900016784668
2018-07-30,59.529998779296875
2018-10-02,60.5099983215332
2019-04-12,61.5099983215332
2019-03-11,60.34000015258789
2019-02-07,60.63999938964844
2019-07-17,60.02000045776367
2019-09-19,59.900001525878906
2019-10-21,58.849998474121094
2019-12-18,58.880001068115234
2020-03-06,59.040000915527344
2019-10-03,60.16999816894531
2020-03-09,60.34000015258789
2020-05-27,60.5099983215332
2019-12-24,61.869998931884766
2020-03-12,63.91999816894531
2018-12-20,64.18000030517578
2019-08-01,65.05000305175781
2018-08-14,65.4800033569336
2018-07-13,65.9000015258789
2018-10-17,66.47000122070312
2019-05-29,66.5199966430664
2019-03-26,65.83999633789062
2019-02-22,65.48999786376953
2019-10-04,64.98999786376953
2019-11-05,65.30999755859375
2019-12-27,65.45999908447266
2020-06-02,65.20999908447266
2019-12-30,65.2699966430664
2020-03-18,65.43000030517578
2020-06-05,65.08000183105469
2019-07-15,65.56999969482422
2018-12-03,65.23999786376953
2019-06-13,65.91000366210938
2019-01-04,64.19999694824219
2018-08-29,62.869998931884766
2019-02-05,63.630001068115234
2018-11-01,64.19000244140625
2019-08-16,64.76000213623047
2019-04-10,64.68000030517578
2019-09-17,64.95999908447266
2019-10-15,67.62999725341797
2020-01-02,66.58999633789062
2020-06-08,67.7300033569336
2019-10-18,67.47000122070312
2020-03-24,67.76000213623047
2020-06-11,67.5199966430664
2020-01-08,69.27999877929688
2019-04-25,69.7699966430664
2019-07-30,69.37999725341797
2019-02-20,69.69999694824219
2018-07-11,72.0
2018-09-13,71.33000183105469
2018-10-15,70.41999816894531
2019-06-28,70.47000122070312
2018-12-18,70.1500015258789
2018-11-16,70.56999969482422
2019-10-02,71.0
2020-03-27,71.91999816894531
2020-01-10,71.47000122070312
2019-10-24,72.22000122070312
2020-03-30,71.26000213623047
2020-06-17,71.91000366210938
2020-01-14,71.9800033569336
2020-04-02,70.62999725341797
2019-01-02,70.80999755859375
2019-08-14,70.94999694824219
2018-10-30,70.3499984741211
2019-06-11,70.45999908447266
2019-05-10,69.54000091552734
2019-04-08,68.8499984741211
2018-08-27,68.83000183105469
2018-07-26,69.30000305175781
2018-09-28,69.48999786376953
2019-03-07,69.77999877929688
2019-10-30,69.7300033569336
2020-01-17,69.69999694824219
2020-06-23,67.48999786376953
2020-04-08,68.0
2020-06-26,67.63999938964844
2019-03-22,68.47000122070312
2019-01-17,68.23999786376953
2019-08-29,67.9800033569336
2018-11-14,67.56999969482422
2019-06-26,68.47000122070312
2018-09-11,67.66000366210938
2018-07-09,69.13999938964844
2018-08-10,70.25
2019-04-23,70.41000366210938
2019-09-30,69.27999877929688
2020-01-23,69.62000274658203
2019-11-08,69.62999725341797
2020-04-14,69.58000183105469
2019-11-11,69.58999633789062
2020-01-29,69.30000305175781
2020-04-17,68.30000305175781
2018-07-24,68.16000366210938
2018-09-26,68.79000091552734
2019-05-08,67.11000061035156
2019-03-05,66.88999938964844
2019-02-01,66.81999969482422
2018-12-31,67.58999633789062
2018-11-29,67.0199966430664
2019-08-12,66.69999694824219
2019-07-11,66.19000244140625
2019-09-13,67.44999694824219
2019-11-14,67.05999755859375
2020-04-20,67.43000030517578
2020-02-04,67.11000061035156
2020-04-23,66.41999816894531
2018-12-14,66.27999877929688
2019-08-27,67.30000305175781
2018-08-08,67.36000061035156
2018-10-11,65.62000274658203
2018-11-12,66.63999938964844
2019-07-26,67.4800033569336
2019-06-24,66.06999969482422
2019-05-23,65.62000274658203
2019-03-20,65.66000366210938
2019-01-15,66.4000015258789
2019-11-20,66.80000305175781
2020-02-07,66.83999633789062
2020-02-10,64.20999908447266
2020-04-29,64.4800033569336
2019-11-26,65.27999877929688
2020-02-13,66.1500015258789
2019-01-30,66.7699966430664
2018-08-23,66.95999908447266
2018-09-24,66.30999755859375
2018-11-27,65.80999755859375
2018-10-26,65.97000122070312
2019-07-09,65.52999877929688
2019-06-07,63.83000183105469
2019-05-06,63.209999084472656
2019-04-04,59.65999984741211
2019-09-11,56.68000030517578
2019-11-29,52.0099983215332
2020-05-05,51.29999923706055
2019-12-02,50.470001220703125
2020-02-19,49.709999084472656
2020-05-08,47.65999984741211
2019-05-21,48.400001525878906
2019-03-18,45.189998626708984
2018-09-07,47.689998626708984
2018-08-06,46.040000915527344
2018-10-09,43.400001525878906
2019-02-14,38.099998474121094
2018-12-12,34.400001525878906
2019-07-24,36.20000076293945
2019-09-26,30.040000915527344
2019-10-28,25.989999771118164
2019-12-05,27.969999313354492
2020-05-11,24.979999542236328
2019-07-03,31.260000228881836
2020-02-25,34.25
2020-05-14,33.369998931884766
2020-02-28,31.899999618530273
2019-08-08,29.950000762939453
2019-06-05,30.709999084472656
2018-07-20,27.549999237060547
2018-08-21,27.020000457763672
2018-10-24,25.649999618530273
2019-04-02,27.270000457763672
2019-03-01,31.770000457763672
2019-01-28,30.31999969482422
2018-12-27,33.599998474121094
2019-09-09,32.86000061035156
2020-03-02,31.920000076293945
2020-05-20,32.41999816894531
2019-12-17,29.450000762939453
2020-03-05,30.280000686645508
2019-02-12,29.959999084472656
2019-01-11,29.190000534057617
2018-12-10,29.229999542236328
2019-08-23,28.979999542236328
2018-11-08,28.81999969482422
2019-07-22,29.260000228881836
2019-06-20,32.25
2018-09-05,34.720001220703125
2019-04-17,33.5
2019-09-24,31.850000381469727
2019-12-20,28.899999618530273
2020-05-26,30.3700008392334
2019-04-30,29.059999465942383
2019-12-23,29.09000015258789
2020-03-11,30.15999984741211
2020-05-29,29.489999771118164
2019-12-26,28.989999771118164
2020-06-01,26.65999984741211
2019-05-02,26.18000030517578
2019-02-27,26.579999923706055
2018-11-23,29.5
2019-08-06,29.959999084472656
2018-07-18,30.469999313354492
2018-09-20,32.189998626708984
2018-10-22,32.61000061035156
2019-07-05,35.439998626708984
2019-06-03,39.470001220703125
2019-10-09,36.0
2019-10-11,35.119998931884766
2020-03-17,36.58000183105469
2020-06-04,37.400001525878906
2019-10-14,40.630001068115234
2020-03-20,43.40999984741211
2018-11-06,48.65999984741211
2019-06-18,50.810001373291016
2019-05-17,48.47999954223633
2019-04-15,44.2599983215332
2019-03-14,38.130001068115234
2019-01-09,39.79999923706055
2018-08-02,38.56999969482422
2018-10-05,40.79999923706055
2019-08-21,38.16999816894531
2019-10-17,37.84000015258789
2020-03-23,38.349998474121094
2020-06-10,36.790000915527344
2019-02-25,37.0
2020-01-07,36.34000015258789
2020-03-26,35.68000030517578
2019-10-23,35.650001525878906
