Dates,KHC
2019-02-26,28.541954040527344
2019-01-25,28.438133239746094
2018-12-24,28.702409744262695
2019-09-06,28.60802459716797
2018-07-17,28.475887298583984
2018-09-19,28.570270538330078
2019-08-05,29.221527099609375
2019-10-08,29.381980895996094
2019-12-11,29.712326049804688
2019-11-27,28.806236267089844
2020-02-14,28.95724868774414
2020-05-06,29.108264923095703
2019-01-08,29.042194366455078
2018-12-07,29.29703712463379
2019-08-20,28.749601364135742
2018-11-05,28.806236267089844
2019-07-19,29.495241165161133
2018-10-04,29.249841690063477
2019-06-17,28.96668815612793
2019-05-16,28.787357330322266
2018-08-01,29.542434692382812
2019-03-13,28.928932189941406
2019-12-03,29.07050895690918
2020-02-20,28.95724868774414
2019-12-06,28.617464065551758
2020-05-12,28.730724334716797
2019-12-09,29.30647087097168
2020-02-26,29.76896095275879
2020-05-15,29.721765518188477
2019-03-28,30.15593719482422
2018-09-17,30.269195556640625
2018-08-16,29.778396606445312
2018-10-19,30.061552047729492
2019-04-29,29.976604461669922
2019-01-23,30.052114486694336
2019-09-04,30.21256446838379
2018-11-20,30.703365325927734
2019-07-02,30.401334762573242
2019-05-31,29.67457389831543
2019-12-12,28.862863540649414
2020-05-18,29.136579513549805
2019-09-27,26.6353816986084
2020-03-03,25.011966705322266
2020-05-21,24.813756942749023
2019-05-14,24.502288818359375
2018-08-31,24.086994171142578
2018-07-30,23.65282440185547
2018-10-02,23.983171463012695
2019-04-12,24.266324996948242
2019-03-11,24.103336334228516
2019-02-07,24.227975845336914
2019-07-17,24.56354331970215
2019-09-19,24.285499572753906
2019-10-21,24.525192260742188
2019-12-18,23.96910858154297
2020-03-06,24.132099151611328
2019-10-03,24.285499572753906
2020-03-09,24.467666625976562
2020-05-27,24.98539924621582
2019-12-24,25.17715072631836
2020-03-12,25.49354362487793
2018-12-20,26.155092239379883
2019-08-01,26.922101974487305
2018-08-14,27.76581382751465
2018-07-13,28.072620391845703
2018-10-17,27.832927703857422
2019-05-29,28.043855667114258
2019-03-26,28.398601531982422
2019-02-22,27.1905574798584
2019-10-04,27.238494873046875
2019-11-05,26.989213943481445
2019-12-27,26.97962760925293
2020-06-02,27.037155151367188
2019-12-30,26.778287887573242
2020-03-18,26.97962760925293
2020-06-05,26.85498809814453
2019-07-15,26.691999435424805
2018-12-03,26.7830810546875
2019-06-13,26.212617874145508
2019-01-04,25.45519256591797
2018-08-29,25.445606231689453
2019-02-05,25.862667083740234
2018-11-01,25.829113006591797
2019-08-16,25.60859489440918
2019-04-10,25.627769470214844
2019-09-17,25.829113006591797
2019-10-15,25.96333885192871
2020-01-02,26.19344139099121
2020-06-08,26.356430053710938
2019-10-18,26.308494567871094
2020-03-24,26.62488555908203
2020-06-11,26.47148323059082
2020-01-08,26.663236618041992
2019-04-25,27.324783325195312
2019-07-30,27.430248260498047
2019-02-20,27.276845932006836
2018-07-11,27.209732055664062
2018-09-13,27.200143814086914
2018-10-15,26.97962760925293
2019-06-28,27.324783325195312
2018-12-18,30.99685287475586
2018-11-16,31.265304565429688
2019-10-02,31.955615997314453
2020-03-27,31.552934646606445
2020-01-10,31.773447036743164
2019-10-24,31.370771408081055
2020-03-30,31.495407104492188
2020-06-17,31.40911865234375
2020-01-14,31.62004852294922
2020-04-02,31.926849365234375
2019-01-02,30.044235229492188
2019-08-14,30.374177932739258
2018-10-30,30.092756271362305
2019-06-11,30.374177932739258
2019-05-10,30.17038917541504
2019-04-08,29.345531463623047
2018-08-27,29.63665771484375
2018-07-26,30.141277313232422
2018-09-28,29.568727493286133
2019-03-07,29.47168731689453
2019-10-30,29.597841262817383
2020-01-17,30.034530639648438
2020-06-23,29.888967514038086
2020-04-08,30.112165451049805
2020-06-26,30.32565689086914
2019-03-22,30.17038917541504
2019-01-17,30.985544204711914
2019-08-29,30.937021255493164
2018-11-14,30.66530418395996
2019-06-26,30.995248794555664
2018-09-11,30.66530418395996
2018-07-09,30.801162719726562
2018-08-10,30.68471336364746
2019-04-23,30.810869216918945
2019-09-30,30.956430435180664
2020-01-23,31.266965866088867
2019-11-08,30.975839614868164
2020-04-14,31.0340633392334
2019-11-11,30.69441795349121
2020-01-29,30.68471336364746
2020-04-17,30.772050857543945
2018-07-24,31.179628372192383
2018-09-26,30.675010681152344
2019-05-08,30.31595230102539
2019-03-05,30.383880615234375
2019-02-01,29.85015106201172
2018-12-31,29.685178756713867
2018-11-29,29.675474166870117
2019-08-12,29.791927337646484
2019-07-11,30.238319396972656
2019-09-13,30.791460037231445
2019-11-14,30.66530418395996
2020-04-20,30.791460037231445
2020-02-04,30.112165451049805
2020-04-23,30.092756271362305
2018-12-14,29.762813568115234
2019-08-27,29.772518157958984
2018-08-08,29.5105037689209
2018-10-11,29.45227813720703
2018-11-12,29.238784790039062
2019-07-26,28.743871688842773
2019-06-24,29.054405212402344
2019-05-23,28.33629608154297
2019-03-20,28.28777313232422
2019-01-15,28.28777313232422
2019-11-20,28.501266479492188
2020-02-07,28.200435638427734
2020-02-10,28.66623878479004
2020-04-29,28.811800003051758
2019-11-26,29.12233543395996
2020-02-13,29.15144920349121
2019-01-30,26.948591232299805
2018-08-23,26.084915161132812
2018-09-24,26.5216064453125
2018-11-27,26.502197265625
2018-10-26,26.608945846557617
2019-07-09,26.453678131103516
2019-06-07,25.84231185913086
2019-05-06,25.29887580871582
2019-04-04,24.881595611572266
2019-09-11,24.231412887573242
2019-11-29,24.037330627441406
2020-05-05,25.29887580871582
2019-12-02,24.745737075805664
2020-02-19,25.66763687133789
2020-05-08,25.86172103881836
2019-05-21,25.260059356689453
2019-03-18,23.25128746032715
2018-09-07,23.77531623840332
2018-08-06,22.960163116455078
2018-10-09,19.801410675048828
2019-02-14,23.661008834838867
2018-12-12,21.736146926879883
2019-07-24,23.52281379699707
2019-09-26,23.384618759155273
2019-10-28,21.992794036865234
2019-12-05,21.992794036865234
2020-05-11,20.502260208129883
2019-07-03,22.693641662597656
2020-02-25,22.66402816772461
2020-05-14,24.45069694519043
2020-02-28,23.927528381347656
2019-08-08,24.845539093017578
2019-06-05,24.42108154296875
2018-07-20,23.374746322631836
2018-08-21,24.322370529174805
2018-10-24,24.993606567382812
2019-04-02,25.576000213623047
2019-03-01,26.266977310180664
2019-01-28,26.967824935913086
2018-12-27,27.74764060974121
2019-09-09,27.569961547851562
2020-03-02,28.08325958251953
2020-05-20,27.688413619995117
2019-12-17,28.85320281982422
2020-03-05,28.951913833618164
2019-02-12,28.793975830078125
2019-01-11,28.102998733520508
2018-12-10,28.38926124572754
2019-08-23,28.162227630615234
2018-11-08,28.85320281982422
2019-07-22,29.80082893371582
2019-06-20,30.037734985351562
2018-09-05,30.136445999145508
2019-04-17,29.939023971557617
2019-09-24,29.00126838684082
2019-12-20,28.557069778442383
2020-05-26,28.56694221496582
2019-04-30,29.021011352539062
2019-12-23,28.458358764648438
2020-03-11,29.1789493560791
2020-05-29,28.951913833618164
2019-12-26,29.00126838684082
2020-06-01,28.38926124572754
2019-05-02,28.42874526977539
2019-02-27,28.823591232299805
2018-11-23,30.472063064575195
2019-08-06,29.524436950683594
2018-07-18,29.850183486938477
2018-09-20,29.327014923095703
2018-10-22,29.563922882080078
2019-07-05,29.82550621032715
2019-06-03,30.630001068115234
2019-10-09,30.389999389648438
2019-10-11,30.469999313354492
2020-03-17,30.424999237060547
2020-06-04,31.43000030517578
2019-10-14,31.309999465942383
2020-03-20,31.489999771118164
2018-11-06,32.619998931884766
2019-06-18,33.970001220703125
2019-05-17,33.099998474121094
2019-04-15,32.5
2019-03-14,31.18000030517578
2019-01-09,31.799999237060547
2018-08-02,32.119998931884766
2018-10-05,32.72999954223633
2019-08-21,32.79999923706055
2019-10-17,33.18000030517578
2020-03-23,33.47999954223633
2020-06-10,33.150001525878906
2019-02-25,32.400001525878906
2020-01-07,32.130001068115234
2020-03-26,31.8799991607666
2019-10-23,30.899999618530273
