Dates,KHC
2019-05-20,32.11000061035156
2019-04-18,32.619998931884766
2018-09-06,32.959999084472656
2018-10-08,32.849998474121094
2019-02-13,32.70000076293945
2018-12-11,32.79999923706055
2019-09-25,32.90999984741211
2020-01-21,32.84000015258789
2020-04-09,33.0099983215332
2019-11-06,32.849998474121094
2020-01-24,32.849998474121094
2020-01-27,32.810001373291016
2020-04-15,32.849998474121094
2018-12-26,32.32899856567383
2019-08-07,32.439998626708984
2019-06-04,32.57500076293945
2018-09-21,33.029998779296875
2018-07-19,33.060001373291016
2018-08-20,32.93000030517578
2018-10-23,31.81999969482422
2019-05-03,32.03499984741211
2019-04-01,32.310001373291016
2019-02-28,32.20000076293945
2019-11-12,32.2599983215332
2020-01-30,31.969999313354492
2019-11-15,31.670000076293945
2020-04-21,31.81999969482422
2019-04-16,31.979999542236328
2019-03-15,31.860000610351562
2019-02-11,32.290000915527344
2019-01-10,32.20500183105469
2019-08-22,31.639999389648438
2018-11-07,31.530000686645508
2018-08-03,31.704999923706055
2018-09-04,31.200000762939453
2019-06-19,31.030000686645508
2019-09-23,29.010000228881836
2019-11-18,28.43000030517578
2020-02-05,27.25
2020-04-24,26.959999084472656
2019-03-29,27.670000076293945
2019-11-21,28.399999618530273
2020-04-27,28.270000457763672
2020-02-11,28.170000076293945
2020-04-30,28.610000610351562
2019-05-01,29.850000381469727
2019-02-26,29.799999237060547
2019-01-25,29.969999313354492
2018-12-24,30.100000381469727
2019-09-06,29.979999542236328
2018-07-17,30.1200008392334
2018-09-19,30.1200008392334
2019-08-05,30.110000610351562
2019-10-08,30.920000076293945
2019-12-11,30.791000366210938
2019-11-27,30.485000610351562
2020-02-14,30.35300064086914
2020-05-06,30.15999984741211
2019-01-08,30.549999237060547
2018-12-07,30.68000030517578
2019-08-20,30.329999923706055
2018-11-05,30.229999542236328
2019-07-19,30.63800048828125
2018-10-04,30.52400016784668
2019-06-17,30.579999923706055
2019-05-16,30.434999465942383
2018-08-01,30.579999923706055
2019-03-13,30.610000610351562
2019-12-03,30.549999237060547
2020-02-20,30.559999465942383
2019-12-06,30.239999771118164
2020-05-12,30.260000228881836
2019-12-09,30.35300064086914
2020-02-26,30.760000228881836
2020-05-15,31.309999465942383
2019-03-28,31.450000762939453
2018-09-17,31.579999923706055
2018-08-16,31.334999084472656
2018-10-19,31.440000534057617
2019-04-29,31.549999237060547
2019-01-23,31.309999465942383
2019-09-04,31.46500015258789
2018-11-20,31.6299991607666
2019-07-02,31.790000915527344
2019-05-31,31.219999313354492
2019-12-12,30.549999237060547
2020-05-18,29.489999771118164
2019-09-27,26.049999237060547
2020-03-03,26.440000534057617
2020-05-21,25.739999771118164
2019-05-14,25.950000762939453
2018-08-31,25.190000534057617
2018-07-30,24.885000228881836
2018-10-02,25.10099983215332
2019-04-12,25.440000534057617
2019-03-11,25.09000015258789
2019-02-07,25.030000686645508
2019-07-17,25.219999313354492
2019-09-19,25.260000228881836
2019-10-21,25.25
2019-12-18,24.979999542236328
2020-03-06,24.860000610351562
2019-10-03,25.299999237060547
2020-03-09,25.40999984741211
2020-05-27,25.219999313354492
2019-12-24,25.90999984741211
2020-03-12,26.360000610351562
2018-12-20,26.459999084472656
2019-08-01,27.25
2018-08-14,28.079999923706055
2018-07-13,28.780000686645508
2018-10-17,28.979999542236328
2019-05-29,29.06999969482422
2019-03-26,29.06999969482422
2019-02-22,28.239999771118164
2019-10-04,28.100000381469727
2019-11-05,28.040000915527344
2019-12-27,28.020000457763672
2020-06-02,27.924999237060547
2019-12-30,27.684999465942383
2020-03-18,27.868999481201172
2020-06-05,27.889999389648438
2019-07-15,27.704999923706055
2018-12-03,27.6200008392334
2019-06-13,27.219999313354492
2019-01-04,26.270000457763672
2018-08-29,25.969999313354492
2019-02-05,26.40999984741211
2018-11-01,26.719999313354492
2019-08-16,26.530000686645508
2019-04-10,26.53499984741211
2019-09-17,26.71500015258789
2019-10-15,26.969999313354492
2020-01-02,26.78499984741211
2020-06-08,27.10300064086914
2019-10-18,27.385000228881836
2020-03-24,27.280000686645508
2020-06-11,27.600000381469727
2020-01-08,27.40999984741211
2019-04-25,27.530000686645508
2019-07-30,28.06999969482422
2019-02-20,28.1200008392334
2018-07-11,28.209999084472656
2018-09-13,28.1299991607666
2018-10-15,28.03499984741211
2019-06-28,27.940000534057617
2018-12-18,28.5
2018-11-16,32.119998931884766
2019-10-02,32.7400016784668
2020-03-27,32.380001068115234
2020-01-10,32.970001220703125
2019-10-24,32.47999954223633
2020-03-30,32.5
2020-06-17,32.57500076293945
2020-01-14,32.58000183105469
2020-04-02,32.71500015258789
2019-01-02,30.610000610351562
2019-08-14,30.920000076293945
2018-10-30,30.40999984741211
2019-06-11,31.030000686645508
2019-05-10,30.959999084472656
2019-04-08,30.15999984741211
2018-08-27,30.219999313354492
2018-07-26,30.395000457763672
2018-09-28,30.280000686645508
2019-03-07,30.325000762939453
2019-10-30,30.15999984741211
2020-01-17,30.329999923706055
2020-06-23,30.469999313354492
2020-04-08,30.75
2020-06-26,31.09000015258789
2019-03-22,30.950000762939453
2019-01-17,31.139999389648438
2019-08-29,31.81999969482422
2018-11-14,31.59000015258789
2019-06-26,31.6200008392334
2018-09-11,31.409000396728516
2018-07-09,31.549999237060547
2018-08-10,31.354999542236328
2019-04-23,31.624000549316406
2019-09-30,31.610000610351562
2020-01-23,31.780000686645508
2019-11-08,31.81999969482422
2020-04-14,31.864999771118164
2019-11-11,31.5
2020-01-29,31.530000686645508
2020-04-17,31.559999465942383
2018-07-24,31.540000915527344
2018-09-26,31.5
2019-05-08,31.219999313354492
2019-03-05,30.899999618530273
2019-02-01,30.510000228881836
2018-12-31,30.350000381469727
2018-11-29,29.940000534057617
2019-08-12,30.56999969482422
2019-07-11,30.700000762939453
2019-09-13,31.1200008392334
2019-11-14,31.540000915527344
2020-04-20,31.649999618530273
2020-02-04,30.950000762939453
2020-04-23,30.405000686645508
2018-12-14,30.5
2019-08-27,30.34000015258789
2018-08-08,30.09000015258789
2018-10-11,29.854999542236328
2018-11-12,30.084999084472656
2019-07-26,29.594999313354492
2019-06-24,29.270000457763672
2019-05-23,29.03499984741211
2019-03-20,28.920000076293945
2019-01-15,29.09000015258789
2019-11-20,29.110000610351562
2020-02-07,28.920000076293945
2020-02-10,28.709999084472656
2020-04-29,29.399999618530273
2019-11-26,29.6200008392334
2020-02-13,29.94499969482422
2019-01-30,27.360000610351562
2018-08-23,26.459999084472656
2018-09-24,26.299999237060547
2018-11-27,27.110000610351562
2018-10-26,27.149999618530273
2019-07-09,27.170000076293945
2019-06-07,26.260000228881836
2019-05-06,25.75
2019-04-04,25.360000610351562
2019-09-11,24.760000228881836
2019-11-29,24.010000228881836
2020-05-05,24.56999969482422
2019-12-02,25.2549991607666
2020-02-19,25.600000381469727
2020-05-08,25.729999542236328
2019-05-21,25.6200008392334
2019-03-18,23.670000076293945
2018-09-07,23.489999771118164
2018-08-06,23.30500030517578
2018-10-09,20.040000915527344
2019-02-14,20.700000762939453
2018-12-12,19.989999771118164
2019-07-24,20.84000015258789
2019-09-26,21.92799949645996
2019-10-28,21.920000076293945
2019-12-05,21.780000686645508
2020-05-11,20.670000076293945
2019-07-03,21.530000686645508
2020-02-25,22.8799991607666
2020-05-14,22.979999542236328
2020-02-28,23.610000610351562
2019-08-08,24.040000915527344
2019-06-05,24.395000457763672
2018-07-20,23.5
2018-08-21,23.360000610351562
2018-10-24,24.389999389648438
2019-04-02,25.559999465942383
2019-03-01,26.040000915527344
2019-01-28,26.610000610351562
2018-12-27,27.350000381469727
2019-09-09,27.34000015258789
2020-03-02,27.93000030517578
2020-05-20,27.40999984741211
2019-12-17,28.200000762939453
2020-03-05,28.645000457763672
2019-02-12,28.8799991607666
2019-01-11,28.309999465942383
2018-12-10,28.450000762939453
2019-08-23,28.459999084472656
2018-11-08,28.59000015258789
2019-07-22,29.350000381469727
2019-06-20,30.05500030517578
2018-09-05,30.170000076293945
2019-04-17,29.530000686645508
2019-09-24,29.149999618530273
2019-12-20,28.450000762939453
2020-05-26,28.860000610351562
2019-04-30,28.8799991607666
2019-12-23,28.729999542236328
2020-03-11,28.93000030517578
2020-05-29,29.260000228881836
2019-12-26,29.34000015258789
2020-06-01,28.479999542236328
2019-05-02,28.1200008392334
2019-02-27,28.559999465942383
2018-11-23,29.950000762939453
2019-08-06,29.899999618530273
2018-07-18,29.979999542236328
2018-09-20,29.59000015258789
2018-10-22,29.559999465942383
2019-07-05,30.139999389648438
2019-06-03,30.270000457763672
2019-10-09,30.260000228881836
2019-10-11,29.770000457763672
2020-03-17,30.31999969482422
2020-06-04,30.420000076293945
2019-10-14,31.280000686645508
2020-03-20,30.81999969482422
2018-11-06,31.690000534057617
2019-06-18,32.5099983215332
2019-05-17,32.7400016784668
2019-04-15,32.400001525878906
2019-03-14,31.139999389648438
2019-01-09,31.229999542236328
2018-08-02,30.989999771118164
2018-10-05,32.02000045776367
2019-08-21,32.7599983215332
2019-10-17,32.5
2020-03-23,33.06999969482422
2020-06-10,32.79999923706055
2019-02-25,32.30500030517578
2020-01-07,31.670000076293945
2020-03-26,31.510000228881836
2019-10-23,30.799999237060547
