Dates,COG
2020-02-24,25.149999618530273
2020-05-13,25.709999084472656
2019-12-10,24.889999389648438
2020-02-27,24.219999313354492
2019-12-13,24.8700008392334
2020-05-19,24.559999465942383
2019-03-06,25.09000015258789
2018-11-30,25.18000030517578
2019-08-13,24.84000015258789
2019-07-12,25.5
2019-06-10,25.06999969482422
2019-05-09,25.549999237060547
2018-07-25,25.149999618530273
2018-09-27,24.489999771118164
2018-10-29,23.790000915527344
2019-10-16,23.030000686645508
2019-12-16,22.479999542236328
2020-03-04,22.850000381469727
2020-05-22,22.3700008392334
2019-10-01,22.360000610351562
2019-12-19,22.6200008392334
2018-09-10,22.3799991607666
2019-05-24,23.280000686645508
2018-08-09,23.780000686645508
2019-04-22,22.989999771118164
2019-03-21,22.100000381469727
2019-01-16,23.559999465942383
2019-08-28,23.700000762939453
2018-11-13,23.350000381469727
2018-10-12,24.260000228881836
2019-06-25,24.540000915527344
2020-03-10,23.780000686645508
2020-05-28,24.0
2019-10-07,23.90999984741211
2020-03-13,24.610000610351562
2019-10-10,24.770000457763672
2020-03-16,24.899999618530273
2020-06-03,25.489999771118164
2018-11-28,25.360000610351562
2018-09-25,25.299999237060547
2018-07-23,24.920000076293945
2018-08-24,25.479999542236328
2019-07-10,25.639999389648438
2019-05-07,25.729999542236328
2019-04-05,25.6299991607666
2019-03-04,25.31999969482422
2019-01-31,25.020000457763672
2019-09-12,24.8799991607666
2019-12-31,24.799999237060547
2020-03-19,24.6299991607666
2020-01-03,24.040000915527344
2020-06-09,23.690000534057617
2019-02-15,23.860000610351562
2019-01-14,24.510000228881836
2018-07-06,24.690000534057617
2018-08-07,24.520000457763672
2018-10-10,24.920000076293945
2018-12-13,25.190000534057617
2019-08-26,25.18000030517578
2019-07-25,24.860000610351562
2019-05-22,24.34000015258789
2019-03-19,24.280000686645508
2020-01-06,25.0
2020-03-25,25.079999923706055
2020-06-12,24.829999923706055
2019-10-22,24.84000015258789
2020-01-09,25.239999771118164
2020-06-15,25.350000381469727
2019-10-25,25.610000610351562
2020-03-31,25.540000915527344
2020-06-18,24.989999771118164
2019-04-03,24.770000457763672
2018-08-22,25.030000686645508
2018-10-25,25.700000762939453
2019-01-29,26.040000915527344
2018-12-28,25.889999389648438
2018-11-26,26.030000686645508
2019-08-09,26.209999084472656
2019-07-08,25.950000762939453
2019-06-06,26.459999084472656
2019-09-10,26.31999969482422
2020-01-15,25.899999618530273
2020-04-03,26.75
2019-10-31,26.170000076293945
2020-04-06,26.190000534057617
2020-06-24,26.540000915527344
2018-11-09,26.31999969482422
2019-07-23,26.020000457763672
2019-06-21,26.010000228881836
2019-05-20,25.56999969482422
2019-04-18,25.8700008392334
2018-09-06,26.25
2018-10-08,27.020000457763672
2019-02-13,27.260000228881836
2018-12-11,27.059999465942383
2019-09-25,27.5
2020-01-21,27.170000076293945
2020-04-09,27.5
2019-11-06,27.56999969482422
2020-01-24,27.010000228881836
2020-01-27,26.34000015258789
2020-04-15,26.360000610351562
2018-12-26,26.399999618530273
2019-08-07,26.209999084472656
2019-06-04,26.799999237060547
2018-09-21,26.799999237060547
2018-07-19,25.940000534057617
2018-08-20,25.969999313354492
2018-10-23,25.219999313354492
2019-05-03,25.229999542236328
2019-04-01,25.149999618530273
2019-02-28,25.3799991607666
2019-11-12,25.479999542236328
2020-01-30,25.459999084472656
2019-11-15,25.920000076293945
2020-04-21,25.799999237060547
2019-04-16,25.81999969482422
2019-03-15,26.079999923706055
2019-02-11,26.459999084472656
2019-01-10,26.06999969482422
2019-08-22,26.260000228881836
2018-11-07,26.59000015258789
2018-08-03,27.270000457763672
2018-09-04,26.270000457763672
2019-06-19,25.649999618530273
2019-09-23,25.610000610351562
2019-11-18,25.40999984741211
2020-02-05,25.15999984741211
2020-04-24,24.8799991607666
2019-03-29,25.059999465942383
2019-11-21,25.31999969482422
2020-04-27,25.639999389648438
2020-02-11,25.329999923706055
2020-04-30,25.56999969482422
2019-05-01,25.420000076293945
2019-02-26,24.229999542236328
2019-01-25,23.850000381469727
2018-12-24,23.920000076293945
2019-09-06,23.969999313354492
2018-07-17,23.68000030517578
2018-09-19,24.260000228881836
2019-08-05,23.790000915527344
2019-10-08,24.309999465942383
2019-12-11,23.530000686645508
2019-11-27,23.440000534057617
2020-02-14,23.100000381469727
2020-05-06,23.049999237060547
2019-01-08,22.59000015258789
2018-12-07,22.610000610351562
2019-08-20,23.15999984741211
2018-11-05,23.229999542236328
2019-07-19,23.15999984741211
2018-10-04,23.530000686645508
2019-06-17,23.700000762939453
2019-05-16,23.799999237060547
2018-08-01,24.0
2019-03-13,24.059999465942383
2019-12-03,23.940000534057617
2020-02-20,23.790000915527344
2019-12-06,23.469999313354492
2020-05-12,23.18000030517578
2019-12-09,22.31999969482422
2020-02-26,22.43000030517578
2020-05-15,22.3799991607666
2019-03-28,22.260000228881836
2018-09-17,22.329999923706055
2018-08-16,22.200000762939453
2018-10-19,20.540000915527344
2019-04-29,19.34000015258789
2019-01-23,19.09000015258789
2019-09-04,19.270000457763672
2018-11-20,19.15999984741211
2019-07-02,18.8799991607666
2019-05-31,18.010000228881836
2019-12-12,17.489999771118164
2020-05-18,17.100000381469727
2019-09-27,17.6299991607666
2020-03-03,17.600000381469727
2020-05-21,17.389999389648438
2019-05-14,17.329999923706055
2018-08-31,16.81999969482422
2018-07-30,16.200000762939453
2018-10-02,16.309999465942383
2019-04-12,16.530000686645508
2019-03-11,16.950000762939453
2019-02-07,16.90999984741211
2019-07-17,16.700000762939453
2019-09-19,16.670000076293945
2019-10-21,16.93000030517578
2019-12-18,16.559999465942383
2020-03-06,16.670000076293945
2019-10-03,16.8799991607666
2020-03-09,17.190000534057617
2020-05-27,16.920000076293945
2019-12-24,17.190000534057617
2020-03-12,17.260000228881836
2018-12-20,17.270000457763672
2019-08-01,17.65999984741211
2018-08-14,18.229999542236328
2018-07-13,18.75
2018-10-17,18.84000015258789
2019-05-29,18.760000228881836
2019-03-26,18.770000457763672
2019-02-22,18.06999969482422
2019-10-04,18.360000610351562
2019-11-05,18.450000762939453
2019-12-27,18.219999313354492
2020-06-02,17.75
2019-12-30,18.110000610351562
2020-03-18,17.780000686645508
2020-06-05,17.489999771118164
2019-07-15,17.010000228881836
2018-12-03,17.43000030517578
2019-06-13,17.649999618530273
2019-01-04,17.479999542236328
2018-08-29,17.049999237060547
2019-02-05,17.540000915527344
2018-11-01,17.989999771118164
2019-08-16,18.010000228881836
2019-04-10,17.780000686645508
2019-09-17,17.3700008392334
2019-10-15,17.700000762939453
2020-01-02,17.559999465942383
2020-06-08,17.59000015258789
2019-10-18,17.8799991607666
2020-03-24,17.950000762939453
2020-06-11,17.920000076293945
2020-01-08,17.889999389648438
2019-04-25,18.229999542236328
2019-07-30,18.479999542236328
2019-02-20,18.600000381469727
2018-07-11,18.510000228881836
2018-09-13,18.479999542236328
2018-10-15,18.170000076293945
2019-06-28,19.110000610351562
2018-12-18,18.510000228881836
2018-11-16,18.6299991607666
2019-10-02,18.700000762939453
2020-03-27,18.719999313354492
2020-01-10,17.979999542236328
2019-10-24,18.5
2020-03-30,18.219999313354492
2020-06-17,18.010000228881836
2020-01-14,17.809999465942383
2020-04-02,17.760000228881836
2019-01-02,17.809999465942383
2019-08-14,17.809999465942383
2018-10-30,18.049999237060547
2019-06-11,17.18000030517578
2019-05-10,16.799999237060547
2019-04-08,16.399999618530273
2018-08-27,16.149999618530273
2018-07-26,16.09000015258789
2018-09-28,16.68000030517578
2019-03-07,16.0
2019-10-30,16.020000457763672
2020-01-17,16.010000228881836
2020-06-23,15.989999771118164
2020-04-08,15.699999809265137
2020-06-26,16.190000534057617
2019-03-22,16.049999237060547
2019-01-17,15.850000381469727
2019-08-29,16.059999465942383
2018-11-14,16.1299991607666
2019-06-26,16.06999969482422
2018-09-11,16.229999542236328
2018-07-09,16.209999084472656
2018-08-10,16.809999465942383
2019-04-23,16.65999984741211
2019-09-30,16.760000228881836
2020-01-23,17.229999542236328
2019-11-08,17.280000686645508
2020-04-14,17.579999923706055
2019-11-11,17.549999237060547
2020-01-29,17.440000534057617
2020-04-17,17.219999313354492
2018-07-24,17.040000915527344
2018-09-26,17.520000457763672
2019-05-08,17.510000228881836
2019-03-05,17.440000534057617
2019-02-01,17.260000228881836
2018-12-31,17.25
2018-11-29,16.81999969482422
2019-08-12,17.270000457763672
2019-07-11,17.440000534057617
2019-09-13,17.1299991607666
2019-11-14,17.31999969482422
2020-04-20,17.450000762939453
2020-02-04,17.3799991607666
2020-04-23,16.649999618530273
2018-12-14,15.609999656677246
2019-08-27,15.220000267028809
2018-08-08,15.149999618530273
2018-10-11,14.510000228881836
2018-11-12,14.510000228881836
2019-07-26,14.75
2019-06-24,14.220000267028809
2019-05-23,14.180000305175781
2019-03-20,14.069999694824219
2019-01-15,14.399999618530273
2019-11-20,14.569999694824219
2020-02-07,14.9399995803833
2020-02-10,14.649999618530273
2020-04-29,14.479999542236328
2019-11-26,14.819999694824219
2020-02-13,14.979999542236328
2019-01-30,14.920000076293945
2018-08-23,15.079999923706055
2018-09-24,14.710000038146973
2018-11-27,15.279999732971191
2018-10-26,15.539999961853027
2019-07-09,14.800000190734863
2019-06-07,14.59000015258789
2019-05-06,15.119999885559082
2019-04-04,14.729999542236328
2019-09-11,14.34000015258789
2019-11-29,13.09000015258789
2020-05-05,14.0600004196167
2019-12-02,14.619999885559082
2020-02-19,15.0
2020-05-08,14.569999694824219
2019-05-21,14.510000228881836
2019-03-18,16.059999465942383
2018-09-07,16.56999969482422
2018-08-06,16.639999389648438
2018-10-09,15.9399995803833
2019-02-14,16.5
2018-12-12,17.079999923706055
2019-07-24,17.5
2019-09-26,18.59000015258789
2019-10-28,18.709999084472656
2019-12-05,16.75
2020-05-11,15.100000381469727
2019-07-03,14.550000190734863
2020-02-25,16.489999771118164
2020-05-14,16.610000610351562
2020-02-28,16.5
2019-08-08,16.010000228881836
2019-06-05,17.799999237060547
2018-07-20,16.8799991607666
2018-08-21,16.899999618530273
2018-10-24,17.030000686645508
2019-04-02,17.479999542236328
2019-03-01,18.450000762939453
2019-01-28,18.600000381469727
2018-12-27,19.0
2019-09-09,19.399999618530273
2020-03-02,19.149999618530273
2020-05-20,19.06999969482422
2019-12-17,20.100000381469727
2020-03-05,19.68000030517578
2019-02-12,20.329999923706055
2019-01-11,21.5
2018-12-10,21.350000381469727
2019-08-23,21.110000610351562
2018-11-08,20.520000457763672
2019-07-22,20.459999084472656
2019-06-20,21.360000610351562
2018-09-05,20.6299991607666
2019-04-17,21.020000457763672
2019-09-24,20.65999984741211
2019-12-20,20.520000457763672
2020-05-26,20.649999618530273
2019-04-30,20.360000610351562
2019-12-23,19.809999465942383
2020-03-11,20.079999923706055
2020-05-29,20.3799991607666
2019-12-26,19.3799991607666
2020-06-01,18.850000381469727
2019-05-02,18.520000457763672
2019-02-27,18.600000381469727
2018-11-23,18.850000381469727
2019-08-06,18.540000915527344
2018-07-18,18.389999389648438
2018-09-20,18.899999618530273
2018-10-22,18.610000610351562
2019-07-05,19.06999969482422
2019-06-03,19.68000030517578
2019-10-09,20.219999313354492
2019-10-11,19.290000915527344
2020-03-17,19.25
2020-06-04,19.959999084472656
2019-10-14,20.579999923706055
2020-03-20,20.219999313354492
2018-11-06,20.229999542236328
2019-06-18,20.280000686645508
2019-05-17,22.0
2019-04-15,21.790000915527344
2019-03-14,19.770000457763672
2019-01-09,20.200000762939453
2018-08-02,19.540000915527344
2018-10-05,19.700000762939453
2019-08-21,19.1299991607666
2019-10-17,18.770000457763672
2020-03-23,19.1200008392334
2020-06-10,18.510000228881836
2019-02-25,18.239999771118164
2020-01-07,18.040000915527344
2020-03-26,17.770000457763672
2019-10-23,17.09000015258789
