Dates,COG
2019-09-06,23.729999542236328
2018-07-17,23.579999923706055
2018-09-19,23.81999969482422
2019-08-05,23.579999923706055
2019-10-08,23.530000686645508
2019-12-11,23.290000915527344
2019-11-27,23.200000762939453
2020-02-14,22.93000030517578
2020-05-06,22.5
2019-01-08,22.43000030517578
2018-12-07,22.610000610351562
2019-08-20,22.829999923706055
2018-11-05,22.969999313354492
2019-07-19,23.079999923706055
2018-10-04,23.360000610351562
2019-06-17,23.559999465942383
2019-05-16,23.5
2018-08-01,23.790000915527344
2019-03-13,23.540000915527344
2019-12-03,23.809999465942383
2020-02-20,23.5
2019-12-06,23.06999969482422
2020-05-12,22.350000381469727
2019-12-09,22.31999969482422
2020-02-26,22.299999237060547
2020-05-15,22.040000915527344
2019-03-28,22.059999465942383
2018-09-17,22.06999969482422
2018-08-16,21.709999084472656
2018-10-19,19.040000915527344
2019-04-29,19.0
2019-01-23,19.059999465942383
2019-09-04,18.989999771118164
2018-11-20,18.389999389648438
2019-07-02,18.270000457763672
2019-05-31,17.219999313354492
2019-12-12,17.18000030517578
2020-05-18,16.81999969482422
2019-09-27,17.280000686645508
2020-03-03,17.350000381469727
2020-05-21,17.25
2019-05-14,16.979999542236328
2018-08-31,16.079999923706055
2018-07-30,16.010000228881836
2018-10-02,16.170000076293945
2019-04-12,16.450000762939453
2019-03-11,16.729999542236328
2019-02-07,16.68000030517578
2019-07-17,16.610000610351562
2019-09-19,16.559999465942383
2019-10-21,16.40999984741211
2019-12-18,16.510000228881836
2020-03-06,16.5
2019-10-03,16.8700008392334
2020-03-09,16.860000610351562
2020-05-27,16.899999618530273
2019-12-24,17.010000228881836
2020-03-12,17.15999984741211
2018-12-20,17.18000030517578
2019-08-01,17.65999984741211
2018-08-14,18.200000762939453
2018-07-13,18.5
2018-10-17,18.5
2019-05-29,18.549999237060547
2019-03-26,17.889999389648438
2019-02-22,17.860000610351562
2019-10-04,18.270000457763672
2019-11-05,17.979999542236328
2019-12-27,17.899999618530273
2020-06-02,17.75
2019-12-30,17.899999618530273
2020-03-18,17.530000686645508
2020-06-05,16.969999313354492
2019-07-15,16.989999771118164
2018-12-03,17.3700008392334
2019-06-13,17.450000762939453
2019-01-04,17.100000381469727
2018-08-29,17.010000228881836
2019-02-05,17.540000915527344
2018-11-01,17.6299991607666
2019-08-16,17.549999237060547
2019-04-10,17.25
2019-09-17,17.200000762939453
2019-10-15,17.549999237060547
2020-01-02,17.280000686645508
2020-06-08,17.549999237060547
2019-10-18,17.81999969482422
2020-03-24,17.68000030517578
2020-06-11,17.920000076293945
2020-01-08,17.649999618530273
2019-04-25,18.219999313354492
2019-07-30,18.239999771118164
2019-02-20,18.040000915527344
2018-07-11,18.329999923706055
2018-09-13,18.110000610351562
2018-10-15,18.079999923706055
2019-06-28,18.450000762939453
2018-12-18,18.270000457763672
2018-11-16,18.389999389648438
2019-10-02,18.600000381469727
2020-03-27,18.059999465942383
2020-01-10,17.90999984741211
2019-10-24,18.15999984741211
2020-03-30,18.170000076293945
2020-06-17,17.700000762939453
2020-01-14,17.6299991607666
2020-04-02,17.739999771118164
2019-01-02,17.770000457763672
2019-08-14,17.600000381469727
2018-10-30,17.100000381469727
2019-06-11,16.850000381469727
2019-05-10,16.309999465942383
2019-04-08,15.960000038146973
2018-08-27,15.920000076293945
2018-07-26,16.079999923706055
2018-09-28,15.90999984741211
2019-03-07,15.930000305175781
2019-10-30,15.850000381469727
2020-01-17,15.720000267028809
2020-06-23,15.609999656677246
2020-04-08,15.619999885559082
2020-06-26,15.760000228881836
2019-03-22,16.0
2019-01-17,15.779999732971191
2019-08-29,15.989999771118164
2018-11-14,15.989999771118164
2019-06-26,15.989999771118164
2018-09-11,15.90999984741211
2018-07-09,16.200000762939453
2018-08-10,16.6200008392334
2019-04-23,16.6200008392334
2019-09-30,16.739999771118164
2020-01-23,17.010000228881836
2019-11-08,17.209999084472656
2020-04-14,17.360000610351562
2019-11-11,17.299999237060547
2020-01-29,17.170000076293945
2020-04-17,17.049999237060547
2018-07-24,16.959999084472656
2018-09-26,16.93000030517578
2019-05-08,17.139999389648438
2019-03-05,17.1299991607666
2019-02-01,17.059999465942383
2018-12-31,16.700000762939453
2018-11-29,16.6200008392334
2019-08-12,17.09000015258789
2019-07-11,16.950000762939453
2019-09-13,17.110000610351562
2019-11-14,17.229999542236328
2020-04-20,17.34000015258789
2020-02-04,16.790000915527344
2020-04-23,15.510000228881836
2018-12-14,15.369999885559082
2019-08-27,15.050000190734863
2018-08-08,14.4399995803833
2018-10-11,14.079999923706055
2018-11-12,14.399999618530273
2019-07-26,14.300000190734863
2019-06-24,14.149999618530273
2019-05-23,14.020000457763672
2019-03-20,14.069999694824219
2019-01-15,14.319999694824219
2019-11-20,14.5600004196167
2020-02-07,14.710000038146973
2020-02-10,14.460000038146973
2020-04-29,14.369999885559082
2019-11-26,14.569999694824219
2020-02-13,14.6899995803833
2019-01-30,14.819999694824219
2018-08-23,14.770000457763672
2018-09-24,14.619999885559082
2018-11-27,15.199999809265137
2018-10-26,15.149999618530273
2019-07-09,14.420000076293945
2019-06-07,14.510000228881836
2019-05-06,14.260000228881836
2019-04-04,14.449999809265137
2019-09-11,13.5
2019-11-29,13.0600004196167
2020-05-05,13.680000305175781
2019-12-02,14.270000457763672
2020-02-19,14.430000305175781
2020-05-08,14.529999732971191
2019-05-21,14.489999771118164
2019-03-18,16.059999465942383
2018-09-07,15.75
2018-08-06,16.040000915527344
2018-10-09,15.25
2019-02-14,16.229999542236328
2018-12-12,16.899999618530273
2019-07-24,17.469999313354492
2019-09-26,17.5
2019-10-28,16.329999923706055
2019-12-05,14.84000015258789
2020-05-11,13.15999984741211
2019-07-03,14.1899995803833
2020-02-25,15.960000038146973
2020-05-14,16.110000610351562
2020-02-28,16.049999237060547
2019-08-08,16.010000228881836
2019-06-05,16.719999313354492
2018-07-20,16.270000457763672
2018-08-21,15.430000305175781
2018-10-24,16.719999313354492
2019-04-02,17.200000762939453
2019-03-01,17.8799991607666
2019-01-28,17.850000381469727
2018-12-27,18.5
2019-09-09,18.719999313354492
2020-03-02,18.829999923706055
2020-05-20,18.979999542236328
2019-12-17,19.1299991607666
2020-03-05,19.450000762939453
2019-02-12,20.280000686645508
2019-01-11,20.729999542236328
2018-12-10,20.56999969482422
2019-08-23,19.829999923706055
2018-11-08,20.139999389648438
2019-07-22,20.299999237060547
2019-06-20,20.299999237060547
2018-09-05,20.219999313354492
2019-04-17,20.670000076293945
2019-09-24,19.239999771118164
2019-12-20,19.760000228881836
2020-05-26,20.299999237060547
2019-04-30,19.549999237060547
2019-12-23,19.780000686645508
2020-03-11,20.079999923706055
2020-05-29,19.280000686645508
2019-12-26,18.989999771118164
2020-06-01,18.459999084472656
2019-05-02,18.200000762939453
2019-02-27,18.200000762939453
2018-11-23,18.25
2019-08-06,18.209999084472656
2018-07-18,18.18000030517578
2018-09-20,18.469999313354492
2018-10-22,18.25
2019-07-05,18.8799991607666
2019-06-03,19.639999389648438
2019-10-09,19.209999084472656
2019-10-11,19.15999984741211
2020-03-17,18.860000610351562
2020-06-04,19.65999984741211
2019-10-14,20.1299991607666
2020-03-20,19.68000030517578
2018-11-06,20.030000686645508
2019-06-18,20.280000686645508
2019-05-17,21.1200008392334
2019-04-15,20.219999313354492
2019-03-14,19.520000457763672
2019-01-09,19.59000015258789
2018-08-02,19.06999969482422
2018-10-05,19.030000686645508
2019-08-21,18.790000915527344
2019-10-17,18.600000381469727
2020-03-23,18.40999984741211
2020-06-10,17.940000534057617
2019-02-25,17.989999771118164
2020-01-07,17.850000381469727
2020-03-26,17.020000457763672
2019-10-23,16.420000076293945
