Dates,COG
2019-03-26,18.149999618530273
2019-02-22,18.350000381469727
2019-10-04,18.329999923706055
2019-11-05,18.170000076293945
2019-12-27,18.049999237060547
2020-06-02,18.1200008392334
2019-12-30,17.940000534057617
2020-03-18,17.579999923706055
2020-06-05,17.170000076293945
2019-07-15,17.530000686645508
2018-12-03,17.56999969482422
2019-06-13,17.579999923706055
2019-01-04,17.1299991607666
2018-08-29,17.670000076293945
2019-02-05,17.979999542236328
2018-11-01,18.170000076293945
2019-08-16,17.690000534057617
2019-04-10,17.34000015258789
2019-09-17,17.510000228881836
2019-10-15,17.559999465942383
2020-01-02,17.59000015258789
2020-06-08,17.989999771118164
2019-10-18,17.850000381469727
2020-03-24,17.899999618530273
2020-06-11,17.950000762939453
2020-01-08,18.25
2019-04-25,18.520000457763672
2019-07-30,18.520000457763672
2019-02-20,18.459999084472656
2018-07-11,18.809999465942383
2018-09-13,18.110000610351562
2018-10-15,18.959999084472656
2019-06-28,18.489999771118164
2018-12-18,18.639999389648438
2018-11-16,18.43000030517578
2019-10-02,18.75
2020-03-27,18.110000610351562
2020-01-10,18.3799991607666
2019-10-24,18.360000610351562
2020-03-30,18.3700008392334
2020-06-17,17.739999771118164
2020-01-14,17.799999237060547
2020-04-02,17.899999618530273
2019-01-02,17.850000381469727
2019-08-14,18.170000076293945
2018-10-30,17.170000076293945
2019-06-11,16.899999618530273
2019-05-10,16.389999389648438
2019-04-08,16.049999237060547
2018-08-27,16.389999389648438
2018-07-26,16.690000534057617
2018-09-28,16.010000228881836
2019-03-07,16.25
2019-10-30,15.9399995803833
2020-01-17,16.0
2020-06-23,15.710000038146973
2020-04-08,16.100000381469727
2020-06-26,15.960000038146973
2019-03-22,16.079999923706055
2019-01-17,16.110000610351562
2019-08-29,16.190000534057617
2018-11-14,16.0
2019-06-26,16.15999984741211
2018-09-11,16.100000381469727
2018-07-09,16.889999389648438
2018-08-10,16.690000534057617
2019-04-23,16.850000381469727
2019-09-30,17.010000228881836
2020-01-23,17.40999984741211
2019-11-08,17.59000015258789
2020-04-14,17.440000534057617
2019-11-11,17.3799991607666
2020-01-29,17.219999313354492
2020-04-17,17.1299991607666
2018-07-24,17.40999984741211
2018-09-26,17.229999542236328
2019-05-08,17.280000686645508
2019-03-05,17.420000076293945
2019-02-01,17.520000457763672
2018-12-31,16.850000381469727
2018-11-29,17.260000228881836
2019-08-12,17.489999771118164
2019-07-11,17.190000534057617
2019-09-13,17.510000228881836
2019-11-14,17.34000015258789
2020-04-20,17.3700008392334
2020-02-04,16.809999465942383
2020-04-23,15.520000457763672
2018-12-14,15.430000305175781
2019-08-27,15.229999542236328
2018-08-08,14.640000343322754
2018-10-11,14.420000076293945
2018-11-12,14.710000038146973
2019-07-26,14.319999694824219
2019-06-24,14.3100004196167
2019-05-23,14.09000015258789
2019-03-20,14.15999984741211
2019-01-15,14.40999984741211
2019-11-20,14.869999885559082
2020-02-07,14.770000457763672
2020-02-10,14.640000343322754
2020-04-29,14.649999618530273
2019-11-26,14.760000228881836
2020-02-13,14.960000038146973
2019-01-30,15.069999694824219
2018-08-23,14.800000190734863
2018-09-24,15.300000190734863
2018-11-27,15.600000381469727
2018-10-26,15.350000381469727
2019-07-09,14.890000343322754
2019-06-07,15.050000190734863
2019-05-06,14.600000381469727
2019-04-04,14.65999984741211
2019-09-11,13.510000228881836
2019-11-29,13.930000305175781
2020-05-05,14.550000190734863
2019-12-02,14.789999961853027
2020-02-19,14.9399995803833
2020-05-08,14.920000076293945
2019-05-21,16.3700008392334
2019-03-18,16.889999389648438
2018-09-07,16.940000534057617
2018-08-06,16.209999084472656
2018-10-09,16.040000915527344
2019-02-14,18.3700008392334
2018-12-12,17.110000610351562
2019-07-24,19.09000015258789
2019-09-26,18.5
2019-10-28,16.90999984741211
2019-12-05,14.920000076293945
2020-05-11,14.140000343322754
2019-07-03,16.350000381469727
2020-02-25,16.459999084472656
2020-05-14,16.8700008392334
2020-02-28,16.239999771118164
2019-08-08,17.510000228881836
2019-06-05,17.190000534057617
2018-07-20,16.639999389648438
2018-08-21,16.700000762939453
2018-10-24,17.350000381469727
2019-04-02,18.280000686645508
2019-03-01,18.3799991607666
2019-01-28,19.190000534057617
2018-12-27,18.8799991607666
2019-09-09,18.979999542236328
2020-03-02,19.540000915527344
2020-05-20,19.989999771118164
2019-12-17,19.309999465942383
2020-03-05,20.959999084472656
2019-02-12,21.420000076293945
2019-01-11,21.030000686645508
2018-12-10,20.719999313354492
2019-08-23,20.040000915527344
2018-11-08,20.440000534057617
2019-07-22,21.09000015258789
2019-06-20,20.540000915527344
2018-09-05,20.770000457763672
2019-04-17,21.6200008392334
2019-09-24,20.219999313354492
2019-12-20,20.260000228881836
2020-05-26,20.389999389648438
2019-04-30,19.600000381469727
2019-12-23,19.979999542236328
2020-03-11,20.510000228881836
2020-05-29,19.350000381469727
2019-12-26,19.0
2020-06-01,18.770000457763672
2019-05-02,18.649999618530273
2019-02-27,18.25
2018-11-23,18.469999313354492
2019-08-06,18.209999084472656
2018-07-18,18.90999984741211
2018-09-20,18.6299991607666
2018-10-22,18.899999618530273
2019-07-05,19.469999313354492
2019-06-03,20.329999923706055
2019-10-09,19.31999969482422
2019-10-11,19.84000015258789
2020-03-17,19.829999923706055
2020-06-04,20.209999084472656
2019-10-14,20.350000381469727
2020-03-20,19.979999542236328
2018-11-06,20.420000076293945
2019-06-18,22.3700008392334
2019-05-17,21.93000030517578
2019-04-15,20.239999771118164
2019-03-14,20.139999389648438
2019-01-09,20.06999969482422
2018-08-02,19.399999618530273
2018-10-05,19.309999465942383
2019-08-21,18.889999389648438
2019-10-17,18.770000457763672
2020-03-23,18.690000534057617
2020-06-10,18.06999969482422
2019-02-25,18.170000076293945
2020-01-07,17.920000076293945
2020-03-26,17.170000076293945
2019-10-23,16.56999969482422
