Dates,MDT
2019-12-05,77.45999908447266
2020-05-11,72.91999816894531
2019-07-03,80.3499984741211
2020-02-25,86.81999969482422
2020-05-14,91.94000244140625
2020-02-28,89.88999938964844
2019-08-08,92.05000305175781
2019-06-05,90.18000030517578
2018-07-20,84.11000061035156
2018-08-21,86.1500015258789
2018-10-24,86.2699966430664
2019-04-02,94.08999633789062
2019-03-01,94.45999908447266
2019-01-28,99.27999877929688
2018-12-27,101.02999877929688
2019-09-09,99.5199966430664
2020-03-02,101.19999694824219
2020-05-20,97.31999969482422
2019-12-17,95.69999694824219
2020-03-05,103.33000183105469
2019-02-12,101.54000091552734
2019-01-11,97.61000061035156
2018-12-10,96.08000183105469
2019-08-23,95.83000183105469
2018-11-08,99.30000305175781
2019-07-22,100.76000213623047
2019-06-20,98.04000091552734
2018-09-05,99.13999938964844
2019-04-17,97.62999725341797
2019-09-24,95.13999938964844
2019-12-20,95.26000213623047
2020-05-26,97.9000015258789
2019-04-30,96.76000213623047
2019-12-23,98.94000244140625
2020-03-11,99.02999877929688
2020-05-29,98.73999786376953
2019-12-26,95.19999694824219
2020-06-01,93.27999877929688
2019-05-02,93.81999969482422
2019-02-27,93.88999938964844
2018-11-23,98.9000015258789
2019-08-06,97.02999877929688
2018-07-18,98.08000183105469
2018-09-20,95.41000366210938
2018-10-22,94.72000122070312
2019-07-05,97.1500015258789
2019-06-03,96.0
2019-10-09,98.13999938964844
2019-10-11,98.58000183105469
2020-03-17,97.11000061035156
2020-06-04,97.25
2019-10-14,97.0999984741211
2020-03-20,96.98999786376953
2018-11-06,102.04000091552734
2019-06-18,101.33000183105469
2019-05-17,99.11000061035156
2019-04-15,97.55000305175781
2019-03-14,90.87000274658203
2019-01-09,93.20999908447266
2018-08-02,93.62000274658203
2018-10-05,95.55000305175781
2019-08-21,95.4800033569336
2019-10-17,94.43000030517578
2020-03-23,93.91000366210938
2020-06-10,93.33000183105469
2019-02-25,93.38999938964844
2020-01-07,88.93000030517578
2020-03-26,88.86000061035156
2019-10-23,88.7699966430664
