Dates,MDT
2018-08-07,91.62999725341797
2018-10-10,92.33999633789062
2018-12-13,94.58999633789062
2019-08-26,93.0
2019-07-25,92.88999938964844
2019-05-22,93.83000183105469
2019-03-19,94.05999755859375
2020-01-06,92.44999694824219
2020-03-25,91.38999938964844
2020-06-12,91.2699966430664
2019-10-22,92.16999816894531
2020-01-09,93.16000366210938
2020-06-15,93.02999877929688
2019-10-25,93.0199966430664
2020-03-31,92.12999725341797
2020-06-18,91.27999877929688
2019-04-03,92.11000061035156
2018-08-22,92.80999755859375
2018-10-25,93.63999938964844
2019-01-29,93.52999877929688
2018-12-28,94.19999694824219
2018-11-26,93.62000274658203
2019-08-09,92.87999725341797
2019-07-08,92.55000305175781
2019-06-06,92.9000015258789
2019-09-10,92.12000274658203
2020-01-15,90.97000122070312
2020-04-03,92.16999816894531
2019-10-31,91.29000091552734
2020-04-06,90.66000366210938
2020-06-24,91.19000244140625
2018-11-09,91.87000274658203
2019-07-23,91.0199966430664
2019-06-21,90.86000061035156
2019-05-20,89.47000122070312
2019-04-18,90.04000091552734
2018-09-06,89.16999816894531
2018-10-08,89.12000274658203
2019-02-13,89.3499984741211
2018-12-11,89.19999694824219
2019-09-25,88.06999969482422
2020-01-21,87.29000091552734
2020-04-09,87.55000305175781
2019-11-06,86.41999816894531
2020-01-24,84.63999938964844
2020-01-27,84.69000244140625
2020-04-15,85.77999877929688
2018-12-26,86.2699966430664
2019-08-07,86.94000244140625
2019-06-04,87.48999786376953
2018-09-21,87.6500015258789
2018-07-19,89.0999984741211
2018-08-20,89.08000183105469
2018-10-23,89.16999816894531
2019-05-03,89.86000061035156
2019-04-01,90.3499984741211
2019-02-28,90.30000305175781
2019-11-12,89.47000122070312
2020-01-30,88.33999633789062
2019-11-15,88.6500015258789
2020-04-21,87.56999969482422
2019-04-16,88.30999755859375
2019-03-15,88.61000061035156
2019-02-11,89.26000213623047
2019-01-10,88.58000183105469
2019-08-22,88.0
2018-11-07,88.69000244140625
2018-08-03,89.12000274658203
2018-09-04,91.79000091552734
2019-06-19,93.91999816894531
2019-09-23,93.5
2019-11-18,91.77999877929688
2020-02-05,93.37000274658203
2020-04-24,92.93000030517578
2019-03-29,94.0
2019-11-21,94.72000122070312
2020-04-27,96.86000061035156
2020-02-11,97.2300033569336
2020-04-30,97.47000122070312
2019-05-01,97.83000183105469
2019-02-26,98.73999786376953
2019-01-25,97.9800033569336
2018-12-24,97.7699966430664
2019-09-06,98.16000366210938
2018-07-17,97.73999786376953
2018-09-19,98.38999938964844
2019-08-05,99.05999755859375
2019-10-08,99.9000015258789
2019-12-11,99.7699966430664
2019-11-27,99.87000274658203
2020-02-14,99.69999694824219
2020-05-06,98.48999786376953
2019-01-08,98.05000305175781
2018-12-07,97.9800033569336
2019-08-20,98.55999755859375
2018-11-05,98.5999984741211
2019-07-19,98.80999755859375
2018-10-04,98.3499984741211
2019-06-17,98.38999938964844
2019-05-16,99.11000061035156
2018-08-01,98.94999694824219
2019-03-13,100.0
2019-12-03,100.0
2020-02-20,99.87000274658203
2019-12-06,100.26000213623047
2020-05-12,101.31999969482422
2019-12-09,101.83999633789062
2020-02-26,102.73999786376953
2020-05-15,101.86000061035156
2019-03-28,101.94999694824219
2018-09-17,102.37000274658203
2018-08-16,102.26000213623047
2018-10-19,103.29000091552734
2019-04-29,103.45999908447266
2019-01-23,103.87000274658203
2019-09-04,103.94999694824219
2018-11-20,103.70999908447266
2019-07-02,102.76000213623047
2019-05-31,101.5199966430664
2019-12-12,101.29000091552734
2020-05-18,101.83999633789062
2019-09-27,102.5999984741211
2020-03-03,102.98999786376953
2020-05-21,102.01000213623047
2019-05-14,102.69999694824219
2018-08-31,102.26000213623047
2018-07-30,102.12000274658203
2018-10-02,103.04000091552734
2019-04-12,104.43000030517578
2019-03-11,109.69999694824219
2019-02-07,108.01000213623047
2019-07-17,108.30999755859375
2019-09-19,108.02999877929688
2019-10-21,106.95999908447266
2019-12-18,107.83000183105469
2020-03-06,108.45999908447266
2019-10-03,108.69999694824219
2020-03-09,108.44999694824219
2020-05-27,107.6500015258789
2019-12-24,108.0999984741211
2020-03-12,108.76000213623047
2018-12-20,108.75
2019-08-01,109.25
2018-08-14,107.58000183105469
2018-07-13,109.37000274658203
2018-10-17,111.23999786376953
2019-05-29,110.4800033569336
2019-03-26,109.79000091552734
2019-02-22,110.02999877929688
2019-10-04,110.31999969482422
2019-11-05,111.7300033569336
2019-12-27,111.5999984741211
2020-06-02,111.37999725341797
2019-12-30,112.05000305175781
2020-03-18,109.76000213623047
2020-06-05,107.9800033569336
2019-07-15,108.5199966430664
2018-12-03,109.05999755859375
2019-06-13,109.69999694824219
2019-01-04,108.44999694824219
2018-08-29,107.26000213623047
2019-02-05,108.6500015258789
2018-11-01,108.36000061035156
2019-08-16,106.73999786376953
2019-04-10,107.0199966430664
2019-09-17,107.61000061035156
2019-10-15,108.73999786376953
2020-01-02,108.20999908447266
2020-06-08,108.4800033569336
2019-10-18,108.73999786376953
2020-03-24,108.9800033569336
2020-06-11,108.91000366210938
2020-01-08,108.61000061035156
2019-04-25,107.41000366210938
2019-07-30,106.06999969482422
2019-02-20,106.19000244140625
2018-07-11,105.69999694824219
2018-09-13,106.33999633789062
2018-10-15,107.91999816894531
2019-06-28,108.73999786376953
2018-12-18,109.25
2018-11-16,110.19999694824219
2019-10-02,109.0
2020-03-27,106.95999908447266
2020-01-10,107.27999877929688
2019-10-24,107.4800033569336
2020-03-30,107.58999633789062
2020-06-17,108.73999786376953
2020-01-14,108.98999786376953
2020-04-02,109.25
2019-01-02,109.98999786376953
2019-08-14,112.1500015258789
2018-10-30,114.45999908447266
2019-06-11,112.55999755859375
2019-05-10,112.98999786376953
2019-04-08,112.2699966430664
2018-08-27,111.45999908447266
2018-07-26,111.86000061035156
2018-09-28,112.1500015258789
2019-03-07,112.70999908447266
2019-10-30,112.37999725341797
2020-01-17,111.62000274658203
2020-06-23,111.52999877929688
2020-04-08,112.13999938964844
2020-06-26,112.30999755859375
2019-03-22,113.62000274658203
2019-01-17,112.9800033569336
2019-08-29,111.88999938964844
2018-11-14,111.83999633789062
2019-06-26,113.08000183105469
2018-09-11,113.88999938964844
2018-07-09,114.97000122070312
2018-08-10,115.6500015258789
2019-04-23,114.55000305175781
2019-09-30,114.30000305175781
2020-01-23,115.94000244140625
2019-11-08,114.13999938964844
2020-04-14,114.30000305175781
2019-11-11,113.33999633789062
2020-01-29,113.58999633789062
2020-04-17,113.88999938964844
2018-07-24,113.45999908447266
2018-09-26,114.91000366210938
2019-05-08,114.41000366210938
2019-03-05,114.94999694824219
2019-02-01,115.30000305175781
2018-12-31,116.88999938964844
2018-11-29,118.66999816894531
2019-08-12,118.95999908447266
2019-07-11,118.7300033569336
2019-09-13,117.66999816894531
2019-11-14,118.41000366210938
2020-04-20,119.30000305175781
2020-02-04,119.83999633789062
2020-04-23,120.51000213623047
2018-12-14,122.1500015258789
2019-08-27,121.29000091552734
2018-08-08,121.02999877929688
2018-10-11,120.05999755859375
2018-11-12,120.05000305175781
2019-07-26,120.1500015258789
2019-06-24,118.5
2019-05-23,118.1500015258789
2019-03-20,118.33000183105469
2019-01-15,120.47000122070312
2019-11-20,121.41000366210938
2020-02-07,121.36000061035156
2020-02-10,120.91000366210938
2020-04-29,119.48999786376953
2019-11-26,120.18000030517578
2020-02-13,118.88999938964844
2019-01-30,117.51000213623047
2018-08-23,117.52999877929688
2018-09-24,115.0
2018-11-27,114.94000244140625
2018-10-26,115.41000366210938
2019-07-09,113.86000061035156
2019-06-07,112.87000274658203
2019-05-06,111.91000366210938
2019-04-04,110.08999633789062
2019-09-11,105.55000305175781
2019-11-29,101.0
2020-05-05,102.87999725341797
2019-12-02,104.66999816894531
2020-02-19,103.9800033569336
2020-05-08,102.83000183105469
2019-05-21,99.43000030517578
2019-03-18,95.47000122070312
2018-09-07,96.37000274658203
2018-08-06,94.58000183105469
2018-10-09,90.4000015258789
2019-02-14,89.87999725341797
2018-12-12,83.44000244140625
2019-07-24,81.44999694824219
2019-09-26,78.41000366210938
2019-10-28,80.5
2019-12-05,81.66000366210938
2020-05-11,77.12000274658203
2019-07-03,82.22000122070312
2020-02-25,90.04000091552734
2020-05-14,93.7699966430664
2020-02-28,92.41000366210938
2019-08-08,93.12000274658203
2019-06-05,92.51000213623047
2018-07-20,87.69000244140625
2018-08-21,86.5
2018-10-24,87.48999786376953
2019-04-02,95.0
2019-03-01,101.0
2019-01-28,99.83999633789062
2018-12-27,102.4800033569336
2019-09-09,100.4800033569336
2020-03-02,101.79000091552734
2020-05-20,98.16000366210938
2019-12-17,98.19000244140625
2020-03-05,103.55000305175781
2019-02-12,103.05999755859375
2019-01-11,100.68000030517578
2018-12-10,98.58999633789062
2019-08-23,97.44000244140625
2018-11-08,99.52999877929688
2019-07-22,101.4800033569336
2019-06-20,102.48999786376953
2018-09-05,100.79000091552734
2019-04-17,99.44000244140625
2019-09-24,97.18000030517578
2019-12-20,95.69999694824219
2020-05-26,98.91999816894531
2019-04-30,98.73999786376953
2019-12-23,99.75
2020-03-11,100.6500015258789
2020-05-29,99.30999755859375
2019-12-26,99.26000213623047
2020-06-01,95.43000030517578
2019-05-02,93.87999725341797
2019-02-27,94.2300033569336
2018-11-23,100.1500015258789
2019-08-06,99.87999725341797
2018-07-18,99.19000244140625
2018-09-20,97.30000305175781
2018-10-22,95.87999725341797
2019-07-05,98.08999633789062
2019-06-03,98.13999938964844
2019-10-09,99.7300033569336
2019-10-11,99.0999984741211
2020-03-17,98.5
2020-06-04,97.66999816894531
2019-10-14,98.04000091552734
2020-03-20,97.66999816894531
2018-11-06,103.08000183105469
2019-06-18,103.2300033569336
2019-05-17,103.05999755859375
2019-04-15,99.66999816894531
2019-03-14,95.91999816894531
2019-01-09,95.30000305175781
2018-08-02,94.0
2018-10-05,96.9000015258789
2019-08-21,96.48999786376953
2019-10-17,95.56999969482422
2020-03-23,96.37999725341797
2020-06-10,93.72000122070312
2019-02-25,95.12999725341797
2020-01-07,92.61000061035156
2020-03-26,89.08000183105469
2019-10-23,89.5999984741211
