Dates,FITB
2018-09-06,26.90999984741211
2018-10-08,26.75
2019-02-13,26.729999542236328
2018-12-11,27.15999984741211
2019-09-25,27.959999084472656
2020-01-21,27.760000228881836
2020-04-09,27.809999465942383
2019-11-06,27.989999771118164
2020-01-24,27.81999969482422
2020-01-27,27.719999313354492
2020-04-15,28.479999542236328
2018-12-26,28.399999618530273
2019-08-07,28.530000686645508
2019-06-04,28.440000534057617
2018-09-21,29.049999237060547
2018-07-19,28.90999984741211
2018-08-20,29.1299991607666
2018-10-23,29.040000915527344
2019-05-03,29.18000030517578
2019-04-01,28.979999542236328
2019-02-28,28.600000381469727
2019-11-12,28.209999084472656
2020-01-30,27.920000076293945
2019-11-15,28.1299991607666
2020-04-21,27.829999923706055
2019-04-16,27.639999389648438
2019-03-15,27.200000762939453
2019-02-11,27.610000610351562
2019-01-10,27.600000381469727
2019-08-22,27.579999923706055
2018-11-07,27.600000381469727
2018-08-03,27.440000534057617
2018-09-04,27.200000762939453
2019-06-19,27.350000381469727
2019-09-23,27.389999389648438
2019-11-18,27.299999237060547
2020-02-05,27.5
2020-04-24,26.700000762939453
2019-03-29,26.950000762939453
2019-11-21,27.34000015258789
2020-04-27,27.350000381469727
2020-02-11,27.25
2020-04-30,27.06999969482422
2019-05-01,27.31999969482422
2019-02-26,27.639999389648438
2019-01-25,27.3700008392334
2018-12-24,27.540000915527344
2019-09-06,27.479999542236328
2018-07-17,27.6299991607666
2018-09-19,27.90999984741211
2019-08-05,28.389999389648438
2019-10-08,27.5
2019-12-11,27.579999923706055
2019-11-27,27.65999984741211
2020-02-14,27.280000686645508
2020-05-06,27.479999542236328
2019-01-08,27.520000457763672
2018-12-07,27.950000762939453
2019-08-20,28.479999542236328
2018-11-05,28.420000076293945
2019-07-19,28.110000610351562
2018-10-04,28.639999389648438
2019-06-17,28.239999771118164
2019-05-16,28.290000915527344
2018-08-01,28.299999237060547
2019-03-13,28.15999984741211
2019-12-03,28.229999542236328
2020-02-20,28.25
2019-12-06,27.959999084472656
2020-05-12,27.780000686645508
2019-12-09,28.09000015258789
2020-02-26,28.18000030517578
2020-05-15,27.979999542236328
2019-03-28,29.290000915527344
2018-09-17,29.760000228881836
2018-08-16,30.0
2018-10-19,30.15999984741211
2019-04-29,30.200000762939453
2019-01-23,29.889999389648438
2019-09-04,30.0
2018-11-20,29.739999771118164
2019-07-02,28.450000762939453
2019-05-31,27.760000228881836
2019-12-12,27.780000686645508
2020-05-18,26.729999542236328
2019-09-27,27.049999237060547
2020-03-03,26.93000030517578
2020-05-21,26.540000915527344
2019-05-14,26.649999618530273
2018-08-31,25.829999923706055
2018-07-30,25.75
2018-10-02,25.889999389648438
2019-04-12,26.229999542236328
2019-03-11,25.799999237060547
2019-02-07,25.709999084472656
2019-07-17,25.8799991607666
2019-09-19,25.829999923706055
2019-10-21,25.40999984741211
2019-12-18,25.559999465942383
2020-03-06,25.93000030517578
2019-10-03,26.399999618530273
2020-03-09,26.790000915527344
2020-05-27,26.25
2019-12-24,26.09000015258789
2020-03-12,27.010000228881836
2018-12-20,26.959999084472656
2019-08-01,27.649999618530273
2018-08-14,28.1200008392334
2018-07-13,27.969999313354492
2018-10-17,28.110000610351562
2019-05-29,28.65999984741211
2019-03-26,28.540000915527344
2019-02-22,28.489999771118164
2019-10-04,28.450000762939453
2019-11-05,28.440000534057617
2019-12-27,28.149999618530273
2020-06-02,27.829999923706055
2019-12-30,27.8799991607666
2020-03-18,27.799999237060547
2020-06-05,27.6299991607666
2019-07-15,27.709999084472656
2018-12-03,27.639999389648438
2019-06-13,27.65999984741211
2019-01-04,26.360000610351562
2018-08-29,26.100000381469727
2019-02-05,26.520000457763672
2018-11-01,26.6200008392334
2019-08-16,25.920000076293945
2019-04-10,25.790000915527344
2019-09-17,26.350000381469727
2019-10-15,27.139999389648438
2020-01-02,27.06999969482422
2020-06-08,27.56999969482422
2019-10-18,27.579999923706055
2020-03-24,27.420000076293945
2020-06-11,27.510000228881836
2020-01-08,28.040000915527344
2019-04-25,28.639999389648438
2019-07-30,28.3799991607666
2019-02-20,28.420000076293945
2018-07-11,29.25
2018-09-13,29.579999923706055
2018-10-15,29.670000076293945
2019-06-28,29.600000381469727
2018-12-18,29.280000686645508
2018-11-16,29.56999969482422
2019-10-02,30.149999618530273
2020-03-27,30.649999618530273
2020-01-10,30.489999771118164
2019-10-24,30.889999389648438
2020-03-30,30.639999389648438
2020-06-17,30.3700008392334
2020-01-14,30.309999465942383
2020-04-02,29.989999771118164
2019-01-02,29.90999984741211
2019-08-14,30.110000610351562
2018-10-30,30.1200008392334
2019-06-11,30.06999969482422
2019-05-10,29.959999084472656
2019-04-08,29.959999084472656
2018-08-27,30.190000534057617
2018-07-26,30.350000381469727
2018-09-28,30.309999465942383
2019-03-07,30.5
2019-10-30,30.489999771118164
2020-01-17,30.549999237060547
2020-06-23,29.770000457763672
2020-04-08,29.8700008392334
2020-06-26,29.989999771118164
2019-03-22,30.440000534057617
2019-01-17,30.3700008392334
2019-08-29,30.610000610351562
2018-11-14,30.610000610351562
2019-06-26,31.540000915527344
2018-09-11,31.639999389648438
2018-07-09,31.399999618530273
2018-08-10,31.399999618530273
2019-04-23,31.610000610351562
2019-09-30,31.299999237060547
2020-01-23,31.450000762939453
2019-11-08,31.229999542236328
2020-04-14,31.059999465942383
2019-11-11,31.190000534057617
2020-01-29,31.18000030517578
2020-04-17,30.90999984741211
2018-07-24,30.780000686645508
2018-09-26,31.020000457763672
2019-05-08,30.6200008392334
2019-03-05,30.270000457763672
2019-02-01,30.15999984741211
2018-12-31,30.15999984741211
2018-11-29,30.25
2019-08-12,30.200000762939453
2019-07-11,29.8700008392334
2019-09-13,30.0
2019-11-14,29.540000915527344
2020-04-20,29.399999618530273
2020-02-04,29.6299991607666
2020-04-23,29.43000030517578
2018-12-14,29.399999618530273
2019-08-27,29.469999313354492
2018-08-08,29.3799991607666
2018-10-11,28.65999984741211
2018-11-12,29.020000457763672
2019-07-26,28.989999771118164
2019-06-24,29.219999313354492
2019-05-23,29.0
2019-03-20,29.18000030517578
2019-01-15,29.700000762939453
2019-11-20,30.260000228881836
2020-02-07,30.469999313354492
2020-02-10,29.6299991607666
2020-04-29,29.479999542236328
2019-11-26,29.770000457763672
2020-02-13,30.049999237060547
2019-01-30,29.850000381469727
2018-08-23,29.889999389648438
2018-09-24,29.65999984741211
2018-11-27,29.739999771118164
2018-10-26,30.079999923706055
2019-07-09,29.700000762939453
2019-06-07,28.65999984741211
2019-05-06,28.649999618530273
2019-04-04,27.489999771118164
2019-09-11,26.59000015258789
2019-11-29,24.760000228881836
2020-05-05,25.729999542236328
2019-12-02,26.040000915527344
2020-02-19,25.209999084472656
2020-05-08,24.200000762939453
2019-05-21,23.15999984741211
2019-03-18,20.219999313354492
2018-09-07,19.610000610351562
2018-08-06,18.809999465942383
2018-10-09,17.200000762939453
2019-02-14,18.030000686645508
2018-12-12,14.979999542236328
2019-07-24,14.6899995803833
2019-09-26,13.300000190734863
2019-10-28,13.739999771118164
2019-12-05,13.670000076293945
2020-05-11,13.069999694824219
2019-07-03,14.609999656677246
2020-02-25,15.539999961853027
2020-05-14,17.520000457763672
2020-02-28,17.719999313354492
2019-08-08,16.850000381469727
2019-06-05,15.859999656677246
2018-07-20,14.050000190734863
2018-08-21,14.600000381469727
2018-10-24,14.529999732971191
2019-04-02,15.609999656677246
2019-03-01,17.34000015258789
2019-01-28,16.790000915527344
2018-12-27,18.350000381469727
2019-09-09,18.18000030517578
2020-03-02,18.0
2020-05-20,16.270000457763672
2019-12-17,15.75
2020-03-05,16.760000228881836
2019-02-12,16.940000534057617
2019-01-11,17.079999923706055
2018-12-10,17.049999237060547
2019-08-23,17.190000534057617
2018-11-08,17.399999618530273
2019-07-22,18.450000762939453
2019-06-20,19.530000686645508
2018-09-05,20.06999969482422
2019-04-17,19.309999465942383
2019-09-24,18.149999618530273
2019-12-20,17.770000457763672
2020-05-26,18.399999618530273
2019-04-30,17.770000457763672
2019-12-23,17.850000381469727
2020-03-11,18.239999771118164
2020-05-29,17.670000076293945
2019-12-26,17.5
2020-06-01,16.139999389648438
2019-05-02,16.360000610351562
2019-02-27,16.290000915527344
2018-11-23,18.06999969482422
2019-08-06,17.799999237060547
2018-07-18,17.809999465942383
2018-09-20,17.969999313354492
2018-10-22,17.780000686645508
2019-07-05,19.59000015258789
2019-06-03,20.979999542236328
2019-10-09,21.170000076293945
2019-10-11,19.90999984741211
2020-03-17,20.06999969482422
2020-06-04,20.549999237060547
2019-10-14,21.510000228881836
2020-03-20,22.719999313354492
2018-11-06,24.920000076293945
2019-06-18,24.93000030517578
2019-05-17,24.40999984741211
2019-04-15,23.670000076293945
2019-03-14,21.5
2019-01-09,21.18000030517578
2018-08-02,21.639999389648438
2018-10-05,22.889999389648438
2019-08-21,22.329999923706055
2019-10-17,21.969999313354492
2020-03-23,22.110000610351562
2020-06-10,21.350000381469727
2019-02-25,21.780000686645508
2020-01-07,20.649999618530273
2020-03-26,20.59000015258789
2019-10-23,20.0
