Dates,FITB
2020-04-08,29.670000076293945
2020-06-26,29.8700008392334
2019-03-22,30.25
2019-01-17,30.229999542236328
2019-08-29,30.440000534057617
2018-11-14,30.34000015258789
2019-06-26,31.489999771118164
2018-09-11,30.969999313354492
2018-07-09,30.920000076293945
2018-08-10,31.309999465942383
2019-04-23,31.200000762939453
2019-09-30,31.0
2020-01-23,31.149999618530273
2019-11-08,30.950000762939453
2020-04-14,30.959999084472656
2019-11-11,31.1200008392334
2020-01-29,30.899999618530273
2020-04-17,30.549999237060547
2018-07-24,30.739999771118164
2018-09-26,31.020000457763672
2019-05-08,30.440000534057617
2019-03-05,30.190000534057617
2019-02-01,29.850000381469727
2018-12-31,29.920000076293945
2018-11-29,30.25
2019-08-12,29.760000228881836
2019-07-11,29.860000610351562
2019-09-13,29.739999771118164
2019-11-14,29.030000686645508
2020-04-20,29.389999389648438
2020-02-04,29.450000762939453
2020-04-23,29.020000457763672
2018-12-14,29.34000015258789
2019-08-27,29.360000610351562
2018-08-08,28.84000015258789
2018-10-11,28.5
2018-11-12,28.860000610351562
2019-07-26,28.469999313354492
2019-06-24,29.190000534057617
2019-05-23,28.450000762939453
2019-03-20,28.979999542236328
2019-01-15,29.479999542236328
2019-11-20,30.18000030517578
2020-02-07,29.65999984741211
2020-02-10,29.489999771118164
2020-04-29,29.399999618530273
2019-11-26,29.510000228881836
2020-02-13,29.639999389648438
2019-01-30,29.829999923706055
2018-08-23,29.600000381469727
2018-09-24,29.239999771118164
2018-11-27,29.639999389648438
2018-10-26,29.829999923706055
2019-07-09,29.399999618530273
2019-06-07,28.309999465942383
2019-05-06,27.06999969482422
2019-04-04,26.649999618530273
2019-09-11,25.190000534057617
2019-11-29,24.399999618530273
2020-05-05,25.719999313354492
2019-12-02,24.440000534057617
2020-02-19,25.170000076293945
2020-05-08,23.68000030517578
2019-05-21,22.200000762939453
2019-03-18,18.299999237060547
2018-09-07,19.260000228881836
2018-08-06,17.65999984741211
2018-10-09,15.899999618530273
2019-02-14,17.6299991607666
2018-12-12,13.789999961853027
2019-07-24,13.949999809265137
2019-09-26,11.670000076293945
2019-10-28,13.069999694824219
2019-12-05,12.90999984741211
2020-05-11,12.15999984741211
2019-07-03,14.40999984741211
2020-02-25,14.819999694824219
2020-05-14,17.31999969482422
2020-02-28,17.149999618530273
2019-08-08,15.869999885559082
2019-06-05,14.850000381469727
2018-07-20,13.460000038146973
2018-08-21,14.279999732971191
2018-10-24,13.4399995803833
2019-04-02,15.470000267028809
2019-03-01,15.859999656677246
2019-01-28,16.690000534057617
2018-12-27,17.81999969482422
2019-09-09,17.3700008392334
2020-03-02,17.149999618530273
2020-05-20,15.729999542236328
2019-12-17,14.770000457763672
2020-03-05,16.6299991607666
2019-02-12,16.68000030517578
2019-01-11,16.260000228881836
2018-12-10,16.5
2019-08-23,16.860000610351562
2018-11-08,17.1200008392334
2019-07-22,18.350000381469727
2019-06-20,18.579999923706055
2018-09-05,19.690000534057617
2019-04-17,18.690000534057617
2019-09-24,17.770000457763672
2019-12-20,17.639999389648438
2020-05-26,17.3700008392334
2019-04-30,16.780000686645508
2019-12-23,17.329999923706055
2020-03-11,18.100000381469727
2020-05-29,17.190000534057617
2019-12-26,16.290000915527344
2020-06-01,15.699999809265137
2019-05-02,16.329999923706055
2019-02-27,16.1200008392334
2018-11-23,17.8700008392334
2019-08-06,17.030000686645508
2018-07-18,17.700000762939453
2018-09-20,17.450000762939453
2018-10-22,17.610000610351562
2019-07-05,19.190000534057617
2019-06-03,20.969999313354492
2019-10-09,20.1299991607666
2019-10-11,19.389999389648438
2020-03-17,19.81999969482422
2020-06-04,20.209999084472656
2019-10-14,21.360000610351562
2020-03-20,22.709999084472656
2018-11-06,23.489999771118164
2019-06-18,24.770000457763672
2019-05-17,24.079999923706055
2019-04-15,22.399999618530273
2019-03-14,19.75
2019-01-09,20.809999465942383
2018-08-02,21.459999084472656
2018-10-05,22.040000915527344
2019-08-21,21.479999542236328
2019-10-17,21.59000015258789
2020-03-23,20.790000915527344
2020-06-10,21.020000457763672
2019-02-25,21.079999923706055
2020-01-07,19.889999389648438
2020-03-26,20.5
2019-10-23,18.760000228881836
