Dates,SAR
2018-10-31,18.33251190185547
2019-09-16,18.699161529541016
2020-02-18,19.056869506835938
2020-05-07,18.878015518188477
2018-08-17,18.600791931152344
2019-12-04,18.824359893798828
2020-02-21,19.15523910522461
2018-12-17,19.486120223999023
2019-08-30,19.244667053222656
2018-11-15,18.654451370239258
2019-07-29,18.600791931152344
2019-06-27,18.430883407592773
2019-04-24,18.600791931152344
2018-07-10,18.860130310058594
2018-09-12,18.654451370239258
2019-02-19,18.520307540893555
2019-01-18,18.58290672302246
2020-02-24,18.45770835876465
2020-05-13,18.654451370239258
2019-12-10,19.03004264831543
2020-02-27,19.298322677612305
2019-12-13,19.432462692260742
2020-05-19,19.72757339477539
2019-03-06,20.523469924926758
2018-11-30,20.371444702148438
2019-08-13,20.228361129760742
2019-07-12,20.434043884277344
2019-06-10,20.586069107055664
2019-05-09,20.612895965576172
2018-07-25,20.45193099975586
2018-09-27,20.219419479370117
2018-10-29,20.182790756225586
2019-10-16,19.047277450561523
2019-12-16,18.680984497070312
2020-03-04,18.506994247436523
2020-05-22,17.957555770874023
2019-10-01,17.362323760986328
2019-12-19,17.389799118041992
2018-09-10,17.82935333251953
2019-05-24,18.690143585205078
2018-08-09,18.51615333557129
2019-04-22,18.22311782836914
2019-03-21,18.818344116210938
2019-01-16,19.63334846496582
2019-08-28,19.468517303466797
2018-11-13,19.862281799316406
2018-10-12,19.972171783447266
2019-06-25,19.798181533813477
2020-03-10,20.173633575439453
2020-05-28,20.13700294494629
2019-10-07,19.917226791381836
2020-03-13,20.07290267944336
2019-10-10,20.26520538330078
2020-03-16,20.036273956298828
2020-06-03,20.228578567504883
2018-11-28,20.393409729003906
2018-09-25,20.356779098510742
2018-07-23,20.64981460571289
2018-08-24,20.74138641357422
2019-07-10,20.759702682495117
2019-05-07,21.107681274414062
2019-04-05,21.0618953704834
2019-03-04,20.961164474487305
2019-01-31,20.988637924194336
2019-09-12,21.016109466552734
2019-12-31,21.180940628051758
2020-03-19,21.199254989624023
2020-01-03,21.080211639404297
2020-06-09,21.153467178344727
2019-02-15,21.199254989624023
2019-01-14,21.12599754333496
2018-07-06,21.13515281677246
2018-08-07,21.07105255126953
2018-10-10,21.13515281677246
2018-12-13,21.180940628051758
2019-08-26,21.107681274414062
2019-07-25,21.153467178344727
2019-05-22,21.42818832397461
2019-03-19,21.263355255126953
2020-01-06,21.21756935119629
2020-03-25,21.180940628051758
2020-06-12,21.098527908325195
2019-10-22,21.171783447265625
2020-01-09,21.180940628051758
2020-06-15,21.162628173828125
2019-10-25,21.098527908325195
2020-03-31,21.034423828125
2020-06-18,21.0435791015625
2019-04-03,21.21756935119629
2018-08-22,21.32746124267578
2018-10-25,21.374330520629883
2019-01-29,21.402456283569336
2018-12-28,21.28058624267578
2018-11-26,21.35558319091797
2019-08-09,21.30870819091797
2019-07-08,21.196212768554688
2019-06-06,21.149337768554688
2019-09-10,20.943096160888672
2020-01-15,20.905595779418945
2020-04-03,20.905595779418945
2019-10-31,20.896223068237305
2020-04-06,20.877471923828125
2020-06-24,20.88684844970703
2018-11-09,21.618074417114258
2019-07-23,21.646198272705078
2019-06-21,21.43995475769043
2019-05-20,21.55245018005371
2019-04-18,21.477453231811523
2018-09-06,21.65557289123535
2018-10-08,21.618074417114258
2019-02-13,22.077434539794922
2018-12-11,22.405550003051758
2019-09-25,23.033655166625977
2020-01-21,22.996156692504883
2020-04-09,22.921159744262695
2019-11-06,22.921159744262695
2020-01-24,22.771163940429688
2020-01-27,23.27739715576172
2020-04-15,23.446142196655273
2018-12-26,23.53989028930664
2019-08-07,23.286771774291992
2019-06-04,23.296146392822266
2018-09-21,23.511764526367188
2018-07-19,23.502391815185547
2018-08-20,23.614887237548828
2018-10-23,23.661760330200195
2019-05-03,23.999250411987305
2019-04-01,23.943002700805664
2019-02-28,23.83050537109375
2019-11-12,23.736757278442383
2020-01-30,23.558637619018555
2019-11-15,23.41801643371582
2020-04-21,22.88365936279297
2019-04-16,23.089902877807617
2019-03-15,22.799287796020508
2019-02-11,23.00553321838379
2019-01-10,23.211774826049805
2019-08-22,23.296146392822266
2018-11-07,23.239898681640625
2018-08-03,23.33364486694336
2018-09-04,23.286771774291992
2019-06-19,23.268022537231445
2019-09-23,23.633636474609375
2019-11-18,23.699260711669922
2020-02-05,23.661760330200195
2020-04-24,23.108654022216797
2019-03-29,23.04302978515625
2019-11-21,23.211774826049805
2020-04-27,23.2023983001709
2020-02-11,23.268022537231445
2020-04-30,23.2492733001709
2019-05-01,23.324270248413086
2019-02-26,23.27739715576172
2019-01-25,23.21028709411621
2018-12-24,23.200702667236328
2019-09-06,23.133590698242188
2018-07-17,22.89391326904297
2018-09-19,22.66382598876953
2019-08-05,22.932262420654297
2019-10-08,22.730934143066406
2019-12-11,22.673412322998047
2019-11-27,22.34745216369629
2020-02-14,22.87474250793457
2020-05-06,22.951438903808594
2019-01-08,23.382854461669922
2018-12-07,23.670469284057617
2019-08-20,23.402029037475586
2018-11-05,23.27739906311035
2019-07-19,23.095243453979492
2018-10-04,23.133590698242188
2019-06-17,22.913089752197266
2019-05-16,22.845979690551758
2018-08-01,23.037721633911133
2019-03-13,23.56501007080078
2019-12-03,23.555421829223633
2020-02-20,23.737577438354492
2019-12-06,23.584182739257812
2020-05-12,23.440378189086914
2019-12-09,23.83344841003418
2020-02-26,23.82386016845703
2020-05-15,23.929317474365234
2019-03-28,24.00601577758789
2018-09-17,24.03477668762207
2018-08-16,23.996429443359375
2018-10-19,24.447019577026367
2019-04-29,24.216930389404297
2019-01-23,24.303213119506836
2019-09-04,24.130647659301758
2018-11-20,23.977252960205078
2019-07-02,23.929317474365234
2019-05-31,23.34450912475586
2019-12-12,23.555421829223633
2020-05-18,23.555421829223633
2019-09-27,23.82386016845703
2020-03-03,23.689640045166016
2020-05-21,23.34450912475586
2019-05-14,23.39244270324707
2018-08-31,23.066482543945312
2018-07-30,22.865154266357422
2018-10-02,23.133590698242188
2019-04-12,23.315746307373047
2019-03-11,23.42120361328125
2019-02-07,23.53624725341797
2019-07-17,23.60335922241211
2019-09-19,23.382854461669922
2019-10-21,23.459550857543945
2019-12-18,23.574596405029297
2020-03-06,23.747163772583008
2019-10-03,23.91973304748535
2020-03-09,24.12105941772461
2020-05-27,24.0731258392334
2019-12-24,24.17858123779297
2020-03-12,24.389497756958008
2018-12-20,24.447019577026367
2019-08-01,24.725046157836914
2018-08-14,24.56206703186035
2018-07-13,24.53330421447754
2018-10-17,24.484294891357422
2019-05-29,24.494096755981445
2019-03-26,24.18044662475586
2019-02-22,24.11183738708496
2019-10-04,24.170644760131836
2019-11-05,24.102035522460938
2019-12-27,24.062828063964844
2020-06-02,24.01382064819336
2019-12-30,23.837392807006836
2020-03-18,23.78838539123535
2020-06-05,24.023622512817383
2019-07-15,24.11183738708496
2018-12-03,24.229454040527344
2019-06-13,23.798187255859375
2019-01-04,23.651161193847656
2018-08-29,23.52374267578125
2019-02-05,23.631561279296875
2018-11-01,23.89620018005371
2019-08-16,23.866798400878906
2019-04-10,23.994216918945312
2019-09-17,24.288265228271484
2019-10-15,24.405881881713867
2020-01-02,24.3078670501709
2020-06-08,24.288265228271484
2019-10-18,24.347074508666992
2020-03-24,24.347074508666992
2020-06-11,24.4744930267334
2020-01-08,24.405881881713867
2019-04-25,24.20985221862793
2019-07-30,24.239255905151367
2019-02-20,24.11183738708496
2018-07-11,24.396080017089844
2018-09-13,24.552906036376953
2018-10-15,24.582311630249023
2019-06-28,24.592113494873047
2018-12-18,24.50389862060547
2018-11-16,24.76854133605957
2019-10-02,25.46445083618164
2020-03-27,25.572269439697266
2020-01-10,25.709489822387695
2019-10-24,25.239015579223633
2020-03-30,24.846954345703125
2020-06-17,25.042984008789062
2020-01-14,25.160602569580078
2020-04-02,25.02338218688965
2019-01-02,24.97437286376953
2019-08-14,24.85675621032715
2018-10-30,24.797945022583008
2019-06-11,24.846954345703125
2019-05-10,24.592113494873047
2019-04-08,24.572509765625
2018-08-27,24.494096755981445
2018-07-26,24.60191535949707
2018-09-28,24.53330421447754
2019-03-07,24.729333877563477
2019-10-30,24.60191535949707
2020-01-17,24.660722732543945
2020-06-23,24.454891204833984
2020-04-08,24.60191535949707
2020-06-26,24.592113494873047
2019-03-22,24.8371524810791
2019-01-17,24.729333877563477
2019-08-29,24.817548751831055
2018-11-14,24.788145065307617
2019-06-26,24.993976593017578
2018-09-11,24.886157989501953
2018-07-09,24.984174728393555
2018-08-10,25.180206298828125
2019-04-23,25.072389602661133
2019-09-30,24.650920867919922
2020-01-23,24.50389862060547
2019-11-08,24.484294891357422
2020-04-14,24.552906036376953
2019-11-11,24.582311630249023
2020-01-29,24.523502349853516
2020-04-17,24.543106079101562
2018-07-24,24.454891204833984
2018-09-26,24.435287475585938
2019-05-08,24.33727264404297
2019-03-05,24.513700485229492
2019-02-01,24.435287475585938
2018-12-31,24.631317138671875
2018-11-29,25.533061981201172
2019-08-12,26.209369659423828
2019-07-11,26.96409034729004
2019-09-13,26.93468475341797
2019-11-14,27.111112594604492
2020-04-20,27.346349716186523
2020-02-04,27.581586837768555
2020-04-23,27.78742218017578
2018-12-14,27.65999984741211
2019-08-27,27.309999465942383
2018-08-08,26.709999084472656
2018-10-11,26.510000228881836
2018-11-12,26.940000534057617
2019-07-26,27.139999389648438
2019-06-24,27.15999984741211
2019-05-23,26.559999465942383
2019-03-20,26.420000076293945
2019-01-15,26.399999618530273
2019-11-20,26.690000534057617
2020-02-07,27.239999771118164
2020-02-10,27.18000030517578
2020-04-29,27.450000762939453
2019-11-26,27.600000381469727
2020-02-13,27.389999389648438
2019-01-30,27.510000228881836
2018-08-23,27.899999618530273
2018-09-24,27.469999313354492
2018-11-27,27.549999237060547
2018-10-26,27.649999618530273
2019-07-09,27.56999969482422
2019-06-07,27.25
2019-05-06,25.309999465942383
2019-04-04,26.149999618530273
2019-09-11,24.329999923706055
2019-11-29,22.90999984741211
2020-05-05,24.450000762939453
2019-12-02,24.559999465942383
2020-02-19,24.969999313354492
2020-05-08,24.799999237060547
2019-05-21,23.8700008392334
2019-03-18,22.0
2018-09-07,22.540000915527344
2018-08-06,21.739999771118164
2018-10-09,15.109999656677246
2019-02-14,15.850000381469727
2018-12-12,13.15999984741211
2019-07-24,11.199999809265137
2019-09-26,8.399999618530273
2019-10-28,13.25
2019-12-05,11.859999656677246
2020-05-11,9.229999542236328
2019-07-03,10.5600004196167
2020-02-25,11.600000381469727
2020-05-14,14.010000228881836
2020-02-28,12.270000457763672
2019-08-08,10.75
2019-06-05,11.510000228881836
2018-07-20,10.079999923706055
2018-08-21,10.119999885559082
2018-10-24,9.510000228881836
2019-04-02,11.170000076293945
2019-03-01,12.010000228881836
2019-01-28,13.40999984741211
2018-12-27,13.90999984741211
2019-09-09,14.460000038146973
2020-03-02,15.020000457763672
2020-05-20,13.869999885559082
2019-12-17,13.550000190734863
2020-03-05,13.789999961853027
2019-02-12,13.5
2019-01-11,13.380000114440918
2018-12-10,13.15999984741211
2019-08-23,13.359999656677246
2018-11-08,13.649999618530273
2019-07-22,14.710000038146973
2019-06-20,14.760000228881836
2018-09-05,15.920000076293945
2019-04-17,16.790000915527344
2019-09-24,15.65999984741211
2019-12-20,15.0
2020-05-26,14.449999809265137
2019-04-30,15.020000457763672
2019-12-23,13.9399995803833
2020-03-11,13.25
2020-05-29,13.010000228881836
2019-12-26,13.770000457763672
2020-06-01,13.140000343322754
2019-05-02,13.5600004196167
2019-02-27,13.739999771118164
2018-11-23,14.0600004196167
2019-08-06,14.369999885559082
2018-07-18,14.65999984741211
2018-09-20,14.9399995803833
2018-10-22,14.84000015258789
2019-07-05,15.130000114440918
2019-06-03,15.770000457763672
2019-10-09,15.680000305175781
2019-10-11,15.180000305175781
2020-03-17,15.199999809265137
2020-06-04,15.15999984741211
2019-10-14,15.640000343322754
2020-03-20,15.989999771118164
2018-11-06,16.700000762939453
2019-06-18,18.709999084472656
2019-05-17,17.799999237060547
2019-04-15,16.770000457763672
2019-03-14,15.510000228881836
2019-01-09,16.399999618530273
2018-08-02,16.399999618530273
2018-10-05,17.190000534057617
2019-08-21,17.0
2019-10-17,16.760000228881836
2020-03-23,16.719999313354492
2020-06-10,16.59000015258789
2019-02-25,16.299999237060547
2020-01-07,16.079999923706055
2020-03-26,15.949999809265137
2019-10-23,15.789999961853027
