Dates,HES
2019-12-19,36.43000030517578
2018-09-10,40.45000076293945
2019-05-24,41.540000915527344
2018-08-09,40.380001068115234
2019-04-22,40.5
2019-03-21,42.2400016784668
2019-01-16,42.38999938964844
2019-08-28,45.689998626708984
2018-11-13,47.880001068115234
2018-10-12,48.47999954223633
2019-06-25,50.15999984741211
2020-03-10,51.95000076293945
2020-05-28,51.27000045776367
2019-10-07,50.810001373291016
2020-03-13,51.81999969482422
2019-10-10,51.279998779296875
2020-03-16,51.84000015258789
2020-06-03,52.810001373291016
2018-11-28,51.869998931884766
2018-09-25,51.04999923706055
2018-07-23,51.0
2018-08-24,53.099998474121094
2019-07-10,51.72999954223633
2019-05-07,51.869998931884766
2019-04-05,53.93000030517578
2019-03-04,54.0
2019-01-31,55.65999984741211
2019-09-12,55.66999816894531
2019-12-31,54.40999984741211
2020-03-19,54.939998626708984
2020-01-03,52.400001525878906
2020-06-09,52.470001220703125
2019-02-15,53.58000183105469
2019-01-14,55.13999938964844
2018-07-06,56.0
2018-08-07,57.06999969482422
2018-10-10,57.58000183105469
2018-12-13,57.59000015258789
2019-08-26,58.63999938964844
2019-07-25,57.68000030517578
2019-05-22,57.15999984741211
2019-03-19,57.540000915527344
2020-01-06,57.689998626708984
2020-03-25,58.13999938964844
2020-06-12,57.849998474121094
2019-10-22,59.22999954223633
2020-01-09,59.33000183105469
2020-06-15,59.150001525878906
2019-10-25,56.7400016784668
2020-03-31,56.61000061035156
2020-06-18,55.0
2019-04-03,55.93000030517578
2018-08-22,57.209999084472656
2018-10-25,58.060001373291016
2019-01-29,57.959999084472656
2018-12-28,58.25
2018-11-26,59.130001068115234
2019-08-09,57.9900016784668
2019-07-08,59.95000076293945
2019-06-06,60.79999923706055
2019-09-10,58.75
2020-01-15,59.540000915527344
2020-04-03,61.09000015258789
2019-10-31,60.2599983215332
2020-04-06,60.959999084472656
2020-06-24,60.22999954223633
2018-11-09,60.84000015258789
2019-07-23,60.349998474121094
2019-06-21,59.560001373291016
2019-05-20,60.75
2019-04-18,63.0
2018-09-06,63.08000183105469
2018-10-08,62.540000915527344
2019-02-13,63.36000061035156
2018-12-11,63.290000915527344
2019-09-25,66.0999984741211
2020-01-21,65.54000091552734
2020-04-09,66.30999755859375
2019-11-06,65.91999816894531
2020-01-24,65.86000061035156
2020-01-27,67.87999725341797
2020-04-15,67.45999908447266
2018-12-26,65.8499984741211
2019-08-07,64.18000030517578
2019-06-04,63.849998474121094
2018-09-21,63.91999816894531
2018-07-19,64.12000274658203
2018-08-20,63.11000061035156
2018-10-23,61.93000030517578
2019-05-03,63.22999954223633
2019-04-01,62.810001373291016
2019-02-28,62.29999923706055
2019-11-12,63.439998626708984
2020-01-30,63.2599983215332
2019-11-15,63.58000183105469
2020-04-21,62.900001525878906
2019-04-16,64.18000030517578
2019-03-15,65.04000091552734
2019-02-11,66.3499984741211
2019-01-10,65.69000244140625
2019-08-22,65.27999877929688
2018-11-07,66.45999908447266
2018-08-03,64.08999633789062
2018-09-04,59.0099983215332
2019-06-19,59.470001220703125
2019-09-23,59.18000030517578
2019-11-18,58.540000915527344
2020-02-05,57.790000915527344
2020-04-24,55.86000061035156
2019-03-29,54.72999954223633
2019-11-21,55.84000015258789
2020-04-27,54.18000030517578
2020-02-11,55.52000045776367
2020-04-30,56.54999923706055
2019-05-01,57.279998779296875
2019-02-26,58.0
2019-01-25,56.709999084472656
2018-12-24,58.310001373291016
2019-09-06,57.25
2018-07-17,57.86000061035156
2018-09-19,58.709999084472656
2019-08-05,58.91999816894531
2019-10-08,61.31999969482422
2019-12-11,61.20000076293945
2019-11-27,61.59000015258789
2020-02-14,62.189998626708984
2020-05-06,65.37999725341797
2019-01-08,64.29000091552734
2018-12-07,63.56999969482422
2019-08-20,64.2699966430664
2018-11-05,62.63999938964844
2019-07-19,62.41999816894531
2018-10-04,63.0099983215332
2019-06-17,61.709999084472656
2019-05-16,62.04999923706055
2018-08-01,63.18000030517578
2019-03-13,62.4900016784668
2019-12-03,63.130001068115234
2020-02-20,62.16999816894531
2019-12-06,61.70000076293945
2020-05-12,59.650001525878906
2019-12-09,59.849998474121094
2020-02-26,60.61000061035156
2020-05-15,60.41999816894531
2019-03-28,60.2400016784668
2018-09-17,60.599998474121094
2018-08-16,59.810001373291016
2018-10-19,59.83000183105469
2019-04-29,59.97999954223633
2019-01-23,62.0
2019-09-04,64.83999633789062
2018-11-20,63.65999984741211
2019-07-02,61.95000076293945
2019-05-31,58.81999969482422
2019-12-12,57.5
2020-05-18,58.02000045776367
2019-09-27,60.349998474121094
2020-03-03,60.619998931884766
2020-05-21,60.810001373291016
2019-05-14,62.02000045776367
2018-08-31,59.36000061035156
2018-07-30,59.619998931884766
2018-10-02,59.81999969482422
2019-04-12,63.150001525878906
2019-03-11,62.599998474121094
2019-02-07,64.83000183105469
2019-07-17,63.95000076293945
2019-09-19,59.560001373291016
2019-10-21,59.91999816894531
2019-12-18,59.709999084472656
2020-03-06,61.43000030517578
2019-10-03,62.2400016784668
2020-03-09,62.95000076293945
2020-05-27,63.279998779296875
2019-12-24,65.04000091552734
2020-03-12,64.98999786376953
2018-12-20,64.04000091552734
2019-08-01,64.05999755859375
2018-08-14,63.209999084472656
2018-07-13,64.94999694824219
2018-10-17,63.47999954223633
2019-05-29,63.220001220703125
2019-03-26,70.29000091552734
2019-02-22,67.80000305175781
2019-10-04,66.91000366210938
2019-11-05,65.58000183105469
2019-12-27,65.66999816894531
2020-06-02,65.51000213623047
2019-12-30,64.31999969482422
2020-03-18,63.52000045776367
2020-06-05,61.68000030517578
2019-07-15,60.130001068115234
2018-12-03,60.47999954223633
2019-06-13,60.619998931884766
2019-01-04,59.31999969482422
2018-08-29,61.790000915527344
2019-02-05,62.38999938964844
2018-11-01,62.70000076293945
2019-08-16,62.119998931884766
2019-04-10,64.3499984741211
2019-09-17,65.91000366210938
2019-10-15,66.7699966430664
2020-01-02,67.19000244140625
2020-06-08,66.12999725341797
2019-10-18,65.2300033569336
2020-03-24,65.16000366210938
2020-06-11,64.94999694824219
2020-01-08,65.91000366210938
2019-04-25,67.55000305175781
2019-07-30,66.62000274658203
2019-02-20,66.87000274658203
2018-07-11,66.77999877929688
2018-09-13,66.56999969482422
2018-10-15,67.80000305175781
2019-06-28,64.76000213623047
2018-12-18,65.75
2018-11-16,68.91000366210938
2019-10-02,69.23999786376953
2020-03-27,69.69999694824219
2020-01-10,68.66000366210938
2019-10-24,70.7300033569336
2020-03-30,71.8499984741211
2020-06-17,72.80000305175781
2020-01-14,71.80999755859375
2020-04-02,68.97000122070312
2019-01-02,67.8499984741211
2019-08-14,68.0199966430664
2018-10-30,66.79000091552734
2019-06-11,66.19999694824219
2019-05-10,67.12999725341797
2019-04-08,66.91000366210938
2018-08-27,64.37000274658203
2018-07-26,64.75
2018-09-28,63.56999969482422
2019-03-07,63.119998931884766
2019-10-30,62.09000015258789
2020-01-17,61.189998626708984
2020-06-23,59.790000915527344
2020-04-08,61.220001220703125
2020-06-26,60.95000076293945
2019-03-22,62.2599983215332
2019-01-17,61.75
2019-08-29,61.72999954223633
2018-11-14,61.599998474121094
2019-06-26,63.380001068115234
2018-09-11,62.31999969482422
2018-07-09,64.5999984741211
2018-08-10,64.66999816894531
2019-04-23,65.05999755859375
2019-09-30,63.689998626708984
2020-01-23,64.83999633789062
2019-11-08,66.88999938964844
2020-04-14,67.23999786376953
2019-11-11,67.44999694824219
2020-01-29,66.45999908447266
2020-04-17,66.1500015258789
2018-07-24,66.80999755859375
2018-09-26,67.72000122070312
2019-05-08,69.83999633789062
2019-03-05,70.86000061035156
2019-02-01,70.94000244140625
2018-12-31,68.5199966430664
2018-11-29,69.08999633789062
2019-08-12,68.51000213623047
2019-07-11,69.30000305175781
2019-09-13,70.05999755859375
2019-11-14,70.08000183105469
2020-04-20,70.30999755859375
2020-02-04,69.9000015258789
2020-04-23,68.48999786376953
2018-12-14,67.19999694824219
2019-08-27,66.52999877929688
2018-08-08,64.41000366210938
2018-10-11,62.150001525878906
2018-11-12,62.119998931884766
2019-07-26,57.81999969482422
2019-06-24,58.560001373291016
2019-05-23,56.56999969482422
2019-03-20,56.43000030517578
2019-01-15,57.66999816894531
2019-11-20,59.310001373291016
2020-02-07,57.029998779296875
2020-02-10,55.45000076293945
2020-04-29,54.95000076293945
2019-11-26,56.15999984741211
2020-02-13,58.77000045776367
2019-01-30,59.9900016784668
2018-08-23,60.34000015258789
2018-09-24,61.13999938964844
2018-11-27,63.56999969482422
2018-10-26,64.72000122070312
2019-07-09,64.41999816894531
2019-06-07,60.220001220703125
2019-05-06,57.38999938964844
2019-04-04,55.880001068115234
2019-09-11,55.02000045776367
2019-11-29,56.18000030517578
2020-05-05,57.189998626708984
2019-12-02,57.70000076293945
2020-02-19,57.0
2020-05-08,54.47999954223633
2019-05-21,49.720001220703125
2019-03-18,32.97999954223633
2018-09-07,39.68000030517578
2018-08-06,36.689998626708984
2018-10-09,32.84000015258789
2019-02-14,34.91999816894531
2018-12-12,31.049999237060547
2019-07-24,30.6200008392334
2019-09-26,30.139999389648438
2019-10-28,31.1299991607666
2019-12-05,30.690000534057617
2020-05-11,28.90999984741211
2019-07-03,34.52000045776367
2020-02-25,34.7400016784668
2020-05-14,36.68000030517578
2020-02-28,34.029998779296875
2019-08-08,31.93000030517578
2019-06-05,33.29999923706055
2018-07-20,31.979999542236328
2018-08-21,35.29999923706055
2018-10-24,33.52000045776367
2019-04-02,35.130001068115234
2019-03-01,35.13999938964844
2019-01-28,39.18000030517578
2018-12-27,40.380001068115234
2019-09-09,39.90999984741211
2020-03-02,38.599998474121094
2020-05-20,35.41999816894531
2019-12-17,32.540000915527344
2020-03-05,37.349998474121094
2019-02-12,35.93000030517578
2019-01-11,36.369998931884766
2018-12-10,39.380001068115234
2019-08-23,41.66999816894531
2018-11-08,42.459999084472656
2019-07-22,43.16999816894531
2019-06-20,44.29999923706055
2018-09-05,49.0099983215332
2019-04-17,48.63999938964844
2019-09-24,44.279998779296875
2019-12-20,46.290000915527344
2020-05-26,46.13999938964844
2019-04-30,45.0099983215332
2019-12-23,46.400001525878906
2020-03-11,48.47999954223633
2020-05-29,47.130001068115234
2019-12-26,44.79999923706055
2020-06-01,42.36000061035156
2019-05-02,42.77000045776367
2019-02-27,44.06999969482422
2018-11-23,49.11000061035156
2019-08-06,45.86000061035156
2018-07-18,47.34000015258789
2018-09-20,47.2400016784668
2018-10-22,47.099998474121094
2019-07-05,48.630001068115234
2019-06-03,49.38999938964844
2019-10-09,48.439998626708984
2019-10-11,47.470001220703125
2020-03-17,48.70000076293945
2020-06-04,51.7400016784668
2019-10-14,52.11000061035156
2020-03-20,52.47999954223633
2018-11-06,57.029998779296875
2019-06-18,59.97999954223633
2019-05-17,57.66999816894531
2019-04-15,53.56999969482422
2019-03-14,48.56999969482422
2019-01-09,49.61000061035156
2018-08-02,49.599998474121094
2018-10-05,52.209999084472656
2019-08-21,50.40999984741211
2019-10-17,51.650001525878906
2020-03-23,51.2400016784668
2020-06-10,51.81999969482422
2019-02-25,52.40999984741211
2020-01-07,48.959999084472656
2020-03-26,50.630001068115234
2019-10-23,48.47999954223633
